n 1000
e 0 114
e 0 886
e 0 263
e 0 735
e 1 797
e 1 809
e 1 584
e 1 733
e 1 344
e 2 649
e 2 650
e 2 792
e 2 129
e 3 119
e 3 999
e 3 456
e 3 714
e 5 84
e 5 396
e 5 538
e 8 508
e 8 885
e 8 117
e 8 78
e 8 313
e 9 292
e 9 964
e 9 252
e 9 617
e 10 956
e 10 90
e 10 565
e 11 801
e 11 808
e 11 273
e 11 18
e 11 448
e 13 399
e 13 154
e 13 300
e 13 73
e 13 252
e 13 734
e 14 713
e 14 344
e 14 189
e 14 311
e 14 959
e 16 637
e 16 196
e 16 959
e 16 190
e 16 769
e 16 757
e 16 840
e 17 628
e 17 840
e 17 159
e 18 205
e 18 664
e 21 831
e 21 155
e 21 947
e 21 729
e 22 741
e 22 913
e 22 368
e 22 681
e 24 578
e 24 528
e 24 186
e 24 215
e 25 431
e 25 68
e 25 80
e 25 292
e 25 608
e 25 222
e 25 972
e 25 347
e 26 938
e 26 533
e 26 483
e 27 811
e 27 853
e 27 726
e 28 485
e 28 80
e 28 856
e 28 593
e 31 458
e 31 137
e 31 836
e 31 985
e 31 593
e 31 606
e 31 521
e 32 718
e 32 629
e 32 495
e 32 790
e 33 547
e 33 491
e 33 634
e 34 601
e 34 297
e 34 644
e 34 742
e 34 91
e 35 471
e 35 346
e 35 749
e 37 833
e 37 724
e 37 292
e 37 632
e 37 864
e 37 113
e 37 802
e 38 466
e 38 356
e 38 826
e 38 884
e 39 708
e 39 710
e 39 190
e 39 701
e 39 73
e 39 417
e 39 590
e 40 963
e 40 869
e 40 645
e 42 388
e 42 972
e 42 692
e 42 950
e 42 131
e 42 632
e 42 696
e 42 628
e 42 739
e 42 308
e 43 583
e 43 224
e 43 818
e 43 427
e 45 134
e 45 681
e 45 399
e 45 664
e 46 867
e 46 509
e 46 967
e 48 724
e 48 66
e 48 389
e 48 841
e 49 634
e 49 173
e 49 726
e 49 182
e 49 983
e 50 335
e 50 566
e 50 359
e 50 373
e 50 890
e 51 461
e 51 484
e 51 128
e 51 122
e 54 232
e 54 702
e 54 662
e 54 181
e 54 573
e 55 982
e 55 346
e 55 102
e 55 862
e 56 572
e 56 215
e 56 987
e 56 649
e 56 920
e 57 844
e 57 467
e 57 995
e 57 102
e 57 611
e 57 75
e 57 833
e 59 402
e 59 652
e 59 801
e 59 664
e 59 430
e 61 869
e 61 501
e 61 887
e 61 791
e 61 944
e 62 227
e 62 675
e 62 804
e 62 291
e 62 356
e 63 117
e 63 736
e 63 417
e 63 985
e 63 944
e 63 891
e 64 117
e 64 567
e 64 928
e 64 904
e 64 421
e 64 775
e 65 483
e 65 946
e 65 872
e 65 698
e 65 725
e 65 206
e 65 389
e 66 850
e 66 950
e 66 314
e 66 284
e 66 876
e 66 496
e 67 832
e 67 731
e 67 752
e 68 157
e 68 770
e 68 433
e 68 102
e 68 403
e 69 620
e 69 830
e 69 295
e 70 979
e 70 169
e 70 843
e 70 804
e 70 373
e 71 546
