n 1000
e 0 263
e 0 243
e 0 805
e 0 628
e 0 378
e 0 68
e 1 290
e 1 672
e 1 410
e 1 529
e 1 552
e 1 49
e 2 40
e 2 847
e 2 245
e 2 866
e 3 188
e 3 318
e 3 248
e 3 337
e 3 790
e 4 984
e 4 53
e 4 764
e 4 338
e 4 121
e 4 430
e 4 673
e 4 953
e 5 950
e 5 251
e 5 822
e 5 968
e 6 22
e 6 757
e 6 124
e 6 747
e 6 33
e 6 348
e 7 191
e 7 216
e 7 511
e 7 855
e 7 452
e 7 449
e 7 943
e 7 642
e 9 499
e 9 827
e 9 229
e 9 310
e 9 610
e 10 524
e 10 977
e 10 648
e 11 761
e 11 186
e 11 938
e 12 633
e 12 764
e 12 78
e 13 544
e 13 488
e 13 849
e 13 803
e 14 267
e 14 976
e 14 444
e 14 205
e 14 746
e 15 615
e 15 407
e 15 168
e 16 466
e 16 930
e 16 148
e 16 900
e 16 965
e 16 987
e 17 601
e 17 728
e 17 575
e 17 446
e 17 968
e 17 746
e 17 717
e 17 454
e 17 526
e 18 251
e 18 913
e 18 483
e 18 132
e 18 532
e 18 304
e 19 579
e 19 239
e 19 769
e 19 501
e 20 389
e 20 976
e 20 247
e 20 396
e 20 765
e 22 116
e 22 744
e 22 300
e 23 712
e 23 865
e 23 183
e 23 666
e 23 675
e 25 253
e 25 530
e 25 393
e 25 465
e 25 527
e 26 853
e 26 592
e 26 530
e 26 794
e 27 156
e 27 65
e 27 562
e 27 649
e 28 717
e 28 775
e 28 575
e 28 436
e 28 658
e 28 536
e 28 314
e 29 230
e 29 83
e 29 384
e 29 711
e 30 396
e 30 141
e 30 675
e 30 118
e 30 584
e 30 786
e 31 216
e 31 158
e 31 782
e 31 226
e 33 97
e 33 627
e 33 233
e 33 917
e 34 384
e 34 779
e 34 76
e 34 487
e 35 657
e 35 397
e 35 670
e 35 246
e 35 712
e 35 373
e 37 357
e 37 753
e 37 261
e 37 741
e 38 595
e 38 365
e 38 454
e 38 836
e 38 535
e 40 284
e 40 562
e 40 868
e 40 447
e 41 830
e 41 744
e 41 203
e 42 476
e 42 100
e 42 575
e 42 934
e 43 575
e 43 183
e 43 477
e 43 297
e 44 584
e 44 563
e 44 858
e 44 720
e 44 683
e 45 562
e 45 326
e 45 747
e 46 936
e 46 715
e 46 316
e 46 900
e 46 66
e 46 326
e 46 555
e 47 180
e 47 537
e 47 158
e 47 821
e 49 155
e 49 329
e 49 599
e 50 305
e 50 285
e 50 816
e 50 182
e 50 238
e 50 179
e 50 789
e 50 213
e 51 801
e 51 369
e 51 869
e 53 620
e 53 211
e 53 905
e 55 815
e 55 231
e 55 193
e 57 124
e 57 599
e 57 374
e 58 832
e 58 778
e 58 684
e 59 99
e 59 726
e 59 592
e 60 994
e 60 182
e 60 326
e 60 472
e 61 266
e 61 436
e 61 221
e 61 549
e 61 318
e 61 665
e 62 837
e 62 882
e 62 677
e 63 277
e 63 291
e 63 806
e 63 447
e 63 248
e 64 939
e 64 989
e 64 747
e 64 136
e 64 788
e 64 843
e 64 541
e 65 273
e 65 504
e 65 267
e 65 414
e 65 284
e 65 103
e 66 313
e 66 712
e 66 585
e 66 371
e 67 381
e 67 175
e 67 479
e 67 617
e 68 784
e 68 211
e 68 342
e 73 728
e 73 938
e 73 998
e 73 598
e 73 332
e 73 652
e 73 105
e 74 728
e 74 284
e 74 306
e 74 420
e 74 729
e 74 605
e 76 859
e 76 440
e 76 161
e 76 89
e 76 926
e 76 312
e 76 746
e 78 339
e 78 436
e 78 211
e 78 155
e 82 90
e 82 450
e 82 372
e 82 274
e 82 640
e 82 767
e 83 596
e 83 670
e 84 864
e 84 386
e 84 208
e 84 239
