n 1000
e 0 927
e 0 642
e 0 727
e 0 714
e 0 596
e 0 360
e 0 266
e 1 627
e 1 167
e 1 290
e 1 524
e 1 635
e 1 694
e 1 231
e 2 707
e 2 586
e 2 196
e 3 819
e 3 424
e 3 503
e 4 854
e 4 546
e 4 409
e 4 400
e 4 215
e 4 542
e 4 589
e 4 322
e 6 663
e 6 928
e 6 210
e 7 315
e 7 902
e 7 747
e 8 498
e 8 435
e 8 342
e 8 246
e 8 611
e 8 391
e 8 582
e 8 338
e 9 715
e 9 738
e 9 857
e 10 140
e 10 29
e 10 842
e 11 992
e 11 431
e 11 926
e 12 406
e 12 151
e 12 148
e 13 121
e 13 207
e 13 20
e 14 494
e 14 647
e 14 880
e 14 984
e 14 243
e 15 301
e 15 69
e 15 98
e 15 120
e 15 633
e 16 857
e 16 714
e 16 505
e 16 71
e 16 396
e 16 692
e 18 222
e 18 271
e 18 896
e 19 557
e 19 514
e 19 762
e 19 477
e 19 194
e 20 640
e 20 89
e 20 121
e 20 153
e 20 973
e 20 839
e 20 43
e 20 845
e 20 491
e 21 55
e 21 780
e 21 166
e 21 528
e 21 696
e 23 143
e 23 689
e 23 828
e 23 644
e 23 415
e 24 539
e 24 253
e 24 654
e 24 818
e 24 381
e 25 544
e 25 337
e 25 851
e 26 244
e 26 603
e 26 955
e 26 171
e 29 38
e 29 557
e 29 251
e 29 86
e 29 556
e 29 68
e 31 638
e 31 508
e 31 682
e 31 35
e 32 425
e 32 648
e 32 114
e 33 856
e 33 811
e 33 601
e 33 641
e 33 735
e 33 360
e 34 278
e 34 909
e 34 41
e 34 311
e 34 784
e 34 261
e 35 951
e 35 621
e 35 817
e 35 744
e 36 66
e 36 736
e 36 213
e 36 498
e 37 491
e 37 175
e 37 438
e 38 822
e 38 359
e 38 794
e 38 468
e 39 679
e 39 857
e 39 84
e 39 214
e 39 779
e 40 880
e 40 46
e 40 314
e 41 558
e 41 688
e 42 729
e 42 837
e 42 670
e 43 203
e 43 777
e 43 403
e 44 982
e 44 693
e 44 561
e 44 824
e 44 621
e 46 871
e 46 881
e 46 379
e 46 930
e 47 375
e 47 412
e 47 402
e 47 202
e 47 231
e 47 255
e 47 191
e 49 179
e 49 907
e 49 824
e 49 240
e 49 613
e 50 575
e 50 369
e 50 533
e 50 491
e 50 487
e 50 343
e 51 227
e 51 446
e 51 593
e 51 503
e 51 693
e 51 764
e 51 309
e 53 219
e 53 617
e 53 189
e 53 609
e 53 890
e 54 907
e 54 140
e 54 565
e 54 287
e 54 720
e 54 289
e 54 379
e 54 802
