n 1000
e 0 276
e 0 354
e 0 221
e 0 120
e 2 513
e 2 442
e 2 24
e 2 675
e 3 279
e 3 136
e 3 872
e 3 28
e 4 127
e 4 237
e 4 745
e 5 273
e 5 108
e 5 218
e 5 787
e 5 876
e 5 883
e 6 8
e 6 221
e 6 644
e 7 43
e 7 789
e 7 897
e 8 53
e 8 984
e 9 293
e 9 114
e 9 407
e 10 630
e 10 934
e 10 995
e 10 893
e 11 249
e 11 426
e 11 669
e 11 300
e 13 588
e 13 349
e 13 484
e 14 519
e 14 717
e 14 497
e 14 463
e 14 25
e 15 824
e 15 784
e 15 825
e 15 364
e 15 860
e 15 170
e 16 768
e 16 883
e 16 334
e 17 909
e 17 988
e 17 546
e 19 409
e 19 738
e 19 300
e 19 556
e 19 442
e 19 604
e 20 957
e 20 300
e 20 661
e 20 822
e 21 866
e 21 311
e 21 831
e 21 475
e 21 549
e 22 474
e 22 171
e 22 968
e 22 264
e 23 368
e 23 261
e 23 296
e 23 607
e 23 394
e 23 564
e 23 404
e 23 78
e 24 247
e 24 734
e 25 554
e 25 646
e 25 766
e 26 168
e 26 899
e 26 974
e 28 789
e 28 623
e 28 239
e 29 603
e 29 799
e 29 831
e 30 999
e 30 68
e 30 510
e 30 330
e 31 888
e 31 531
e 31 337
e 32 791
e 32 667
e 32 915
e 33 283
e 33 117
e 33 336
e 33 647
e 33 991
e 34 737
e 34 943
e 34 751
e 34 87
e 35 336
e 35 663
e 35 377
e 35 106
e 35 76
e 36 764
e 36 235
e 36 637
e 36 864
e 36 458
e 36 714
e 38 535
e 38 328
e 38 977
e 39 753
e 39 384
e 39 649
e 39 490
e 39 50
e 40 837
e 40 293
e 40 535
e 40 173
e 40 507
e 41 117
e 41 156
e 41 642
e 42 133
e 42 568
e 42 522
e 42 259
e 42 494
e 43 516
e 43 214
e 43 719
e 43 941
e 44 550
e 44 199
e 44 822
e 46 673
e 46 612
e 46 537
e 48 255
e 48 67
e 48 92
e 49 512
e 49 593
e 49 591
e 49 829
e 50 464
e 50 134
e 50 653
e 51 579
e 51 132
e 51 584
e 51 403
e 52 909
e 52 708
e 52 90
e 53 401
e 53 786
e 53 415
e 53 775
e 53 278
e 55 781
e 55 875
e 55 914
e 56 585
e 56 335
e 56 717
e 56 977
e 57 93
e 57 780
e 57 309
e 57 945
e 57 324
e 58 688
e 58 793
e 58 936
e 58 528
e 58 447
e 58 844
e 58 946
e 59 916
e 59 418
e 59 257
e 59 865
e 59 663
e 59 990
e 60 451
e 60 504
e 60 469
e 60 334
e 60 779
e 60 603
e 60 981
e 60 997
e 60 189
e 60 507
e 61 689
e 61 339
e 61 855
e 61 636
e 61 405
e 61 503
e 61 165
e 65 443
e 65 97
e 65 273
