n 1000
e 1 740
e 1 962
e 1 667
e 1 87
e 1 345
e 2 254
e 2 909
e 2 894
e 2 105
e 3 542
e 3 660
e 3 104
e 6 163
e 6 140
e 6 266
e 6 620
e 6 111
e 6 893
e 7 272
e 7 81
e 7 65
e 7 26
e 7 678
e 7 652
e 7 85
e 7 559
e 7 122
e 9 746
e 9 967
e 9 69
e 9 897
e 9 697
e 9 260
e 9 705
e 10 859
e 10 901
e 10 589
e 11 976
e 11 801
e 11 596
e 11 153
e 13 299
e 13 438
e 13 861
e 13 676
e 14 561
e 14 816
e 14 938
e 14 858
e 14 623
e 15 742
e 15 200
e 15 31
e 15 60
e 15 64
e 16 587
e 16 328
e 16 990
e 18 319
e 18 81
e 18 24
e 18 605
e 18 955
e 19 446
e 19 351
e 19 112
e 19 246
e 21 759
e 21 691
e 21 491
e 22 344
e 22 53
e 22 221
e 22 546
e 23 831
e 23 283
e 23 162
e 23 302
e 24 991
e 24 250
e 24 997
e 24 414
e 24 847
e 25 383
e 25 715
e 25 252
e 25 386
e 25 247
e 25 201
e 25 756
e 25 61
e 25 363
e 26 782
e 26 660
e 26 217
e 26 899
e 27 103
e 27 130
e 27 655
e 28 238
e 28 676
e 28 146
e 29 175
e 29 173
e 29 58
e 31 188
e 31 265
e 31 284
e 32 119
e 32 77
e 32 899
e 32 839
e 32 681
e 33 176
e 33 401
e 33 590
e 33 153
e 34 436
e 34 62
e 34 962
e 34 100
e 34 958
e 35 448
e 35 551
e 35 818
e 35 317
e 35 742
e 38 657
e 38 616
e 38 132
e 38 471
e 39 486
e 39 532
e 39 71
e 40 397
e 40 771
e 40 612
e 40 868
e 40 883
e 40 406
e 41 133
e 41 781
e 41 503
e 42 585
e 42 956
e 42 169
e 42 225
e 43 684
e 43 73
e 43 965
e 43 552
e 43 654
e 43 88
e 45 459
e 45 396
e 45 678
e 45 499
e 45 594
e 45 471
e 45 658
e 47 294
e 47 135
e 47 300
e 47 969
e 47 932
e 47 834
e 48 908
e 48 668
e 48 523
e 50 163
e 50 859
e 50 255
e 50 528
e 50 104
e 50 152
e 50 154
e 51 404
e 51 309
e 51 458
e 51 729
e 51 956
e 51 685
e 52 118
e 52 448
e 52 455
e 52 928
e 52 755
e 52 89
e 53 535
e 53 163
e 53 721
e 54 838
e 54 676
e 54 915
e 54 641
e 54 788
e 54 958
e 54 991
e 54 468
e 54 897
e 55 884
e 55 912
e 55 194
e 56 687
e 56 82
e 56 638
e 56 155
e 57 933
e 57 379
e 57 519
e 57 718
e 57 317
e 58 159
e 58 211
e 59 798
e 59 554
e 59 483
e 59 665
e 59 250
e 60 532
e 60 336
e 60 109
e 61 981
e 61 479
e 61 721
e 61 572
e 61 767
e 61 526
e 61 622
e 61 228
e 61 125
e 62 969
e 62 555
e 62 883
e 62 277
e 62 732
e 62 908
e 62 130
e 64 117
e 64 975
e 64 643
e 64 135
e 64 438
e 64 93
e 64 383
e 64 216
e 65 287
e 65 919
e 65 756
e 65 861
e 65 909
e 69 764
e 69 629
e 69 714
e 69 722
e 71 620
e 71 910
e 71 616
e 71 942
e 71 519
e 71 755
e 71 112
e 72 242
e 72 544
e 72 151
e 72 433
e 73 558
e 73 295
e 73 183
e 74 700
e 74 792
e 74 965
e 74 251
e 74 300
e 75 893
e 75 904
e 75 392
e 76 657
e 76 990
e 76 504
e 76 846
e 77 978
e 77 988
e 77 555
e 77 733
e 77 801
e 77 835
e 78 846
e 78 468
e 78 153
e 80 319
e 80 294
e 80 876
e 80 309
e 81 378
e 81 981
e 81 860
e 82 299
e 82 245
e 82 157
e 82 329
e 83 783
e 83 608
e 83 453
e 83 210
e 85 991
e 85 349
e 85 595
e 85 576
e 85 290
e 85 589
e 87 583
e 87 469
e 87 602
e 87 152
e 87 589
e 87 491
e 88 729
e 88 874
e 88 627
e 89 545
e 89 787
e 90 913
e 90 311
e 90 154
e 90 747
e 90 966
e 90 270
e 90 735
e 90 374
e 91 693
e 91 372
e 91 790
e 92 608
e 92 107
e 92 102
e 92 602
e 93 426
e 93 790
e 93 251
e 93 745
e 93 700
e 93 170
e 93 230
e 93 205
e 94 903
e 94 299
e 94 732
e 95 216
e 95 352
e 95 881
e 95 411
e 95 945
e 96 420
e 96 574
e 96 792
e 97 241
e 97 361
e 97 401
e 97 764
e 97 917
e 97 720
e 98 656
e 98 341
e 98 419
e 98 720
e 98 395
e 99 888
e 99 712
e 99 481
e 99 956
e 99 951
e 100 162
e 100 563
e 100 366
e 100 370
e 100 684
e 100 476
e 102 392
e 102 447
e 102 332
e 102 108
e 103 270
e 103 424
e 103 567
e 104 605
e 104 857
e 104 308
e 104 771
e 104 761
e 104 245
e 104 165
e 105 305
e 105 867
e 105 949
e 105 386
e 106 405
e 106 118
e 106 553
e 106 378
e 107 790
e 107 426
e 108 412
e 108 161
e 108 426
e 109 456
e 109 297
e 109 725
e 109 520
e 109 296
e 110 822
e 110 651
e 110 856
e 110 642
e 110 281
e 111 939
e 111 988
e 111 388
e 112 823
e 112 331
e 112 932
e 112 136
e 112 926
e 112 957
e 113 792
e 113 823
e 113 629
e 113 441
e 115 780
e 115 902
e 115 556
e 115 912
e 115 593
e 116 456
e 116 287
e 116 936
e 116 240
e 116 679
e 116 402
e 117 330
e 117 171
e 117 402
e 118 414
e 118 271
e 118 242
e 119 815
e 119 666
e 119 270
e 120 371
e 120 739
e 120 330
e 120 209
e 121 532
e 121 389
e 121 646
e 121 859
e 121 194
e 121 128
e 121 567
e 121 889
e 122 967
e 122 750
e 123 324
e 123 932
e 123 945
e 124 303
e 124 951
e 124 705
e 124 263
e 125 179
e 125 765
e 125 595
e 125 534
e 125 654
e 125 780
e 127 929
e 127 272
e 127 480
e 127 478
e 127 896
e 128 401
e 128 819
e 128 149
e 129 255
e 129 340
e 129 346
e 129 457
e 130 745
e 130 987
e 130 526
e 130 729
e 131 351
e 131 346
e 131 401
e 131 231
e 132 644
e 132 242
e 133 910
e 133 735
e 133 553
e 133 820
e 133 965
e 133 556
e 135 493
e 135 616
e 135 141
e 135 282
e 135 312
e 135 932
e 135 317
e 136 329
e 136 297
e 136 738
e 136 811
e 136 153
e 136 607
e 136 295
e 136 988
e 138 971
e 138 168
e 138 859
e 138 242
e 138 869
e 140 630
e 140 493
e 140 897
e 141 804
e 141 507
e 141 453
e 142 922
e 142 193
e 142 713
e 143 500
e 143 524
e 143 747
e 143 818
e 143 705
e 144 671
e 144 890
e 144 701
e 144 475
e 145 357
e 145 324
e 145 797
e 145 740
e 146 303
e 146 567
e 146 334
e 146 181
e 146 875
e 147 802
e 147 930
e 147 171
e 148 270
e 148 764
e 148 618
e 148 676
e 149 629
e 149 939
e 150 251
e 150 423
e 150 154
e 150 276
e 151 413
e 151 718
e 151 708
e 151 818
e 151 907
e 152 214
e 152 405
e 152 178
e 152 920
e 153 418
e 153 593
e 153 402
e 154 590
e 154 433
e 155 902
e 155 335
e 155 307
e 156 759
e 156 687
e 156 978
e 157 541
e 157 846
e 157 788
e 158 364
e 158 851
e 158 425
e 158 395
e 158 741
e 159 617
e 159 160
e 159 677
e 159 244
e 159 675
e 160 929
e 160 990
e 160 363
e 160 504
e 160 736
e 160 217
e 160 304
e 160 730
e 161 218
e 161 470
e 161 650
e 162 166
e 162 534
e 163 372
e 163 841
e 163 217
e 163 711
e 163 486
e 163 331
e 163 166
e 163 827
e 164 337
e 164 616
e 164 522
e 164 732
e 165 812
e 165 322
e 165 559
e 166 448
e 166 204
e 166 553
e 166 529
e 166 257
e 167 885
e 167 305
e 167 316
e 168 747
e 168 477
e 168 291
e 168 798
e 169 821
e 169 208
e 169 961
e 169 504
e 170 648
e 170 527
e 170 599
e 170 306
e 170 730
e 170 225
e 171 933
e 171 421
e 171 835
e 171 200
e 171 251
e 171 658
e 173 266
e 173 629
e 173 763
e 173 605
e 173 488
e 173 814
e 175 766
e 175 846
e 175 351
e 176 536
e 176 666
e 178 188
e 178 478
e 179 459
e 179 518
e 179 780
e 181 765
e 181 764
e 182 797
e 182 497
e 182 567
e 183 652
e 183 385
e 188 988
e 188 474
e 188 545
e 188 818
e 188 946
e 188 329
e 190 816
e 190 212
e 190 280
e 190 428
e 192 348
e 192 909
e 192 708
e 192 308
e 192 405
e 193 736
e 193 504
e 194 329
e 194 663
e 194 344
e 194 650
e 194 869
e 197 393
e 197 940
e 197 813
e 197 586
e 197 890
e 197 796
e 198 488
e 198 383
e 198 522
e 198 879
e 198 718
e 200 297
e 200 805
e 200 444
e 200 739
e 201 289
e 201 552
e 202 841
e 202 938
e 202 634
e 203 528
e 203 406
e 203 715
e 204 397
e 204 363
e 205 547
e 205 721
e 205 715
e 205 406
e 207 697
e 207 998
e 207 339
e 208 506
e 208 918
e 209 689
e 209 503
e 210 818
e 210 514
e 210 549
e 210 809
e 211 654
e 211 383
e 211 369
e 212 657
e 212 541
e 212 962
e 212 599
e 214 822
e 214 233
e 214 269
e 214 394
e 214 367
e 215 492
e 215 984
e 215 756
e 215 545
e 215 518
e 215 666
e 216 307
e 216 659
e 217 401
e 218 376
e 218 615
e 218 789
e 218 854
e 218 261
e 218 621
e 221 705
e 221 252
e 222 889
e 222 362
e 222 287
e 222 538
e 223 932
e 223 946
e 223 650
e 223 338
e 224 249
e 224 785
e 224 753
e 225 944
e 225 387
e 225 552
e 225 615
e 228 798
e 228 282
e 229 875
e 229 782
e 229 344
e 230 312
e 230 779
e 230 272
e 230 883
e 231 245
e 231 616
e 232 402
e 232 789
e 232 671
e 232 360
e 233 275
e 233 280
e 233 899
e 233 848
e 233 677
e 233 296
e 235 356
e 235 555
e 235 529
e 235 322
e 235 747
e 237 866
e 237 655
e 237 484
e 237 789
e 237 430
e 238 427
e 238 982
e 238 523
e 239 477
e 239 375
e 239 251
e 239 552
e 239 851
e 240 479
e 240 820
e 240 422
e 241 912
e 241 603
e 241 665
e 241 628
e 242 903
e 244 787
e 244 372
e 244 284
e 245 678
e 245 349
e 245 962
e 245 823
e 245 792
e 246 582
e 246 665
e 246 925
e 246 265
e 247 982
e 247 514
e 247 372
e 247 285
e 247 282
e 248 468
e 248 400
e 248 955
e 249 919
e 249 257
e 249 844
e 250 362
e 250 796
e 251 800
e 251 437
e 252 848
e 254 358
e 254 715
e 254 789
e 254 987
e 255 892
e 255 966
e 257 984
e 257 664
e 258 320
e 258 641
e 258 332
e 260 287
e 260 417
e 260 476
e 261 439
e 261 366
e 263 334
e 263 498
e 264 879
e 264 375
e 264 951
e 265 682
e 265 596
e 266 673
e 266 932
e 267 648
e 267 352
e 267 340
e 268 784
e 268 278
e 268 575
e 269 852
e 269 700
e 270 733
e 270 976
e 270 520
e 270 558
e 271 492
e 271 572
e 271 427
e 272 846
e 272 811
e 272 398
e 272 981
e 272 362
e 273 480
e 273 818
e 273 699
e 273 634
e 273 708
e 275 808
e 275 956
e 275 507
e 276 676
e 276 933
e 277 404
e 277 960
e 277 650
e 278 629
e 278 369
e 278 474
e 278 398
e 279 793
e 279 308
e 279 662
e 279 775
e 279 928
e 279 485
e 280 447
e 280 961
e 280 842
e 281 311
e 281 607
e 281 572
e 281 314
e 281 564
e 281 367
e 281 351
e 281 520
e 282 556
e 282 439
e 283 769
e 283 909
e 283 657
e 283 962
e 283 997
e 283 688
e 284 638
e 284 775
e 285 899
e 285 756
e 287 514
e 287 653
e 287 946
e 287 477
e 287 564
e 287 491
e 289 824
e 289 754
e 289 869
e 290 800
e 290 652
e 290 419
e 290 742
e 290 693
e 291 330
e 291 889
e 291 302
e 292 893
e 292 978
e 292 662
e 292 629
e 292 801
e 294 306
e 294 594
e 294 706
e 294 348
e 294 358
e 294 534
e 295 802
e 295 761
e 296 781
e 296 398
e 297 419
e 297 688
e 299 705
e 299 389
e 299 993
e 299 544
e 299 335
e 300 304
e 300 975
e 301 826
e 301 667
e 301 817
e 301 722
e 302 436
e 303 557
e 303 311
e 303 576
e 304 352
e 304 932
e 304 801
e 304 375
e 305 925
e 305 730
e 305 707
e 306 395
e 306 601
e 306 532
e 306 920
e 306 971
e 307 347
e 307 858
e 308 326
e 309 956
e 311 891
e 311 389
e 311 769
e 312 366
e 312 410
e 312 758
e 312 939
e 313 762
e 313 594
e 313 974
e 313 878
e 314 841
e 314 788
e 314 646
e 316 358
e 316 783
e 317 710
e 317 944
e 317 997
e 317 420
e 319 321
e 319 497
e 320 708
e 320 735
e 320 734
e 320 917
e 321 462
e 321 403
e 322 406
e 322 439
e 322 398
e 324 856
e 326 617
e 326 531
e 326 556
e 326 615
e 326 900
e 328 682
e 328 798
e 329 332
e 329 710
e 330 970
e 330 374
e 330 920
e 330 648
e 331 979
e 331 483
e 331 961
e 331 467
e 332 893
e 334 738
e 334 392
e 335 904
e 336 421
e 336 653
e 336 423
e 336 831
e 337 361
e 337 711
e 338 851
e 338 404
e 338 980
e 338 781
