n 1000
e 0 289
e 0 785
e 0 21
e 0 192
e 0 158
e 1 948
e 1 211
e 1 943
e 1 729
e 1 579
e 1 590
e 1 92
e 1 883
e 1 586
e 2 57
e 2 183
e 2 203
e 2 217
e 2 969
e 2 529
e 3 493
e 3 56
e 3 758
e 3 940
e 3 639
e 3 408
e 6 520
e 6 22
e 6 604
e 6 448
e 7 242
e 7 936
e 7 54
e 7 291
e 7 55
e 7 707
e 8 635
e 8 253
e 8 932
e 8 706
e 9 841
e 9 757
e 9 823
e 9 789
e 10 939
e 10 54
e 10 748
e 11 312
e 11 394
e 11 951
e 12 887
e 12 533
e 12 800
e 12 833
e 12 380
e 12 911
e 13 622
e 13 488
e 13 414
e 13 617
e 13 983
e 13 715
e 13 774
e 13 164
e 14 175
e 14 951
e 14 45
e 14 753
e 14 36
e 17 158
e 17 83
e 17 212
e 17 775
e 18 57
e 18 348
e 18 653
e 18 359
e 18 910
e 19 325
e 19 675
e 19 367
e 19 704
e 20 161
e 20 872
e 20 515
e 20 298
e 20 25
e 21 162
e 21 844
e 21 650
e 21 254
e 21 917
e 21 356
e 22 208
e 22 776
e 22 422
e 22 468
e 22 817
e 22 572
e 23 840
e 23 511
e 23 561
e 23 699
e 23 859
e 24 298
e 24 555
e 24 290
e 24 601
e 24 194
e 24 698
e 24 424
e 24 25
e 24 533
e 25 783
e 25 673
e 25 963
e 25 772
e 25 37
e 25 154
e 25 311
e 26 663
e 26 567
e 26 255
e 28 890
e 28 856
e 28 249
e 28 564
e 28 260
e 29 804
e 29 683
e 29 70
e 29 328
e 29 961
e 30 71
e 30 910
e 30 287
e 30 886
e 30 292
e 30 138
e 33 814
e 33 240
e 33 579
e 34 308
e 34 565
e 34 827
e 34 729
e 34 669
e 34 736
e 35 754
e 35 716
e 35 771
e 35 210
e 36 823
e 36 529
e 37 128
e 37 554
e 37 991
e 37 677
e 38 71
e 38 618
e 38 685
e 38 806
e 39 326
e 39 601
e 39 312
e 40 300
e 40 687
e 40 369
e 42 157
e 42 901
e 42 287
e 42 978
e 44 733
e 44 264
e 44 490
e 44 846
e 45 505
e 45 51
e 45 539
e 45 218
e 46 962
e 46 510
e 46 129
e 47 287
e 47 513
e 47 455
e 47 404
e 47 325
e 47 72
e 48 443
e 48 694
e 48 684
e 48 893
e 48 608
e 48 486
e 49 452
e 49 788
e 49 545
e 49 723
e 50 748
e 50 526
e 50 714
e 50 601
e 51 334
e 51 498
e 51 83
e 54 595
e 54 473
e 55 251
e 55 889
e 55 372
e 56 408
e 56 657
e 56 295
e 57 786
e 57 908
e 57 881
e 57 711
e 58 172
e 58 140
e 58 87
e 59 746
e 59 247
e 59 514
e 59 172
e 59 125
e 61 783
e 61 730
e 61 955
e 62 995
e 62 566
e 62 234
e 63 291
e 63 739
e 63 655
e 63 125
e 63 420
e 63 229
e 64 812
e 64 468
e 64 664
e 65 354
e 65 996
e 65 947
e 65 397
e 65 638
e 65 376
e 66 308
e 66 435
e 66 686
e 68 547
e 68 343
e 68 304
e 69 944
e 69 157
e 69 161
e 70 443
e 70 520
e 70 237
e 70 832
e 71 659
e 72 826
e 72 645
e 72 102
