n 1000
e 0 601
e 0 149
e 0 307
e 0 485
e 0 150
e 1 165
e 1 676
e 1 903
e 1 69
e 2 233
e 2 992
e 2 589
e 2 68
e 2 182
e 2 355
e 3 126
e 3 744
e 3 321
e 6 354
e 6 852
e 6 186
e 7 708
e 7 978
e 7 626
e 8 565
e 8 593
e 8 443
e 10 36
e 10 420
e 10 116
e 10 289
e 12 133
e 12 568
e 12 386
e 12 470
e 12 83
e 12 596
e 13 978
e 13 957
e 13 764
e 13 412
e 13 103
e 13 211
e 13 375
e 13 75
e 13 99
e 14 353
e 14 147
e 14 662
e 14 553
e 14 107
e 14 146
e 14 822
e 15 313
e 15 466
e 15 988
e 15 831
e 15 717
e 15 260
e 15 665
e 16 897
e 16 950
e 16 65
e 16 221
e 20 102
e 20 282
e 20 143
e 20 181
e 20 180
e 22 819
e 22 520
e 22 653
e 22 212
e 23 367
e 23 312
e 23 935
e 24 58
e 24 95
e 24 951
e 25 161
e 25 722
e 25 447
e 26 526
e 26 703
e 26 685
e 26 639
e 26 270
e 26 290
e 26 353
e 27 930
e 27 386
e 27 140
e 27 937
e 28 631
e 28 632
e 28 530
e 28 50
e 30 520
e 30 800
e 30 321
e 30 294
e 30 37
e 30 334
e 30 511
e 30 124
e 34 333
e 34 446
e 34 170
e 34 307
e 34 926
e 36 312
e 36 822
e 36 997
e 36 691
e 36 322
e 37 549
e 37 793
e 37 440
e 39 190
e 39 837
e 39 928
e 40 894
e 40 103
e 40 648
e 41 441
e 41 968
e 41 628
e 42 72
e 42 886
e 42 602
e 43 570
e 43 967
e 43 575
e 43 147
e 44 861
e 44 401
e 44 393
e 44 609
e 45 479
e 45 264
e 45 265
e 46 776
e 46 496
e 46 420
e 46 473
e 46 519
e 47 765
e 47 801
e 47 793
e 48 117
e 48 976
e 48 49
e 48 667
e 48 894
e 49 271
e 49 669
e 49 967
e 50 879
e 50 658
e 50 221
e 50 51
e 50 787
e 50 138
e 50 262
e 51 513
e 51 350
e 51 682
e 51 242
e 52 157
e 52 255
e 52 530
e 52 166
e 52 352
e 52 526
e 52 317
e 52 640
e 54 465
e 54 934
e 54 75
e 54 135
e 55 895
e 55 925
e 55 95
e 55 347
e 55 569
e 55 828
e 56 819
e 56 435
e 56 344
e 56 949
e 58 985
e 58 448
e 59 750
e 59 893
e 59 316
e 60 873
e 60 433
e 60 934
e 60 102
e 62 73
e 62 160
e 62 467
e 63 778
e 63 598
e 63 393
e 63 641
e 64 593
e 64 978
e 64 597
e 64 503
e 65 887
e 65 121
e 65 690
e 66 780
e 66 637
e 66 681
e 66 75
e 67 754
e 67 773
e 67 862
e 68 282
e 68 720
e 68 620
e 68 570
e 68 577
e 68 725
e 69 114
e 69 464
e 70 454
e 70 702
e 70 807
e 70 419
e 70 818
e 70 954
e 71 800
e 71 696
e 71 143
e 71 577
e 71 484
e 72 593
e 72 690
e 73 746
e 73 80
e 73 90
e 73 692
e 73 139
e 74 661
e 74 390
e 74 524
e 74 951
e 74 434
e 74 292
e 74 908
e 74 374
e 75 301
e 75 699
e 75 250
e 75 958
e 76 612
e 76 914
e 76 212
e 77 699
e 77 424
e 77 821
e 77 137
e 77 560
e 78 222
e 78 577
e 78 440
e 78 135
e 78 294
e 80 276
e 80 453
e 80 729
e 80 825
e 80 394
e 80 914
e 80 982
e 80 333
e 80 96
e 82 576
e 82 319
e 82 415
e 82 458
e 83 362
e 83 684
e 83 228
e 83 989
e 84 117
e 84 263
e 84 720
e 84 911
e 84 952
e 85 264
e 85 199
e 85 284
e 85 113
e 86 378
e 86 550
e 86 794
e 86 281
e 86 319
e 87 196
e 87 105
e 87 889
e 88 807
e 88 118
e 88 434
e 88 649
e 90 94
e 90 873
e 90 880
e 90 707
e 90 965
e 90 751
e 90 719
e 90 479
e 91 544
e 91 194
e 91 215
e 91 166
e 92 674
e 92 363
e 92 902
e 93 769
e 93 846
e 93 569
e 93 807
e 93 680
e 93 274
e 93 851
e 93 960
e 94 485
e 94 678
e 94 606
e 94 686
e 95 938
e 95 736
e 95 154
e 95 585
e 96 979
e 96 407
e 96 630
e 96 936
e 97 562
e 97 806
e 97 407
e 97 623
e 98 968
e 98 966
e 98 271
e 98 882
e 98 385
e 98 795
e 99 770
e 99 269
e 99 507
e 100 208
e 100 550
e 100 536
e 100 701
e 100 408
e 100 621
e 100 159
e 100 908
e 100 128
e 100 940
e 101 506
e 101 658
e 101 572
e 101 751
e 102 883
e 102 778
e 102 943
e 103 988
e 103 924
e 103 467
e 103 170
e 103 413
e 104 170
e 104 124
e 104 903
e 105 897
e 105 994
e 105 419
e 106 546
e 106 211
e 106 725
e 106 989
e 106 282
e 106 811
e 106 349
e 107 112
e 107 861
e 107 721
e 111 443
e 111 511
e 111 570
e 111 460
e 111 681
e 112 634
e 112 613
e 112 938
e 112 935
e 112 272
e 112 961
e 112 224
e 113 795
e 113 719
e 113 902
e 113 203
e 113 355
e 114 984
e 114 833
e 114 541
e 114 195
e 114 955
e 115 710
e 115 460
e 115 594
e 115 820
e 116 932
e 116 805
e 116 519
e 116 284
e 117 793
e 117 210
e 118 897
e 118 746
e 118 401
e 118 472
e 120 539
e 120 268
e 120 746
e 120 456
e 121 669
e 121 897
e 121 652
e 121 226
e 121 403
e 121 776
e 122 603
e 122 567
e 122 335
e 122 851
e 123 611
e 123 929
e 123 566
e 124 756
e 124 421
e 124 444
e 124 850
e 125 970
e 125 417
e 125 181
e 125 154
e 125 584
e 125 712
e 125 578
e 126 181
e 126 185
e 127 621
e 127 715
e 127 488
e 127 668
e 128 454
e 128 772
e 129 203
e 129 822
e 129 916
e 129 874
e 130 955
e 130 969
e 130 413
e 130 223
e 130 585
e 130 454
e 130 916
e 132 712
e 132 512
e 132 936
e 132 630
e 133 700
e 133 221
e 133 627
e 133 594
e 133 381
e 135 276
e 135 931
e 135 672
e 135 891
e 135 495
e 135 632
e 137 335
e 137 770
e 137 491
e 137 684
e 138 902
e 138 318
e 138 302
e 138 758
e 138 814
e 138 303
e 138 949
e 138 732
e 138 689
e 138 889
e 139 390
e 139 583
e 139 508
e 139 952
e 139 994
e 139 578
e 139 226
e 139 883
e 140 614
e 140 956
e 141 293
e 141 281
e 141 667
e 141 412
e 141 591
e 141 253
e 141 331
e 143 624
e 143 952
e 143 918
e 143 539
e 143 578
e 143 549
e 144 315
e 144 462
e 144 241
e 145 205
e 145 859
e 145 402
e 145 442
e 146 879
e 146 216
e 146 756
e 146 667
e 147 250
e 147 200
e 148 839
e 148 786
e 148 292
e 148 486
e 149 190
e 149 905
e 150 791
e 150 308
e 150 307
e 150 780
e 150 475
e 151 355
e 151 744
e 151 974
e 151 180
e 154 458
e 154 215
e 154 981
e 154 676
e 154 699
e 157 934
e 157 722
e 158 555
e 158 697
e 158 464
e 159 639
e 159 985
e 159 188
e 159 336
e 160 240
e 160 546
e 161 304
e 161 316
e 161 360
e 161 196
e 161 365
e 162 996
e 162 703
e 162 864
e 164 672
e 164 686
e 164 337
e 164 505
e 164 951
e 164 499
e 164 385
e 164 868
e 165 843
e 165 335
e 166 649
e 166 331
e 166 474
e 166 876
e 166 268
e 168 458
e 168 376
e 168 838
e 170 308
e 170 235
e 170 690
e 170 652
e 171 607
e 171 236
e 171 936
e 172 997
e 172 432
e 172 894
e 172 627
e 172 709
e 172 751
e 172 719
e 175 780
e 175 488
e 175 740
e 176 889
e 176 846
e 176 409
e 176 229
e 176 503
e 177 683
e 177 661
e 177 489
e 177 247
e 179 797
e 179 360
e 179 452
e 180 455
e 181 262
e 181 491
e 181 792
e 181 394
e 182 462
e 182 368
e 182 531
e 182 528
e 182 976
e 183 407
e 183 747
e 183 848
e 183 764
e 183 412
e 183 453
e 185 589
e 185 864
e 185 354
e 186 873
e 186 899
e 186 923
e 186 296
e 187 231
e 187 731
e 187 968
e 187 948
e 188 665
e 188 352
e 189 905
e 189 729
e 189 341
e 189 313
e 190 690
e 190 684
e 190 744
e 190 475
e 191 263
e 191 442
e 191 439
e 192 817
e 192 788
e 192 376
e 192 243
e 192 375
e 193 970
e 193 299
e 193 602
e 193 527
e 194 368
e 194 899
e 195 253
e 195 494
e 195 854
e 196 872
e 196 253
e 196 815
e 196 335
e 196 235
e 198 497
e 198 439
e 198 223
e 198 433
e 198 284
e 198 540
e 199 955
e 199 266
e 199 510
e 199 664
e 200 413
e 200 441
e 200 863
e 200 402
e 200 697
e 200 321
e 200 292
e 200 457
e 201 716
e 201 572
e 201 870
e 202 676
e 202 504
e 202 575
e 202 308
e 203 315
e 203 803
e 203 672
e 203 557
e 203 730
e 203 757
e 204 711
e 204 413
e 204 603
e 204 893
e 205 876
e 205 537
e 205 530
e 207 567
e 207 332
e 207 710
e 207 820
e 208 268
e 208 679
e 208 730
e 208 424
e 208 513
e 208 887
e 209 992
e 209 498
e 209 800
e 210 366
e 210 855
e 211 594
e 212 431
e 212 930
e 214 662
e 214 692
e 214 975
e 214 833
e 214 687
e 214 428
e 215 265
e 215 913
e 215 421
e 215 467
e 215 226
e 215 555
e 216 417
e 216 502
e 217 963
e 217 504
e 217 993
e 217 943
e 218 942
e 218 452
e 218 556
e 220 612
e 220 309
e 220 632
e 220 349
e 221 495
e 221 583
e 221 872
e 221 818
e 222 785
e 222 829
e 223 907
e 223 815
e 223 486
e 223 899
e 224 293
e 224 525
e 224 466
e 226 321
e 226 951
e 226 940
e 228 658
e 228 761
e 229 411
e 229 506
e 229 524
e 229 718
e 231 819
e 231 682
e 231 337
e 231 747
e 231 782
e 231 246
e 233 756
e 233 289
e 233 468
e 233 735
e 235 816
e 235 337
e 235 876
e 235 442
e 236 928
e 236 717
e 236 623
e 236 676
e 238 498
e 238 706
e 238 488
e 238 366
e 240 804
e 240 343
e 240 727
e 241 317
e 241 255
e 242 782
e 242 663
e 242 452
e 242 550
e 242 769
e 243 891
e 243 597
e 243 969
e 243 417
e 243 652
e 244 437
e 244 480
e 244 820
e 244 431
e 244 716
e 245 389
e 245 726
e 245 536
e 245 503
e 246 278
e 246 664
e 246 288
e 246 708
e 247 416
e 247 624
e 248 866
e 248 501
e 248 309
e 248 562
e 249 278
e 249 701
e 249 265
e 249 641
e 250 601
e 250 322
e 250 680
e 250 960
e 253 383
e 253 567
e 254 800
e 254 861
e 254 488
e 254 341
e 255 863
e 255 376
e 255 599
e 255 803
e 256 904
e 256 883
e 256 403
e 258 489
e 258 320
e 258 567
e 258 450
e 258 477
e 260 550
e 260 989
e 260 787
e 262 988
e 262 728
e 262 768
e 262 794
e 262 803
e 263 553
e 264 912
e 264 765
e 264 664
e 264 770
e 265 791
e 265 712
e 266 849
e 266 913
e 266 795
e 266 635
e 266 315
e 267 898
e 267 745
e 267 761
e 267 893
e 269 303
e 269 940
e 269 360
e 269 609
e 270 962
e 270 913
e 270 317
e 271 307
e 271 612
e 271 886
e 271 778
e 272 594
e 272 333
e 274 767
e 274 892
e 274 814
e 274 581
e 276 721
e 276 657
e 276 705
e 276 836
e 278 409
e 279 998
e 279 961
e 279 420
e 281 877
e 281 786
e 281 882
e 281 673
e 281 883
e 282 688
e 282 667
e 283 650
e 283 315
e 283 508
e 283 802
e 283 503
e 283 514
e 284 474
e 284 806
e 284 879
e 284 375
e 284 796
e 284 774
e 284 505
e 285 761
e 285 727
e 285 293
e 286 413
e 286 966
e 286 384
e 286 615
e 286 684
e 287 887
e 287 602
e 287 797
e 287 539
e 287 716
e 288 729
e 288 484
e 289 787
e 289 558
e 289 956
e 289 647
e 289 900
e 289 370
e 290 626
e 290 575
e 290 322
e 290 745
e 291 299
e 291 463
e 291 600
e 291 811
e 291 431
e 292 296
e 292 976
e 292 767
e 292 667
e 293 301
e 293 650
e 293 938
e 293 746
e 293 351
e 294 925
e 294 731
e 294 603
e 296 630
e 296 731
e 296 437
e 296 684
e 296 966
e 296 672
e 298 512
e 298 935
e 298 862
e 299 692
e 299 609
e 299 949
e 301 970
e 301 730
e 301 386
e 301 560
e 302 845
e 302 392
e 303 843
e 304 619
e 304 944
e 305 637
e 305 940
e 305 739
e 307 668
e 307 664
e 307 367
e 307 569
e 308 959
e 308 332
e 308 948
e 309 706
e 309 974
e 309 491
e 312 968
e 312 806
e 313 508
e 313 505
e 313 546
e 313 602
e 315 493
e 315 354
e 316 988
e 316 989
e 317 413
e 318 957
e 318 620
e 319 985
e 319 401
e 320 417
e 320 767
e 321 475
e 321 842
e 322 524
e 322 994
e 322 916
e 326 355
e 326 594
e 326 703
e 327 629
e 327 343
e 327 470
e 330 637
e 330 921
e 330 557
e 330 984
e 330 570
e 331 679
e 332 612
e 332 390
e 333 365
e 334 622
e 334 893
e 334 370
e 335 375
e 335 908
e 335 895
e 335 907
e 335 634
e 335 455
e 335 730
e 336 815
e 336 549
e 336 646
e 337 918
e 337 407
e 337 945
e 337 351
e 337 954
e 337 705
e 339 350
e 339 758
e 339 474
e 339 386
e 341 440
e 341 416
e 343 698
e 343 766
e 343 963
e 343 596
e 343 778
e 343 545
e 344 781
e 344 489
e 347 387
e 347 483
e 349 996
e 349 597
e 350 665
e 350 486
e 350 710
e 351 596
e 351 959
e 351 463
e 351 775
e 351 436
e 352 419
e 352 414
e 352 708
e 353 624
e 353 713
e 353 678
e 354 446
e 354 709
e 354 506
e 355 840
e 355 590
e 355 457
e 356 924
e 356 386
e 356 568
e 356 802
e 357 650
e 357 598
e 357 367
e 360 543
e 360 796
e 360 450
e 362 606
e 362 962
e 362 393
e 363 373
e 363 859
e 363 454
e 364 464
e 364 477
e 364 841
e 365 373
e 365 794
e 365 561
e 366 782
e 366 629
e 366 597
e 367 592
e 367 717
e 367 514
e 367 814
e 367 575
e 368 511
e 368 394
e 368 728
e 370 622
e 370 906
e 370 566
e 370 940
e 370 513
e 370 696
e 373 831
e 373 447
e 373 815
e 373 595
e 373 945
e 374 609
e 374 992
e 375 958
e 375 653
e 376 685
e 376 629
e 376 844
e 377 667
e 377 711
e 377 601
e 377 701
e 377 613
e 377 923
e 378 698
e 378 461
e 378 855
e 379 692
e 379 992
e 379 922
e 379 721
e 381 649
e 381 546
e 381 868
e 383 917
e 383 676
e 383 540
e 383 671
e 383 465
e 384 637
e 384 849
e 384 817
e 384 415
e 384 891
e 384 390
e 385 924
e 385 659
e 385 792
e 385 804
e 386 817
e 386 538
e 386 558
e 386 446
e 387 587
e 387 988
e 387 548
e 389 587
e 389 779
e 389 541
e 390 992
e 390 665
e 390 451
e 390 761
e 392 755
e 392 571
e 393 592
e 393 902
e 393 532
e 393 854
e 394 661
e 394 437
e 397 612
e 397 855
e 397 977
e 398 470
e 398 722
e 398 721
e 398 817
e 401 709
e 401 473
e 401 854
e 401 754
e 402 728
e 402 544
e 402 880
e 403 770
e 403 688
e 406 413
e 406 408
e 406 921
e 407 770
e 407 456
e 407 597
e 408 501
e 408 596
e 409 646
e 409 849
e 409 897
e 409 463
e 410 977
e 410 601
e 410 942
e 410 792
e 411 608
e 411 797
