n 1000
e 0 329
e 0 733
e 0 86
e 0 274
e 0 415
e 1 837
e 1 443
e 1 942
e 3 749
e 3 458
e 3 124
e 3 853
e 3 367
e 3 587
e 3 172
e 3 464
e 5 745
e 5 919
e 5 312
e 5 487
e 5 603
e 5 715
e 5 384
e 5 192
e 5 272
e 5 351
e 6 709
e 6 805
e 6 135
e 7 788
e 7 109
e 7 977
e 8 822
e 8 55
e 8 244
e 10 565
e 10 215
e 10 447
e 11 320
e 11 96
e 11 863
e 13 272
e 13 915
e 13 898
e 13 883
e 13 919
e 13 748
e 13 271
e 14 726
e 14 272
e 14 234
e 14 304
e 16 460
e 16 582
e 16 710
e 16 113
e 16 321
e 18 110
e 18 379
e 18 397
e 18 279
e 18 832
e 19 361
e 19 82
e 19 137
e 19 952
e 19 606
e 19 87
e 20 375
e 20 987
e 20 571
e 21 453
e 21 603
e 21 675
e 22 733
e 22 471
e 22 40
e 24 330
e 24 995
e 24 823
e 24 328
e 24 769
e 25 979
e 25 632
e 25 565
e 26 541
e 26 454
e 26 791
e 26 604
e 27 33
e 27 121
e 27 421
e 28 263
e 28 647
e 28 561
e 29 848
e 29 605
e 29 629
e 29 493
e 30 149
e 30 508
e 30 239
e 31 503
e 31 817
e 31 792
e 31 458
e 32 244
e 32 322
e 32 896
e 32 442
e 32 80
e 32 455
e 32 747
e 32 358
e 32 287
e 33 218
e 33 576
e 33 57
e 33 488
e 33 695
e 34 171
e 34 353
e 34 213
e 34 870
e 35 294
e 35 898
e 35 821
e 35 274
e 35 161
e 39 335
e 39 307
e 39 897
e 39 795
e 39 975
e 39 927
e 39 584
e 39 187
e 40 503
e 40 381
e 40 778
e 40 974
e 40 446
e 40 48
e 41 222
e 41 785
e 41 497
e 41 860
e 41 554
e 42 448
e 42 405
e 42 187
e 43 864
e 43 771
e 43 505
e 43 691
e 43 756
e 43 473
e 47 164
e 47 156
e 47 250
e 47 97
e 47 350
e 47 832
e 48 600
e 48 941
e 48 817
e 48 200
e 49 536
e 49 219
e 49 355
e 49 735
e 49 323
e 50 657
e 50 741
e 50 839
e 50 471
e 50 129
e 50 316
e 50 992
e 50 947
e 51 974
e 51 380
e 51 521
e 51 978
e 51 918
e 52 349
e 52 252
e 52 842
e 52 903
e 53 62
e 53 60
e 53 891
e 53 399
e 54 357
e 54 853
e 54 695
e 54 577
e 54 525
e 54 310
e 55 693
e 55 708
e 55 201
e 55 202
e 57 633
e 57 825
e 58 268
e 58 134
e 58 450
e 58 558
e 58 864
e 58 840
e 59 811
e 59 492
e 59 109
e 59 540
e 60 774
e 60 96
e 60 111
e 60 521
e 61 264
e 61 442
e 61 953
e 61 171
e 61 698
e 61 534
e 61 220
e 62 443
e 62 261
e 62 521
e 62 733
e 62 320
e 62 73
e 62 118
e 62 509
e 64 372
e 64 933
e 64 790
e 65 800
e 65 792
e 65 977
e 65 354
e 66 186
e 66 225
e 66 659
e 66 845
e 67 831
e 67 659
e 67 136
e 67 882
e 67 928
e 67 816
e 69 503
