n 1000
e 0 363
e 0 329
e 0 285
e 0 72
e 0 619
e 0 326
e 0 698
e 0 481
e 0 819
e 1 347
e 1 398
e 1 189
e 1 261
e 1 642
e 1 165
e 1 388
e 2 952
e 2 627
e 2 14
e 2 13
e 5 591
e 5 979
e 5 765
e 5 811
e 6 419
e 6 858
e 6 453
e 6 135
e 6 43
e 6 865
e 6 928
e 8 62
e 8 370
e 8 620
e 8 187
e 8 744
e 8 623
e 10 148
e 10 736
e 10 990
e 10 133
e 13 295
e 13 527
e 13 999
e 14 266
e 14 815
e 15 872
e 15 204
e 15 160
e 15 133
e 15 483
e 15 211
e 15 351
e 15 666
e 17 31
e 17 619
e 17 982
e 17 593
e 17 824
e 17 196
e 18 78
e 18 481
e 18 384
e 18 528
e 18 127
e 19 897
e 19 759
e 19 840
e 20 66
e 20 122
e 20 329
e 20 806
e 20 879
e 20 981
e 20 88
e 20 23
e 20 440
e 20 569
e 21 522
e 21 605
e 21 65
e 21 937
e 22 100
e 22 283
e 22 71
e 22 433
e 23 875
e 23 313
e 23 500
e 23 838
e 23 37
e 24 183
e 24 527
e 24 198
e 24 999
e 24 863
e 25 551
e 25 482
e 25 525
e 25 583
e 27 724
e 27 77
e 27 761
e 29 561
e 29 402
e 29 874
e 29 195
e 31 913
e 31 907
e 31 106
e 32 340
e 32 722
e 32 188
e 34 924
e 34 451
e 34 400
e 34 669
e 34 185
e 35 717
e 35 110
e 35 424
e 35 400
e 35 471
e 35 900
e 35 695
e 36 338
e 36 670
e 36 726
e 36 819
e 36 96
e 37 88
e 37 811
e 38 663
e 38 772
e 38 940
e 38 732
e 38 976
e 38 423
e 38 44
e 38 123
e 38 302
e 39 732
e 39 324
e 39 416
e 40 973
e 40 510
e 40 982
e 40 149
e 40 899
e 41 584
e 41 310
e 41 339
e 41 576
e 41 929
e 41 875
e 43 142
e 43 874
e 43 198
e 43 67
e 44 110
e 44 611
e 44 668
e 44 692
e 44 779
e 44 885
e 44 572
e 44 340
e 45 927
e 45 409
e 45 154
e 45 970
e 45 363
e 45 590
e 46 982
e 46 998
e 46 977
e 46 285
e 46 666
e 46 471
e 46 269
e 47 406
e 47 842
e 47 456
e 47 337
e 48 773
e 48 650
e 48 905
e 48 439
e 48 147
e 48 137
e 48 788
e 48 791
e 49 123
e 49 772
e 49 615
e 49 487
e 50 106
e 50 171
e 50 166
e 50 162
e 51 778
e 51 194
e 51 433
e 51 223
e 52 455
e 52 435
e 52 499
e 54 681
e 54 166
e 54 74
e 54 128
e 55 134
e 55 690
e 55 866
e 55 487
e 55 366
e 55 881
e 55 873
e 55 433
e 55 161
e 55 700
e 55 469
e 56 757
e 56 132
e 56 451
e 57 424
e 57 649
e 57 327
e 57 357
e 58 770
e 58 913
e 58 124
e 60 844
e 60 951
e 60 440
e 60 759
e 60 994
e 60 788
e 60 940
e 60 370
e 60 979
e 60 511
e 61 831
e 61 390
e 61 580
e 61 343
e 62 829
e 62 389
e 62 855
e 62 697
e 62 837
e 62 952
e 62 941
e 63 341
e 63 247
e 63 134
e 63 719
e 65 193
e 65 503
e 65 178
e 65 576
e 66 77
e 66 275
e 66 519
e 67 877
e 67 989
e 69 991
e 69 888
e 69 631
e 69 731
e 69 354
e 71 244
e 71 991
e 71 992
e 71 862
e 72 144
e 72 702
e 72 603
e 73 626
e 73 228
e 73 285
e 73 278
e 73 84
e 73 263
e 73 534
e 73 736
e 73 332
e 74 581
e 74 165
e 74 492
e 74 309
e 75 316
e 75 851
e 75 557
e 76 853
e 76 496
e 76 408
e 76 196
e 77 177
e 77 196
e 78 456
e 78 149
e 78 937
e 78 804
e 80 743
e 80 537
e 80 154
e 80 772
e 81 368
e 81 410
e 81 194
e 81 793
e 82 307
e 82 935
e 82 729
e 82 742
e 82 417
e 82 858
e 84 423
e 84 927
e 84 202
e 84 224
e 85 547
e 85 173
e 85 296
e 87 975
e 87 132
e 87 412
e 87 417
e 87 611
e 87 169
e 87 742
e 88 449
e 88 808
e 88 152
e 89 544
e 89 416
e 89 880
e 89 250
e 90 174
e 90 264
e 90 788
e 93 630
e 93 520
e 93 616
e 95 795
e 95 645
e 95 436
