n 1000
e 0 542
e 0 384
e 0 369
e 0 852
e 1 298
e 1 145
e 1 194
e 1 769
e 1 84
e 3 852
e 3 778
e 3 211
e 4 623
e 4 680
e 4 904
e 5 718
e 5 744
e 5 621
e 5 438
e 5 716
e 7 821
e 7 514
e 7 342
e 7 106
e 7 761
e 9 917
e 9 702
e 9 200
e 9 640
e 10 968
e 10 454
e 10 688
e 10 209
e 11 326
e 11 202
e 11 801
e 11 306
e 11 585
e 14 332
e 14 96
e 14 975
e 14 431
e 15 19
e 15 982
e 15 277
e 15 811
e 15 469
e 15 252
e 15 733
e 17 508
e 17 58
e 17 456
e 18 817
e 18 123
e 18 135
e 18 528
e 18 502
e 18 772
e 18 796
e 19 747
e 19 661
e 19 984
e 19 942
e 20 670
e 20 330
e 20 828
e 21 164
e 21 928
e 21 752
e 21 319
e 21 304
e 21 856
e 22 281
e 22 30
e 22 248
e 22 912
e 23 69
e 23 999
e 23 839
e 23 541
e 23 250
e 23 155
e 24 326
e 24 545
e 24 670
e 25 764
e 25 845
e 25 367
e 25 433
e 25 590
e 25 654
e 26 483
e 26 706
e 26 78
e 26 832
e 27 669
e 27 388
e 27 900
e 27 696
e 27 859
e 29 40
e 29 67
e 29 912
e 30 364
e 30 730
e 30 55
e 30 888
e 30 624
e 30 652
e 31 906
e 31 439
e 31 593
e 32 273
e 32 72
e 32 667
e 33 374
e 33 132
e 33 689
e 34 815
e 34 932
e 34 771
e 35 963
e 35 43
e 35 108
e 35 706
e 35 207
e 35 468
e 35 273
e 35 154
e 35 987
e 35 487
e 37 874
e 37 897
e 37 392
e 37 97
e 37 313
e 38 144
e 38 482
e 38 712
e 38 448
e 38 480
e 39 407
e 39 605
e 39 967
e 39 244
e 39 721
e 40 965
e 40 378
e 40 577
e 40 750
e 40 523
e 43 859
e 43 510
e 44 542
e 44 592
e 44 998
e 44 574
e 44 816
e 44 906
e 46 77
e 46 319
e 46 547
e 46 769
e 46 222
e 46 614
e 47 79
e 47 905
e 47 583
e 49 151
e 49 171
e 49 188
e 51 976
e 51 169
e 51 973
e 52 914
e 52 230
e 52 918
e 53 303
e 53 356
e 53 740
e 54 224
e 54 639
e 54 389
e 54 258
e 54 137
e 55 569
e 55 926
e 55 971
e 55 85
e 55 923
e 56 800
e 56 74
e 56 152
e 56 512
e 57 980
e 57 944
e 57 480
e 57 731
e 58 646
e 58 920
e 58 160
e 58 211
e 59 590
e 59 818
e 59 543
e 59 418
e 60 707
e 60 196
e 60 855
e 61 93
e 61 516
e 61 392
e 61 594
e 61 601
e 61 543
e 61 528
e 62 745
e 62 800
e 62 870
e 64 926
e 64 917
e 64 516
e 64 685
e 64 667
e 64 320
e 64 823
e 66 841
e 66 867
e 66 283
e 66 487
e 66 917
e 66 824
e 67 589
e 67 228
e 67 97
e 67 269
e 67 247
e 68 819
e 68 497
e 68 909
e 68 389
e 69 139
e 69 797
e 70 776
e 70 239
e 70 980
e 71 592
e 71 94
e 71 413
e 72 413
e 72 864
e 73 292
e 73 741
e 73 77
e 73 164
e 73 920
e 73 425
e 73 955
e 73 360
e 74 872
e 74 91
e 74 350
e 74 119
e 74 567
e 75 356
