n 1000
e 0 936
e 0 72
e 0 112
e 0 329
e 0 849
e 0 38
e 1 122
e 1 686
e 1 587
e 1 694
e 2 222
e 2 625
e 2 192
e 3 356
e 3 595
e 3 439
e 4 887
e 4 257
e 4 109
e 4 277
e 4 530
e 4 840
e 5 989
e 5 321
e 5 316
e 5 718
e 5 409
e 6 283
e 6 206
e 6 920
e 7 253
e 7 557
e 7 242
e 7 928
e 8 608
e 8 955
e 8 874
e 8 759
e 9 48
e 9 154
e 9 597
e 10 37
e 10 207
e 10 546
e 10 53
e 10 614
e 11 243
e 11 326
e 11 350
e 13 862
e 13 38
e 13 302
e 13 331
e 13 630
e 16 189
e 16 536
e 16 515
e 16 831
e 16 46
e 16 530
e 16 989
e 18 886
e 18 713
e 18 891
e 19 397
e 19 307
e 19 48
e 20 73
e 20 977
e 20 445
e 20 258
e 21 929
e 21 207
e 21 396
e 21 839
e 21 933
e 21 710
e 21 397
e 21 740
e 22 192
e 22 872
e 22 51
e 22 296
e 22 831
e 22 999
e 24 465
e 24 431
e 24 874
e 24 382
e 25 320
e 25 596
e 25 129
e 26 581
e 26 669
e 26 619
e 26 517
e 26 480
e 26 469
e 27 920
e 27 970
e 27 487
e 30 985
e 30 777
e 30 257
e 30 929
e 30 685
e 30 694
e 32 665
e 32 688
e 32 401
e 33 543
e 33 232
e 33 85
e 33 558
e 34 543
e 34 873
e 34 342
e 34 809
e 34 135
e 35 141
e 35 276
e 35 941
e 35 448
e 36 433
e 36 404
e 36 168
e 36 240
e 36 344
e 36 351
e 37 211
e 37 202
e 37 375
e 37 49
e 37 652
e 38 549
e 38 837
e 38 118
e 38 476
e 38 874
e 38 73
e 39 408
e 39 925
e 39 488
e 39 631
e 40 582
e 40 87
e 40 251
e 40 345
e 40 454
e 41 298
e 41 181
e 41 237
e 41 850
e 41 622
e 41 503
e 41 366
e 43 828
e 43 849
e 43 163
e 44 814
e 44 231
e 44 750
e 44 474
e 44 276
e 45 101
e 45 528
e 45 76
e 45 937
e 46 362
e 46 392
e 46 805
e 46 588
e 48 378
e 48 231
e 48 582
e 48 297
e 49 881
e 49 855
e 49 122
e 49 575
e 50 654
e 50 552
e 50 704
e 51 135
e 51 513
e 51 834
e 51 401
e 51 222
e 51 507
e 52 557
e 52 784
e 52 92
e 52 673
e 53 609
e 53 605
e 53 959
e 54 991
e 54 480
e 54 864
e 55 251
e 55 249
e 55 199
e 55 445
e 55 200
e 55 954
e 57 470
e 57 428
e 57 644
e 57 257
e 57 760
e 57 129
e 57 110
e 58 632
e 58 449
e 58 432
e 59 895
e 59 575
e 59 967
e 59 173
e 59 125
e 59 350
e 59 588
e 59 842
e 60 588
e 60 849
e 60 383
e 62 716
e 62 462
e 62 610
e 62 393
e 62 702
e 63 483
e 63 244
e 63 322
e 64 729
e 64 986
e 64 245
e 64 562
e 64 392
e 64 557
e 64 666
e 64 850
e 66 581
e 66 630
e 66 577
e 66 413
e 66 947
e 66 644
e 70 319
e 70 472
e 70 569
e 71 716
e 71 158
e 71 212
e 71 119
e 71 385
e 71 644
e 71 564
e 72 889
e 72 630
e 72 977
e 72 422
e 73 254
e 73 796
e 73 368
e 73 364
e 74 542
e 74 674
e 74 260
e 74 488
e 74 606
e 76 499
e 76 255
e 76 506
e 76 480
e 76 411
e 78 493
e 78 462
e 78 543
e 78 537
e 79 455
e 79 957
e 79 108
e 79 143
e 80 907
e 80 503
e 80 923
e 80 135
e 80 525
e 80 433
e 80 665
e 80 171
e 81 993
e 81 562
e 81 545
e 82 902
e 82 525
e 82 276
e 84 952
e 84 886
e 84 304
e 84 565
e 84 248
e 84 839
e 85 519
e 85 990
e 85 914
e 85 501
e 85 817
e 85 980
e 85 630
e 87 93
e 87 359
e 87 171
e 87 103
e 87 822
e 87 939
e 89 515
e 89 442
e 89 921
e 90 146
e 90 982
e 90 723
e 90 474
e 90 569
e 91 499
e 91 688
e 91 907
e 91 729
e 91 94
e 91 384
e 92 288
e 92 861
e 92 101
e 92 852
e 93 237
e 93 866
e 93 968
