n 1000
e 3 854
e 3 209
e 3 927
e 3 121
e 6 438
e 6 437
e 6 778
e 7 553
e 7 746
e 7 328
e 7 170
e 8 801
e 8 88
e 8 641
e 8 819
e 8 634
e 8 48
e 9 330
e 9 444
e 9 735
e 9 126
e 9 950
e 9 605
e 9 838
e 9 436
e 11 332
e 11 913
e 11 183
e 11 952
e 11 841
e 11 63
e 12 533
e 12 220
e 12 248
e 13 214
e 13 306
e 13 248
e 13 209
e 14 501
e 14 901
e 14 68
e 14 246
e 14 489
e 14 960
e 15 757
e 15 849
e 15 210
e 15 316
e 15 887
e 16 284
e 16 369
e 16 827
e 17 373
e 17 297
e 17 52
e 19 934
e 19 93
e 19 519
e 19 734
e 19 75
e 20 832
e 20 720
e 20 655
e 22 105
e 22 270
e 22 48
e 22 924
e 22 801
e 23 623
e 23 394
e 23 811
e 25 471
e 25 196
e 25 780
e 25 594
e 25 988
e 26 947
e 26 451
e 26 860
e 26 898
e 26 737
e 26 901
e 26 68
e 26 195
e 26 375
e 30 440
e 30 861
e 30 901
e 30 407
e 30 627
e 33 256
e 33 188
e 33 557
e 33 186
e 35 141
e 35 477
e 35 436
e 35 241
e 35 761
e 35 169
e 36 114
e 36 352
e 36 838
e 36 486
e 36 55
e 36 142
e 36 578
e 36 818
e 37 273
e 37 510
e 37 792
e 37 951
e 37 736
e 38 54
e 38 514
e 38 501
e 38 734
e 38 329
e 39 440
e 39 809
e 39 911
e 39 743
e 39 122
e 40 277
e 40 232
e 40 682
e 40 858
e 42 798
e 42 106
e 42 629
e 44 753
e 44 72
e 44 368
e 44 275
e 44 904
e 44 571
e 46 780
e 46 369
e 46 206
e 47 580
e 47 533
e 47 343
e 47 908
e 47 582
e 48 592
e 48 344
e 48 251
e 48 382
e 48 886
e 48 610
e 49 405
e 49 825
e 49 856
e 50 304
e 50 140
e 50 62
e 50 401
e 50 267
e 51 491
e 51 431
e 51 982
e 51 870
e 51 689
e 52 765
e 52 234
e 52 400
e 53 840
e 53 472
e 53 79
e 53 180
e 54 417
e 54 706
e 54 365
e 54 650
e 55 437
e 55 941
e 55 378
e 56 83
e 56 499
e 56 822
e 58 716
e 58 689
e 58 247
e 59 437
e 59 283
e 59 215
e 60 126
e 60 564
e 60 538
e 60 980
e 60 297
e 62 836
e 62 760
e 63 735
e 63 318
e 63 525
e 63 140
e 64 598
e 64 774
e 64 879
e 64 565
e 65 723
e 65 898
e 65 561
e 65 654
e 65 997
e 66 452
e 66 841
e 66 371
e 66 888
e 66 70
e 66 413
e 67 504
e 67 202
e 67 293
e 67 726
e 67 802
e 68 401
e 70 689
e 70 874
