n 1000
e 0 460
e 0 660
e 0 676
e 0 517
e 1 133
e 1 914
e 1 468
e 1 85
e 1 13
e 2 221
e 2 95
e 2 299
e 2 893
e 4 905
e 4 916
e 4 790
e 5 938
e 5 286
e 5 9
e 5 847
e 5 382
e 6 740
e 6 728
e 6 128
e 7 275
e 7 148
e 7 290
e 7 80
e 9 967
e 9 334
e 9 73
e 9 812
e 9 485
e 9 258
e 10 752
e 10 918
e 10 741
e 10 487
e 11 514
e 11 728
e 11 593
e 11 441
e 11 898
e 11 338
e 13 384
e 13 699
e 14 222
e 14 825
e 14 386
e 14 679
e 14 576
e 14 629
e 15 547
e 15 293
e 15 252
e 16 850
e 16 619
e 16 50
e 17 741
e 17 248
e 17 220
e 18 151
e 18 747
e 18 960
e 18 856
e 18 223
e 18 846
e 18 790
e 19 341
e 19 940
e 19 101
e 20 508
e 20 307
e 20 842
e 21 474
e 21 692
e 21 752
e 21 445
e 21 397
e 21 545
e 23 240
e 23 718
e 23 834
e 23 179
e 23 858
e 23 364
e 24 819
e 24 922
e 24 459
e 24 909
e 24 940
e 24 246
e 25 545
e 25 919
e 25 433
e 25 629
e 27 353
e 27 648
e 27 606
e 27 184
e 27 832
e 29 640
e 29 766
e 29 273
e 30 201
e 30 83
e 30 244
e 30 493
e 30 38
e 31 855
e 31 156
e 31 792
e 32 571
e 32 50
e 32 596
e 32 575
e 32 507
e 32 644
e 32 974
e 32 278
e 32 740
e 33 708
e 33 265
e 33 424
e 36 70
e 36 672
e 36 104
e 36 739
e 36 530
e 36 619
e 36 223
e 36 923
e 37 581
e 37 906
e 37 454
e 37 444
e 37 199
e 37 208
e 38 808
e 38 453
e 39 535
e 39 383
e 39 656
e 40 617
e 40 546
e 40 862
e 40 878
e 40 422
e 41 770
e 41 133
e 41 818
e 41 78
e 41 522
e 41 998
e 41 816
e 41 487
e 42 291
e 42 870
e 42 333
e 44 305
e 44 513
e 44 826
e 47 286
e 47 579
e 47 725
e 47 864
e 48 95
e 48 988
e 48 773
e 50 329
e 50 330
e 50 521
e 50 101
e 50 431
e 50 919
e 51 57
e 51 55
e 51 79
e 51 130
e 52 759
e 52 384
e 52 983
e 53 247
e 53 263
e 53 200
e 53 791
e 53 797
e 53 740
e 54 783
e 54 666
e 54 483
e 54 730
e 55 952
e 55 250
e 55 354
e 55 274
e 55 981
e 57 74
e 57 722
e 57 510
e 57 248
e 57 777
e 57 460
e 58 109
e 58 611
e 58 303
e 58 679
e 58 307
e 58 515
e 58 426
e 60 799
e 60 387
e 60 214
e 60 563
e 60 755
e 60 876
e 61 435
e 61 381
e 61 228
e 61 341
e 62 778
e 62 199
e 62 713
e 62 78
e 62 502
e 63 220
e 63 116
e 63 767
e 63 152
e 63 969
e 65 675
e 65 267
e 65 449
e 65 886
e 65 757
e 66 416
e 66 494
e 66 945
e 66 324
e 66 281
e 69 114
e 69 679
e 69 665
e 70 890
e 70 633
e 70 786
e 70 285
e 70 328
e 70 598
e 71 457
e 71 166
e 71 96
e 71 220
e 71 79
e 72 688
e 72 453
e 72 573
e 72 256
e 72 233
e 72 674
e 73 166
e 73 741
e 73 437
e 74 190
e 74 981
e 74 206
e 74 269
e 74 416
e 74 262
e 74 852
e 74 814
e 75 380
e 75 259
e 75 855
e 75 130
e 75 676
e 75 142
e 75 896
e 76 557
e 76 673
e 76 396
e 76 258
e 77 386
e 77 581
e 77 870
e 77 780
e 77 675
e 77 345
e 78 852
e 78 436
e 78 700
e 78 80
e 78 144
e 78 139
e 79 365
e 79 874
e 79 333
e 79 980
e 80 166
e 80 389
e 80 619
e 80 315
e 80 521
e 80 671
e 80 165
e 81 640
e 81 614
e 81 190
e 82 993
e 82 358
e 82 848
e 83 749
e 83 913
e 83 101
e 83 710
e 85 304
e 85 832
e 85 855
e 85 431
e 85 446
e 88 281
e 88 522
e 88 699
e 88 401
e 88 975
e 88 203
e 88 116
e 88 991
e 88 659
e 90 700
e 90 647
e 90 521
e 90 846
e 90 633
e 90 490
e 91 615
e 91 902
e 91 761
e 91 510
e 92 244
e 92 409
e 92 827
e 92 820
e 93 100
e 93 228
e 93 407
e 93 595
e 93 138
e 94 203
e 94 416
e 94 762
e 94 337
e 95 274
e 95 692
e 95 295
e 96 736
e 96 958
e 96 180
e 96 131
e 96 610
e 96 324
e 98 669
e 98 528
e 98 199
e 98 486
e 99 315
e 99 349
e 99 802
e 99 249
e 99 768
e 99 320
e 100 715
e 100 760
e 101 975
e 101 996
e 101 896
e 101 770
e 101 339
e 102 258
e 102 272
e 102 536
e 102 864
e 104 922
e 104 901
e 104 116
e 104 499
e 105 511
e 105 979
e 105 905
e 105 777
e 107 536
e 107 160
