n 1000
e 0 732
e 0 949
e 0 514
e 2 856
e 2 298
e 2 143
e 3 129
e 3 611
e 3 224
e 3 885
e 3 39
e 5 164
e 5 408
e 5 871
e 5 64
e 5 860
e 5 102
e 5 145
e 6 349
e 6 375
e 6 156
e 7 809
e 7 103
e 7 564
e 7 311
e 7 764
e 8 128
e 8 944
e 8 934
e 8 631
e 8 16
e 8 903
e 8 901
e 9 939
e 9 39
e 9 279
e 9 623
e 9 610
e 9 302
e 10 407
e 10 560
e 10 437
e 11 691
e 11 849
e 11 497
e 11 127
e 12 904
e 12 87
e 12 91
e 12 497
e 12 240
e 13 366
e 13 764
e 13 138
e 13 409
e 14 772
e 14 660
e 14 62
e 15 940
e 15 87
e 15 662
e 15 78
e 16 810
e 16 821
e 17 771
e 17 92
e 17 333
e 17 226
e 17 370
e 17 732
e 17 825
e 18 719
e 18 801
e 18 840
e 18 88
e 18 194
e 18 420
e 19 662
e 19 571
e 19 417
e 19 191
e 19 538
e 19 296
e 20 971
e 20 407
e 20 664
e 20 543
e 20 207
e 20 106
e 21 561
e 21 854
e 21 110
e 21 362
e 21 46
e 21 655
e 23 68
e 23 590
e 23 567
e 23 650
e 23 901
e 24 80
e 24 629
e 24 896
e 24 335
e 24 373
e 25 210
e 25 718
e 25 196
e 25 849
e 25 977
e 26 266
e 26 201
e 26 220
e 26 302
e 28 82
e 28 103
e 28 632
e 28 642
e 29 847
e 29 696
e 29 844
e 29 692
e 29 421
e 29 904
e 29 727
e 30 848
e 30 331
e 30 405
e 31 843
e 31 705
e 31 259
e 33 175
e 33 199
e 33 624
e 33 69
e 36 54
e 36 832
e 36 568
e 36 932
e 36 597
e 36 974
e 38 156
e 38 606
e 38 238
e 38 571
e 38 576
e 39 167
e 39 234
e 39 217
e 39 402
e 39 876
e 40 815
e 40 965
e 40 816
e 41 944
e 41 706
e 41 618
e 41 754
e 41 281
e 41 774
e 41 449
e 41 490
e 46 836
e 46 351
e 48 116
e 48 200
e 48 907
e 48 791
e 48 934
e 48 513
e 48 971
e 49 149
e 49 713
e 49 69
e 49 455
e 49 751
e 50 490
e 50 660
e 50 151
e 51 696
e 51 799
e 51 975
e 51 135
e 51 598
e 51 587
e 51 292
e 52 568
e 52 934
e 52 764
e 52 509
e 53 149
e 53 400
e 53 128
e 53 107
e 54 691
e 54 454
e 54 492
e 54 729
e 55 975
e 55 74
e 55 786
e 55 361
e 55 887
e 56 66
e 56 727
e 56 363
e 56 354
e 56 862
e 56 450
e 56 297
e 57 337
e 57 276
e 57 127
e 57 890
e 57 927
e 57 285
e 59 391
e 59 827
e 59 703
e 59 519
e 61 288
e 61 221
e 61 124
e 61 606
e 61 212
e 62 825
e 62 465
e 62 349
e 62 723
e 63 618
e 63 607
e 63 529
e 64 458
e 64 148
e 64 229
e 64 100
e 64 818
e 65 523
e 65 881
e 65 876
e 65 362
e 66 355
e 66 480
e 66 302
e 68 202
e 68 908
e 68 380
e 68 859
e 69 328
e 69 192
e 70 202
e 70 306
e 70 671
e 70 783
e 70 759
e 72 431
e 72 396
e 72 278
e 74 347
e 74 940
e 74 613
e 74 739
e 74 589
e 74 148
e 74 86
e 74 367
e 77 819
e 77 885
e 77 812
e 78 513
e 78 509
e 78 301
e 78 250
e 78 623
e 80 603
e 80 885
e 80 451
e 81 414
e 81 836
e 81 758
e 81 711
e 82 285
e 82 762
e 82 227
e 82 825
e 82 581
e 83 139
e 83 547
e 83 328
e 83 903
e 83 171
e 84 556
e 84 793
e 84 822
e 84 126
e 85 147
e 85 916
e 85 966
e 86 324
e 86 343
e 86 158
e 86 864
e 86 957
e 86 355
e 86 767
e 86 113
e 87 880
e 87 282
e 87 854
e 87 978
e 87 399
e 87 364
e 87 295
e 87 770
e 88 938
e 88 333
e 89 175
e 89 449
e 89 620
e 89 520
e 89 412
e 91 981
e 91 545
e 92 205
e 92 624
e 92 747
e 92 631
e 92 523
e 92 376
e 93 197
e 93 382
e 93 916
e 94 592
e 94 560
e 94 345
e 95 809
e 95 212
e 95 394
e 96 965
e 96 886
e 96 862
e 97 199
e 97 704
e 97 206
e 97 532
e 100 529
e 100 300
e 102 904
e 102 484
e 102 114
e 103 944
e 103 382
e 103 896
e 103 476
e 103 313
e 103 650
e 103 853
e 104 492
e 104 183
e 104 489
e 105 346
e 105 880
e 105 913
e 105 200
e 105 345
e 105 385
e 106 530
e 106 258
e 106 945
e 106 494
e 106 731
e 107 434
e 107 903
e 107 620
e 107 962
e 107 663
e 108 878
e 108 945
e 108 869
e 109 973
e 109 362
e 109 560
e 109 149
e 110 714
e 110 761
e 111 426
e 111 960
e 111 545
e 111 891
e 111 838
e 112 799
e 112 923
e 112 190
e 112 235
e 112 754
e 112 633
e 113 701
e 113 158
e 113 626
e 113 906
e 114 859
e 114 294
e 114 118
e 114 841
e 114 352
e 114 421
e 114 199
e 114 816
e 115 762
e 115 604
e 115 576
e 116 356
e 116 698
e 117 152
e 117 815
e 117 771
e 118 807
e 118 994
e 119 839
e 119 854
e 119 259
e 119 254
e 120 701
e 120 506
e 120 496
e 120 460
e 120 595
e 120 943
e 120 127
e 124 743
e 124 840
e 124 282
e 124 354
e 125 946
e 125 428
e 125 799
e 125 765
e 125 315
e 126 715
e 126 166
e 126 230
e 126 190
e 127 840
e 127 203
e 128 312
e 128 834
e 128 861
e 128 756
e 129 920
e 129 273
e 129 682
e 129 281
e 132 379
e 132 917
e 132 725
e 132 378
e 132 939
e 132 428
e 134 952
e 134 634
e 134 156
e 135 857
e 135 622
e 135 530
e 135 136
e 136 889
e 136 295
e 136 809
e 138 485
e 138 648
e 138 420
e 138 543
e 139 822
e 139 962
e 139 306
e 139 273
e 139 741
e 140 366
e 140 439
e 140 310
e 140 280
e 141 716
e 141 719
e 141 663
e 141 872
e 142 938
e 142 817
e 142 745
e 143 744
e 143 934
e 143 923
e 144 615
e 144 493
e 144 324
e 144 299
e 145 818
e 145 955
e 145 149
e 146 502
e 146 299
e 146 703
e 146 331
e 146 694
e 146 631
e 147 969
e 147 953
e 147 924
e 147 701
e 147 626
e 148 800
e 148 156
e 149 437
e 149 592
e 149 221
e 150 851
e 150 402
e 150 332
e 150 714
e 150 790
e 150 174
e 151 415
e 151 207
e 151 227
e 151 786
e 151 844
e 152 861
e 152 973
e 152 279
e 152 775
e 152 564
e 152 815
e 153 568
e 153 566
e 153 282
e 153 302
e 155 276
e 155 353
e 155 475
e 155 829
e 155 725
e 156 895
e 156 804
e 156 282
e 157 174
e 157 462
e 157 414
e 158 804
e 158 269
e 158 973
e 158 703
e 158 186
e 158 200
e 158 428
e 163 708
e 163 566
e 163 981
e 163 865
e 164 679
e 164 609
e 164 606
e 164 909
e 165 361
e 165 913
e 165 638
e 166 810
e 166 192
e 166 492
e 166 813
e 167 922
e 167 191
e 167 725
e 167 803
e 167 501
e 167 764
e 167 328
e 167 378
e 168 819
e 168 605
e 168 826
e 168 891
e 168 475
e 169 584
e 169 356
e 169 658
e 171 349
e 171 473
e 171 601
e 171 869
e 171 258
e 172 916
e 172 728
e 172 709
e 172 863
e 172 368
e 172 184
e 172 363
e 174 664
e 174 681
e 174 666
e 174 907
e 175 496
e 175 919
e 176 690
e 176 369
e 176 765
e 176 615
e 177 826
e 177 346
e 177 922
e 178 455
e 178 948
e 178 699
e 178 509
e 179 610
e 179 250
e 179 887
e 179 679
e 179 994
e 180 513
e 180 827
e 180 649
e 180 752
e 180 935
e 182 512
e 182 288
e 182 320
e 183 783
e 183 719
e 183 198
e 184 250
e 184 839
e 185 786
e 185 986
e 185 816
e 186 814
e 186 778
e 186 355
e 186 302
e 186 694
e 187 602
e 187 337
e 187 477
e 187 275
e 187 933
e 190 448
e 190 774
e 191 759
e 191 802
e 191 598
e 192 776
e 192 339
e 192 845
e 192 311
e 192 693
e 192 687
e 193 338
e 193 506
e 193 488
e 194 842
e 194 628
e 196 875
e 196 791
e 196 347
e 196 238
e 197 616
e 197 271
e 197 639
e 197 265
e 197 948
e 198 613
e 198 923
e 198 375
e 198 286
e 198 611
e 199 328
e 199 975
e 199 938
e 200 202
e 200 549
e 201 295
e 201 803
e 202 525
e 203 434
e 203 679
e 203 795
e 204 725
e 204 985
e 204 300
e 204 266
e 204 614
e 205 628
e 205 717
e 205 661
e 206 710
e 206 738
e 206 218
e 206 362
e 206 958
e 206 577
e 207 526
e 207 793
e 207 658
e 207 675
e 208 789
e 208 264
e 208 286
e 208 867
e 208 799
e 209 703
e 209 523
e 209 973
e 209 389
e 210 872
e 210 548
e 210 924
e 210 892
e 212 477
e 212 348
e 212 427
e 212 887
e 214 364
e 214 254
e 214 881
e 214 754
e 214 577
e 215 421
e 215 424
e 215 294
e 215 238
e 217 679
e 217 959
e 217 783
e 218 591
e 218 565
e 219 404
e 219 412
e 219 773
e 220 247
e 220 775
e 221 224
e 221 405
e 221 889
e 221 335
e 223 943
e 223 938
e 223 286
e 223 425
e 224 631
e 224 771
e 224 521
e 224 940
e 225 937
e 225 624
e 225 356
e 226 485
e 226 521
e 227 388
e 227 901
e 227 699
e 227 945
e 227 266
e 227 697
e 229 512
e 229 899
