n 2000
e 1 1301
e 1 1662
e 1 1353
e 1 216
e 1 1210
e 1 1943
e 2 1394
e 2 1136
e 2 658
e 2 578
e 3 686
e 3 856
e 3 442
e 4 137
e 4 1744
e 4 189
e 5 1388
e 5 826
e 5 570
e 6 1123
e 6 441
e 6 111
e 6 1670
e 6 305
e 6 1788
e 7 627
e 7 956
e 7 34
e 10 14
e 10 405
e 10 954
e 10 192
e 14 1748
e 14 933
e 15 987
e 15 1607
e 15 250
e 15 332
e 15 558
e 15 873
e 15 168
e 16 1109
e 16 1266
e 16 373
e 16 1685
e 16 1770
e 17 1097
e 17 1473
e 17 708
e 17 1222
e 20 1744
e 20 1537
e 20 1279
e 20 1064
e 21 1547
e 21 1541
e 21 395
e 21 1011
e 22 130
e 22 1125
e 22 694
e 22 924
e 22 536
e 23 393
e 23 595
e 23 218
e 24 1386
e 24 53
e 24 1368
e 25 944
e 25 577
e 25 143
e 26 487
e 26 1042
e 26 1738
e 26 889
e 26 1335
e 26 1630
e 26 624
e 27 1251
e 27 1895
e 27 1660
e 27 111
e 27 1995
e 29 1175
e 29 267
e 29 972
e 30 43
e 30 1498
e 30 317
e 30 456
e 30 257
e 31 729
e 31 237
e 31 874
e 32 773
e 32 386
e 32 428
e 32 1150
e 33 1631
e 33 1662
e 33 1458
e 33 863
e 34 912
e 34 1163
e 36 498
e 36 1679
e 36 1195
e 36 1306
e 36 1622
e 37 1899
e 37 720
e 37 614
e 37 1086
e 37 736
e 37 1982
e 39 1172
e 39 1624
e 39 851
e 40 114
e 40 423
e 40 843
e 40 233
e 40 564
e 41 1111
e 41 618
e 41 1105
e 41 1199
e 42 404
e 42 188
e 42 744
e 43 1656
e 43 1039
e 43 453
e 45 1549
e 45 413
e 45 1886
e 45 312
e 45 1916
e 46 1058
e 46 1742
e 46 453
e 46 1572
e 46 1985
e 46 889
e 46 1059
e 46 1759
e 47 1344
e 47 1725
e 47 782
e 47 83
e 48 1483
e 48 810
e 48 1398
e 48 928
e 48 1948
e 52 725
e 52 1142
e 52 952
e 53 1289
e 53 1048
e 54 1621
e 54 1991
e 54 221
e 54 976
e 54 1231
e 54 1101
e 55 558
e 55 1616
e 55 586
e 55 1774
e 55 550
e 56 1502
e 56 853
e 56 1409
e 57 411
e 57 371
e 57 883
e 57 1506
e 58 223
e 58 390
e 58 1766
e 58 1016
e 60 876
e 60 880
e 60 1787
e 60 1778
e 60 1303
e 60 1147
e 60 573
e 62 1439
e 62 1869
e 62 1916
e 62 1100
e 62 281
e 63 579
e 63 574
e 63 673
e 64 378
e 64 861
e 64 803
e 64 1119
e 64 1017
e 64 120
e 64 1662
e 64 1868
e 65 1420
e 65 1361
e 65 1037
e 65 271
e 66 1073
e 66 868
e 66 1923
e 66 1291
e 68 536
e 68 1546
e 68 1371
e 68 1125
e 69 1975
e 69 664
e 69 889
e 71 406
e 71 399
e 71 531
e 71 1828
e 71 401
e 72 665
e 72 345
e 72 1479
e 72 809
e 72 1738
e 72 1523
e 72 1931
e 75 1684
e 75 333
e 75 933
e 75 1957
e 75 265
e 76 167
e 76 1670
e 76 1463
e 76 574
e 76 110
e 76 187
e 77 1277
e 77 1375
e 77 712
e 78 804
e 78 848
e 78 1411
e 79 1559
e 79 1463
e 79 1754
e 82 1907
e 82 1172
e 82 305
e 82 1023
e 83 580
e 83 1610
e 84 612
e 84 636
e 84 891
e 84 1159
e 84 1169
e 84 1209
e 84 1832
e 85 1655
e 85 1566
e 85 583
e 85 926
e 86 202
e 86 1612
e 86 907
e 86 1273
e 86 1665
e 86 426
e 86 486
e 87 1510
e 87 1571
e 87 1770
e 87 1004
e 88 1115
e 88 1799
e 88 1570
e 90 1909
e 90 1086
e 90 1378
e 93 611
e 93 1474
e 93 1592
e 93 1866
e 93 720
e 93 1534
e 94 1078
e 94 1635
e 94 235
e 94 1629
e 94 1150
e 94 1173
e 94 1277
e 95 519
e 95 538
e 95 247
e 95 173
e 95 978
e 96 917
e 96 1951
e 96 1101
e 96 1502
e 96 382
e 96 478
e 96 1446
e 96 1389
e 96 1010
e 97 1028
e 97 1222
e 97 1673
e 97 748
e 98 538
e 98 756
e 98 624
e 98 1383
e 98 769
e 98 1759
e 99 1386
e 99 1825
e 99 1188
e 99 509
e 99 155
e 100 1823
e 100 459
e 100 545
e 101 1291
e 101 144
e 101 834
e 102 968
e 102 1537
e 102 104
e 103 332
e 103 1187
e 103 1572
e 104 1223
e 104 1371
e 104 409
e 104 1010
e 104 1031
e 105 1897
e 105 1599
e 105 1060
e 106 116
e 106 107
e 106 538
e 107 1174
e 107 1122
e 107 953
e 107 880
e 108 621
e 108 1037
e 108 848
e 108 208
e 108 1198
e 110 1346
e 110 423
e 110 583
e 111 1363
e 111 1246
e 111 386
e 111 432
e 111 658
e 113 1850
e 113 1798
e 113 1070
e 113 612
e 113 1952
e 113 575
e 113 1991
e 113 1624
e 113 235
e 114 121
e 114 1609
e 114 133
e 114 1882
e 114 997
e 115 1919
e 115 261
e 115 1745
e 116 505
e 116 1825
e 116 1506
e 116 1040
e 116 263
e 117 1671
e 117 323
e 117 358
e 119 1346
e 119 772
e 119 713
e 120 864
e 120 691
e 121 208
e 121 1001
e 121 482
e 121 477
e 121 570
e 121 310
e 122 811
e 122 1444
e 122 585
e 122 467
e 125 1138
e 125 637
e 125 827
e 125 545
e 125 885
e 126 1668
e 126 1243
e 126 1542
e 126 1686
e 126 315
e 127 264
e 127 1008
e 127 594
e 127 1620
e 127 170
e 127 781
e 127 854
e 128 1836
e 128 1569
e 128 1616
e 128 1275
e 128 1713
e 128 1441
e 128 1005
e 128 552
e 128 1340
e 129 609
e 129 1953
e 129 482
e 130 947
e 130 1946
e 131 1510
e 131 308
e 131 1860
e 131 875
e 131 669
e 132 1010
e 132 268
e 132 431
e 133 320
e 133 404
e 133 570
e 133 678
e 137 1460
e 137 1893
e 137 1228
e 137 1756
e 137 637
e 137 1786
e 138 1937
e 138 1368
e 138 991
e 138 1639
e 138 678
e 138 1984
e 140 919
e 140 1871
e 140 1064
e 141 1066
e 141 249
e 141 554
e 142 1101
e 142 979
e 142 1604
e 142 1625
e 142 912
e 142 1306
e 143 1389
e 143 1251
e 143 1620
e 144 690
e 144 1301
e 144 622
e 145 1678
e 145 1258
e 145 432
e 146 619
e 146 1518
e 146 1942
e 146 1252
e 148 1777
e 148 771
e 148 300
e 148 1411
e 150 495
e 150 1799
e 150 155
e 150 841
e 151 1834
e 151 1046
e 151 191
e 152 1707
e 152 1730
e 152 812
e 153 631
e 153 1253
e 153 868
e 154 987
e 154 1670
e 154 342
e 154 1842
e 155 1683
e 155 1570
e 155 529
e 155 681
e 155 1796
e 155 1250
e 156 1258
e 156 1834
e 156 188
e 158 822
e 158 816
e 158 1599
e 158 1133
e 159 439
e 159 1157
e 159 1077
e 161 1032
e 161 910
e 161 729
e 161 1215
e 162 775
e 162 202
e 162 1575
e 163 386
e 163 943
e 163 1891
e 163 565
e 163 718
e 163 720
e 163 673
e 164 1088
e 164 1829
e 164 321
e 164 1649
e 167 424
e 167 1101
e 168 169
e 168 720
e 168 1500
e 168 1988
e 168 914
e 169 1393
e 169 1977
e 169 1738
e 169 1683
e 170 1982
e 170 1088
e 170 1600
e 170 525
e 170 1258
e 172 379
e 172 1846
e 172 1042
e 173 1648
e 173 178
e 173 872
e 173 1863
e 173 1877
e 176 560
e 176 1048
e 176 190
e 176 1619
e 176 679
e 177 1313
e 177 373
e 177 1868
e 178 820
e 178 922
e 179 477
e 179 295
e 179 1482
e 180 1008
e 180 432
e 180 1046
e 182 834
e 182 701
e 182 1147
e 182 318
e 187 1907
e 187 479
e 187 1269
e 187 730
e 187 1777
e 187 415
e 187 1997
e 187 1214
e 187 628
e 187 779
e 188 1826
e 188 317
e 188 197
e 188 676
e 188 1566
e 189 1870
e 189 1736
e 189 1812
e 189 1387
e 189 1383
e 190 670
e 190 1620
e 190 566
e 191 1679
e 191 213
e 191 1352
e 192 624
e 192 807
e 193 1420
e 193 1495
e 193 1246
e 193 887
e 194 1927
e 194 761
e 194 1481
e 194 990
e 194 790
e 195 1626
e 195 546
e 195 453
e 195 1964
e 195 1295
e 195 1451
e 195 1744
e 195 1994
e 195 1527
e 196 1815
e 196 1639
e 196 954
e 197 296
e 197 1330
e 197 1662
e 197 817
e 197 1238
e 197 510
e 198 1052
e 198 1384
e 198 1397
e 198 1382
e 199 362
e 199 1762
e 199 1931
e 200 1115
e 200 1196
e 200 1256
e 201 1258
e 201 1682
e 201 673
e 201 1288
e 202 799
e 204 1016
e 204 1955
e 204 1980
e 204 1120
e 204 670
e 205 1014
e 205 949
e 205 1750
e 207 915
e 207 317
e 207 1028
e 207 1902
e 208 368
e 208 1431
e 208 890
e 209 374
e 209 1002
e 209 940
e 209 861
e 209 870
e 210 330
e 210 681
e 210 423
e 210 368
e 210 1891
e 210 1856
e 211 705
e 211 980
e 211 236
e 211 225
e 212 535
e 212 1924
e 212 1796
e 212 1383
e 212 1750
e 212 1228
e 213 303
e 213 911
e 213 829
e 213 1452
e 213 1508
e 214 906
e 214 1252
e 214 265
e 215 772
e 215 1224
e 215 899
e 216 1661
e 216 1956
e 216 920
e 218 692
e 218 1838
e 218 1788
e 220 542
e 220 350
e 220 1532
e 220 1107
e 221 1825
e 221 1879
e 221 1022
e 221 1117
e 221 1685
e 222 630
e 222 1629
e 222 1360
e 222 1477
e 222 759
e 222 596
e 223 1971
e 223 1378
e 223 617
e 223 614
e 223 502
e 223 1686
e 224 591
e 224 1317
e 224 1662
e 224 1570
e 224 684
e 224 983
e 224 373
e 225 1956
e 225 1188
e 225 498
e 226 1383
e 226 1974
e 226 1677
e 227 373
e 227 508
e 227 235
e 227 1191
e 227 519
e 227 1015
e 227 1539
e 229 1228
e 229 1428
e 229 274
e 229 1581
e 231 1481
e 231 1883
e 231 1373
e 231 1983
e 231 597
e 231 461
e 231 641
e 232 1362
e 232 1175
e 232 348
e 232 937
e 233 865
e 233 1251
e 233 766
e 234 302
e 234 332
e 234 1333
