n 1000
e 0 606
e 0 948
e 0 333
e 0 78
e 0 708
e 0 429
e 1 191
e 1 604
e 1 769
e 1 790
e 1 954
e 2 459
e 2 705
e 2 781
e 2 773
e 2 579
e 3 164
e 3 978
e 3 171
e 3 362
e 4 37
e 4 848
e 4 446
e 4 524
e 4 463
e 6 507
e 6 475
e 6 854
e 6 637
e 6 557
e 6 683
e 6 418
e 6 36
e 6 304
e 6 550
e 7 534
e 7 378
e 7 55
e 8 403
e 8 670
e 8 534
e 8 535
e 9 200
e 9 24
e 9 44
e 9 731
e 9 105
e 9 913
e 9 313
e 10 331
e 10 649
e 10 281
e 10 303
e 11 898
e 11 900
e 11 481
e 11 433
e 13 50
e 13 635
e 13 515
e 13 730
e 13 980
e 14 941
e 14 210
e 14 306
e 15 310
e 15 514
e 15 306
e 15 176
e 15 257
e 15 860
e 15 600
e 16 194
e 16 890
e 16 839
e 16 405
e 18 764
e 18 430
e 18 154
e 18 787
e 18 410
e 18 778
e 18 636
e 19 372
e 19 214
e 19 114
e 19 82
e 19 134
e 19 919
e 21 562
e 21 315
e 21 790
e 21 134
e 23 295
e 23 559
e 23 545
e 24 367
e 24 342
e 24 119
e 26 808
e 26 586
e 26 193
e 26 95
e 27 985
e 27 970
e 27 908
e 27 298
e 27 984
e 27 474
e 27 595
e 28 394
e 28 639
e 28 245
e 29 523
e 29 813
e 29 38
e 29 565
e 29 697
e 29 695
e 29 422
e 30 100
e 30 657
e 30 337
e 30 778
e 31 551
e 31 737
e 31 708
e 31 759
e 32 696
e 32 379
e 32 664
e 32 635
e 34 912
e 34 843
e 34 401
e 34 285
e 34 678
e 36 848
e 36 748
e 36 432
e 36 761
e 36 867
e 36 481
e 37 884
e 37 655
e 38 171
e 38 762
e 38 571
e 38 705
e 38 799
e 38 926
e 39 583
e 39 816
e 39 872
e 40 487
e 40 904
e 40 287
e 40 432
e 40 119
e 41 319
e 41 855
e 41 817
e 44 604
e 44 492
e 44 334
e 48 673
e 48 497
e 48 226
e 48 225
e 48 790
e 48 401
e 49 992
e 49 842
e 49 373
e 50 513
e 50 442
e 50 819
e 50 63
e 52 333
e 52 203
e 52 451
e 52 262
e 55 300
e 55 876
e 55 453
e 55 181
e 56 725
e 56 92
e 56 675
e 57 403
e 57 476
e 57 198
e 57 836
e 57 262
e 59 671
e 59 317
e 59 502
e 59 889
e 60 865
e 60 615
e 60 291
e 62 125
e 62 401
e 62 912
e 62 910
e 63 333
e 63 403
e 63 899
e 64 154
e 64 332
e 64 588
e 66 876
e 66 341
e 66 313
e 66 580
e 66 252
e 67 321
e 67 178
e 67 982
e 67 771
e 67 79
e 68 314
e 68 872
e 68 756
e 68 125
e 68 793
e 68 520
e 69 574
e 69 97
e 69 76
e 69 751
e 69 314
e 69 776
e 69 378
e 69 144
e 69 371
e 70 504
e 70 441
e 70 829
e 70 988
e 70 760
e 70 351
e 70 650
e 70 432
e 70 122
e 70 741
e 71 870
e 71 735
e 71 265
e 71 871
e 71 597
e 72 892
e 72 729
e 72 649
e 72 193
e 72 459
e 72 310
e 72 808
e 73 765
e 73 239
e 73 303
e 73 840
e 74 92
e 74 975
e 74 501
e 74 346
e 74 516
e 74 652
e 74 666
e 76 993
e 76 429
e 76 711
e 77 653
e 77 234
e 77 978
e 77 341
e 77 793
e 78 308
e 78 848
e 78 996
e 79 159
e 79 886
e 79 288
e 79 462
e 79 352
e 81 347
e 81 490
e 81 536
e 81 840
e 82 132
e 82 469
e 83 170
e 83 550
e 83 648
e 83 593
e 83 143
e 83 208
e 84 341
e 84 205
e 84 217
e 84 150
e 84 924
e 84 252
e 84 923
e 84 870
e 85 469
e 85 902
e 85 564
e 86 633
e 86 382
e 86 309
e 86 304
e 86 524
e 87 546
e 87 141
e 87 181
e 87 607
e 87 625
e 87 313
e 87 308
e 88 853
e 88 487
e 88 213
e 88 328
e 92 213
e 92 621
e 92 550
e 92 409
e 93 392
e 93 780
e 93 992
e 93 703
e 94 564
e 94 830
e 94 437
e 94 217
e 95 743
e 95 970
e 95 358
e 95 747
e 97 911
e 97 603
e 97 625
e 97 719
e 98 944
e 98 105
e 98 194
e 98 911
e 100 263
e 100 459
e 100 676
e 100 774
e 100 947
e 101 922
e 101 434
e 101 533
e 101 390
e 102 873
e 102 602
e 102 289
e 102 214
e 103 152
e 103 530
e 103 137
e 103 737
e 103 161
e 103 565
e 103 699
e 104 387
e 104 679
e 104 898
e 104 996
e 104 806
e 104 171
e 105 125
e 105 238
e 105 351
e 105 196
e 105 479
e 105 692
e 106 265
e 106 907
e 106 836
e 107 326
e 107 216
e 107 137
e 109 381
e 109 423
e 109 226
e 109 609
e 109 124
e 109 544
e 109 400
e 109 760
e 111 382
e 111 121
e 111 586
e 111 817
e 112 247
e 112 648
e 112 487
e 112 706
e 113 283
e 113 554
e 113 516
e 114 603
e 114 117
e 114 741
e 114 231
e 114 642
e 114 441
e 115 567
e 115 930
e 115 730
e 115 962
e 115 633
e 115 589
e 115 537
e 116 787
e 116 738
e 116 961
e 117 250
e 117 548
e 117 678
e 117 685
e 117 615
e 118 942
e 118 997
e 118 293
e 118 329
e 119 369
e 119 426
e 119 234
e 119 885
e 121 930
e 121 408
e 121 534
e 121 780
e 121 732
e 121 210
e 122 887
e 122 382
e 123 791
e 123 366
e 123 721
e 123 267
e 124 197
e 124 321
e 124 531
e 125 434
e 125 879
e 125 466
e 125 575
e 125 781
e 125 517
e 125 334
e 125 658
e 125 792
e 126 864
e 126 979
e 126 142
e 126 440
e 126 684
e 127 145
e 127 259
e 127 507
e 127 475
e 127 722
e 129 708
e 129 907
e 129 675
e 129 911
e 129 818
e 130 297
e 130 922
e 130 748
e 130 740
e 130 332
e 131 840
e 131 267
e 131 222
e 131 462
e 132 338
e 132 986
e 132 758
e 133 663
e 133 545
e 133 543
e 134 328
e 134 772
e 134 138
e 134 666
e 135 459
e 135 628
e 135 899
e 135 402
e 135 662
e 136 866
e 136 869
e 136 777
e 136 819
e 136 746
e 137 870
e 138 652
e 138 543
e 139 541
e 139 841
e 139 671
e 139 730
e 140 715
e 140 379
e 140 165
e 141 345
e 141 841
e 141 502
e 141 325
e 141 790
e 141 323
e 141 679
e 142 573
e 142 637
e 142 804
e 142 710
e 143 603
e 143 284
e 143 489
e 143 723
e 144 607
e 144 432
e 144 595
e 145 805
e 145 671
e 145 600
e 145 745
e 146 273
e 146 803
e 146 304
e 147 752
e 147 165
e 147 727
e 147 762
e 147 228
e 148 890
e 148 986
e 148 390
e 150 868
e 150 559
e 150 846
e 150 374
e 150 561
e 150 273
e 151 803
e 151 951
e 151 603
e 152 585
e 152 769
e 152 159
e 152 261
e 152 509
e 153 907
e 153 162
e 153 550
e 153 433
e 153 218
e 154 966
e 158 376
e 158 806
e 158 631
e 158 388
e 158 239
e 158 819
e 158 778
e 159 734
e 159 649
e 159 690
e 159 468
e 160 635
e 160 908
e 160 297
e 160 829
e 161 470
e 161 583
e 161 703
e 162 446
e 162 295
e 162 682
e 162 978
e 164 706
e 164 956
e 164 839
e 164 245
e 164 652
e 164 688
e 165 972
e 166 878
e 166 774
e 166 902
e 169 410
e 169 804
e 169 810
e 169 484
e 169 297
e 169 454
e 169 377
e 169 420
e 169 747
e 170 562
e 170 246
e 171 435
e 174 930
e 174 363
e 174 649
e 174 257
e 174 801
e 175 326
e 175 997
e 175 299
e 175 383
e 175 329
e 175 351
e 175 204
e 175 273
e 175 648
e 176 246
e 176 676
e 177 690
e 177 408
e 177 970
e 177 976
e 178 415
e 178 992
e 178 440
e 181 794
e 181 362
e 181 881
e 181 321
e 181 868
e 182 534
e 182 568
e 182 888
e 182 581
e 183 867
e 183 980
e 183 224
e 185 630
e 185 824
e 185 863
e 186 793
e 186 924
e 186 565
e 186 947
e 186 665
e 187 382
e 187 269
e 187 616
e 187 408
e 187 620
e 191 281
e 191 267
e 191 412
e 193 642
e 193 430
e 194 889
e 194 259
e 194 996
e 195 514
e 195 638
e 195 790
e 195 779
e 196 858
e 196 860
e 196 855
e 196 381
e 197 437
e 197 828
e 197 723
e 197 420
e 197 295
e 198 564
e 198 859
e 198 898
e 198 526
e 199 369
e 199 555
e 199 464
e 200 776
e 200 517
e 200 309
e 200 373
e 202 877
e 202 387
e 202 274
e 203 910
e 203 663
e 203 428
e 203 671
e 204 983
