n 1000
e 0 176
e 0 690
e 0 807
e 0 165
e 0 600
e 1 88
e 1 791
e 1 16
e 2 306
e 2 237
e 2 430
e 2 324
e 3 466
e 3 664
e 3 781
e 4 424
e 4 104
e 4 530
e 4 561
e 4 454
e 4 502
e 4 381
e 4 85
e 5 105
e 5 426
e 5 731
e 6 436
e 6 522
e 6 988
e 6 196
e 7 348
e 7 371
e 7 77
e 7 200
e 7 92
e 7 730
e 8 954
e 8 81
e 8 464
e 8 699
e 8 628
e 8 407
e 8 21
e 8 64
e 8 485
e 10 666
e 10 778
e 10 719
e 11 44
e 11 792
e 11 688
e 12 740
e 12 678
e 12 620
e 15 594
e 15 200
e 15 810
e 15 575
e 15 667
e 15 564
e 16 347
e 16 565
e 16 746
e 16 107
e 17 115
e 17 891
e 17 100
e 17 838
e 17 417
e 19 782
e 19 566
e 19 658
e 20 389
e 20 421
e 20 964
e 21 509
e 21 810
e 21 317
e 21 136
e 21 363
e 21 624
e 21 766
e 22 198
e 22 734
e 22 501
e 22 660
e 22 738
e 22 935
e 22 561
e 22 805
e 22 261
e 22 608
e 23 322
e 23 199
e 23 629
e 23 72
e 23 933
e 23 444
e 23 337
e 23 411
e 24 997
e 24 397
e 24 458
e 24 814
e 24 824
e 24 157
e 24 643
e 24 808
e 24 222
e 25 852
e 25 337
e 25 832
e 27 209
e 27 149
e 27 166
e 27 933
e 27 616
e 27 787
e 28 657
e 28 507
e 28 363
e 28 725
e 28 77
e 28 208
e 29 46
e 29 552
e 29 413
e 30 643
e 30 437
e 30 160
e 30 466
e 30 223
e 30 315
e 30 108
e 32 172
e 32 750
e 32 451
e 32 528
e 32 260
e 35 523
e 35 234
e 35 356
e 35 995
e 36 814
e 36 263
e 36 550
e 36 268
e 38 590
e 38 204
e 38 523
e 38 646
e 38 831
e 38 363
e 42 428
e 42 675
e 42 432
e 42 325
e 42 107
e 42 155
e 43 929
e 43 85
e 43 315
e 43 691
e 44 529
e 44 522
e 44 418
e 44 154
e 45 124
e 45 830
e 45 73
e 45 665
e 46 432
e 46 185
e 46 541
e 46 806
e 46 618
e 47 233
e 47 381
e 47 955
e 49 514
e 49 410
e 49 847
e 49 129
e 49 733
e 50 171
e 50 200
e 50 629
e 51 993
e 51 474
e 51 409
e 52 300
e 52 933
e 52 213
e 52 115
e 54 171
e 54 701
e 54 687
e 54 721
e 54 80
e 54 269
e 55 247
e 55 260
e 55 829
e 55 376
e 55 959
e 56 919
e 56 862
e 56 326
e 56 72
e 57 78
e 57 410
e 57 799
e 58 140
e 58 533
e 58 826
e 58 933
e 58 646
e 60 381
e 60 787
e 60 766
e 60 996
e 61 293
e 61 253
e 61 883
e 61 497
e 62 161
e 62 348
e 62 340
e 62 578
e 62 771
e 63 367
e 63 79
e 63 515
e 63 100
e 63 865
e 64 488
e 64 192
e 64 473
e 65 732
e 65 741
e 65 303
e 66 560
e 66 764
e 66 191
e 66 179
e 66 705
e 66 374
e 66 450
e 67 271
e 67 801
e 67 146
e 68 576
e 68 859
e 68 599
e 68 371
e 68 666
e 72 573
e 72 158
e 72 637
e 72 113
e 72 383
e 73 203
e 73 727
e 73 845
e 73 390
e 75 999
e 75 731
e 75 458
e 75 651
e 75 348
e 77 968
e 77 524
e 77 280
e 78 560
e 78 284
e 78 630
e 78 355
e 78 739
e 78 807
e 78 764
e 78 886
e 78 688
e 79 88
e 79 394
e 79 444
e 80 326
e 80 611
e 80 815
e 80 228
e 80 465
e 81 699
e 81 605
e 82 776
e 82 390
e 82 695
e 82 177
e 83 664
e 83 538
e 83 408
e 83 855
e 83 405
e 84 851
e 84 351
e 84 423
e 84 500
e 84 685
e 84 358
e 84 985
e 85 124
e 85 944
e 86 796
e 86 918
e 86 970
e 87 256
e 87 526
e 87 774
e 88 467
e 88 346
e 88 819
e 88 621
e 88 558
e 89 599
e 89 402
e 89 984
e 90 995
e 90 349
e 90 332
e 90 148
e 90 141
e 92 784
e 92 357
e 92 271
e 93 769
e 93 945
e 93 566
e 94 489
e 94 308
e 94 529
e 94 560
e 94 921
e 99 740
e 99 824
e 99 436
e 100 459
e 100 177
e 101 928
e 101 960
e 101 630
e 101 772
e 101 618
e 101 559
e 101 161
e 101 644
e 101 205
e 101 813
e 102 988
e 102 764
e 102 670
e 102 549
e 102 860
e 102 771
e 104 713
e 104 907
e 105 624
e 105 233
e 105 677
e 105 987
e 105 837
e 105 565
e 106 777
e 106 829
e 106 683
e 106 786
e 106 809
e 106 993
e 107 133
e 107 782
e 107 831
e 107 189
e 108 878
e 108 853
e 108 409
e 108 659
e 110 929
e 110 796
e 110 794
e 110 905
e 111 549
e 111 883
e 111 814
e 111 736
e 111 608
e 111 913
e 112 692
e 112 724
e 112 218
e 112 380
e 112 538
e 112 528
e 113 842
e 113 902
e 113 611
e 113 924
e 113 772
e 114 242
e 114 339
e 114 469
e 114 643
e 114 791
e 114 492
e 114 889
e 115 162
e 116 766
e 116 704
e 116 456
e 116 937
e 116 966
e 116 723
e 117 415
e 117 255
e 117 981
e 119 734
e 119 806
e 119 705
e 119 194
e 119 411
e 122 916
e 122 340
