n 1000
e 0 640
e 0 153
e 0 999
e 0 141
e 0 62
e 0 276
e 1 722
e 1 220
e 1 754
e 1 555
e 1 906
e 2 742
e 2 590
e 2 718
e 2 4
e 2 613
e 2 329
e 2 840
e 2 921
e 2 251
e 4 412
e 4 78
e 4 446
e 4 28
e 4 386
e 4 865
e 6 508
e 6 997
e 6 283
e 9 680
e 9 913
e 9 471
e 10 279
e 10 512
e 10 425
e 10 661
e 10 383
e 10 423
e 11 767
e 11 314
e 11 591
e 12 431
e 12 158
e 12 66
e 15 681
e 15 250
e 15 779
e 16 929
e 16 228
e 16 808
e 16 768
e 17 662
e 17 195
e 17 275
e 18 321
e 18 92
e 18 444
e 18 811
e 18 127
e 18 76
e 18 701
e 18 79
e 18 580
e 19 911
e 19 826
e 19 904
e 19 482
e 19 469
e 19 427
e 20 173
e 20 335
e 20 887
e 21 772
e 21 669
e 21 346
e 21 151
e 22 179
e 22 775
e 22 116
e 22 644
e 22 554
e 22 522
e 23 742
e 23 120
e 23 662
e 23 810
e 23 397
e 23 586
e 24 187
e 24 318
e 24 539
e 25 75
e 25 334
e 25 648
e 25 751
e 27 497
e 27 324
e 27 207
e 27 402
e 27 107
e 27 321
e 28 132
e 28 643
e 28 421
e 28 590
e 29 775
e 29 772
e 29 489
e 29 568
e 30 127
e 30 647
e 30 312
e 30 662
e 31 567
e 31 707
e 31 353
e 33 164
e 33 969
e 33 904
e 35 570
e 35 590
e 35 46
e 35 545
e 35 529
e 36 88
e 36 653
e 36 312
e 36 465
e 37 313
e 37 664
e 37 151
e 37 646
e 37 765
e 37 633
e 37 621
e 37 464
e 39 281
e 39 186
e 39 316
e 39 418
e 39 978
e 39 381
e 39 448
e 39 899
e 39 625
e 39 711
e 41 246
e 41 204
e 41 670
e 42 161
e 42 231
e 42 431
e 42 55
e 42 885
e 42 505
e 43 763
e 43 153
e 43 494
e 43 503
e 43 848
e 45 231
e 45 789
e 45 426
e 45 400
e 45 566
e 45 782
e 45 927
e 46 595
e 46 831
e 46 629
e 47 103
e 47 858
e 47 330
e 47 960
e 47 794
e 48 440
e 48 668
e 48 652
e 48 735
e 48 694
e 48 76
e 49 613
e 49 434
e 49 939
e 49 207
e 49 816
e 49 934
e 49 454
e 50 702
e 50 811
e 50 848
e 50 260
e 50 71
e 51 464
e 51 939
e 51 478
e 51 491
e 52 800
e 52 882
e 52 698
e 52 289
e 52 973
e 52 823
e 52 475
e 53 374
e 53 700
e 53 768
e 53 897
e 53 313
e 53 667
e 54 174
e 54 498
e 54 665
e 54 756
e 54 857
e 55 444
e 55 895
e 55 368
e 56 394
e 56 509
e 56 672
e 56 256
e 56 186
e 57 483
e 57 812
e 57 216
e 59 272
e 59 695
e 59 955
e 59 629
e 59 779
e 59 497
e 59 247
e 59 753
e 60 675
e 60 692
e 60 532
e 60 632
e 60 443
e 62 162
e 62 809
e 62 365
e 63 343
e 63 717
e 63 402
e 63 259
e 63 994
e 63 410
e 63 516
e 63 490
e 64 94
e 64 303
e 64 955
e 64 720
e 64 354
e 64 692
e 64 296
e 65 948
e 65 953
e 65 382
e 66 720
e 66 751
e 67 135
e 67 333
e 67 965
e 67 387
e 68 710
e 68 753
e 68 553
e 68 908
e 68 409
e 68 839
e 69 149
e 69 561
e 69 421
e 69 563
e 70 548
e 70 874
e 70 782
e 70 180
e 70 530
e 71 86
e 71 541
e 71 224
e 71 162
e 72 752
e 72 657
e 72 957
e 72 325
e 72 664
e 73 691
e 73 639
e 73 610
e 74 457
e 74 328
e 74 313
e 75 792
e 75 741
e 76 119
e 76 649
e 76 848
e 76 310
e 76 829
e 76 226
e 78 280
e 78 682
e 78 660
e 79 749
e 79 263
e 79 957
e 79 442
e 81 483
e 81 591
e 81 545
e 81 279
e 82 409
e 82 735
e 82 400
e 82 711
e 82 828
e 82 111
e 83 885
e 83 760
e 83 917
e 83 91
e 83 508
e 83 266
e 83 880
e 83 393
e 86 611
e 86 642
e 86 386
e 88 925
e 88 420
e 88 820
e 88 524
e 88 274
e 89 92
e 89 617
e 89 480
e 90 889
e 90 570
e 90 716
e 91 699
e 91 325
e 91 649
e 91 621
e 92 991
e 92 267
e 92 290
e 92 598
e 93 518
e 93 615
e 93 295
e 94 661
e 94 697
e 94 575
e 94 916
e 94 920
e 95 840
e 95 949
e 95 952
e 95 289
e 95 465
e 97 822
e 97 944
e 97 700
e 97 975
e 101 869
e 101 342
e 101 692
e 101 244
e 101 856
e 101 758
e 102 285
e 102 215
e 102 448
e 102 891
e 103 359
e 103 767
e 104 909
e 104 853
e 104 911
e 104 225
e 105 508
e 105 157
e 105 696
e 105 889
e 106 344
e 106 554
e 106 519
e 107 111
e 107 524
e 109 244
e 109 328
e 109 760
e 109 127
e 109 327
e 110 669
e 110 645
e 110 926
e 110 258
e 110 122
e 111 751
e 111 599
e 111 716
e 111 299
e 112 976
e 112 965
e 112 280
e 112 447
e 113 281
e 113 328
e 113 258
e 113 284
e 115 513
e 115 472
e 115 432
e 116 564
e 116 720
e 116 843
e 116 712
e 116 603
e 116 877
e 119 324
e 119 747
e 120 386
e 120 420
e 120 397
e 120 222
e 120 464
e 120 317
e 120 807
e 121 985
e 121 748
e 121 679
e 121 513
e 121 332
e 122 537
e 122 986
e 122 505
e 122 195
e 122 997
e 123 166
e 123 713
e 123 195
e 125 661
e 125 339
e 125 425
e 125 374
e 125 926
e 125 311
e 125 150
e 127 572
e 127 652
e 127 235
e 127 388
e 129 399
e 129 316
e 129 382
e 129 248
e 129 885
e 130 845
e 130 235
e 130 915
e 130 344
e 130 896
e 130 975
e 130 487
e 130 236
e 130 752
e 130 932
e 131 907
e 131 330
e 131 428
e 132 565
e 132 913
e 132 752
e 132 952
e 132 645
e 134 700
e 134 737
e 134 643
e 134 462
e 134 442
e 135 805
e 135 174
e 138 220
e 138 848
e 138 507
e 139 978
e 139 251
e 139 382
e 139 226
e 140 723
e 140 772
e 140 814
e 140 163
e 141 544
e 141 402
e 142 929
e 142 214
e 142 184
e 142 285
e 142 166
e 143 822
e 143 502
e 143 527
e 145 646
e 145 574
e 145 884
e 148 689
e 148 754
e 148 881
e 149 890
e 149 780
e 149 645
e 149 535
e 150 717
e 150 449
e 150 855
e 151 878
e 151 157
e 152 934
e 152 688
e 152 972
e 152 309
e 152 239
e 153 759
e 153 629
e 154 965
e 154 530
e 154 497
e 154 538
e 154 839
e 157 691
e 157 747
e 157 461
e 158 518
e 158 885
e 158 202
e 159 180
e 159 498
e 159 512
e 160 271
e 160 558
e 160 430
e 160 557
e 160 447
e 161 688
e 161 886
e 161 519
e 161 186
e 161 362
e 161 310
e 161 624
e 162 439
e 162 640
e 162 228
e 162 544
e 163 542
e 163 267
e 163 304
e 164 261
e 164 640
e 164 620
e 166 333
e 166 367
e 166 950
e 166 593
e 166 659
e 168 952
e 168 625
e 168 282
e 170 559
e 170 876
e 170 830
e 170 882
e 173 341
e 173 891
e 173 633
e 174 497
e 174 459
e 175 188
e 175 677
e 175 893
e 177 771
e 177 342
e 177 908
e 177 421
e 178 508
e 178 534
e 178 718
e 178 228
e 178 375
e 178 520
e 179 331
e 179 798
e 179 427
e 179 284
e 180 761
e 180 867
e 180 305
e 182 349
e 182 483
e 182 958
e 182 280
e 182 333
e 182 407
e 183 819
e 183 562
e 183 964
e 183 871
e 184 349
e 184 377
e 184 200
e 184 197
e 186 999
e 186 615
e 186 769
e 187 445
e 187 580
e 187 328
e 188 305
e 188 608
e 191 746
e 191 222
e 191 550
e 191 579
e 192 213
e 192 654
e 192 913
e 192 378
e 192 246
e 193 907
e 193 992
e 193 304
e 195 285
e 195 333
e 195 502
e 196 977
e 196 904
e 196 761
e 196 639
e 196 871
e 196 482
e 196 443
e 196 504
e 196 261
e 197 738
e 197 714
e 197 513
e 197 556
e 197 276
e 198 262
e 198 688
e 198 663
e 200 461
e 200 479
e 200 623
e 201 950
e 201 857
e 201 680
e 201 756
e 201 667
e 202 387
e 202 207
e 202 929
e 202 341
e 202 513
e 202 718
e 204 554
e 204 231
e 204 466
e 207 538
e 207 921
e 207 841
e 207 605
e 208 953
e 208 421
e 208 429
e 209 866
e 209 505
e 209 653
e 209 550
e 209 278
e 209 489
e 213 394
e 213 779
e 213 239
e 214 801
e 214 838
e 214 707
e 215 259
e 215 794
e 216 462
e 216 475
e 216 856
e 216 292
e 217 712
e 217 792
e 217 444
e 217 340
e 218 503
e 218 502
e 218 391
e 218 779
e 218 457
e 218 394
e 220 672
e 220 345
e 220 367
e 221 733
e 221 236
e 221 294
e 222 376
e 222 236
e 222 650
e 222 642
e 222 915
e 222 249
e 224 682
e 224 707
e 224 457
e 224 873
e 224 972
e 225 647
e 225 520
e 225 713
e 225 433
e 225 396
e 225 468
e 226 889
e 226 382
e 228 398
e 228 824
e 228 444
e 228 911
e 230 811
e 230 480
e 230 333
e 230 571
e 231 340
e 235 305
e 236 789
e 236 248
e 236 995
e 236 899
e 236 535
e 239 893
e 239 337
e 239 439
e 242 800
e 242 297
e 242 842
e 242 523
e 244 826
e 244 945
e 246 532
e 246 794
e 246 943
e 247 928
e 247 776
e 247 962
e 247 486
e 247 623
e 248 820
e 248 381
e 248 253
e 248 423
e 248 483
e 248 664
e 249 927
e 249 677
e 249 576
e 250 760
e 250 345
e 250 826
e 250 545
e 250 259
e 251 876
e 251 919
e 251 535
e 253 618
e 253 377
e 253 732
e 253 320
e 254 726
e 254 756
e 254 619
e 254 990
e 254 292
e 256 978
e 256 339
e 256 643
e 256 538
e 256 664
e 258 259
e 258 666
e 258 511
e 258 345
e 258 262
e 258 788
e 258 309
e 259 667
e 259 934
e 259 499
e 260 695
e 260 803
e 261 963
e 261 611
e 261 767
e 261 500
e 262 923
e 262 563
e 263 710
e 263 388
e 263 792
e 263 379
e 264 913
e 264 605
e 264 858
e 264 383
e 264 285
e 264 534
e 266 611
e 266 342
e 266 337
e 266 675
e 267 834
e 267 391
e 268 605
e 268 915
e 268 330
e 268 396
e 270 451
e 270 690
e 270 370
e 270 385
e 270 443
e 271 533
e 271 775
e 271 968
e 272 602
e 272 762
e 272 633
e 272 915
e 273 435
e 273 669
e 273 511
e 273 432
e 274 301
e 274 908
e 274 788
e 275 829
e 275 417
e 275 767
e 275 973
e 276 363
e 276 427
e 276 626
e 278 556
e 278 469
e 278 956
e 278 633
e 278 724
e 278 417
e 279 714
e 279 686
e 279 886
e 279 425
e 279 524
e 280 652
e 280 896
e 280 599
e 280 610
e 281 592
e 281 411
e 282 702
e 282 711
e 282 674
e 282 899
e 282 402
e 283 309
e 283 768
e 283 891
e 283 512
e 284 295
e 284 988
e 284 565
e 285 361
e 285 379
e 285 852
e 288 868
e 288 443
e 288 534
e 288 567
e 289 886
e 289 956
e 290 593
e 290 878
e 290 364
e 290 602
e 290 311
e 291 412
e 291 744
e 291 642
e 292 384
e 292 968
e 294 498
e 294 871
e 295 726
e 295 982
e 296 499
e 296 917
e 297 735
e 297 931
e 298 708
e 298 427
e 298 865
e 299 761
e 299 526
e 299 458
e 299 596
e 299 966
e 301 513
e 301 973
e 301 534
e 301 429
e 301 572
e 301 637
e 301 895
e 303 773
e 303 593
e 303 546
e 304 921
e 304 511
e 304 432
e 304 458
e 305 904
e 305 563
e 305 483
e 305 603
e 306 970
e 306 723
e 306 330
e 306 915
e 306 751
e 307 968
e 307 489
e 307 451
e 307 440
e 307 596
e 308 769
e 308 311
e 308 706
e 309 830
e 310 381
e 310 420
e 311 468
e 311 702
e 312 506
e 312 948
e 312 771
e 313 784
e 313 529
e 313 531
e 313 740
e 313 641
e 314 739
e 314 781
e 316 815
e 316 458
e 317 759
e 317 637
e 317 504
e 318 918
e 318 363
e 318 604
e 318 952
e 318 447
e 318 619
e 318 441
e 320 677
e 320 807
e 320 411
e 320 604
e 321 830
e 321 330
e 321 660
e 322 463
e 322 517
e 322 456
e 324 963
e 324 443
e 325 410
e 325 533
e 325 815
e 327 578
e 327 579
e 327 510
e 327 893
e 327 460
e 328 661
e 329 768
e 329 363
e 330 912
e 330 718
e 330 409
e 330 869
e 331 668
e 331 892
e 331 763
e 331 883
e 332 641
e 332 808
e 332 990
e 333 877
e 333 532
e 333 340
e 333 936
e 334 628
e 334 454
e 335 754
e 335 447
e 335 842
e 335 613
e 335 425
e 336 903
e 336 577
e 336 976
e 336 498
e 337 997
e 337 368
e 339 340
e 339 840
e 339 538
e 339 889
e 341 513
e 341 925
e 341 913
e 341 648
e 342 688
e 342 833
e 342 895
e 342 542
e 342 949
e 343 776
e 343 394
e 343 662
e 344 395
e 344 994
e 345 926
e 346 952
e 346 362
e 349 915
e 349 726
e 349 546
e 352 920
e 352 651
e 352 483
e 352 459
e 352 922
e 352 943
e 353 383
e 353 445
e 353 934
e 353 754
e 353 588
e 353 831
e 353 716
e 353 610
e 353 788
e 354 841
e 354 382
e 356 953
e 356 657
e 356 767
e 359 920
e 359 661
e 360 425
e 360 988
e 360 486
e 361 398
e 361 605
e 361 648
e 362 763
e 362 397
e 363 991
e 363 751
e 364 753
e 364 846
e 365 666
e 365 830
e 365 975
e 367 493
e 367 686
e 367 990
e 367 500
e 367 446
e 367 590
e 368 576
e 368 381
e 370 969
e 370 511
e 374 628
e 375 822
e 375 866
e 375 744
e 375 602
e 376 698
e 376 897
e 376 449
e 377 924
e 377 782
e 378 896
e 378 743
e 379 507
e 382 510
e 382 828
e 383 448
e 384 645
e 384 555
e 384 385
e 385 748
e 386 812
e 386 531
e 386 710
e 387 805
e 387 498
e 387 779
e 387 876
e 387 611
e 387 591
e 387 399
e 388 421
e 388 427
e 391 950
e 391 964
e 391 819
e 391 443
e 391 919
e 393 629
e 393 868
e 393 958
e 393 588
e 394 488
e 394 497
e 394 870
e 395 922
e 395 417
e 395 823
e 396 483
e 396 737
e 397 441
e 397 624
e 397 713
e 398 723
e 398 804
e 398 603
e 398 751
e 399 713
e 399 620
e 399 921
e 399 564
e 399 679
e 400 968
e 400 450
e 400 840
e 402 793
e 402 931
e 402 918
e 404 703
e 404 427
e 404 572
e 407 674
e 407 581
e 407 840
e 407 784
e 407 899
e 407 570
e 407 982
e 409 893
e 409 830
e 410 928
e 410 907
e 410 541
e 411 933
e 411 459
e 411 984
e 411 462
e 412 948
e 412 843
e 417 428
e 417 602
e 418 606
e 418 949
e 419 461
e 419 780
e 419 523
e 419 712
e 419 657
e 420 568
e 420 601
e 420 673
e 421 509
e 422 552
e 422 808
e 422 691
e 422 634
e 423 670
e 425 713
e 425 917
e 425 618
e 426 810
e 426 708
e 426 663
e 427 738
e 427 546
e 427 724
e 427 504
e 428 494
e 428 904
e 429 882
e 429 490
e 429 766
e 429 945
e 430 733
e 430 699
e 431 557
e 431 529
e 431 701
e 432 456
e 432 501
e 433 841
e 433 663
e 433 964
e 433 602
e 433 797
e 433 461
e 434 445
e 434 777
e 434 570
e 434 575
e 434 565
e 434 907
e 435 824
e 435 700
e 435 504
e 435 472
e 436 652
e 436 939
e 436 760
e 436 451
e 439 759
e 439 630
e 440 936
e 440 665
e 440 488
e 440 809
e 441 502
e 442 490
e 442 960
e 442 797
e 443 468
e 443 677
e 444 843
e 444 615
e 445 784
e 445 599
e 446 641
e 446 843
e 446 626
e 447 466
e 447 811
e 449 912
e 449 735
e 449 684
e 449 952
e 450 840
e 450 480
e 451 999
e 451 541
e 451 666
e 451 982
e 452 677
e 452 712
e 452 654
e 452 801
e 452 675
e 452 808
e 454 563
e 454 512
e 454 865
e 456 801
e 456 767
e 457 702
e 458 654
e 458 812
e 458 468
e 458 522
e 459 537
e 460 810
e 460 853
e 461 926
e 462 904
e 463 978
e 463 475
e 463 703
e 464 613
e 465 519
e 465 610
e 466 978
e 466 672
e 466 495
e 467 797
e 467 633
e 467 878
e 467 994
e 467 478
e 468 482
e 469 775
e 469 950
e 469 853
e 469 677
e 469 906
e 469 999
e 470 595
e 470 586
e 470 659
e 470 643
e 470 817
e 470 899
e 471 765
e 471 804
e 471 995
e 471 605
e 472 948
e 472 919
e 472 491
e 474 809
e 474 512
e 474 781
e 474 771
e 475 866
e 478 919
e 478 502
e 478 825
e 478 868
e 479 535
e 479 506
e 480 870
e 480 927
e 482 601
e 482 758
e 482 928
