n 2000
e 0 784
e 0 342
e 0 1010
e 0 1849
e 0 477
e 1 1266
e 1 931
e 1 180
e 1 547
e 1 162
e 2 1039
e 2 1413
e 2 1046
e 3 1410
e 3 1107
e 3 423
e 3 1042
e 4 566
e 4 422
e 4 1812
e 4 1409
e 4 223
e 4 978
e 5 1231
e 5 771
e 5 1384
e 7 1507
e 7 1880
e 7 907
e 7 162
e 7 1989
e 7 50
e 7 1143
e 8 1577
e 8 1396
e 8 1089
e 8 1692
e 10 413
e 10 1061
e 10 221
e 10 1896
e 12 752
e 12 368
e 12 156
e 12 163
e 12 711
e 12 71
e 14 1926
e 14 1515
e 14 1690
e 14 130
e 15 207
e 15 607
e 15 1296
e 15 1756
e 15 88
e 15 1734
e 16 274
e 16 638
e 16 1313
e 16 1274
e 18 1273
e 18 100
e 18 1402
e 18 1551
e 19 325
e 19 1938
e 19 1813
e 19 1629
e 19 1340
e 19 118
e 20 306
e 20 1376
e 20 1953
e 23 706
e 23 1925
e 23 1544
e 24 396
e 24 179
e 24 692
e 24 1544
e 26 796
e 26 645
e 26 1006
e 26 842
e 26 1055
e 26 1004
e 28 433
e 28 415
e 28 1092
e 29 1074
e 29 1151
e 29 791
e 29 1374
e 30 811
e 30 903
e 30 1168
e 30 1671
e 32 1380
e 32 310
e 32 1092
e 33 1914
e 33 1648
e 33 414
e 33 1554
e 33 1030
e 34 1894
e 34 1298
e 34 1062
e 34 44
e 34 1388
e 35 804
e 35 750
e 35 1236
e 35 163
e 35 333
e 36 906
e 36 1704
e 36 1545
e 36 77
e 36 225
e 36 1986
e 36 1250
e 36 1266
e 38 851
e 38 1378
e 38 1861
e 38 718
e 38 1714
e 38 406
e 38 1678
e 38 1706
e 38 1764
e 38 1460
e 39 1046
e 39 148
e 39 1053
e 40 178
e 40 151
e 40 1774
e 40 1751
e 40 1287
e 40 180
e 42 1947
e 42 948
e 42 1245
e 42 694
e 42 415
e 43 1665
e 43 1898
e 43 431
e 43 1239
e 43 1383
e 43 439
e 43 524
e 43 1063
e 43 855
e 43 1402
e 44 1284
e 44 57
e 44 1983
e 44 1352
e 44 626
e 44 1894
e 45 230
e 45 1643
e 45 935
e 45 928
e 46 180
e 46 1104
e 46 1352
e 46 1157
e 47 1414
e 47 1253
e 47 824
e 47 1434
e 48 1598
e 48 152
e 48 402
e 48 1158
e 49 144
e 49 1038
e 49 1648
e 50 764
e 50 523
