n 1000
e 0 713
e 0 162
e 0 599
e 0 871
e 1 220
e 1 713
e 1 585
e 1 219
e 2 294
e 2 390
e 2 470
e 2 674
e 2 770
e 3 54
e 3 404
e 3 980
e 5 883
e 5 620
e 5 104
e 6 664
e 6 671
e 6 16
e 6 779
e 6 759
e 6 197
e 6 911
e 6 117
e 7 628
e 7 717
e 7 722
e 7 708
e 7 61
e 7 147
e 8 779
e 8 761
e 8 729
e 8 653
e 8 801
e 8 27
e 8 699
e 10 301
e 10 480
e 10 966
e 10 139
e 12 97
e 12 309
e 12 18
e 12 989
e 13 228
e 13 391
e 13 274
e 13 841
e 13 66
e 13 588
e 13 901
e 13 426
e 14 609
e 14 592
e 14 352
e 15 449
e 15 382
e 15 881
e 15 954
e 16 946
e 16 771
e 16 319
e 16 476
e 16 246
e 16 142
e 16 889
e 17 901
e 17 419
e 17 183
e 18 755
e 18 686
e 18 680
e 18 867
e 18 366
e 22 707
e 22 333
e 22 373
e 22 989
e 22 523
e 24 595
e 24 285
e 24 196
e 24 555
e 25 90
e 25 906
e 25 288
e 27 776
e 27 766
e 27 382
e 27 999
e 27 561
e 28 735
e 28 731
e 28 192
e 29 645
e 29 787
e 29 692
e 29 263
e 29 570
e 31 631
e 31 736
e 31 921
e 31 510
e 31 123
e 31 791
e 31 313
e 32 204
e 32 549
e 32 945
e 32 856
e 32 775
e 32 71
e 33 441
e 33 232
e 33 564
e 33 765
e 33 216
e 33 467
e 34 668
e 34 745
e 34 219
e 34 865
e 36 608
e 36 165
e 36 118
e 37 538
e 37 326
e 37 350
e 37 216
e 38 169
e 38 774
e 38 243
e 38 364
e 38 715
e 40 342
e 40 122
e 40 427
e 40 155
e 40 951
e 40 836
e 40 142
e 41 923
e 41 199
e 41 335
e 41 606
e 41 725
e 42 139
e 42 937
e 42 711
e 42 638
e 42 725
e 43 753
e 43 251
e 43 203
e 43 333
e 43 859
e 43 156
e 43 93
e 43 521
e 43 670
e 43 935
e 45 174
e 45 265
e 45 677
e 45 536
e 45 217
e 47 501
e 47 412
e 47 709
e 47 851
e 47 401
e 48 500
e 48 858
e 48 660
e 48 462
e 51 233
e 51 562
e 51 460
e 52 488
e 52 928
e 52 76
e 52 587
e 52 278
e 53 856
e 53 943
e 53 922
e 53 576
e 54 436
e 54 240
e 54 505
e 54 805
e 54 552
e 54 756
e 54 106
e 54 122
e 55 628
e 55 798
e 55 75
e 56 602
e 56 584
e 56 258
e 56 505
e 56 394
e 56 365
e 56 141
e 59 824
e 59 246
e 59 79
e 59 170
e 59 915
e 60 73
e 60 569
e 60 409
e 60 988
e 61 523
e 61 942
e 61 217
e 61 162
e 62 722
e 62 79
e 62 658
e 62 376
e 62 292
e 63 629
e 63 144
e 63 833
e 63 157
e 63 646
e 63 455
e 66 754
e 66 683
e 66 174
e 66 547
e 66 730
e 67 909
e 67 239
e 67 859
e 67 752
e 70 398
e 70 973
e 70 292
e 71 497
e 71 852
e 71 565
e 71 653
e 71 997
e 71 453
e 72 434
e 72 336
e 72 665
e 72 393
e 72 397
e 72 351
e 72 701
e 72 919
e 73 288
e 73 361
e 73 397
e 73 975
e 73 735
e 75 956
e 75 801
e 75 639
e 75 282
e 76 181
e 76 196
e 76 954
e 76 240
e 77 746
e 77 702
e 77 725
e 79 591
e 79 845
e 79 165
e 79 474
e 80 909
e 80 795
e 80 124
e 80 890
e 80 630
e 82 728
e 82 421
e 82 192
e 82 195
e 82 992
e 84 735
e 84 486
e 84 141
e 84 641
e 84 181
e 85 488
e 85 923
e 85 212
e 85 818
e 85 666
e 85 135
e 86 187
e 86 425
e 86 545
e 86 573
e 86 848
e 88 717
e 88 663
e 88 161
e 89 959
e 89 399
e 89 824
e 90 773
e 90 570
e 90 823
e 90 550
e 90 437
e 90 874
e 90 613
e 90 834
e 90 693
e 91 877
e 91 101
e 91 444
e 92 991
e 92 437
e 92 337
e 92 489
e 92 585
e 93 94
e 93 425
e 93 186
e 94 678
e 94 248
e 94 894
e 96 862
e 96 484
e 96 664
e 96 326
e 97 698
e 97 940
e 97 135
e 98 212
e 98 426
e 98 159
e 98 395
e 99 542
e 99 214
e 99 702
e 99 156
e 99 303
e 101 162
e 101 192
e 101 654
e 102 171
e 102 680
e 102 699
e 102 977
e 102 785
e 103 603
e 103 279
e 103 411
e 103 340
e 104 505
e 104 817
e 104 608
e 105 979
e 105 596
e 105 762
e 106 933
e 106 791
e 107 826
e 107 170
e 107 580
e 107 369
e 108 162
e 108 427
e 108 528
e 108 778
e 109 963
e 109 200
e 109 437
e 109 609
e 109 523
e 109 196
e 109 921
e 110 611
e 110 229
e 110 820
e 110 356
e 111 950
e 111 719
e 111 163
e 111 511
e 113 392
e 113 654
e 113 484
e 113 689
e 113 970
e 115 591
e 115 806
e 115 613
e 115 808
e 115 321
e 115 198
e 117 337
e 117 726
e 117 427
e 117 179
e 117 995
e 118 411
e 118 520
e 120 227
e 120 163
e 120 181
e 122 226
e 122 273
e 122 188
e 122 673
e 122 922
e 122 834
e 122 559
e 122 514
e 123 503
e 123 178
e 123 357
e 123 796
e 124 207
e 124 691
e 124 225
e 125 456
e 125 262
e 125 750
e 127 169
e 127 200
e 127 239
e 129 511
e 129 679
e 129 872
e 129 676
e 130 965
e 130 910
e 130 520
e 131 511
e 131 174
e 131 475
e 133 764
e 133 363
e 133 805
e 134 143
e 134 531
e 134 939
e 134 869
e 134 470
e 134 196
e 134 380
e 135 634
e 135 188
e 135 563
e 138 174
e 138 764
e 138 189
e 139 374
e 139 806
e 139 591
e 139 658
e 141 917
e 141 986
e 141 889
e 142 668
e 143 292
e 143 360
e 143 248
e 144 204
e 144 997
e 144 488
e 144 811
e 145 420
e 145 870
e 145 558
e 147 969
e 147 620
e 150 586
e 150 773
e 150 452
e 150 754
e 150 835
e 150 548
e 151 319
e 151 848
e 151 895
e 151 251
e 152 475
e 152 827
e 152 591
e 154 611
e 154 576
e 154 397
e 154 836
e 154 392
e 154 682
e 154 757
e 155 255
e 155 817
e 155 288
e 155 805
e 155 777
e 155 213
e 156 909
e 156 428
e 157 182
e 157 967
e 157 318
e 158 615
e 158 339
e 158 917
e 158 397
e 159 678
e 159 340
e 161 677
e 161 203
e 161 470
e 161 688
e 161 948
e 162 737
e 162 953
e 163 456
e 163 212
e 163 696
e 163 788
e 163 848
e 163 516
e 164 220
e 164 933
e 164 373
e 164 588
e 164 810
e 165 555
e 165 850
e 166 486
e 166 436
e 166 970
e 166 840
e 168 985
e 168 248
e 168 169
e 169 959
e 169 772
e 169 978
e 169 840
e 170 587
e 170 991
e 170 302
e 170 810
e 170 303
e 170 204
e 170 771
e 170 954
e 171 605
e 171 827
e 171 283
e 172 977
e 172 642
e 172 740
e 172 540
e 172 666
e 173 200
e 173 188
e 173 919
e 173 628
e 173 294
e 173 229
e 173 572
e 174 198
e 174 938
e 175 660
e 175 853
e 175 785
e 175 630
e 175 383
e 178 385
e 178 802
e 178 836
e 179 899
e 179 364
e 179 740
e 179 410
e 179 663
e 180 717
e 180 530
e 180 922
e 180 841
e 180 548
e 181 660
e 181 791
e 182 619
e 182 976
e 182 902
e 182 615
e 182 234
e 183 230
e 183 406
e 183 422
e 183 753
e 186 967
e 186 451
e 186 420
e 186 299
e 186 213
e 186 411
e 186 628
e 186 974
e 186 266
e 186 533
e 186 872
e 187 772
e 187 980
e 187 728
e 187 847
e 188 589
e 188 286
e 188 219
e 189 525
e 189 581
e 189 538
e 190 758
e 190 363
e 190 934
e 190 753
e 191 790
e 191 972
e 191 406
e 191 765
e 191 496
e 191 626
e 191 648
e 192 970
e 192 262
e 192 812
e 193 563
e 193 884
e 193 612
e 193 825
e 194 494
e 194 775
e 194 707
e 195 960
e 195 936
e 195 826
e 195 335
e 195 613
e 196 538
e 196 559
e 196 931
e 196 220
e 197 224
e 197 874
e 197 748
e 198 787
e 198 790
e 198 297
e 199 552
e 199 933
e 199 596
e 199 485
e 200 275
e 200 625
e 200 318
e 200 655
e 201 223
e 201 333
e 201 815
e 203 688
e 203 265
e 203 406
e 204 984
e 204 750
e 205 793
e 205 495
e 205 948
e 207 540
e 207 892
e 207 760
e 207 239
e 207 978
e 209 967
e 209 569
e 209 487
e 210 748
e 210 714
e 210 941
e 210 372
e 210 514
e 210 239
e 210 422
e 212 435
e 212 447
e 212 508
e 213 547
e 213 520
e 214 836
e 214 430
e 214 298
e 214 306
e 216 675
e 216 855
e 217 320
e 219 664
e 219 474
e 219 279
e 219 458
e 219 481
e 219 728
e 220 331
e 220 989
e 220 549
e 223 350
e 223 302
e 223 260
e 223 510
e 223 529
e 224 843
e 224 638
e 225 588
e 225 523
e 225 705
e 225 746
e 226 251
e 226 462
e 226 737
e 226 667
e 227 642
e 227 236
e 227 376
e 227 539
e 227 873
e 227 622
e 228 523
e 228 260
e 228 634
e 229 489
e 229 528
e 229 547
e 229 686
e 230 737
e 230 734
e 231 547
e 231 796
e 231 404
e 232 776
e 232 282
e 233 336
e 233 434
e 233 947
e 233 685
e 234 299
e 234 790
e 234 670
e 234 873
e 234 582
e 236 619
e 236 322
e 236 364
e 236 394
e 236 762
e 238 538
e 238 931
e 238 583
e 238 508
e 238 567
e 238 315
e 239 266
e 239 350
e 239 456
e 239 578
e 239 360
e 239 612
e 240 781
e 240 785
e 240 510
e 240 395
e 241 550
e 241 311
e 241 725
e 241 843
e 243 546
e 243 959
e 243 643
e 246 910
e 246 626
e 246 962
e 246 711
e 247 533
e 247 923
e 247 483
e 248 350
e 248 549
e 249 410
e 249 778
e 249 698
e 250 973
e 250 478
e 250 864
e 251 943
e 251 675
e 252 441
e 252 498
e 252 464
e 252 522
e 252 848
e 252 465
e 252 446
e 252 458
e 253 812
e 253 778
e 253 463
e 254 402
e 254 684
e 254 579
e 254 356
e 255 894
e 255 385
e 255 940
e 256 540
e 256 834
e 256 529
e 258 356
e 258 910
e 258 728
e 259 547
e 259 817
e 259 412
