n 1000
e 0 666
e 0 370
e 0 807
e 0 142
e 0 490
e 0 489
e 1 830
e 1 876
e 1 708
e 1 154
e 1 145
e 2 68
e 2 340
e 2 387
e 3 5
e 3 724
e 3 636
e 3 468
e 3 896
e 4 157
e 4 271
e 4 953
e 4 656
e 4 850
e 4 168
e 4 395
e 4 449
e 5 154
e 5 106
e 6 552
e 6 214
e 6 863
e 6 399
e 6 282
e 7 703
e 7 269
e 7 96
e 7 263
e 9 970
e 9 146
e 9 202
e 9 591
e 9 337
e 9 194
e 9 911
e 10 594
e 10 420
e 10 469
e 10 147
e 10 279
e 11 195
e 11 298
e 11 706
e 11 929
e 12 177
e 12 981
e 12 101
e 12 526
e 12 54
e 12 999
e 12 634
e 12 356
e 12 863
e 13 790
e 13 932
e 13 95
e 13 140
e 13 853
e 14 566
e 14 402
e 14 462
e 14 413
e 14 649
e 15 864
e 15 752
e 15 654
e 17 250
e 17 107
e 17 240
e 18 99
e 18 448
e 18 712
e 18 886
e 18 138
e 18 857
e 20 104
e 20 890
e 20 735
e 20 997
e 20 295
e 25 218
e 25 263
e 25 672
e 25 733
e 25 961
e 26 969
e 26 35
e 26 822
e 28 216
e 28 480
e 28 365
e 29 104
e 29 312
e 29 324
e 29 521
e 29 433
e 29 912
e 29 857
e 30 734
e 30 771
e 30 850
e 30 762
e 30 69
e 30 821
e 31 405
e 31 513
e 31 867
e 32 753
e 32 578
e 32 33
e 32 936
e 32 823
e 33 297
e 33 691
e 33 194
e 33 177
e 34 385
e 34 299
e 34 999
e 34 627
e 34 229
e 35 670
e 35 170
e 35 565
e 36 172
e 36 609
e 36 847
e 37 942
e 37 398
e 37 655
e 37 678
e 37 992
e 37 107
e 38 732
e 38 170
e 38 502
e 38 417
e 38 653
e 38 881
e 38 488
e 38 196
e 38 810
e 38 495
e 38 817
e 39 714
e 39 389
e 39 855
e 39 677
e 40 604
e 40 570
e 40 265
e 40 349
e 40 364
e 40 151
e 40 492
e 41 789
e 41 899
e 41 220
e 42 90
e 42 298
e 42 666
e 43 405
e 43 960
e 43 288
e 43 424
e 43 321
e 43 544
e 45 254
e 45 293
e 45 357
e 45 348
e 45 173
e 45 342
e 45 256
e 45 764
e 47 450
e 47 290
e 47 800
e 50 131
e 50 460
e 50 786
e 50 517
e 50 858
e 50 112
e 52 219
e 52 336
e 52 451
e 53 743
e 53 426
e 53 99
e 53 740
e 54 741
e 54 127
e 54 392
e 54 404
e 55 150
e 55 340
e 55 868
e 55 968
e 55 764
e 55 196
e 55 426
e 56 182
e 56 283
e 56 396
e 56 138
e 57 889
e 57 639
e 57 226
e 57 475
e 59 889
e 59 797
e 59 218
e 59 984
e 59 691
e 59 118
e 61 733
e 61 888
e 61 994
e 62 520
e 62 230
e 62 582
e 62 453
e 64 346
e 64 656
e 64 600
e 64 762
e 64 536
e 66 594
e 66 656
e 66 689
e 66 226
e 66 926
e 66 580
e 66 406
e 68 279
e 68 306
e 68 715
e 68 221
e 68 750
e 69 944
e 69 469
e 69 193
e 72 112
e 72 169
e 72 923
e 73 916
e 73 552
e 73 297
e 73 425
e 73 981
e 74 940
e 74 582
e 74 696
e 75 994
e 75 597
e 75 76
e 75 384
e 76 242
e 76 310
e 76 981
e 78 468
e 78 555
e 78 248
e 79 791
e 79 174
e 79 576
e 79 267
e 79 959
e 79 93
e 79 447
e 80 164
e 80 657
e 80 357
e 80 666
e 80 509
e 81 449
e 81 372
e 81 444
e 81 974
e 81 288
e 84 389
e 84 495
e 84 986
e 84 163
e 84 700
e 88 722
e 88 322
e 88 114
e 88 916
e 89 285
e 89 174
e 89 361
e 89 852
e 89 642
e 89 603
e 89 99
e 89 732
e 90 150
e 90 276
e 90 420
e 90 608
e 90 766
e 91 731
e 91 674
e 91 347
e 93 936
e 93 598
e 93 754
e 93 299
e 93 185
e 93 753
e 93 912
e 94 329
e 94 135
e 94 939
e 94 952
e 95 655
e 95 341
e 95 758
e 95 783
e 96 732
e 96 699
e 96 625
e 97 888
e 97 196
e 97 721
e 97 180
e 97 732
e 97 727
e 97 200
e 97 659
e 97 600
e 98 799
e 98 874
e 98 130
e 98 376
e 99 815
e 99 139
e 99 389
e 100 391
e 100 518
e 100 519
e 100 324
e 100 778
e 100 792
e 101 839
