n 1000
e 0 654
e 0 651
e 0 260
e 1 199
e 1 858
e 1 324
e 1 216
e 1 873
e 2 33
e 2 822
e 2 472
e 2 998
e 2 678
e 2 725
e 3 686
e 3 367
e 3 855
e 3 736
e 3 948
e 4 862
e 4 403
e 4 689
e 4 636
e 4 392
e 4 587
e 5 371
e 5 181
e 5 704
e 5 858
e 5 843
e 5 76
e 5 172
e 5 460
e 6 492
e 6 417
e 6 303
e 7 765
e 7 11
e 7 656
e 7 636
e 7 652
e 7 814
e 7 108
e 8 332
e 8 260
e 8 133
e 8 417
e 8 122
e 8 732
e 9 391
e 9 224
e 9 761
e 9 178
e 10 512
e 10 827
e 10 504
e 10 552
e 10 730
e 11 266
e 11 402
e 11 15
e 11 985
e 11 929
e 13 215
e 13 401
e 13 297
e 13 799
e 13 473
e 13 66
e 13 883
e 13 238
e 14 416
e 14 105
e 14 536
e 14 964
e 14 707
e 14 202
e 14 593
e 15 626
e 15 440
e 15 656
e 15 687
e 15 691
e 15 268
e 15 989
e 15 867
e 16 461
e 16 45
e 16 797
e 17 967
e 17 467
e 17 302
e 17 449
e 18 30
e 18 53
e 18 109
e 18 834
e 19 437
e 19 583
e 19 316
e 19 814
e 19 108
e 19 59
e 20 906
e 20 57
e 20 734
e 20 803
e 21 506
e 21 806
e 21 69
e 21 596
e 22 710
e 22 400
e 22 514
e 22 579
e 23 348
e 23 156
e 23 803
e 24 752
e 24 152
e 24 890
e 24 810
e 26 208
e 26 981
e 26 229
e 26 686
e 29 589
e 29 441
e 29 297
e 29 711
e 29 436
e 30 206
e 30 726
e 30 640
e 31 514
e 31 227
e 31 993
e 33 410
e 33 506
e 33 148
e 33 511
e 34 692
e 34 780
e 34 286
e 34 72
e 35 266
e 35 204
e 35 129
e 35 310
e 35 749
e 35 296
e 35 253
e 36 677
e 36 399
e 36 499
e 36 667
e 36 563
e 37 644
e 37 227
e 37 879
e 37 294
e 37 851
e 40 664
e 40 53
e 40 753
e 40 164
e 40 367
e 41 240
e 41 502
e 41 766
e 43 164
e 43 412
e 43 569
e 43 245
e 44 242
e 44 643
e 44 324
e 45 745
e 45 343
e 45 271
e 45 667
e 46 431
e 46 515
e 46 727
e 46 473
e 46 795
e 46 930
e 47 511
e 47 334
e 47 776
e 47 621
e 47 781
e 48 350
e 48 86
e 48 774
e 48 592
e 48 420
e 48 570
e 49 671
e 49 408
e 49 871
e 49 953
e 51 991
e 51 581
e 51 343
e 52 981
e 52 777
e 52 292
e 52 197
e 52 375
e 53 675
e 53 649
e 54 181
e 54 80
e 54 724
e 54 707
e 55 924
e 55 839
e 55 682
e 55 77
e 56 503
e 56 964
e 56 579
e 57 518
e 57 392
e 58 704
e 58 985
e 58 404
e 58 342
e 58 351
e 58 902
e 59 624
e 59 935
e 59 116
e 59 462
e 59 318
e 59 210
e 59 216
e 60 971
e 60 395
e 60 268
e 60 852
e 60 148
e 60 460
e 62 839
e 62 965
e 62 692
e 62 63
e 63 436
e 63 272
e 66 125
e 66 177
e 66 410
e 67 299
e 67 348
e 67 804
e 67 185
e 68 689
e 68 242
e 68 769
e 68 654
e 68 266
e 68 117
e 68 834
e 69 848
e 69 245
e 69 810
e 70 767
e 70 882
e 70 508
e 70 595
e 72 175
e 72 134
e 72 668
e 72 189
e 72 454
e 73 141
e 73 741
e 73 413
e 73 661
e 73 841
e 73 118
e 75 748
e 75 622
e 75 207
e 75 555
e 76 441
e 76 456
e 76 546
e 76 752
e 76 923
e 76 222
e 76 878
e 77 880
e 77 727
e 78 622
