n 1000
e 0 977
e 0 93
e 0 717
e 1 114
e 1 574
e 1 458
e 1 732
e 1 670
e 1 228
e 1 144
e 1 417
e 2 833
e 2 636
e 2 575
e 2 397
e 3 538
e 3 199
e 3 41
e 3 964
e 3 492
e 5 444
e 5 543
e 5 408
e 5 790
e 6 69
e 6 759
e 6 812
e 9 899
e 9 230
e 9 143
e 9 543
e 9 939
e 9 376
e 10 256
e 10 833
e 10 538
e 10 852
e 10 571
e 10 633
e 11 985
e 11 284
e 11 657
e 11 183
e 11 831
e 11 428
e 11 710
e 12 522
e 12 318
e 12 177
e 12 805
e 12 213
e 12 130
e 12 684
e 13 830
e 13 865
e 13 372
e 13 368
e 13 729
e 14 486
e 14 605
e 14 420
e 14 659
e 14 26
e 14 92
e 15 620
e 15 95
e 15 433
e 15 143
e 15 852
e 15 743
e 15 195
e 16 877
e 16 657
e 16 649
e 16 749
e 16 220
e 16 506
e 16 273
e 17 683
e 17 876
e 17 413
e 17 65
e 17 730
e 17 21
e 18 278
e 18 958
e 18 349
e 18 658
e 18 134
e 19 433
e 19 649
e 19 213
e 20 355
e 20 483
e 20 496
e 20 717
e 20 457
e 20 380
e 20 933
e 20 419
e 20 835
e 21 929
e 21 658
e 21 369
e 21 82
e 21 674
e 22 392
e 22 864
e 22 368
e 22 818
e 23 202
e 23 83
e 23 964
e 24 900
e 24 492
e 24 562
e 25 49
e 25 209
e 25 331
e 25 52
e 25 643
e 25 717
e 26 649
e 26 919
e 26 121
e 26 644
e 26 504
e 26 327
e 26 279
e 28 409
e 28 453
e 28 150
e 28 34
e 28 254
e 29 275
e 29 405
e 29 30
e 30 623
e 30 680
e 30 127
e 30 759
e 30 367
e 30 344
e 30 232
e 31 430
e 31 784
e 31 771
e 31 515
e 31 391
e 31 187
e 32 621
e 32 575
e 32 111
e 32 54
e 32 179
e 33 212
e 33 105
e 33 729
e 34 573
e 34 300
e 34 504
e 34 656
e 34 990
e 35 747
e 35 241
e 35 274
e 36 546
e 36 740
e 36 76
e 38 151
e 38 631
e 38 882
e 40 792
e 40 610
e 40 774
e 40 776
e 40 121
e 40 199
e 40 150
e 40 845
e 41 742
e 41 97
e 41 272
e 41 703
e 41 91
e 42 409
e 42 807
e 42 916
e 42 500
e 44 705
e 44 68
e 44 323
e 45 391
e 45 177
e 45 220
e 45 294
e 46 700
e 46 264
e 46 498
e 46 127
e 48 262
e 48 777
e 48 256
e 48 968
e 48 901
e 49 176
e 49 380
e 49 707
e 49 989
e 49 91
e 50 471
e 50 889
e 50 232
e 50 363
e 51 853
e 51 95
e 51 658
e 51 167
e 51 452
e 51 203
e 52 988
e 52 735
e 52 191
e 53 862
e 53 885
e 53 461
e 53 219
e 53 650
e 54 144
e 54 223
e 54 776
e 54 345
e 54 851
e 55 276
e 55 769
e 55 386
e 56 870
