n 1000
e 0 995
e 0 312
e 0 915
e 2 333
e 2 892
e 2 505
e 5 474
e 5 615
e 5 850
e 5 368
e 5 72
e 5 101
e 5 64
e 6 248
e 6 941
e 6 20
e 6 985
e 6 951
e 6 241
e 6 761
e 7 168
e 7 447
e 7 129
e 8 356
e 8 536
e 8 725
e 8 287
e 10 469
e 10 642
e 10 459
e 11 606
e 11 306
e 11 695
e 11 52
e 11 490
e 12 649
e 12 446
e 12 621
e 12 105
e 12 630
e 12 458
e 12 581
e 12 673
e 13 384
e 13 364
e 13 256
e 13 207
e 13 633
e 16 733
e 16 981
e 16 547
e 18 662
e 18 133
e 18 62
e 18 556
e 18 728
e 18 207
e 18 326
e 20 319
e 20 348
e 20 122
e 20 162
e 22 245
e 22 392
e 22 133
e 22 953
e 23 319
e 23 682
e 23 409
e 23 73
e 23 634
e 23 873
e 25 37
e 25 303
e 25 47
e 25 564
e 25 464
e 26 561
e 26 281
e 26 201
e 26 697
e 27 196
e 27 325
e 27 642
e 27 568
e 27 843
e 29 640
e 29 557
e 29 92
e 29 154
e 30 919
e 30 780
e 30 399
e 30 947
e 30 720
e 31 85
e 31 963
e 31 363
e 31 732
e 31 940
e 31 238
e 31 926
e 32 338
e 32 572
e 32 503
e 32 504
e 32 827
e 34 692
e 34 888
e 34 227
e 34 409
e 34 80
e 34 634
e 36 84
e 36 908
e 36 173
e 36 628
e 36 672
e 36 614
e 36 391
e 36 81
e 36 476
e 36 643
e 37 910
e 37 904
e 38 98
e 38 300
e 38 306
e 38 688
e 38 53
e 38 842
e 38 700
e 39 782
e 39 646
e 39 667
e 39 48
e 39 851
e 39 806
e 42 738
e 42 344
e 42 384
e 42 394
e 42 333
e 43 500
e 43 256
e 43 548
e 43 183
e 43 753
e 47 568
e 47 574
e 47 718
e 48 387
e 48 427
e 48 795
e 48 319
e 49 72
e 49 500
e 49 544
e 49 344
e 49 86
e 50 241
e 50 784
e 50 129
e 50 544
e 50 932
e 51 955
e 51 681
e 51 912
e 51 985
e 52 696
e 52 72
e 53 365
e 53 501
e 53 490
e 53 437
e 55 552
e 55 504
e 55 786
e 55 623
e 55 755
e 55 817
e 55 690
e 56 718
e 56 121
e 56 928
e 56 671
e 56 875
e 56 612
e 56 358
e 57 427
e 57 502
e 57 469
e 57 754
e 58 912
e 58 732
e 58 61
e 58 292
e 58 549
e 58 67
e 59 230
e 59 227
e 59 103
e 59 80
e 60 288
e 60 936
e 60 279
e 60 318
e 61 417
e 61 630
e 61 821
e 61 725
e 62 134
e 62 901
e 63 740
e 63 246
e 63 389
e 63 822
e 64 637
e 64 649
e 66 870
e 66 207
e 66 931
e 66 341
e 66 709
e 67 153
e 67 207
e 68 429
e 68 872
e 68 673
e 68 475
e 69 791
e 69 708
e 69 93
e 69 173
e 69 644
e 71 695
e 71 333
e 71 642
e 71 303
e 72 756
e 72 392
e 72 951
e 72 827
e 72 792
e 72 318
e 73 652
e 73 554
e 74 790
e 74 940
e 74 876
e 74 756
e 74 843
e 74 117
e 75 310
e 75 981
e 75 508
e 75 479
e 78 594
e 78 348
e 78 577
e 78 965
e 78 931
e 78 364
e 78 871
e 79 209
e 79 877
e 79 457
e 80 651
e 81 796
e 81 573
e 81 553
e 81 925
e 81 528
e 81 342
e 81 222
e 81 675
e 82 446
e 82 113
e 82 580
e 82 651
e 83 986
e 83 727
e 83 715
e 83 240
e 83 925
e 84 991
e 84 715
e 84 661
e 84 215
e 85 508
e 85 507
e 86 444
e 86 757
e 86 770
e 87 105
e 87 881
e 87 897
e 87 508
e 87 473
e 92 258
e 92 200
e 92 456
e 92 675
e 93 201
e 93 450
e 93 354
e 93 937
e 93 603
e 94 549
e 94 781
e 94 721
e 95 464
e 95 715
e 95 726
e 95 789
e 95 797
e 98 754
e 98 138
e 98 666
e 98 928
e 99 943
e 99 366
e 99 757
e 99 809
e 100 394
e 100 987
e 100 719
e 100 540
e 101 363
e 101 760
e 102 964
e 102 840
e 102 120
e 103 659
e 103 363
e 103 954
e 103 826
e 103 708
e 104 464
e 104 994
e 104 416
e 104 515
e 105 438
e 105 978
e 106 295
e 106 273
e 106 117
e 106 532
e 106 521
e 106 353
e 107 625
e 107 641
e 107 761
e 108 233
e 108 948
e 108 791
e 108 914
e 108 288
e 109 736
e 109 520
e 109 683
e 109 326
e 110 217
e 110 299
e 110 708
e 110 985
e 111 822
e 111 984
e 111 732
e 111 736
e 112 855
e 112 926
e 112 685
e 112 445
e 112 533
e 112 168
e 112 932
e 113 440
e 113 355
e 113 755
e 113 467
e 113 554
e 113 794
e 113 413
e 113 740
e 113 123
e 113 824
e 114 604
e 114 683
e 114 233
