n 1000
e 2 173
e 2 596
e 2 560
e 3 836
e 3 276
e 3 356
e 4 584
e 4 976
e 4 397
e 4 256
e 4 796
e 6 906
e 6 463
e 6 271
e 7 926
e 7 80
e 7 837
e 7 157
e 8 682
e 8 510
e 8 112
e 9 540
e 9 791
e 9 212
e 9 77
e 9 257
e 10 432
e 10 650
e 10 491
e 11 30
e 11 58
e 11 402
e 11 295
e 12 374
e 12 748
e 12 160
e 13 147
e 13 174
e 13 990
e 13 66
e 15 53
e 15 510
e 15 571
e 15 229
e 15 456
e 15 931
e 16 558
e 16 484
e 16 747
e 16 901
e 17 30
e 17 966
e 17 743
e 17 896
e 19 859
e 19 243
e 19 753
e 19 136
e 20 40
e 20 81
e 20 472
e 20 847
e 20 539
e 20 718
e 20 752
e 21 883
e 21 159
e 21 513
e 21 815
e 21 636
e 21 768
e 22 467
e 22 664
e 22 960
e 23 229
e 23 791
e 23 29
e 23 765
e 23 115
e 23 626
e 23 591
e 23 880
e 23 884
e 23 780
e 24 672
e 24 713
e 24 93
e 24 436
e 24 458
e 26 33
e 26 300
e 26 662
e 26 371
e 26 664
e 27 967
e 27 733
e 27 661
e 27 422
e 27 939
e 28 955
e 28 954
e 28 826
e 28 641
e 28 696
e 28 997
e 29 86
e 29 57
e 29 788
e 29 681
e 30 60
e 30 217
e 30 378
e 32 384
e 32 690
e 32 731
e 32 578
e 32 598
e 33 858
e 33 994
e 33 991
e 33 98
e 34 298
e 34 374
e 34 271
e 36 985
e 36 787
e 36 708
e 36 529
e 36 198
e 37 965
e 37 771
e 37 417
e 37 326
e 37 308
e 37 855
e 37 983
e 37 573
e 38 691
e 38 517
e 38 64
e 38 197
e 38 761
e 39 658
e 39 999
e 39 731
e 39 690
e 40 875
e 40 876
e 40 655
e 40 540
e 40 885
e 40 592
e 40 260
e 40 357
e 40 174
e 40 827
e 41 305
e 41 48
e 41 459
e 41 617
e 43 705
e 43 598
e 43 270
e 43 977
e 44 256
e 44 619
e 44 531
e 44 600
e 44 512
e 46 696
e 46 960
e 46 182
e 46 803
e 46 265
e 46 260
e 47 501
e 47 368
e 47 139
e 47 876
e 47 247
e 47 510
e 48 61
e 48 279
e 48 233
e 48 904
e 48 228
e 48 429
e 48 530
e 48 552
e 49 869
e 49 960
e 49 136
e 49 412
e 49 576
e 51 869
e 51 214
e 51 716
e 51 71
e 51 956
e 51 826
e 52 546
e 52 458
e 52 391
e 53 691
e 53 184
e 53 394
e 53 327
e 55 118
e 55 821
e 55 378
e 55 115
e 55 976
e 56 558
e 56 182
e 56 921
e 56 813
e 56 429
e 57 560
e 57 238
e 57 811
e 57 878
e 57 672
e 57 848
e 58 399
e 58 407
e 60 961
e 60 327
e 60 366
e 61 384
e 61 877
e 61 798
e 61 311
e 62 926
e 62 995
e 62 630
e 63 733
e 63 262
e 63 92
e 64 980
e 64 532
e 64 737
e 64 314
e 65 771
e 65 703
e 65 871
e 65 610
e 65 105
e 65 625
e 66 604
e 66 404
e 68 733
e 68 747
e 68 743
e 68 603
e 69 956
e 69 650
e 69 301
e 69 936
e 69 585
e 69 102
e 69 215
e 70 956
e 70 203
e 70 778
e 70 992
e 70 662
e 71 451
e 71 797
e 71 513
e 72 505
e 72 212
e 72 596
e 72 721
e 73 86
e 73 207
e 73 276
e 74 450
e 74 444
e 74 826
e 77 763
e 77 100
e 77 630
e 77 965
e 78 327
e 78 632
e 78 693
e 78 293
e 80 754
e 80 755
e 80 686
e 80 168
e 80 817
e 81 675
e 81 127
e 81 833
e 82 85
e 82 742
e 82 946
e 82 852
e 82 205
e 84 376
e 84 872
e 84 439
e 85 860
e 85 366
e 85 199
e 85 322
e 86 543
e 86 964
e 86 672
e 86 302
e 86 796
e 87 710
e 87 390
e 87 151
e 88 577
e 88 459
e 88 210
e 89 325
e 89 469
e 89 336
e 89 303
e 89 484
e 89 803
e 90 803
e 90 713
e 90 179
e 91 628
e 91 588
e 91 705
e 91 672
e 91 846
e 91 452
e 91 731
e 91 971
e 91 505
e 91 437
e 92 896
e 92 123
e 92 516
e 92 969
e 92 990
e 92 773
e 92 643
e 92 113
e 92 915
e 93 274
e 93 614
e 93 921
e 93 695
e 93 847
e 93 443
e 96 385
e 96 898
e 96 373
e 98 577
e 98 173
e 98 580
e 98 831
e 98 640
e 100 788
e 100 976
e 100 922
e 100 743
e 101 375
e 101 108
e 101 797
e 101 365
e 101 197
e 102 517
e 102 125
e 102 834
e 103 649
e 103 248
e 103 356
e 103 816
e 103 349
e 103 827
e 103 466
e 104 303
e 104 424
e 104 613
e 104 534
e 104 969
e 105 392
e 105 242
e 105 895
e 105 515
e 107 206
e 107 913
e 107 466
e 107 548
e 107 255
e 108 849
e 108 874
e 109 424
e 109 612
e 109 407
e 109 220
e 109 435
e 110 836
e 110 655
e 110 981
e 110 317
e 110 552
e 110 303
e 110 764
e 111 125
e 111 504
e 111 201
e 111 323
e 112 297
e 112 591
e 113 299
e 113 782
e 114 223
e 114 585
e 114 328
e 114 530
e 114 362
e 115 747
e 115 730
e 118 445
e 118 382
e 118 652
e 118 714
e 118 196
e 119 652
e 119 259
e 119 966
e 119 315
e 120 198
e 120 778
e 120 569
e 120 347
e 120 264
e 120 501
e 120 599
e 122 692
e 122 305
e 122 600
e 122 417
e 122 932
e 123 729
e 123 970
e 123 569
e 123 457
e 123 412
e 123 301
e 123 829
e 124 572
e 124 477
e 124 965
e 124 543
e 124 730
e 124 435
e 124 812
e 125 143
e 125 284
e 126 832
e 126 720
e 126 969
e 126 212
e 127 282
e 127 572
e 127 524
e 128 804
e 128 877
e 128 612
e 128 279
e 128 490
e 130 344
e 130 989
e 130 945
e 130 248
e 130 572
e 131 477
e 131 904
e 131 844
e 131 205
e 132 967
e 132 743
e 132 853
e 132 573
e 132 482
e 133 484
e 133 884
e 133 441
e 133 592
e 133 865
e 135 713
e 135 676
e 135 782
e 135 492
e 136 626
e 136 796
e 136 627
e 136 820
e 136 599
e 139 311
e 139 285
e 141 190
e 141 164
e 141 973
e 141 795
e 141 833
e 141 259
e 143 623
e 143 783
e 143 800
e 143 279
e 143 204
e 143 894
e 143 454
e 144 308
e 144 974
e 144 455
e 145 159
e 145 730
e 145 931
e 145 222
e 145 332
e 146 983
e 146 321
e 146 849
e 146 856
e 146 866
e 146 197
e 146 700
e 146 784
e 147 714
e 147 659
e 149 298
e 149 900
e 149 302
e 149 496
e 150 227
e 150 723
e 150 338
e 150 966
e 151 649
e 151 601
e 151 606
e 151 548
e 151 641
e 151 336
e 151 184
e 151 510
e 152 165
e 152 414
e 152 267
e 152 509
e 152 991
e 152 810
e 153 290
e 153 654
e 153 283
e 153 606
e 157 941
e 157 573
e 159 590
e 159 435
e 159 536
e 159 365
e 160 449
e 160 945
e 160 418
e 160 821
e 163 325
e 163 670
e 163 516
e 163 539
e 163 230
e 164 885
e 164 697
e 164 988
e 164 513
e 165 588
e 165 215
