n 1000
e 0 446
e 0 36
e 0 857
e 0 323
e 0 910
e 1 551
e 1 692
e 1 199
e 1 770
e 1 27
e 2 860
e 2 439
e 2 391
e 3 579
e 3 468
e 3 117
e 3 917
e 5 931
e 5 729
e 5 742
e 5 369
e 6 717
e 6 59
e 6 816
e 6 830
e 7 557
e 7 268
e 7 289
e 7 225
e 9 954
e 9 702
e 9 326
e 9 305
e 9 800
e 9 197
e 9 746
e 10 858
e 10 351
e 10 454
e 11 342
e 11 914
e 11 201
e 11 520
e 11 688
e 14 194
e 14 858
e 14 498
e 14 319
e 15 226
e 15 45
e 15 208
e 15 567
e 15 85
e 15 93
e 17 934
e 17 453
e 17 768
e 17 745
e 18 511
e 18 42
e 18 343
e 18 901
e 21 935
e 21 341
e 21 22
e 21 54
e 22 732
e 22 262
e 22 104
e 22 924
e 24 782
e 24 891
e 24 448
e 25 640
e 25 787
e 25 379
e 26 602
e 26 922
e 26 867
e 26 739
e 26 750
e 26 485
e 26 661
e 27 431
e 27 542
e 27 170
e 28 553
e 28 956
e 28 401
e 29 305
e 29 270
e 29 631
e 29 975
e 29 957
e 29 770
e 30 727
e 30 322
e 30 142
e 30 765
e 30 487
e 30 533
e 31 203
e 31 350
e 31 46
e 31 54
e 31 554
e 31 548
e 33 745
e 33 279
e 33 698
e 33 654
e 33 200
e 33 510
e 33 546
e 33 282
e 36 702
e 36 375
e 37 496
e 37 577
e 37 431
e 37 174
e 37 68
e 38 313
e 38 677
e 38 500
e 39 867
e 39 761
e 39 887
e 39 984
e 39 832
e 39 657
e 39 317
e 39 224
e 39 626
e 39 612
e 39 628
e 40 665
e 40 966
e 40 438
e 40 729
e 40 245
e 40 853
e 40 841
e 41 783
e 41 829
e 41 946
e 41 361
e 42 312
e 42 539
e 43 61
e 43 68
e 43 511
e 43 962
e 43 451
e 43 84
e 43 525
e 44 232
e 44 275
e 44 441
e 44 851
e 44 808
e 45 612
e 45 901
e 45 113
e 46 209
e 46 445
e 46 179
e 47 787
e 47 687
e 47 914
e 49 862
e 49 908
e 49 289
e 49 602
e 49 843
e 51 795
e 51 238
e 51 862
e 53 579
e 53 823
e 53 296
e 53 360
e 54 313
e 54 958
e 54 362
e 56 753
e 56 746
e 56 342
e 56 707
e 56 350
e 56 617
e 56 449
e 59 341
e 59 438
e 59 953
e 59 107
e 59 251
e 59 444
e 59 331
e 61 853
e 61 824
e 63 913
e 63 550
e 63 301
e 63 778
e 63 783
e 64 506
e 64 418
e 64 449
e 64 590
e 64 957
e 64 432
e 64 486
e 65 722
e 65 299
e 65 793
e 65 553
e 65 78
e 66 649
e 66 313
e 66 837
e 67 308
e 67 713
e 67 815
e 67 839
e 67 508
e 67 921
e 68 595
e 68 582
e 69 864
e 69 857
e 69 761
e 70 184
e 70 259
e 70 791
e 70 986
e 70 929
e 71 859
e 71 879
e 71 534
e 72 795
e 72 993
e 72 459
e 72 220
e 72 903
e 72 112
e 73 231
e 73 304
e 73 924
e 73 801
e 74 309
e 74 700
e 74 149
e 74 928
e 74 781
e 74 553
e 74 715
e 74 622
e 74 454
e 75 527
e 75 145
e 75 132
e 75 243
e 76 534
e 76 992
e 76 470
e 77 477
e 77 816
e 77 279
e 77 764
e 77 733
e 77 87
e 78 127
e 78 116
e 78 530
e 78 709
e 80 260
e 80 762
e 80 416
e 80 572
e 80 259
e 81 197
e 81 519
e 81 787
e 81 331
e 81 296
e 83 944
e 83 699
e 83 450
e 83 106
e 83 409
e 83 113
e 83 349
e 83 424
e 83 548
e 83 321
e 83 112
e 84 447
e 84 937
e 84 422
e 84 314
e 84 801
e 84 660
e 85 97
e 85 111
e 85 579
e 85 255
e 85 838
e 86 150
e 86 196
e 86 477
e 87 651
e 87 716
e 88 656
e 88 791
e 88 498
e 89 654
e 89 969
e 89 493
e 89 365
e 90 468
e 90 350
e 90 113
e 90 416
e 90 532
e 90 722
e 91 736
e 91 309
e 91 107
e 91 686
e 91 742
e 91 262
e 93 604
e 93 731
e 93 524
e 95 605
e 95 866
e 95 739
e 95 295
e 96 809
e 96 725
e 96 482
e 97 665
e 97 795
e 97 914
e 98 344
e 98 319
e 98 163
e 98 599
e 98 501
e 99 289
e 99 170
e 99 889
e 99 863
e 99 258
e 99 827
e 100 946
e 100 137
e 100 825
e 100 737
e 101 346
e 101 412
e 101 898
e 102 546
e 102 416
e 102 936
e 102 923
e 102 740
e 103 107
e 103 988
e 103 456
e 104 666
e 104 493
e 104 658
e 106 416
e 106 472
e 106 300
e 106 596
e 107 305
e 107 760
e 107 798
e 107 830
e 107 598
e 107 476
e 108 549
e 108 900
e 108 397
e 109 873
e 109 313
e 109 495
e 109 903
e 109 360
e 109 431
e 109 116
e 111 301
e 111 581
e 111 617
e 112 790
e 112 432
e 112 309
e 112 808
e 112 148
e 113 712
e 113 788
e 113 379
e 114 822
e 114 661
e 114 332
e 114 313
e 114 825
e 115 711
e 115 807
e 115 454
e 115 806
e 115 555
e 115 950
e 116 739
e 116 843
e 116 359
e 116 573
e 116 705
e 117 447
e 117 976
e 117 929
e 117 996
e 117 982
e 117 122
e 118 155
e 118 939
e 118 641
e 118 816
e 118 334
e 120 421
e 120 221
e 120 712
e 121 173
e 121 910
e 121 142
e 122 319
e 122 774
e 122 322
e 122 910
e 122 830
e 122 242
e 122 954
e 123 279
e 123 150
e 123 305
e 123 448
e 123 866
e 124 535
e 124 181
e 124 262
e 124 180
e 124 540
e 127 268
e 127 747
e 127 858
e 127 953
e 128 261
e 128 142
e 128 908
e 128 225
e 128 719
e 129 979
e 129 285
e 129 238
e 129 136
e 132 215
e 132 185
e 133 148
e 133 508
e 133 941
e 133 199
e 133 359
e 135 539
e 135 567
e 135 679
e 136 390
e 136 255
e 136 198
e 136 210
e 136 383
e 137 368
e 137 273
e 137 889
e 141 619
e 141 790
e 141 801
e 141 745
e 141 561
e 142 937
e 142 931
e 142 235
e 142 666
e 142 336
e 142 962
e 142 774
e 143 981
e 143 277
e 143 583
e 145 819
e 145 800
e 145 173
e 146 751
e 146 338
e 146 705
e 147 642
e 147 995
e 147 728
e 148 929
e 148 582
e 148 783
e 149 974
e 149 303
e 150 435
e 150 461
e 150 691
e 150 675
e 150 798
e 150 992
e 151 638
e 151 705
e 151 764
e 153 361
e 153 463
e 153 496
e 153 643
e 153 607
e 153 638
e 153 259
e 153 351
e 155 346
e 155 529
e 157 461
e 157 923
e 157 195
e 158 577
e 158 415
e 158 416
e 159 389
e 159 447
e 159 266
e 159 461
e 160 422
e 160 525
e 160 244
e 160 209
e 160 681
e 160 636
e 163 966
e 163 590
e 163 479
e 163 268
e 163 756
e 163 436
e 164 860
e 164 727
e 164 340
e 165 303
e 165 553
e 165 215
e 165 607
e 165 958
e 165 896
e 166 355
e 166 947
e 166 970
e 166 470
e 166 718
e 166 815
e 166 575
e 167 821
e 167 660
e 167 996
e 167 857
e 167 952
e 169 573
e 169 481
e 169 827
e 169 530
e 170 643
e 170 762
e 170 790
e 170 803
e 171 658
e 171 501
e 171 534
e 171 371
e 171 945
e 171 603
e 173 207
e 173 567
e 173 324
e 173 352
e 173 696
e 174 787
e 174 422
