n 1000
e 0 327
e 0 230
e 0 7
e 0 156
e 1 915
e 1 132
e 1 345
e 1 217
e 3 190
e 3 888
e 3 880
e 4 726
e 4 857
e 4 801
e 5 561
e 5 672
e 5 568
e 7 987
e 7 673
e 7 395
e 9 412
e 9 670
e 9 395
e 9 523
e 9 450
e 10 220
e 10 118
e 10 443
e 10 778
e 10 913
e 11 27
e 11 307
e 11 480
e 11 369
e 11 592
e 11 236
e 12 510
e 12 247
e 12 630
e 12 670
e 12 823
e 12 418
e 13 577
e 13 453
e 13 124
e 13 954
e 13 955
e 14 790
e 14 895
e 14 74
e 14 333
e 14 704
e 14 733
e 16 748
e 16 67
e 16 151
e 16 639
e 17 236
e 17 293
e 17 812
e 18 610
e 18 414
e 18 141
e 20 579
e 20 921
e 20 982
e 20 354
e 20 597
e 20 902
e 21 402
e 21 534
e 21 551
e 21 883
e 22 165
e 22 521
e 22 250
e 22 212
e 22 752
e 22 170
e 24 693
e 24 817
e 24 255
e 25 231
e 25 990
e 25 869
e 25 989
e 25 385
e 25 35
e 25 607
e 26 967
e 26 162
e 26 324
e 26 720
e 26 718
e 26 888
e 27 486
e 27 148
e 27 254
e 27 791
e 27 214
e 27 913
e 28 934
e 28 523
e 28 292
e 28 644
e 29 397
e 29 402
e 29 725
e 31 356
e 31 240
e 31 271
e 31 867
e 33 447
e 33 195
e 33 136
e 34 234
e 34 484
e 34 503
e 34 819
e 35 105
e 35 390
e 35 412
e 36 987
e 36 301
e 36 442
e 36 107
e 36 55
e 36 747
e 36 119
e 37 309
e 37 543
e 37 691
e 37 747
e 38 517
e 38 133
e 38 605
e 38 385
e 38 629
e 38 403
e 38 537
e 38 224
e 41 739
e 41 347
e 41 696
e 41 775
e 41 556
e 42 401
e 42 985
e 42 158
e 44 473
e 44 347
e 44 872
e 44 951
e 45 671
e 45 801
e 45 435
e 46 80
e 46 106
e 46 117
e 46 399
e 46 990
e 48 712
e 48 677
e 48 477
e 48 202
e 49 653
e 49 528
e 49 692
e 49 196
e 49 128
e 51 330
e 51 597
e 51 159
e 55 817
e 55 962
e 55 253
e 55 818
e 56 768
e 56 68
e 56 661
e 56 945
e 56 319
e 56 279
e 57 375
e 57 326
e 57 750
e 58 779
e 58 716
e 58 908
e 59 861
e 59 81
e 59 697
e 59 526
e 60 976
e 60 167
e 60 612
e 60 351
e 61 155
e 61 326
e 61 771
e 61 615
e 61 519
e 61 938
e 61 237
e 61 140
e 61 649
e 62 157
e 62 824
e 62 759
e 62 706
e 62 753
e 63 236
e 63 385
e 63 742
e 63 869
e 63 581
e 64 878
e 64 687
e 64 954
e 64 448
e 65 95
e 65 884
e 65 991
e 65 668
e 65 440
e 65 249
e 66 836
e 66 796
e 66 439
e 66 807
e 66 859
e 67 581
e 67 940
e 67 163
e 68 363
e 68 543
e 68 531
e 68 654
e 68 69
e 69 615
e 69 629
e 69 456
e 69 375
e 69 281
e 71 907
e 71 177
e 71 966
e 71 175
e 71 958
e 71 806
e 72 661
e 72 847
e 72 181
e 72 297
e 72 780
e 72 618
e 72 310
e 73 939
e 73 172
e 73 549
e 73 707
e 74 691
e 74 177
e 74 114
e 75 496
e 75 614
e 75 218
e 75 628
e 76 559
e 76 225
e 76 169
e 76 487
e 77 337
e 77 862
e 77 805
e 77 549
e 77 102
e 78 740
e 78 350
e 78 106
e 78 455
e 79 126
e 79 200
e 79 923
e 79 778
e 79 447
e 80 347
e 80 547
e 80 752
e 81 657
e 81 795
e 81 948
e 81 682
e 81 480
e 81 306
e 83 960
e 83 843
e 83 897
e 83 455
e 83 990
e 83 926
e 83 948
e 83 204
e 83 106
e 83 484
e 83 269
e 84 459
e 84 666
e 84 602
e 84 88
e 87 629
e 87 612
e 87 127
e 87 897
e 88 473
e 88 429
e 88 369
e 89 266
e 89 265
e 89 781
e 89 290
e 89 749
e 89 994
e 89 844
e 89 798
e 90 207
e 90 335
e 90 726
e 90 271
e 91 166
e 91 457
e 91 863
e 94 782
e 94 880
e 94 292
e 95 378
e 95 141
e 96 144
e 96 489
e 96 717
e 97 292
e 97 894
e 97 259
e 97 617
e 99 174
e 99 718
e 99 680
e 99 770
e 99 883
e 99 497
e 99 523
e 100 502
e 100 402
e 100 891
e 100 213
e 101 630
e 101 849
e 101 883
e 102 187
e 102 435
e 102 124
e 102 830
e 102 110
e 102 710
e 102 884
e 102 799
e 103 459
e 103 316
e 103 319
e 104 224
e 104 785
e 104 658
e 104 928
e 104 530
e 105 581
e 105 463
e 105 973
e 105 576
e 106 773
e 106 535
e 106 842
e 107 257
e 107 864
e 108 786
e 108 980
e 108 663
e 108 856
e 108 280
e 108 206
e 108 136
e 108 542
e 108 670
e 110 977
e 110 204
e 110 458
e 112 805
e 112 134
e 112 234
e 114 973
e 114 793
e 114 361
e 115 442
e 115 437
e 115 996
e 116 617
e 116 967
e 116 964
e 116 730
e 116 209
e 117 761
e 117 225
e 118 810
e 118 743
e 119 237
e 119 787
e 119 603
e 120 762
e 120 175
e 120 359
e 120 397
e 120 296
e 120 291
e 120 881
e 122 555
e 122 418
e 122 915
e 122 297
e 122 419
e 122 246
e 122 152
e 122 924
e 122 689
e 123 618
e 123 435
e 123 699
e 123 971
e 124 462
e 124 564
e 124 928
e 125 354
e 125 340
e 125 409
e 126 851
e 126 936
e 126 871
e 126 235
e 127 537
e 127 188
e 127 982
e 127 491
e 127 304
e 128 487
e 128 154
e 128 739
e 129 154
e 129 375
e 129 533
e 132 553
e 132 845
e 132 358
e 132 515
e 132 218
e 133 972
e 133 845
e 133 857
e 133 468
e 134 213
e 134 570
e 135 495
e 135 169
e 135 317
e 136 670
e 136 999
e 136 535
e 136 746
e 136 897
e 136 759
e 136 648
e 136 522
e 139 265
e 139 766
e 139 946
e 140 577
e 140 933
e 141 557
e 141 212
e 141 200
e 141 621
e 141 514
e 142 593
e 142 437
e 142 846
e 142 901
e 142 573
e 143 281
e 143 476
e 143 740
e 143 297
e 143 482
e 144 689
e 144 546
e 144 926
e 144 232
e 144 996
e 144 738
e 146 590
e 146 302
e 146 716
e 146 677
e 147 818
e 147 308
e 147 866
e 147 765
e 147 324
e 148 886
e 148 751
e 148 579
e 148 504
e 148 171
e 149 425
e 149 911
e 149 492
e 150 672
e 150 401
e 150 327
e 150 457
e 151 542
e 151 534
e 151 231
e 151 458
e 152 869
e 152 616
e 152 340
e 152 993
e 152 456
e 152 541
e 152 586
e 152 670
e 153 619
e 153 387
e 153 974
e 154 968
e 154 772
e 154 919
e 154 240
e 154 793
e 155 319
e 155 663
e 155 391
e 155 706
e 156 495
e 156 236
e 156 747
e 156 330
e 156 908
e 156 615
e 157 655
e 157 277
e 157 638
e 158 775
e 158 750
e 158 991
e 158 487
e 158 926
e 158 806
e 159 730
e 159 338
e 159 755
e 159 689
e 160 439
e 160 772
e 160 853
e 161 884
e 161 905
e 161 258
e 162 463
e 162 790
e 162 361
e 162 863
e 163 691
e 163 819
e 163 685
e 164 354
e 164 410
e 164 700
e 164 419
e 164 212
e 164 562
e 165 319
e 165 367
e 165 238
e 165 869
e 165 872
e 165 930
e 166 766
e 166 230
e 166 725
e 167 331
e 167 716
e 167 244
e 167 701
e 168 689
