n 1000
e 0 34
e 0 585
e 0 993
e 0 716
e 0 672
e 1 93
e 1 831
e 1 500
e 1 622
e 1 602
e 2 505
e 2 661
e 2 33
e 2 244
e 2 658
e 2 64
e 3 505
e 3 466
e 3 837
e 3 937
e 6 549
e 6 581
e 6 58
e 6 629
e 7 684
e 7 243
e 7 901
e 7 195
e 7 779
e 9 362
e 9 187
e 9 394
e 9 474
e 9 789
e 10 695
e 10 363
e 10 646
e 10 966
e 10 460
e 10 351
e 12 256
e 12 63
e 12 242
e 12 585
e 12 326
e 12 43
e 13 189
e 13 915
e 13 994
e 13 167
e 13 223
e 14 799
e 14 477
e 14 23
e 14 764
e 14 499
e 14 561
e 15 763
e 15 278
e 15 499
e 15 244
e 15 200
e 15 963
e 16 577
e 16 804
e 16 33
e 16 628
e 17 551
e 17 743
e 17 655
e 17 485
e 17 511
e 17 621
e 17 944
e 20 909
e 20 611
e 20 917
e 20 596
e 21 519
e 21 700
e 21 163
e 21 492
e 21 910
e 21 348
e 23 202
e 23 681
e 23 947
e 23 219
e 24 921
e 24 809
e 24 398
e 24 670
e 24 88
e 24 297
e 24 215
e 24 304
e 24 275
e 26 741
e 26 801
e 26 217
e 26 258
e 26 659
e 27 758
e 27 637
e 27 620
e 27 783
e 27 834
e 27 344
e 28 999
e 28 285
e 28 29
e 28 137
e 28 42
e 28 252
e 28 413
e 29 221
e 29 761
e 31 807
e 31 842
e 31 240
e 31 646
e 32 899
e 32 125
e 32 734
e 32 179
e 32 987
e 32 355
e 33 71
e 33 553
e 33 783
e 33 838
e 34 186
e 34 589
e 34 627
e 34 147
e 34 701
e 35 980
e 35 223
e 35 865
e 35 139
e 36 670
e 36 637
e 36 756
e 37 519
e 37 600
e 37 236
e 38 312
e 38 198
e 38 885
e 38 876
e 39 546
e 39 222
e 39 628
e 39 691
e 39 389
e 40 702
e 40 877
e 40 170
e 41 646
e 41 639
e 41 570
e 41 961
e 41 671
e 41 548
e 42 704
e 42 143
e 42 542
e 42 95
e 42 683
e 43 496
e 43 53
e 43 787
e 44 883
e 44 580
e 44 240
e 44 674
e 44 82
e 44 513
e 44 298
e 44 228
e 44 729
e 45 559
e 45 933
e 45 371
e 46 332
e 46 183
e 46 333
e 47 654
e 47 431
e 47 542
e 47 355
e 47 994
e 48 222
e 48 556
e 48 616
e 48 49
e 49 896
e 49 109
e 50 578
e 50 898
e 50 752
e 53 100
e 53 907
e 56 434
e 56 546
e 56 792
e 56 990
e 56 712
e 58 289
e 58 280
e 58 96
e 59 153
e 59 244
e 59 546
e 59 510
e 59 474
e 60 534
e 60 341
e 60 218
e 61 604
e 61 318
e 61 665
e 62 181
e 62 242
e 62 283
e 62 598
e 62 316
e 63 115
e 63 320
e 63 652
e 64 347
e 64 444
e 65 590
e 65 908
e 65 266
e 65 111
e 65 241
e 66 926
e 66 865
e 66 652
e 66 828
e 67 368
e 67 432
e 67 281
e 67 987
e 68 344
e 68 720
e 68 716
e 68 352
e 69 534
e 69 198
e 69 515
e 69 439
e 70 736
e 70 643
e 70 339
e 70 668
e 70 884
e 71 503
e 71 490
e 72 565
e 72 516
e 72 519
e 74 563
e 74 480
e 74 770
e 75 971
e 75 167
e 75 934
e 76 831
e 76 495
e 76 730
e 76 458
e 76 706
e 76 752
e 76 251
e 77 453
e 77 557
e 77 945
e 77 247
e 77 316
e 79 911
e 79 133
e 79 844
e 79 229
e 79 384
e 79 627
e 79 672
e 80 881
e 80 683
e 80 531
e 80 631
e 80 607
e 81 149
e 81 665
e 81 131
e 81 583
e 81 176
e 82 278
e 82 191
e 82 859
e 82 945
e 82 320
e 85 796
e 85 721
e 85 862
e 85 218
e 88 193
e 88 967
e 88 886
e 88 222
e 88 98
e 90 349
e 90 880
e 90 280
e 90 801
e 90 602
e 90 856
e 91 286
e 91 573
e 91 769
e 93 609
e 93 639
e 94 965
e 94 134
e 94 631
e 94 875
e 95 141
e 95 933
e 95 375
e 95 569
e 95 669
e 96 560
e 96 555
e 96 241
e 96 257
e 96 343
e 96 297
e 97 772
e 97 819
e 97 112
e 97 541
e 98 551
e 98 281
e 98 803
e 98 642
e 100 560
e 100 389
e 100 904
e 100 317
e 100 143
e 101 646
e 101 932
e 101 252
e 101 548
e 102 326
e 102 303
e 102 216
e 103 600
e 103 288
e 103 374
e 103 939
e 103 664
e 103 733
e 103 183
e 104 234
e 104 567
e 104 508
e 104 326
e 104 689
e 107 594
e 107 459
e 107 568
e 108 602
e 108 744
e 108 526
e 109 509
e 109 510
e 110 309
e 110 849
e 110 976
e 111 181
e 111 766
e 112 829
e 112 919
e 112 790
e 112 930
e 112 625
e 112 171
e 112 806
e 112 665
e 113 578
e 113 265
e 113 293
e 113 181
e 113 619
e 113 957
e 114 523
e 114 124
e 114 316
e 114 248
e 114 364
e 115 339
e 115 225
e 115 484
e 115 873
e 115 958
e 115 125
e 116 168
e 116 672
e 116 679
e 119 828
e 119 884
e 119 553
e 119 785
e 119 143
e 121 228
e 121 438
e 121 910
e 123 899
e 123 392
e 123 640
e 124 174
e 124 502
e 125 199
e 125 790
e 125 525
e 125 851
e 126 555
e 126 902
e 126 654
e 126 743
e 127 564
e 127 803
e 127 136
e 128 876
e 128 129
e 128 885
e 128 813
e 128 343
e 128 957
e 129 614
e 129 474
e 130 567
e 130 675
e 130 396
e 131 997
e 131 961
e 131 559
e 131 615
e 132 288
e 132 173
e 132 174
e 133 532
e 133 852
e 134 782
e 134 647
e 136 513
e 136 372
e 136 350
e 136 509
e 137 141
e 137 695
e 137 750
e 137 782
e 137 882
e 137 908
e 137 525
e 137 453
e 138 339
e 138 700
e 138 991
e 138 478
e 139 229
e 139 339
e 140 576
e 140 687
e 140 150
e 140 145
e 141 834
e 141 953
e 142 276
e 142 525
e 142 422
e 142 230
e 142 528
e 142 466
e 143 189
e 143 746
e 143 870
e 145 736
e 145 179
e 146 201
e 146 873
e 146 910
e 147 857
e 147 880
e 148 351
e 148 663
e 148 212
e 148 406
e 149 172
e 149 507
e 149 292
e 149 705
e 149 425
e 149 515
e 149 483
e 150 688
e 150 586
e 150 410
e 150 621
e 151 244
e 151 687
e 151 249
e 152 331
e 152 438
e 152 630
e 153 639
e 153 708
e 153 535
e 153 712
e 154 156
e 154 496
e 154 667
e 154 305
