n 1000
e 0 585
e 0 658
e 0 797
e 0 690
e 0 753
e 0 65
e 0 617
e 1 628
e 1 307
e 1 467
e 1 248
e 1 914
e 2 418
e 2 945
e 2 149
e 2 8
e 2 460
e 2 443
e 3 533
e 3 870
e 3 266
e 4 350
e 4 639
e 4 88
e 4 243
e 5 492
e 5 472
e 5 299
e 5 979
e 6 290
e 6 339
e 6 787
e 7 385
e 7 735
e 7 631
e 7 190
e 7 804
e 7 986
e 8 382
e 8 519
e 8 972
e 8 167
e 8 507
e 8 183
e 8 818
e 8 144
e 9 311
e 9 833
e 9 708
e 9 177
e 9 778
e 10 703
e 10 759
e 10 739
e 10 70
e 10 507
e 10 908
e 10 504
e 10 181
e 11 979
e 11 362
e 11 447
e 13 896
e 13 149
e 13 538
e 13 480
e 13 895
e 13 455
e 14 843
e 14 350
e 14 114
e 16 867
e 16 527
e 16 502
e 16 351
e 16 345
e 16 84
e 16 285
e 16 226
e 16 652
e 17 824
e 17 244
e 17 454
e 17 944
e 17 672
e 18 879
e 18 587
e 18 382
e 19 597
e 19 920
e 19 958
e 21 467
e 21 934
e 21 582
e 21 361
e 22 372
e 22 879
e 22 354
e 22 873
e 22 509
e 22 289
e 22 826
e 23 141
e 23 65
e 23 192
e 23 700
e 23 769
e 23 410
e 25 128
e 25 891
e 25 925
e 25 608
e 25 84
e 26 966
e 26 575
e 26 623
e 27 603
e 27 183
e 27 307
e 27 818
e 28 262
e 28 580
e 28 203
e 28 547
e 28 302
e 28 581
e 29 267
e 29 390
e 29 645
e 29 869
e 29 892
e 31 574
e 31 209
e 31 519
e 31 664
e 31 362
e 31 308
e 33 241
e 33 308
e 33 781
e 33 991
e 33 582
e 35 304
e 35 926
e 35 929
e 35 562
e 35 667
e 35 833
e 36 197
e 36 190
e 36 530
e 36 64
e 37 319
e 37 757
e 37 748
e 38 506
e 38 240
e 38 712
e 38 316
e 39 86
e 39 622
e 39 206
e 40 769
e 40 754
e 40 338
e 40 664
e 40 730
e 40 700
e 40 582
e 41 790
e 41 496
e 41 840
e 41 345
e 42 344
e 42 667
e 42 521
e 43 150
e 43 148
e 43 192
e 45 720
e 45 534
e 45 444
e 46 165
e 46 542
e 46 102
e 46 877
e 46 373
e 46 220
e 46 540
e 46 345
e 47 121
e 47 611
e 47 595
e 47 874
e 47 618
e 47 698
e 50 495
e 50 114
e 50 648
e 50 952
e 50 427
e 51 808
e 51 227
e 51 475
e 51 422
e 53 524
e 53 254
e 53 432
e 53 209
e 53 227
e 53 496
e 53 275
e 54 641
e 54 932
e 54 949
e 54 869
e 54 873
e 56 520
e 56 421
e 56 658
e 56 497
e 57 509
e 57 689
e 57 246
e 57 176
e 57 424
e 57 91
e 57 622
e 58 748
e 58 140
e 58 451
e 58 290
e 58 701
e 59 677
e 59 223
e 59 983
e 59 986
e 59 217
e 59 708
e 60 451
e 60 464
e 60 790
e 60 594
e 61 738
e 61 468
e 61 562
e 61 150
e 61 883
e 61 275
e 63 739
e 63 774
e 63 122
e 63 991
e 63 876
e 63 321
e 63 403
e 64 245
e 64 798
e 64 338
e 64 969
e 65 802
e 65 87
e 65 85
e 65 884
e 65 595
e 65 360
e 66 515
e 66 311
e 66 818
e 66 397
e 66 534
e 66 342
e 67 474
e 67 490
e 67 705
e 67 760
e 69 411
e 69 180
e 69 892
e 70 581
e 70 462
e 70 213
e 70 964
e 71 444
e 71 395
e 71 669
e 71 584
e 72 468
e 72 904
e 72 623
e 72 938
e 72 988
e 72 780
e 73 181
e 73 90
e 73 404
e 73 130
e 73 675
e 73 589
e 74 378
e 74 829
e 74 972
e 75 90
e 75 473
e 75 522
e 75 540
e 75 602
e 75 89
e 75 481
e 76 536
e 76 486
e 76 541
e 76 935
e 76 350
e 77 832
e 77 911
e 77 173
e 77 992
e 77 462
e 79 761
e 79 947
e 79 182
e 79 669
e 79 335
e 79 731
e 80 89
e 80 361
e 80 233
e 80 605
e 80 916
e 80 516
e 80 495
e 80 509
e 81 263
e 81 831
e 81 634
e 81 169
e 82 381
e 82 332
e 82 93
e 82 246
e 82 884
e 83 389
e 83 853
e 83 890
e 83 427
e 83 734
e 83 89
e 83 144
e 84 425
e 84 264
e 85 313
e 85 714
e 85 745
e 85 550
e 85 162
e 86 134
e 86 896
e 86 471
e 86 97
e 86 112
e 87 410
e 87 747
e 87 387
e 87 169
e 87 664
e 88 853
e 88 827
e 88 925
e 88 855
e 88 615
e 89 509
e 89 390
e 90 830
e 90 757
e 90 712
e 90 629
e 90 192
e 91 326
e 91 611
e 91 416
e 91 157
e 91 967
e 91 916
e 91 906
e 92 958
e 92 539
e 92 106
e 92 686
e 93 886
e 93 159
e 93 272
e 93 823
e 93 677
e 94 688
e 94 947
e 94 246
e 94 251
e 94 698
e 94 983
e 96 192
e 96 123
e 96 174
e 96 131
e 97 737
e 97 677
e 99 431
e 99 606
e 99 640
e 100 331
e 100 833
e 100 153
e 101 345
e 101 712
e 101 750
e 101 364
e 102 638
e 102 112
e 102 436
e 102 395
e 103 721
e 103 837
e 103 530
e 103 389
e 103 452
e 103 259
e 106 197
e 106 153
e 106 597
e 108 135
e 108 672
e 108 961
e 109 807
e 109 167
e 109 261
e 109 583
e 109 686
e 109 218
e 109 309
e 111 316
e 111 911
e 111 757
e 111 189
e 111 475
e 112 850
e 112 434
e 112 922
e 112 642
e 113 312
e 113 308
e 113 918
e 114 273
e 116 754
e 116 750
e 116 949
e 116 618
e 117 343
e 117 405
e 117 555
e 117 559
e 120 429
e 120 431
e 120 662
e 120 380
e 120 960
e 121 297
e 121 437
e 121 757
e 121 815
e 121 714
e 121 331
e 122 142
e 122 401
e 122 208
e 122 932
e 122 206
e 123 414
e 123 753
e 123 778
e 123 744
e 123 855
e 123 340
e 123 421
e 124 188
e 124 393
e 124 640
e 125 889
e 125 603
e 125 297
e 126 918
e 126 862
e 126 980
e 126 240
e 127 140
e 127 870
e 127 767
e 128 935
e 128 461
e 128 450
e 128 738
e 128 443
e 129 833
e 129 524
e 129 694
e 129 189
e 130 498
e 130 393
e 131 760
e 131 927
e 131 307
e 131 622
e 131 692
e 131 395
e 131 409
e 131 677
e 131 793
e 132 922
e 132 886
e 132 313
e 133 951
e 133 616
e 133 825
e 133 312
e 134 206
e 134 742
e 135 843
e 135 245
e 135 886
e 135 345
e 136 372
e 136 516
e 136 675
e 136 310
e 136 488
e 138 612
e 138 439
e 138 272
e 138 613
e 138 901
e 139 326
e 139 721
e 139 655
e 139 242
e 139 859
e 140 425
e 140 568
e 140 150
e 140 905
e 140 405
e 141 916
e 141 771
e 141 849
e 141 814
e 142 195
e 142 728
e 142 823
e 144 521
e 144 594
e 144 373
e 144 926
e 145 947
e 145 220
e 145 780
e 145 399
e 145 676
e 146 830
e 146 886
e 146 838
e 148 550
e 148 215
e 149 734
e 149 260
e 149 239
e 150 937
e 150 412
e 150 979
e 150 955
e 150 764
e 153 950
e 153 871
e 154 225
e 154 351
e 154 392
e 157 851
e 157 946
e 158 707
e 158 977
e 158 236
e 158 774
e 158 769
e 158 850
e 159 726
e 159 264
e 159 907
e 161 874
e 161 698
e 161 820
e 161 716
e 161 775
e 162 183
e 162 296
e 162 578
e 162 405
e 165 584
e 165 242
e 165 461
e 165 631
e 166 845
e 166 826
e 166 943
e 166 823
e 166 180
e 167 197
e 168 725
e 168 476
e 168 601
e 169 830
e 170 307
e 170 665
e 170 274
e 170 985
e 170 709
e 171 887
e 171 969
e 171 479
e 171 576
e 171 846
e 173 937
e 173 301
e 173 411
e 173 174
e 173 385
e 173 472
e 174 451
e 174 880
e 174 278
e 174 512
e 175 964
e 175 605
e 175 252
e 175 647
e 176 629
e 176 532
e 176 920
e 176 322
e 176 958
e 177 290
e 177 911
e 177 773
e 178 504
e 178 313
e 178 334
e 178 984
e 179 232
e 179 797
e 179 258
e 179 364
e 180 889
e 180 776
e 180 637
e 180 451
e 180 688
e 181 949
e 181 617
e 181 571
e 181 820
e 182 520
e 182 886
e 182 380
e 182 882
e 182 465
e 182 842
e 183 191
e 183 791
e 185 401
e 185 902
e 185 203
e 185 703
e 186 318
e 186 209
e 186 223
e 186 962
e 187 311
e 187 673
e 187 312
e 188 361
e 188 368
e 188 961
e 188 627
e 188 734
e 189 420
e 189 419
e 189 242
e 189 872
e 189 736
e 190 914
e 190 810
e 190 215
e 190 888
e 191 712
e 191 996
e 191 382
e 191 378
e 191 245
e 191 427
e 191 430
e 192 369
e 192 386
e 192 759
e 192 362
e 192 329
e 193 737
e 193 194
e 193 764
e 193 436
e 194 996
e 194 390
e 194 409
e 195 713
e 195 718
e 195 639
e 195 577
e 196 579
e 196 521
e 196 924
e 197 524
e 197 943
e 200 879
e 200 316
e 200 707
e 201 622
e 201 253
e 201 510
e 202 944
e 202 322
e 202 902
e 202 764
e 202 624
e 203 518
e 203 204
e 203 568
e 204 466
e 204 344
e 206 709
e 207 935
e 207 397
e 207 607
e 207 660
e 207 441
e 208 294
e 208 393
e 209 840
e 210 373
e 210 595
e 210 425
e 211 477
e 211 720
e 211 630
e 213 702
e 213 437
e 213 313
e 214 275
e 214 870
e 214 823
e 214 927
e 214 624
e 215 814
e 215 275
e 215 908
e 215 587
e 215 524
e 215 801
e 215 726
e 216 638
e 216 435
e 216 553
e 216 791
e 216 433
e 217 408
e 217 447
e 218 267
e 218 668
e 218 863
e 218 898
e 219 882
e 219 232
e 219 374
e 219 387
e 219 366
e 219 883
e 220 577
e 220 617
e 220 665
e 220 364
e 223 906
e 223 351
e 223 549
e 223 576
e 223 226
e 223 831
e 223 622
e 224 748
e 224 820
e 224 768
e 224 329
e 224 411
e 225 583
e 225 485
e 225 996
e 226 636
e 227 339
e 227 658
e 227 505
e 227 498
e 227 881
e 227 542
e 227 466
e 227 354
e 227 832
e 229 373
e 229 310
e 229 884
e 229 375
e 229 684
e 232 374
e 232 287
e 232 859
e 232 360
e 232 478
e 233 379
e 233 787
e 233 455
e 234 268
e 234 474
e 234 312
e 234 547
e 236 430
e 236 824
e 236 445
e 236 367
e 236 950
e 237 772
e 237 992
e 237 293
e 237 842
e 238 554
e 238 441
e 238 810
e 239 601
e 239 605
e 239 499
e 240 373
e 241 913
e 241 659
e 242 300
e 242 252
e 242 601
e 243 648
e 243 832
e 243 740
e 243 487
e 243 510
