n 1000
e 0 854
e 0 633
e 0 771
e 0 465
e 0 392
e 1 728
e 1 488
e 1 186
e 3 568
e 3 363
e 3 993
e 3 753
e 3 571
e 4 631
e 4 72
e 4 418
e 4 378
e 4 788
e 4 24
e 5 422
e 5 907
e 5 925
e 6 489
e 6 800
e 6 22
e 6 376
e 6 184
e 6 78
e 6 81
e 6 207
e 7 19
e 7 280
e 7 390
e 7 464
e 7 699
e 7 971
e 7 303
e 9 255
e 9 169
e 9 969
e 9 906
e 9 814
e 9 414
e 9 721
e 11 353
e 11 645
e 11 128
e 12 978
e 12 630
e 12 333
e 12 198
e 12 735
e 14 216
e 14 537
e 14 767
e 15 415
e 15 241
e 15 474
e 15 225
e 15 371
e 15 676
e 16 179
e 16 124
e 16 270
e 16 690
e 16 824
e 16 155
e 16 120
e 17 860
e 17 402
e 17 947
e 17 649
e 18 598
e 18 453
e 18 282
e 18 38
e 19 411
e 19 149
e 19 523
e 19 689
e 19 930
e 20 326
e 20 93
e 20 616
e 20 63
e 20 89
e 20 398
e 20 75
e 20 400
e 21 911
e 21 973
e 21 474
e 21 832
e 21 622
e 21 215
e 21 619
e 22 642
e 22 28
e 23 472
e 23 385
e 23 907
e 23 682
e 23 940
e 23 90
e 24 48
e 24 799
e 24 30
e 24 935
e 24 74
e 24 76
e 25 959
e 25 735
e 25 828
e 25 571
e 26 534
e 26 596
e 26 674
e 26 905
e 27 625
e 27 108
e 27 154
e 28 492
e 28 97
e 28 501
e 29 706
e 29 270
e 29 926
e 29 463
e 30 360
e 30 606
e 30 799
e 30 149
e 31 608
e 31 718
e 31 977
e 32 864
e 32 486
e 32 154
e 32 205
e 35 534
e 35 56
e 35 470
e 35 541
e 35 662
e 35 522
e 35 887
e 35 635
e 35 745
e 35 228
e 37 560
e 37 232
e 37 205
e 37 47
e 37 797
e 37 89
e 37 129
e 37 419
e 38 959
e 38 256
e 38 206
e 38 153
e 38 829
e 38 131
e 39 670
e 39 239
e 39 481
e 39 762
e 39 809
e 39 78
e 39 570
e 42 794
e 42 343
e 42 938
e 42 178
e 42 234
e 44 330
e 44 548
e 44 554
e 44 850
e 44 248
e 44 154
e 45 521
e 45 206
e 45 288
e 46 392
e 46 371
e 46 576
e 47 242
e 47 443
e 47 153
e 47 416
e 47 151
e 47 406
e 48 306
e 48 978
e 48 976
e 48 499
e 48 116
e 48 545
e 48 877
e 49 552
e 49 903
e 49 893
e 52 295
e 52 644
e 52 466
e 54 843
e 54 275
e 54 647
e 54 789
e 54 905
e 54 131
e 54 912
e 55 946
e 55 867
e 55 67
e 55 97
e 56 762
e 56 946
e 56 609
e 56 991
e 56 616
e 58 759
e 58 653
e 58 215
e 60 858
e 60 131
e 60 521
e 60 767
e 61 174
e 61 616
e 61 943
e 62 250
e 62 463
e 62 552
e 62 396
e 63 778
e 63 561
e 63 830
e 63 489
e 64 841
e 64 560
e 64 835
e 64 161
e 64 583
e 65 126
e 65 835
e 65 744
e 65 982
e 66 874
e 66 616
e 66 755
e 66 265
e 66 849
e 66 717
e 67 945
e 67 753
e 69 336
e 69 361
e 69 962
e 70 178
e 70 233
e 70 346
e 70 735
e 71 599
e 71 395
e 71 723
e 71 481
e 72 614
e 72 255
e 74 657
e 74 156
e 74 366
e 75 720
e 75 166
e 75 767
e 76 404
e 76 82
e 76 925
e 76 578
e 78 580
e 78 960
e 78 769
e 80 146
e 80 923
e 80 101
e 81 109
e 81 949
e 81 474
e 81 369
e 81 138
e 81 862
e 82 781
e 82 347
e 82 268
e 84 169
e 84 690
e 84 773
e 84 152
e 84 746
e 84 814
e 85 359
e 85 660
e 85 123
e 85 494
e 85 173
e 85 617
e 85 764
e 86 776
e 86 965
e 86 748
e 87 565
e 87 568
e 87 490
e 87 93
e 89 618
e 89 635
e 89 210
e 90 392
e 90 362
e 90 620
e 90 178
e 90 863
e 91 481
e 91 351
e 91 642
e 91 223
e 91 990
e 91 798
e 93 938
e 93 389
e 93 426
e 96 436
e 96 979
e 96 525
e 96 243
e 97 766
e 97 571
e 97 735
e 97 604
e 98 686
e 98 988
e 98 162
e 98 916
e 98 417
e 99 410
e 99 571
e 99 985
e 100 223
e 100 343
e 100 967
e 101 770
e 101 268
e 101 495
e 101 173
e 101 471
e 101 670
e 103 914
e 103 483
e 103 139
e 103 350
e 104 580
e 104 497
e 104 257
e 104 750
e 104 939
e 104 503
e 105 132
e 105 633
e 105 799
e 106 848
e 106 284
e 106 690
e 106 324
e 106 398
e 108 579
e 108 111
e 108 595
e 108 211
e 109 847
e 109 181
e 110 992
e 110 980
e 110 332
e 110 831
e 110 971
e 110 996
e 110 813
e 110 620
e 111 332
e 111 257
e 112 832
e 112 484
e 112 646
e 112 680
e 113 159
e 113 204
e 113 809
e 113 138
e 114 392
e 114 247
e 114 181
e 114 872
e 114 620
e 114 116
e 114 638
e 115 945
e 115 766
e 115 831
e 116 943
e 116 214
e 116 409
e 116 192
e 116 376
e 116 764
e 117 424
e 117 796
e 117 570
e 117 517
e 117 568
e 117 125
