n 1000
e 0 201
e 0 300
e 0 267
e 0 240
e 1 902
e 1 750
e 1 324
e 1 291
e 3 146
e 3 814
e 3 556
e 3 356
e 3 745
e 4 639
e 4 865
e 4 394
e 4 763
e 6 113
e 6 456
e 6 522
e 7 967
e 7 38
e 7 545
e 9 811
e 9 657
e 9 479
e 10 501
e 10 106
e 10 401
e 10 938
e 12 525
e 12 732
e 12 45
e 13 907
e 13 341
e 13 268
e 13 515
e 13 275
e 14 464
e 14 951
e 14 962
e 14 986
e 14 475
e 17 428
e 17 924
e 17 772
e 17 104
e 17 234
e 18 694
e 18 163
e 18 573
e 19 212
e 19 986
e 19 522
e 20 406
e 20 786
e 20 456
e 20 555
e 20 857
e 20 121
e 21 44
e 21 227
e 21 647
e 22 524
e 22 261
e 22 309
e 23 941
e 23 439
e 23 360
e 23 266
e 23 302
e 25 171
e 25 571
e 25 178
e 25 603
e 25 384
e 26 772
e 26 166
e 26 456
e 26 724
e 26 250
e 26 912
e 27 799
e 27 644
e 27 501
e 27 619
e 27 851
e 28 561
e 28 245
e 28 104
e 28 901
e 28 741
e 29 467
e 29 325
e 29 818
e 29 283
e 30 588
e 30 691
e 30 275
e 30 234
e 30 670
e 31 228
e 31 359
e 31 236
e 31 750
e 32 752
e 32 507
e 32 625
e 32 887
e 32 132
e 34 242
e 34 294
e 34 630
e 34 221
e 35 540
e 35 524
e 35 184
e 37 674
e 37 323
e 37 254
e 37 421
e 37 409
e 38 912
e 38 907
e 38 197
e 38 171
e 39 806
e 39 164
e 39 165
e 39 741
e 40 766
e 40 114
e 40 499
e 40 535
e 40 195
e 40 488
e 40 408
e 41 480
e 41 103
e 41 771
e 41 386
e 41 838
e 42 88
e 42 668
e 42 76
e 42 501
e 42 754
e 42 302
e 43 268
e 43 570
e 43 519
e 43 658
e 44 867
e 44 763
e 45 189
e 45 864
e 45 682
e 45 98
e 45 299
e 46 781
e 46 592
e 46 912
e 46 803
e 46 71
e 48 476
e 48 421
e 48 366
e 48 965
e 48 304
e 49 87
e 49 358
e 49 928
e 50 912
e 50 208
e 50 256
e 50 677
e 50 727
e 50 687
e 50 232
e 51 565
e 51 669
e 51 867
e 51 195
e 51 345
e 53 966
e 53 588
e 53 441
e 53 478
e 53 754
e 54 599
e 54 353
e 54 128
e 54 446
e 55 662
e 55 489
e 55 861
e 55 497
e 55 169
e 56 626
e 56 561
e 56 977
e 58 776
e 58 474
e 58 687
e 59 883
e 59 820
e 59 382
e 59 980
e 61 245
e 61 860
e 61 258
e 61 345
e 61 708
e 62 686
e 62 629
e 62 720
e 62 447
e 63 220
e 63 546
e 63 668
e 63 356
e 63 180
e 63 633
e 63 249
e 63 74
e 63 172
e 63 71
e 65 415
e 65 448
e 65 223
e 66 756
e 66 503
e 66 983
e 66 380
e 66 143
e 66 125
e 66 246
e 66 408
e 66 219
e 66 129
e 66 760
e 71 371
e 71 444
e 71 397
e 71 543
e 71 814
e 72 808
e 72 339
e 72 417
e 72 411
e 72 737
e 73 194
e 73 862
e 73 532
e 73 248
e 74 681
e 74 337
e 74 314
e 74 807
e 74 486
e 75 574
e 75 607
e 75 495
e 75 339
e 75 555
e 76 432
e 76 830
e 76 956
e 76 317
e 76 177
e 76 770
e 78 340
e 78 710
e 78 240
e 82 251
e 82 761
e 82 595
e 82 409
e 82 946
e 83 215
e 83 734
e 83 720
e 83 106
e 83 985
e 85 939
e 85 403
e 85 674
e 85 820
e 85 655
e 87 222
e 87 974
e 87 400
e 87 356
e 87 459
e 87 705
e 88 992
e 88 591
e 90 785
e 90 999
e 90 861
e 91 918
e 91 675
e 91 329
e 91 838
e 91 613
e 91 109
e 92 304
e 92 319
e 92 184
e 93 581
e 93 314
e 93 948
e 93 986
e 93 826
e 94 366
e 94 613
e 94 944
e 94 667
e 94 546
e 94 694
e 94 519
e 94 299
e 95 524
e 95 110
e 95 785
e 95 387
e 96 295
e 96 573
e 96 335
e 96 470
e 96 291
e 96 772
e 97 580
e 97 478
e 97 565
e 98 381
e 98 418
e 99 351
e 99 994
e 99 566
e 99 219
e 99 564
e 100 384
e 100 166
e 100 212
e 100 811
e 100 607
e 101 339
e 101 142
e 101 740
e 102 899
e 102 966
e 102 156
e 102 626
e 102 344
e 103 546
e 103 197
e 103 667
e 104 302
e 104 608
e 104 466
e 104 268
e 104 130
e 105 229
e 105 731
e 105 755
e 105 873
e 106 231
e 106 512
e 109 188
e 109 467
e 110 656
e 110 265
e 110 751
e 110 717
e 110 736
e 111 277
e 111 804
e 111 891
e 111 387
e 112 166
e 112 392
e 112 478
e 112 424
e 113 362
e 113 224
e 114 735
e 114 577
e 114 676
e 114 808
e 116 663
e 116 967
e 116 975
e 116 519
e 116 279
e 116 469
e 116 448
e 116 194
e 116 435
e 116 612
e 117 906
e 117 457
e 117 469
e 117 502
e 118 666
e 118 923
e 118 374
e 118 501
e 118 292
e 121 933
e 121 449
e 121 917
e 122 836
e 122 926
e 122 397
e 122 586
e 125 813
e 125 533
e 125 320
e 125 432
e 126 586
e 126 952
e 126 524
e 127 818
e 127 792
e 127 565
e 127 465
e 127 827
e 127 135
e 127 687
e 128 599
e 128 446
e 128 693
e 128 457
e 128 137
e 129 464
e 129 900
e 129 258
e 130 247
e 130 304
e 130 792
e 130 160
e 130 169
e 131 601
e 131 617
e 131 422
e 132 186
e 132 820
e 132 643
e 132 916
e 133 460
