n 1000
e 0 63
e 0 105
e 0 787
e 2 824
e 2 734
e 2 402
e 2 599
e 2 248
e 3 183
e 3 58
e 3 525
e 3 748
e 4 866
e 4 807
e 4 915
e 4 410
e 5 222
e 5 565
e 5 909
e 5 385
e 6 686
e 6 688
e 6 826
e 7 308
e 7 924
e 7 583
e 7 528
e 9 580
e 9 771
e 9 297
e 9 952
e 9 833
e 9 736
e 9 825
e 10 194
e 10 549
e 10 101
e 10 889
e 11 79
e 11 199
e 11 257
e 11 530
e 12 246
e 12 591
e 12 194
e 13 89
e 13 231
e 13 915
e 14 762
e 14 147
e 14 922
e 14 74
e 14 469
e 15 65
e 15 946
e 15 253
e 16 656
e 16 720
e 16 857
e 17 891
e 17 206
e 17 204
e 17 95
e 17 157
e 17 705
e 17 511
e 18 269
e 18 352
e 18 452
e 18 414
e 18 845
e 18 914
e 18 481
e 18 135
e 18 160
e 18 819
e 19 422
e 19 84
e 19 41
e 19 975
e 19 225
e 19 811
e 19 77
e 19 414
e 19 228
e 19 184
e 22 862
e 22 650
e 22 328
e 27 409
e 27 88
e 27 354
e 28 286
e 28 906
e 28 334
e 28 996
e 28 492
e 28 333
e 28 593
e 30 116
e 30 921
e 30 446
e 31 924
e 31 948
e 31 74
e 33 46
e 33 562
e 33 965
e 33 992
e 34 548
e 34 303
e 34 130
e 34 411
e 34 586
e 34 852
e 34 564
e 34 835
e 34 832
e 34 423
e 34 773
e 34 876
e 35 775
e 35 424
e 35 524
e 35 916
e 39 435
e 39 675
e 39 540
e 39 645
e 39 580
e 39 420
e 39 620
e 40 414
e 40 765
e 40 289
e 40 215
e 41 198
e 41 847
e 41 592
e 41 892
e 41 900
e 41 77
e 41 434
e 42 652
e 42 378
e 42 673
e 42 517
e 42 811
e 43 431
e 43 998
e 43 257
e 43 197
e 43 920
e 43 181
e 43 560
e 43 515
e 44 47
e 44 551
e 44 661
e 44 221
e 45 231
e 45 416
e 45 498
e 45 897
e 45 413
e 45 239
e 46 312
e 46 934
e 46 602
e 46 227
e 46 341
e 47 888
e 47 934
e 47 740
e 47 56
e 47 848
e 47 573
e 50 350
e 50 243
e 50 570
e 50 356
e 50 962
e 50 419
e 52 327
e 52 604
e 52 385
e 53 270
e 53 74
e 53 906
e 53 135
e 53 493
e 56 365
e 56 864
e 56 827
e 56 455
e 57 525
e 57 887
e 57 936
e 57 405
e 57 648
e 58 483
e 58 574
e 58 217
e 58 818
e 58 695
e 58 285
e 60 85
e 60 374
e 60 316
e 60 523
e 60 263
e 63 253
e 63 872
e 63 291
e 63 538
e 63 768
e 65 259
e 65 700
e 65 720
e 65 114
e 65 696
e 66 316
e 66 556
e 66 786
e 67 81
e 67 455
e 67 340
e 68 540
e 68 224
e 68 480
e 70 690
e 70 667
e 70 824
e 70 269
e 70 941
e 70 151
e 70 675
e 70 195
e 70 888
e 73 689
e 73 233
e 73 740
e 73 422
e 74 379
e 74 513
e 74 565
e 74 793
e 76 971
e 76 719
e 76 268
e 77 889
e 77 289
e 78 294
e 78 990
e 78 525
e 78 288
e 78 257
e 78 503
e 79 399
e 79 204
e 79 311
e 79 163
e 79 201
e 80 556
e 80 428
e 80 429
e 80 885
e 80 704
e 80 792
e 81 570
e 81 415
e 81 993
e 81 720
e 81 514
e 81 397
e 82 334
e 82 268
e 82 756
e 83 777
e 83 696
e 83 869
e 84 605
e 84 341
e 84 774
e 84 179
e 84 834
e 84 89
e 84 482
e 84 107
e 85 445
e 85 955
e 85 362
e 85 568
e 86 744
e 86 861
e 86 484
e 87 338
e 87 312
e 87 946
e 88 120
e 88 722
e 88 268
e 88 381
e 88 935
e 88 207
e 89 356
e 89 441
e 89 180
e 91 483
e 91 229
e 91 917
e 91 941
e 93 354
e 93 454
e 93 928
e 93 497
e 93 254
e 93 608
e 93 636
e 93 221
e 93 420
e 94 559
e 94 617
e 94 401
e 94 810
e 95 420
e 95 197
e 95 131
e 95 756
e 95 252
e 95 278
e 98 154
e 98 605
e 98 685
e 99 598
e 99 583
e 99 223
e 101 510
e 101 135
e 101 909
e 102 698
e 102 746
e 102 766
e 102 428
e 102 323
e 102 290
e 102 816
e 103 997
e 103 708
e 103 218
e 103 330
e 104 489
e 104 977
e 104 525
e 104 276
e 104 747
e 105 486
e 105 614
e 105 616
e 105 166
e 105 965
e 106 439
e 106 349
e 106 260
e 106 690
e 106 409
e 106 352
e 107 592
e 107 233
e 108 573
e 108 865
e 108 334
e 108 222
e 108 646
e 110 892
e 110 922
e 110 685
e 110 945
e 110 632
e 110 943
e 111 723
e 111 419
e 111 489
e 111 841
e 112 395
e 112 955
e 112 204
e 112 229
e 112 290
e 112 587
e 112 121
e 114 313
e 114 359
e 114 248
e 114 671
e 114 510
e 115 695
e 115 714
e 115 678
e 115 348
e 115 154
e 115 959
e 115 848
e 116 936
e 116 906
e 116 578
e 117 489
e 117 608
e 117 379
e 117 265
e 118 233
e 118 169
e 118 594
e 118 815
e 118 452
e 118 865
e 119 805
e 119 478
e 119 216
e 119 817
e 119 699
e 119 176
e 120 957
e 120 688
e 120 180
e 121 488
e 121 764
e 121 478
e 121 976
e 121 875
e 123 720
e 123 514
e 123 616
e 123 593
e 125 489
e 125 401
e 125 876
e 125 779
e 125 768
e 126 683
e 126 215
e 126 206
e 126 629
e 127 433
e 127 882
e 127 800
e 127 129
e 127 906
e 127 384
e 127 174
e 129 195
e 129 758
e 129 416
e 129 197
e 129 204
e 129 340
e 129 580
e 130 292
e 130 890
e 131 314
e 131 996
e 131 635
e 132 775
e 132 318
e 132 937
e 132 163
e 132 595
e 132 198
e 132 165
e 136 784
e 136 386
e 136 251
e 137 240
e 137 333
e 137 322
e 138 949
e 138 523
e 138 452
e 138 207
e 138 781
e 138 950
e 138 505
e 140 497
e 140 426
e 140 746
e 140 654
e 140 268
e 140 439
e 141 476
e 141 186
e 141 585
e 141 650
e 141 493
e 142 821
e 142 624
e 142 970
e 143 851
e 143 299
e 143 701
e 143 404
e 144 244
e 144 267
e 144 662
e 144 554
e 144 805
e 144 280
e 144 919
e 145 646
e 145 783
e 145 425
e 145 294
e 146 496
e 146 601
e 146 952
e 146 550
e 146 539
e 147 562
e 147 172
e 147 290
e 148 241
e 148 498
e 148 530
e 148 231
e 151 905
e 151 966
e 152 330
e 152 187
e 152 171
e 152 920
e 152 294
e 152 454
e 154 832
e 157 312
e 157 678
e 157 432
e 157 436
e 157 306
e 159 941
e 159 740
e 159 623
e 160 862
e 160 627
e 160 804
e 161 682
e 161 804
e 161 187
e 162 651
e 162 691
e 162 807
e 162 222
e 163 498
e 163 371
e 164 531
e 164 585
e 164 190
e 164 354
e 164 570
e 165 732
e 165 861
e 165 517
e 166 441
e 166 512
e 166 415
e 166 944
e 166 198
e 167 672
e 167 777
e 167 707
e 167 412
e 167 275
e 168 761
e 168 583
e 168 933
e 168 289
e 168 423
e 169 467
e 169 885
e 169 497
e 169 573
e 169 887
e 170 527
e 170 908
e 170 982
e 171 254
e 171 340
e 171 959
e 171 455
e 171 661
e 172 878
e 172 254
e 172 303
e 172 861
e 172 869
e 172 384
e 172 245
e 172 825
e 172 246
e 173 954
e 173 806
e 173 805
e 173 332
e 173 870
e 174 533
e 174 600
e 175 860
e 175 949
e 175 234
e 175 438
e 175 873
e 176 906
e 176 223
e 177 598
e 177 705
e 177 645
e 177 914
e 177 293
e 178 990
e 178 443
e 178 468
e 178 380
e 178 920
e 179 311
e 179 189
e 179 316
e 180 963
e 180 612
e 180 525
e 180 576
e 180 628
e 180 783
e 181 585
e 181 934
e 181 303
e 182 245
e 182 802
e 182 725
e 183 478
e 183 707
e 183 328
e 183 540
e 183 523
e 184 738
e 184 501
e 184 239
e 185 718
e 185 312
e 185 407
e 185 818
e 186 832
e 186 588
e 187 885
e 187 983
e 187 518
e 188 708
e 188 560
e 188 305
e 189 620
e 189 340
e 189 282
e 189 343
e 189 694
e 189 756
e 190 484
e 190 385
e 190 618
e 190 803
e 190 278
e 191 776
e 191 490
e 191 561
e 192 863
e 192 600
e 192 812
e 192 688
e 193 563
e 193 842
e 193 229
e 193 358
e 193 932
e 194 890
e 194 605
e 194 655
e 194 444
e 195 382
e 196 385
e 196 260
e 196 357
e 197 321
e 198 950
e 198 420
e 198 534
e 199 657
e 199 249
e 199 703
e 200 514
e 200 869
e 200 386
e 200 644
e 201 959
e 201 883
e 201 594
e 201 482
e 201 566
e 204 982
e 204 374
e 205 743
e 205 497
e 205 561
e 206 229
e 206 359
e 206 609
e 206 487
e 206 823
e 207 265
e 207 691
e 207 642
e 207 931
e 207 806
e 207 406
e 208 947
e 208 548
e 208 736
e 209 609
e 209 870
e 209 968
e 210 821
e 210 536
e 210 732
e 211 324
e 211 970
e 211 708
e 211 950
e 212 646
e 212 300
e 212 898
e 212 768
e 212 805
e 212 470
e 212 730
e 213 907
e 213 525
e 213 904
e 215 884
e 215 950
e 216 276
e 216 539
e 217 629
e 217 544
e 217 701
e 217 527
e 218 691
e 218 822
e 218 770
e 219 894
e 219 934
e 219 424
e 221 644
e 221 591
e 221 368
e 221 259
e 221 305
e 221 260
e 221 740
e 221 299
e 222 959
e 222 592
e 222 398
e 223 693
e 223 979
e 223 397
e 224 329
e 224 302
e 224 652
e 224 354
e 225 723
e 225 521
e 225 305
e 225 888
e 225 383
e 226 332
e 226 634
e 226 751
e 226 694
e 226 675
e 227 460
e 227 365
e 228 700
e 228 296
e 228 253
e 228 286
e 228 252
e 228 325
e 228 792
e 228 994
e 228 962
e 228 322
e 229 638
e 229 249
e 230 800
e 230 978
e 230 865
e 230 793
e 231 447
e 231 723
e 231 547
e 233 395
e 233 862
e 233 989
e 233 897
e 234 294
e 234 395
e 234 798
e 235 700
e 235 434
e 235 639
e 235 632
e 237 742
e 237 578
e 237 576
e 237 494
e 237 263
e 237 893
e 237 954
e 238 866
e 238 581
e 238 867
e 239 480
e 239 483
e 239 748
e 240 357
e 240 747
e 241 805
e 241 330
e 241 752
e 242 306
e 242 280
e 242 457
e 242 815
e 243 289
e 243 751
e 244 888
e 244 740
e 245 320
e 245 717
e 245 647
e 245 868
e 245 748
e 245 401
e 246 861
e 246 823
e 246 639
e 246 608
e 248 270
e 248 556
e 249 277
e 249 707
e 249 892
e 250 586
e 250 466
e 250 812
e 251 622
e 251 512
e 251 300
e 252 869
e 252 993
e 252 786
e 252 727
e 252 682
e 253 291
e 253 592
e 254 690
e 254 707
e 254 496
e 255 556
e 255 470
e 255 378
e 257 665
e 257 780
e 257 289
e 257 861
e 257 540
e 257 469
e 258 920
e 258 890
e 258 830
