n 1000
e 3 558
e 3 827
e 3 134
e 3 521
e 3 562
e 4 209
e 4 538
e 4 679
e 4 691
e 4 656
e 5 116
e 5 713
e 5 893
e 5 962
e 6 543
e 6 139
e 6 58
e 6 438
e 7 990
e 7 342
e 7 955
e 8 121
e 8 57
e 8 840
e 8 361
e 8 673
e 8 216
e 8 237
e 9 913
e 9 537
e 9 717
e 9 25
e 9 15
e 9 276
e 9 554
e 9 832
e 10 299
e 10 337
e 10 609
e 10 495
e 11 878
e 11 720
e 11 677
e 11 441
e 12 937
e 12 868
e 12 315
e 14 707
e 14 750
e 14 110
e 14 724
e 15 445
e 15 672
e 15 907
e 15 402
e 15 872
e 15 364
e 15 587
e 16 875
e 16 296
e 16 237
e 16 964
e 16 477
e 19 815
e 19 57
e 19 747
e 19 477
e 19 326
e 19 262
e 21 973
e 21 41
e 21 241
e 21 515
e 21 451
e 22 207
e 22 312
e 22 747
e 24 621
e 24 513
e 24 534
e 24 875
e 24 979
e 24 908
e 25 814
e 25 433
e 25 637
e 25 226
e 26 991
e 26 54
e 26 900
e 26 200
e 26 687
e 26 860
e 27 305
e 27 288
e 27 476
e 27 619
e 27 393
e 27 745
e 27 616
e 27 252
e 28 307
e 28 188
e 28 197
e 30 311
e 30 165
e 30 957
e 30 337
e 30 954
e 31 512
e 31 765
e 31 732
e 31 450
e 31 507
e 32 204
e 32 659
e 32 836
e 33 890
e 33 491
e 33 420
e 35 361
e 35 724
e 35 472
e 37 726
e 37 821
e 37 165
e 39 358
e 39 250
e 39 467
e 39 76
e 39 84
e 39 983
e 41 927
e 41 802
e 41 575
e 41 352
e 41 406
e 42 154
e 42 791
e 42 784
e 42 84
e 43 991
e 43 455
e 43 477
e 44 66
e 44 435
e 44 999
e 45 329
e 45 773
e 45 951
e 45 285
e 45 346
e 45 227
e 46 714
e 46 870
e 46 912
e 47 281
e 47 772
e 47 404
e 47 421
e 47 475
e 47 438
e 49 618
e 49 569
e 49 753
e 49 810
e 49 138
e 50 622
e 50 94
e 50 605
e 51 605
e 51 602
e 51 902
e 51 218
e 52 656
e 52 695
e 52 794
e 52 312
e 52 207
e 53 144
e 53 460
e 53 759
e 53 336
e 53 198
e 54 928
e 54 537
e 54 420
e 54 255
e 54 531
e 54 825
e 56 265
e 56 713
e 56 110
e 56 502
e 56 434
e 56 794
e 57 382
e 57 324
e 57 993
e 57 94
e 57 562
e 58 203
e 58 805
e 58 707
e 58 956
e 59 278
e 59 287
e 59 611
e 59 529
e 59 93
e 59 602
e 59 382
e 61 388
e 61 257
e 61 496
e 61 397
e 63 738
e 63 651
e 63 484
e 63 601
e 63 147
e 64 548
e 64 376
e 64 209
e 65 227
e 65 936
e 65 455
e 66 91
e 66 558
e 66 87
e 66 457
e 67 880
e 67 357
e 67 120
e 67 426
e 67 766
e 71 281
e 71 211
e 71 77
e 71 75
e 71 862
e 71 314
e 71 582
e 72 242
e 72 796
e 72 227
e 72 449
e 72 839
e 73 286
e 73 160
e 73 564
e 73 497
e 73 472
e 75 629
e 75 996
e 75 904
e 76 123
e 76 862
e 77 176
e 77 244
e 77 622
e 77 987
e 79 224
e 79 742
e 79 219
e 79 755
e 80 608
e 80 185
e 80 446
e 80 116
e 81 177
e 81 197
e 81 90
e 81 373
e 83 803
e 83 815
e 83 705
e 84 361
e 85 967
e 85 969
e 85 914
e 86 658
e 86 985
e 86 961
e 86 746
e 87 903
e 87 534
e 88 180
e 88 353
e 88 520
e 89 220
e 89 753
e 89 641
e 89 272
e 90 997
e 90 448
e 90 152
e 90 425
e 90 509
e 90 589
e 91 194
e 91 505
e 92 104
e 92 208
e 92 671
e 92 437
e 92 502
e 92 803
e 93 264
e 93 588
e 93 610
e 93 117
e 94 377
e 94 267
e 95 719
e 95 983
e 95 537
e 95 802
e 96 189
e 96 168
e 96 764
e 98 176
e 98 299
e 98 392
e 98 825
e 100 890
e 100 573
e 100 553
e 102 291
e 102 671
e 102 494
e 102 166
e 102 766
e 102 190
e 102 707
e 102 936
e 104 768
e 104 850
e 104 358
e 105 745
e 105 785
e 105 258
e 107 547
e 107 368
e 107 777
e 107 412
e 108 627
e 108 775
e 108 614
e 108 110
e 108 516
e 109 890
e 109 624
e 109 467
e 109 870
e 110 332
e 110 181
e 110 620
e 110 173
e 110 460
e 111 778
e 111 727
e 111 547
e 111 955
e 111 737
e 111 835
e 115 351
e 115 163
e 115 218
e 115 333
e 115 185
e 115 694
e 116 851
e 116 189
e 116 908
e 116 273
e 117 183
e 117 659
e 118 589
e 118 364
e 118 621
e 119 460
e 119 410
e 119 346
e 119 701
e 119 968
e 119 547
e 120 510
e 120 749
e 120 313
e 120 335
e 121 847
e 121 860
e 121 247
e 122 640
e 122 156
e 122 305
e 122 246
e 122 395
e 122 260
e 123 159
e 123 419
e 123 614
e 123 261
e 126 661
e 126 262
e 126 543
e 126 255
e 127 609
e 127 836
e 127 902
e 127 541
e 130 978
e 130 577
e 130 756
e 134 638
e 134 234
e 134 215
e 134 774
e 135 392
e 135 260
e 135 745
e 135 281
e 135 827
e 136 445
e 136 458
e 136 508
e 137 291
e 137 220
e 137 752
e 137 473
e 137 370
e 138 291
e 138 339
