n 1000
e 0 853
e 0 85
e 0 602
e 0 826
e 0 551
e 0 44
e 0 558
e 1 607
e 1 891
e 1 330
e 1 688
e 1 93
e 2 451
e 2 923
e 2 681
e 2 896
e 2 6
e 2 316
e 3 93
e 3 209
e 3 921
e 3 981
e 5 862
e 5 764
e 5 10
e 5 554
e 5 466
e 5 848
e 5 98
e 5 348
e 5 50
e 6 160
e 6 417
e 6 714
e 6 451
e 8 710
e 8 870
e 8 365
e 8 985
e 8 979
e 9 182
e 9 809
e 9 593
e 9 448
e 9 50
e 9 124
e 10 257
e 10 484
e 10 643
e 10 534
e 10 149
e 11 538
e 11 706
e 11 62
e 11 824
e 11 322
e 12 113
e 12 287
e 12 968
e 13 86
e 13 798
e 13 733
e 13 721
e 14 515
e 14 424
e 14 436
e 15 564
e 15 153
e 15 461
e 15 455
e 15 751
e 15 546
e 16 795
e 16 266
e 16 988
e 16 29
e 17 239
e 17 420
e 17 363
e 17 677
e 17 52
e 17 850
e 17 550
e 17 282
e 17 593
e 17 384
e 18 270
e 18 921
e 18 352
e 18 242
e 18 854
e 18 83
e 18 450
e 19 97
e 19 238
e 19 749
e 19 327
e 20 276
e 20 256
e 20 50
e 22 873
e 22 410
e 22 614
e 22 955
e 22 929
e 22 923
e 24 890
e 24 358
e 24 415
e 25 245
e 25 435
e 25 670
e 25 133
e 25 795
e 27 643
e 27 64
e 27 544
e 28 812
e 28 982
e 28 592
e 29 179
e 29 526
e 29 696
e 31 822
e 31 367
e 31 529
e 32 195
e 32 356
e 32 973
e 32 350
e 32 534
e 32 867
e 33 955
e 33 702
e 33 214
e 34 150
e 34 854
e 34 760
e 34 171
e 34 346
e 37 744
e 37 476
e 37 626
e 37 98
e 39 322
e 39 266
e 39 212
e 40 295
e 40 93
e 40 236
e 40 100
e 40 49
e 40 846
e 40 185
e 40 514
e 42 345
e 42 310
e 42 333
e 42 482
e 42 231
e 42 527
e 42 573
e 42 884
e 44 481
e 44 854
e 44 981
e 45 884
e 45 399
e 45 849
e 45 406
e 49 125
e 49 632
e 49 593
e 49 914
e 49 705
e 49 170
e 49 161
e 50 521
e 50 325
e 50 395
e 50 884
e 50 654
e 51 611
e 51 385
e 51 94
e 51 406
e 52 435
e 52 79
e 52 729
e 52 918
e 53 86
e 53 352
e 53 939
e 54 66
e 54 613
e 54 101
e 55 556
e 55 921
e 55 403
e 55 654
e 56 277
e 56 982
e 56 966
e 56 862
e 57 440
e 57 194
e 57 389
e 57 759
e 58 512
e 58 501
e 58 74
e 60 318
e 60 872
e 60 72
e 60 783
e 60 617
e 60 888
e 60 210
e 61 233
e 61 270
e 61 75
e 61 983
e 61 958
e 61 836
e 61 394
e 61 454
e 61 79
e 62 947
e 62 333
e 62 732
e 62 806
e 62 433
e 62 476
e 62 197
e 62 144
e 62 69
e 62 697
e 63 827
e 63 679
e 63 430
e 64 425
e 64 603
e 64 798
e 64 123
e 66 995
e 66 80
e 68 160
e 68 984
e 68 554
e 68 881
e 68 963
e 68 544
e 69 261
e 69 119
e 70 595
e 70 569
e 70 245
e 70 824
e 71 472
e 71 356
e 71 801
e 71 90
e 72 891
e 72 521
e 72 811
e 72 934
e 72 270
e 74 484
e 74 989
e 74 796
e 75 890
e 75 307
e 75 110
e 76 268
e 76 232
e 76 540
e 77 322
e 77 903
e 77 525
e 77 104
e 78 462
e 78 341
e 78 882
e 79 441
e 79 924
e 79 664
e 80 622
e 80 540
e 80 385
e 80 953
e 80 135
e 80 568
e 81 968
e 81 99
e 81 303
e 81 442
e 82 746
e 82 867
e 82 844
e 82 940
e 83 880
e 83 228
e 83 772
e 83 540
e 83 623
e 83 473
e 84 932
e 84 444
e 84 616
e 84 331
e 84 896
e 85 173
e 85 304
e 85 636
e 85 398
e 85 388
e 85 931
e 85 751
e 86 233
e 86 854
e 86 140
e 86 975
e 86 486
e 87 654
e 87 738
e 87 258
e 87 515
e 87 118
e 87 797
e 88 979
e 88 939
e 88 252
e 88 957
e 88 394
e 88 758
e 88 933
e 88 137
e 90 640
e 90 520
e 90 372
e 90 199
e 90 97
e 90 626
e 92 355
e 92 269
e 92 265
e 92 147
e 92 197
e 92 958
e 92 989
e 93 715
e 93 424
e 93 899
e 93 571
e 93 700
e 94 256
e 94 567
e 95 481
e 95 655
e 95 396
e 95 407
e 96 527
e 96 972
e 96 917
e 96 581
e 96 715
e 96 830
e 97 201
e 97 189
e 98 417
e 98 325
e 98 298
e 98 576
e 98 746
e 99 538
e 99 210
e 99 648
e 99 998
e 100 731
e 100 148
e 100 298
e 100 722
e 100 330
e 100 756
e 100 394
e 101 655
e 101 673
e 101 885
e 101 208
e 103 405
e 103 231
e 103 716
e 103 339
e 104 659
e 104 821
e 104 747
e 104 420
e 104 335
e 105 753
e 105 695
e 105 413
e 106 983
e 106 977
e 106 843
e 108 722
e 108 840
e 108 420
e 108 351
e 110 500
e 110 975
e 110 684
e 110 611
e 113 439
e 113 777
e 113 179
e 114 297
e 114 126
e 114 528
e 114 860
e 115 526
e 115 463
e 115 759
e 115 392
e 115 396
e 117 595
e 117 740
e 117 366
e 118 759
e 118 384
e 118 675
e 119 947
e 119 334
e 119 393
e 119 653
e 119 423
e 123 504
e 123 250
e 123 269
e 123 857
e 123 890
e 124 281
e 124 706
e 124 845
e 125 297
e 125 335
e 126 282
e 126 721
e 126 823
e 129 377
e 129 589
e 129 750
e 130 429
e 130 446
e 130 288
e 130 196
e 131 387
e 131 394
e 131 351
e 133 538
e 133 396
e 133 541
e 133 939
e 135 574
e 135 777
e 135 907
e 137 488
e 137 760
e 137 368
e 137 726
e 139 394
e 139 248
e 139 377
e 139 606
e 139 970
e 140 664
e 140 342
e 141 863
e 141 227
e 141 903
e 141 691
e 141 248
e 141 655
e 142 181
e 142 177
e 142 404
e 143 965
e 143 681
e 143 525
e 144 557
e 144 944
e 145 453
e 145 999
e 145 431
e 145 700
e 147 867
e 147 331
e 147 295
e 147 196
e 148 175
e 148 510
e 148 816
e 148 374
e 149 930
e 149 572
e 150 507
e 150 897
e 150 526
e 150 525
e 150 195
e 150 317
e 150 984
e 150 861
e 150 223
e 153 400
e 153 291
e 153 225
e 154 482
e 154 923
e 154 343
e 156 787
e 156 447
e 156 635
e 156 938
e 157 504
e 157 983
e 157 794
e 158 449
e 158 583
e 158 943
e 158 261
e 159 319
e 159 591
e 159 957
e 159 318
e 159 715
e 160 758
e 160 543
e 161 827
e 161 380
e 161 776
e 161 682
e 162 975
e 162 446
e 162 744
e 164 703
e 164 297
e 164 504
e 164 299
e 165 789
e 165 189
e 165 531
e 166 598
e 166 729
e 166 587
e 166 453
e 166 876
e 166 169
e 166 550
e 166 643
e 166 977
e 166 254
e 166 564
e 167 361
e 167 462
e 167 826
e 167 522
e 167 639
e 167 801
e 168 449
e 168 872
e 168 959
e 169 821
e 169 272
e 169 860
e 169 326
e 169 740
e 169 661
e 170 511
e 170 231
e 170 327
e 170 571
e 170 646
e 171 368
e 171 520
e 171 683
e 171 744
e 171 543
e 173 901
e 173 197
e 173 959
e 174 414
e 174 459
e 174 488
e 174 486
e 175 703
e 175 368
e 175 873
e 177 856
e 177 592
e 178 627
e 178 895
e 178 207
e 178 553
e 178 879
e 178 447
e 179 487
e 179 275
e 179 914
e 179 558
e 179 201
e 179 469
e 179 190
e 181 733
e 181 661
e 181 700
e 182 281
e 182 828
e 182 504
e 182 268
e 183 588
e 183 367
e 183 347
e 183 332
e 183 271
e 184 571
e 184 654
e 184 600
e 185 850
e 185 384
e 185 726
e 185 364
e 185 374
e 187 721
e 187 398
e 187 947
e 189 214
e 189 881
e 189 303
e 189 705
e 190 488
e 190 542
e 192 796
e 192 339
e 192 709
e 192 497
e 192 806
e 192 425
e 193 675
e 193 703
e 193 307
e 193 936
e 193 686
e 194 924
e 194 536
e 194 851
e 194 775
e 195 564
e 195 357
e 196 375
e 197 618
e 197 537
e 198 936
e 198 750
e 198 514
e 198 919
e 198 381
e 198 771
e 198 318
e 198 440
e 199 477
e 199 926
e 199 845
e 199 925
e 199 409
e 200 285
e 200 549
e 200 358
e 200 657
e 200 239
e 200 958
e 201 847
e 203 735
e 203 425
e 203 331
e 204 750
e 204 968
e 204 790
e 206 928
e 206 605
e 206 632
e 207 631
e 207 876
e 207 559
e 208 302
e 208 951
e 209 997
e 209 958
e 210 633
e 210 554
e 210 641
e 210 421
e 211 337
e 211 265
e 211 377
e 211 952
e 211 332
e 212 352
e 212 478
e 212 271
e 212 700
e 213 567
e 213 415
e 213 568
e 214 629
e 214 710
e 214 951
e 215 231
e 215 861
e 215 985
e 216 323
e 216 912
e 216 686
e 217 464
e 217 260
e 217 823
e 217 822
e 217 751
e 218 451
e 218 856
e 218 442
e 218 424
e 219 409
e 219 851
e 219 728
e 219 361
e 219 575
e 220 325
e 220 521
e 220 823
e 221 975
e 221 697
e 221 855
e 223 368
e 223 283
e 225 436
e 225 670
e 225 984
e 225 855
e 227 887
e 227 591
e 227 616
e 227 337
e 227 490
e 228 455
e 228 314
e 228 573
e 228 752
e 228 547
e 229 475
e 229 343
e 229 756
e 230 446
e 230 283
e 230 789
e 231 377
e 231 905
e 232 575
e 232 307
e 232 344
e 233 475
e 233 538
e 233 980
e 236 589
e 236 967
e 237 272
e 237 738
e 237 348
e 237 246
e 238 898
e 238 250
e 239 449
e 239 519
e 239 478
e 239 345
e 239 809
e 239 570
e 241 609
e 241 418
e 241 633
e 241 641
e 241 442
e 242 348
e 242 582
e 242 284
e 242 575
e 242 335
e 242 577
e 244 284
e 244 856
e 244 834
e 244 501
e 244 431
e 245 950
e 245 499
e 246 748
e 246 527
e 246 762
e 247 543
e 247 379
e 247 375
e 247 771
e 248 667
e 248 563
e 248 637
e 248 921
e 248 771
e 248 738
e 248 849
e 250 733
e 250 591
e 250 602
e 250 374
e 250 844
e 252 747
e 252 589
e 252 853
e 252 826
e 252 347
e 254 706
e 254 304
e 254 702
e 255 893
e 255 934
e 255 860
e 256 811
e 256 860
e 256 727
e 256 363
e 256 726
e 256 764
e 257 576
e 257 787
e 257 370
e 257 589
e 258 819
e 258 554
e 260 984
e 260 747
e 260 305
e 261 700
e 261 643
e 261 559
e 261 850
e 261 929
e 261 450
e 265 536
e 265 782
e 265 288
e 266 645
e 267 527
e 267 794
e 267 384
e 268 653
e 268 306
e 268 550
e 269 727
e 269 835
e 270 428
e 270 672
e 270 321
e 271 334
e 271 707
e 271 298
e 271 332
e 271 734
e 272 705
e 272 553
e 273 694
e 273 735
e 273 879
e 273 598
e 273 974
e 275 334
e 275 345
e 275 291
e 275 705
e 276 481
e 276 278
e 277 447
e 277 843
e 277 572
e 278 746
e 278 541
e 278 618
e 278 353
e 278 969
e 278 332
e 280 285
e 280 497
e 280 909
e 280 842
e 280 840
e 280 581
e 280 367
e 280 666
e 281 364
e 281 637
e 281 772
e 282 412
e 282 933
e 283 341
e 283 428
e 283 299
e 284 474
e 284 335
e 284 938
e 284 525
e 285 819
e 285 324
e 285 677
e 285 658
e 285 684
e 285 776
e 287 305
e 287 803
e 288 490
e 288 942
e 291 484
e 291 903
e 291 977
e 292 333
e 292 548
e 292 357
e 292 466
e 292 728
e 295 512
e 295 978
e 296 322
e 296 698
e 296 444
e 297 765
e 297 898
e 298 301
e 298 808
e 299 529
e 299 913
e 301 813
e 301 451
e 302 459
e 302 981
e 303 399
e 303 658
e 304 421
e 304 884
e 304 387
e 305 347
e 305 413
e 305 985
e 305 475
e 306 988
e 306 798
e 306 545
e 307 808
e 308 793
e 308 787
e 308 444
e 309 723
e 309 524
e 309 872
e 310 554
e 310 946
e 310 685
e 310 514
e 310 603
e 312 646
e 312 399
e 312 962
e 313 665
e 313 592
e 313 793
e 313 737
e 313 350
e 313 901
e 314 651
e 314 412
e 316 685
e 316 666
e 317 487
e 317 710
e 317 377
e 317 326
e 317 339
e 318 496
e 318 988
e 318 863
e 319 361
e 319 415
e 319 497
e 319 640
e 319 336
e 321 570
e 321 718
e 321 950
e 321 730
e 321 759
e 322 977
e 323 472
e 323 659
e 323 495
e 324 613
e 324 797
e 324 325
e 324 342
e 324 961
e 325 840
e 325 970
e 326 787
e 327 903
e 327 429
e 329 772
e 329 755
e 329 366
e 329 679
e 329 890
e 329 421
e 330 722
e 330 944
e 331 873
e 331 698
e 331 912
e 331 747
e 331 566
e 331 808
e 331 970
e 332 405
e 332 335
e 333 622
e 333 659
e 334 380
e 334 579
e 334 476
e 334 707
e 334 881
e 334 582
e 335 385
e 335 984
e 335 881
e 336 351
e 336 641
e 336 926
e 336 488
e 337 684
e 337 455
e 339 391
e 339 907
e 341 486
e 341 562
e 341 744
e 341 637
e 341 344
e 342 918
e 342 535
e 342 784
e 342 512
e 343 913
e 343 776
e 344 472
e 345 679
e 345 863
e 346 832
e 346 361
e 346 743
e 346 500
e 346 713
e 347 389
e 347 484
e 347 795
e 347 430
e 347 554
e 347 969
e 348 659
e 348 525
e 348 978
e 349 767
e 349 372
e 349 474
e 350 876
e 350 607
e 350 909
e 351 358
e 351 673
e 351 806
e 351 804
e 351 830
e 353 495
e 353 752
e 355 567
e 355 967
e 355 848
e 355 498
e 356 796
e 357 368
e 357 975
e 358 578
e 358 556
e 358 800
e 358 510
e 359 957
e 359 816
e 359 973
e 359 708
e 359 658
e 359 740
e 361 713
e 361 918
e 361 553
e 362 894
e 362 808
e 362 414
e 363 415
e 363 672
e 363 943
e 363 811
e 364 830
e 364 529
e 365 960
e 365 821
e 365 667
e 366 609
e 367 467
e 367 466
e 367 846
e 367 960
e 367 424
e 367 819
e 368 582
e 368 584
e 370 631
e 370 847
e 370 883
e 370 782
e 371 748
e 371 751
e 371 696
e 372 836
e 373 983
e 373 909
e 373 713
e 374 524
e 374 571
e 375 379
e 375 983
e 375 955
e 377 636
e 377 798
e 378 893
e 378 782
e 378 439
e 378 524
e 378 541
e 378 975
e 379 723
e 380 733
e 380 743
e 380 992
e 380 889
e 380 985
e 381 879
e 381 531
e 381 614
e 383 410
e 383 917
e 383 551
e 383 484
e 384 758
e 384 464
e 385 721
e 385 404
e 385 898
e 385 726
e 387 487
e 387 789
e 387 570
e 387 878
e 387 951
e 388 600
e 388 782
e 388 946
e 389 734
e 389 623
e 389 894
e 389 686
e 390 631
e 390 456
e 390 734
e 391 766
e 391 667
e 391 995
e 391 982
e 392 519
e 392 432
e 393 612
e 393 832
e 393 561
e 393 617
e 394 486
e 394 903
e 395 776
e 395 564
e 396 408
e 396 472
e 396 822
e 398 789
e 398 498
e 398 995
e 400 749
e 400 547
e 401 894
e 401 919
e 401 532
e 401 737
e 403 486
e 403 931
e 403 431
e 403 494
e 403 995
e 404 490
e 404 713
e 404 511
e 405 929
e 405 727
e 406 593
e 406 984
e 406 823
e 407 453
e 407 648
e 407 801
e 407 753
e 408 932
e 408 834
e 408 414
e 408 613
e 409 718
e 410 862
e 410 572
e 411 812
e 411 670
e 411 854
e 411 878
e 411 719
e 412 437
e 413 612
e 413 581
e 414 743
e 415 611
e 415 999
e 415 743
e 415 482
e 416 902
e 416 529
e 416 700
e 416 500
e 416 952
e 417 585
e 418 498
e 418 801
e 420 436
e 420 498
e 421 764
e 421 500
e 423 762
e 423 894
e 424 531
e 424 682
e 424 654
e 424 579
e 424 563
e 425 940
e 425 759
e 425 665
e 428 559
e 429 980
e 430 930
e 431 645
e 431 701
e 432 966
e 432 466
e 433 896
e 433 515
e 434 526
e 434 563
e 434 751
e 435 903
e 435 591
e 436 587
e 436 650
e 436 978
e 437 655
e 437 774
e 437 562
e 437 762
e 439 997
e 439 569
e 440 701
e 440 688
e 440 613
e 441 848
e 441 934
e 442 723
e 442 495
e 444 905
e 444 908
e 444 582
e 444 901
e 444 691
e 446 887
e 447 806
e 447 591
e 448 752
e 448 622
e 448 988
e 448 888
e 449 811
e 450 749
e 450 631
e 450 782
e 450 847
e 451 838
e 451 932
e 451 745
e 453 540
e 453 967
e 454 851
e 454 753
e 454 694
e 454 667
e 454 984
e 456 755
e 456 749
e 456 823
e 456 605
e 459 736
