n 2000
e 0 1810
e 0 930
e 0 1766
e 0 1946
e 0 1910
e 0 1763
e 0 1537
e 1 1525
e 1 1224
e 1 985
e 1 2
e 1 234
e 1 1638
e 2 582
e 2 1191
e 2 74
e 2 1343
e 2 899
e 2 1639
e 3 1221
e 3 1499
e 3 788
e 3 350
e 4 725
e 4 337
e 4 44
e 4 1329
e 4 1900
e 6 1206
e 6 1806
e 6 825
e 6 787
e 6 1273
e 6 1683
e 6 14
e 9 1045
e 9 1230
e 9 1362
e 9 1899
e 9 82
e 9 772
e 9 710
e 9 861
e 10 1955
e 10 1026
e 10 112
e 11 1612
e 11 1157
e 11 340
e 11 1639
e 11 962
e 11 1098
e 12 211
e 12 582
e 12 40
e 12 125
e 13 730
e 13 997
e 13 669
e 13 1014
e 13 1691
e 13 42
e 14 1203
e 14 979
e 14 405
e 14 1586
e 14 576
e 15 751
e 15 1266
e 15 1654
e 15 197
e 15 204
e 16 1821
e 16 1382
e 16 151
e 16 1587
e 17 875
e 17 1935
e 17 725
e 17 1250
e 18 1478
e 18 1210
e 18 685
e 18 1825
e 20 1854
e 20 467
e 20 1124
e 20 1645
e 20 1500
e 21 889
e 21 986
e 21 443
e 21 361
e 22 1521
e 22 1188
e 22 1454
e 23 1183
e 23 1122
e 23 1297
e 23 219
e 23 1561
e 23 452
e 23 1637
e 24 1927
e 24 1520
e 24 601
e 25 1346
e 25 1899
e 25 1060
e 27 1708
e 27 376
e 27 140
e 27 1893
e 28 1310
e 28 724
e 28 131
e 28 430
e 30 1579
e 30 800
e 30 233
e 30 1959
e 31 1069
e 31 991
e 31 1196
e 31 1413
e 32 1786
e 32 136
e 32 1316
e 32 907
e 33 762
e 33 1811
e 33 336
e 33 461
e 33 561
e 34 413
e 34 1475
e 34 615
e 35 1222
e 35 1322
e 35 1966
e 35 1891
e 35 1367
e 37 199
e 37 633
e 37 1691
e 37 1672
e 37 1331
e 38 802
e 38 1031
e 38 1294
e 39 1551
e 39 548
e 39 844
e 39 194
e 39 1295
e 40 960
e 40 1217
e 40 77
e 41 660
e 41 1194
e 41 1653
e 41 1688
e 41 898
e 41 57
e 42 303
e 42 684
e 42 803
e 42 1566
e 42 95
e 42 704
e 42 1023
e 42 489
e 44 1537
e 44 1315
e 44 462
e 44 157
e 45 361
e 45 849
e 45 868
e 45 1101
e 45 650
e 45 1477
e 46 1652
e 46 1662
e 46 1653
e 46 272
e 47 986
e 47 466
e 47 529
e 48 965
e 48 731
e 48 615
e 49 325
e 49 389
e 49 698
e 50 62
e 50 1940
e 50 1289
e 51 1020
e 51 1581
e 51 1740
e 51 1209
e 51 1799
e 53 806
e 53 149
e 53 759
e 53 775
e 53 832
e 54 1106
e 54 1331
e 54 400
e 55 786
e 55 745
e 55 944
e 55 1104
e 55 1826
e 56 1695
e 56 351
e 56 1164
e 57 1425
e 57 1094
e 57 1583
e 60 1180
e 60 1765
e 60 1792
e 60 650
e 61 1117
e 61 532
e 61 305
e 61 1516
e 62 903
e 62 1536
e 62 1127
e 62 1469
e 62 1851
e 62 390
e 62 304
e 63 1749
e 63 1986
e 63 1891
e 63 95
e 63 1088
e 64 272
e 64 1481
e 64 857
e 65 851
e 65 1033
e 65 152
e 65 1862
e 65 1294
e 66 364
e 66 595
e 66 603
e 66 1550
e 66 725
e 66 1164
e 67 973
e 67 1369
e 67 1104
e 68 557
e 68 929
e 68 162
e 68 1079
e 69 887
e 69 523
e 69 694
e 72 464
e 72 1060
e 72 339
e 72 1104
e 72 1520
e 72 1186
e 72 141
e 74 1945
e 74 916
e 74 1745
e 74 1312
e 74 319
e 76 336
e 76 834
e 76 790
e 76 1802
e 77 1209
e 77 1862
e 77 1938
e 77 232
e 77 1940
e 77 553
e 78 1137
e 78 1673
e 78 709
e 78 464
e 78 214
e 79 1483
e 79 157
e 79 1744
e 79 528
e 79 1732
e 79 1083
e 80 1305
e 80 1284
e 80 1265
e 80 1307
e 80 1709
e 81 1125
e 81 984
e 81 1294
e 81 1712
e 82 424
e 82 1086
e 82 582
e 82 1413
e 83 192
e 83 1286
e 83 598
e 83 817
e 83 147
e 84 1615
e 84 868
e 84 124
e 85 804
e 85 1146
e 85 1091
e 85 397
e 85 140
e 85 1422
e 85 379
e 85 911
e 87 1148
e 87 1278
e 87 979
e 87 672
e 89 1802
e 89 1054
e 89 719
e 89 1642
e 89 613
e 89 1703
e 90 578
e 90 1039
e 90 597
e 92 478
e 92 252
e 92 1633
e 92 1403
e 93 869
e 93 910
e 93 1457
e 93 1325
e 94 519
e 94 1221
e 94 598
e 94 1320
e 95 348
e 95 1114
e 95 1692
e 95 1046
e 95 711
e 95 456
e 96 1879
e 96 1744
e 96 372
e 97 322
e 97 348
e 97 1706
e 97 1653
e 97 844
e 97 1968
e 97 1323
e 97 414
e 97 1533
e 97 98
e 98 1220
e 98 814
e 98 1762
e 98 874
e 98 110
e 99 1469
e 99 811
e 99 1596
e 99 497
e 99 1735
e 99 1825
e 100 757
e 100 1828
e 100 1772
e 104 686
e 104 1267
e 104 558
e 105 1797
e 105 1145
e 105 1321
e 105 420
e 105 847
e 105 1476
e 106 1567
e 106 1976
e 106 739
e 106 1127
e 107 1282
e 107 619
e 107 1241
e 107 247
e 108 1320
e 108 577
e 108 451
e 108 1781
e 108 238
e 108 1944
e 109 1824
e 109 769
e 109 275
e 110 1984
e 110 1944
e 110 1596
e 110 1818
e 110 1522
e 110 296
e 111 1799
e 111 1408
e 111 1988
e 111 796
e 111 295
e 111 178
e 111 1536
e 112 329
e 112 1632
e 112 671
e 113 1882
e 113 1110
e 113 295
e 113 591
e 113 1634
e 113 905
e 113 1402
e 113 508
e 114 281
e 114 881
e 114 1585
e 114 646
e 115 403
e 115 1399
e 115 510
e 119 781
e 119 130
e 119 1691
e 119 887
e 119 1869
e 120 1073
e 120 1828
e 120 664
e 121 904
e 121 1415
e 121 1535
e 121 1643
e 124 1227
e 124 396
e 125 490
e 125 887
e 125 723
e 126 979
e 126 1688
e 126 539
e 126 1593
e 128 248
e 128 549
e 128 1382
e 128 1028
e 130 1501
e 130 305
e 130 1894
e 130 1726
e 130 313
e 130 365
e 131 539
e 131 1813
e 131 1978
e 131 1066
e 132 1283
e 132 619
e 132 487
e 132 490
e 132 1483
e 133 789
e 133 1258
e 133 1367
e 133 1882
e 133 1777
e 134 249
e 134 290
e 134 1483
e 134 924
e 134 1108
e 136 784
e 136 837
e 136 1190
e 138 675
e 138 1102
e 138 1758
e 139 1208
e 139 646
e 139 1940
e 139 379
e 139 1150
e 139 1146
e 139 825
e 140 1746
e 140 1520
e 140 915
e 141 1971
e 141 1844
e 141 372
e 141 345
e 145 215
e 145 1716
e 145 1991
e 146 974
e 146 1414
e 146 984
e 146 247
e 146 1124
e 146 429
e 146 1029
e 147 1362
e 147 1150
e 148 346
e 148 445
e 148 405
e 148 1088
e 148 832
e 149 1639
e 149 1806
e 149 325
e 150 1268
e 150 378
e 150 542
e 150 1420
e 150 1774
e 151 520
e 151 877
e 151 1377
e 152 1836
e 152 1972
e 152 654
e 156 319
e 156 576
e 156 1086
e 156 1869
e 156 188
e 157 1800
e 157 485
e 157 292
e 157 1162
e 158 1768
e 158 1033
e 158 1466
e 158 856
e 160 233
e 160 1656
e 160 980
e 162 1522
e 162 1288
e 163 1043
e 163 1797
e 163 735
e 163 1814
e 164 1210
e 164 1272
e 164 1395
e 164 281
e 166 1625
e 166 799
e 166 1086
e 166 1108
e 167 641
e 167 862
e 167 1543
e 167 946
e 167 1716
e 167 1558
e 167 1325
e 169 1610
e 169 1424
e 169 1649
e 169 1279
e 169 1818
e 169 1139
e 169 1373
e 170 1903
e 170 193
e 170 1885
e 170 1273
e 172 1171
e 172 1766
e 172 1951
e 172 606
e 173 1935
e 173 402
e 173 1569
e 178 1932
e 178 257
e 178 902
e 178 1903
e 182 1417
e 182 1792
e 182 234
e 182 1637
e 182 615
e 184 877
e 184 1224
e 184 745
e 185 1641
e 185 1043
e 185 589
e 185 1313
e 185 1677
e 185 1154
e 186 1784
e 186 1092
e 186 429
e 188 597
e 188 1550
e 189 326
e 189 452
e 189 480
e 189 504
e 189 1437
e 189 1586
e 190 541
e 190 1265
e 190 935
e 192 1170
e 192 465
e 192 1296
e 192 1947
e 192 1666
e 193 971
e 193 910
e 193 1410
e 194 1921
e 194 1319
e 194 1276
e 195 1347
e 195 1076
e 195 1649
e 195 470
e 196 510
e 196 1564
e 196 1529
e 197 1179
e 197 1557
e 197 1073
e 199 752
e 199 1447
e 199 713
e 199 729
e 199 831
e 200 505
e 200 1470
e 200 1176
e 200 723
e 200 794
e 202 1520
e 202 268
e 202 209
e 203 890
e 203 265
e 203 859
e 204 822
e 204 762
e 204 942
e 204 684
e 204 695
e 205 914
e 205 357
e 205 1519
e 206 1100
e 206 459
e 206 1679
e 206 1657
e 207 1305
e 207 1797
e 207 379
e 207 1685
e 207 1137
e 207 1748
e 207 1315
e 208 1862
e 208 592
e 208 625
e 208 523
e 209 1951
e 209 1591
e 209 1238
e 209 235
e 210 678
e 210 1892
e 210 1003
e 210 1712
e 210 1354
e 211 1414
e 211 1029
e 211 1231
e 211 234
e 211 357
e 211 246
e 213 1511
e 213 1954
e 213 1472
e 213 1888
e 213 1879
e 213 1299
e 214 1100
e 214 981
e 214 1865
e 214 1082
e 214 1068
e 215 643
e 215 1481
e 215 1067
e 217 1127
e 217 1316
e 217 322
e 217 1874
e 217 1614
e 217 1686
e 217 721
e 218 1221
e 218 1582
e 218 1392
e 218 1195
e 218 751
e 219 1607
e 219 761
e 219 1573
e 222 1484
e 222 467
e 222 1363
e 224 1605
e 224 1292
e 224 1172
e 224 1871
e 224 1066
e 224 1002
e 228 1912
e 228 237
e 228 1184
e 228 1310
e 228 1856
e 228 1686
e 229 399
e 229 1666
e 229 1753
e 229 1901
e 230 863
e 230 1067
e 230 1365
e 232 856
e 232 966
e 233 557
e 233 1932
e 234 682
e 234 1107
e 234 432
e 235 1722
e 235 811
e 235 886
e 235 734
e 235 291
e 235 341
e 235 813
e 236 253
e 236 516
e 236 1910
e 237 737
e 237 695
e 237 1736
e 237 629
e 238 240
e 238 1130
e 238 1730
e 239 816
e 239 1792
e 239 394
e 239 1995
e 239 240
e 239 1065
e 240 1958
e 243 1751
e 243 675
e 243 867
e 243 1973
e 243 341
e 244 890
e 244 1240
e 244 1449
e 244 1707
e 245 1297
e 245 1876
e 245 606
e 245 1685
e 246 1576
e 246 582
e 246 1798
e 246 1127
e 246 1740
e 246 1695
e 247 991
e 247 437
e 247 663
e 248 655
e 248 1321
e 249 437
e 249 643
e 249 1503
e 249 1532
e 249 1213
e 249 1607
e 250 1017
e 250 984
e 250 1220
e 250 1597
e 251 1080
e 251 1561
e 251 968
e 252 1758
e 252 399
e 253 1951
e 253 1923
e 253 987
e 253 788
e 253 1715
e 254 1346
e 254 810
e 254 912
e 254 470
e 254 1638
e 256 709
e 256 932
e 256 1231
e 257 546
e 257 1784
e 257 988
e 258 930
e 258 1337
e 258 1386
e 258 430
e 258 1230
e 259 1659
e 259 1732
e 259 842
e 261 1803
e 261 406
e 261 1790
e 263 1140
e 263 723
e 263 1191
e 263 284
e 263 1183
e 264 857
e 264 1707
e 264 930
e 265 1481
e 265 1162
e 266 324
e 266 521
e 266 525
e 266 1033
e 268 798
e 268 1269
e 269 355
e 269 448
e 269 1241
e 269 381
e 270 861
e 270 1161
e 270 545
e 270 769
e 270 287
e 270 339
e 270 400
e 271 1094
e 271 397
e 271 1642
e 271 295
e 271 1230
e 271 1809
e 271 1182
e 271 1115
e 272 1615
e 272 1419
e 273 367
e 273 1160
e 273 1743
e 273 931
e 273 439
e 273 1614
e 273 1248
e 275 312
e 275 655
e 275 836
e 275 1256
e 275 956
e 275 910
e 275 582
e 275 473
e 276 492
e 276 1566
e 276 886
e 277 1258
e 277 858
e 277 463
e 278 631
e 278 1361
e 278 1363
e 278 1347
e 279 951
e 279 347
e 279 726
e 281 1057
e 281 490
e 281 611
e 284 423
e 284 547
e 284 1733
e 284 1716
e 284 844
e 284 1082
e 284 1823
e 285 1773
e 285 1419
e 285 1116
e 287 395
e 287 629
e 288 1848
e 288 831
e 288 1091
e 289 1438
e 289 1806
e 289 1025
e 290 1115
e 290 1421
e 290 1517
e 291 1685
e 291 1710
e 291 1693
e 291 1237
e 291 1479
e 291 1485
e 291 500
e 292 1273
e 292 1126
e 292 1995
e 293 1726
e 293 1749
e 293 929
e 294 404
e 294 1785
e 294 1160
e 294 1677
e 295 1858
e 295 1922
e 295 1099
e 295 966
e 295 854
e 296 947
e 296 488
e 296 1164
e 296 1733
e 296 1361
e 296 1039
e 296 681
e 298 1861
e 298 1471
e 298 1795
e 298 1401
e 299 806
e 299 1275
e 299 1394
e 299 973
e 299 837
e 302 1160
e 302 590
e 302 1112
e 302 1253
e 303 1533
e 303 1865
e 303 1796
e 304 1898
e 304 407
e 304 788
e 305 1329
e 305 1091
e 305 891
e 305 1832
e 305 1509
e 305 1897
e 305 557
e 306 637
e 306 1222
e 306 1714
e 306 815
e 309 1769
e 309 1305
e 309 407
e 311 752
e 311 1614
e 311 390
e 312 582
e 312 652
e 312 1881
e 312 1034
e 312 473
e 313 353
e 313 849
e 313 823
e 313 674
e 313 1446
e 313 1096
e 315 1923
e 315 1288
e 315 1003
e 315 441
e 316 926
e 316 979
e 316 450
e 319 414
e 319 1312
e 320 1286
e 320 761
e 320 657
e 320 1547
e 320 482
e 320 775
e 320 1671
e 320 530
e 322 856
e 322 1074
e 322 1327
e 322 1967
e 323 1831
e 323 781
e 323 1193
e 323 1669
e 323 1440
e 323 928
e 323 1136
e 323 442
e 324 841
e 324 1799
e 324 1945
e 324 815
e 324 1293
e 325 1168
e 325 1079
e 325 1458
e 325 595
e 326 1599
e 326 1914
e 326 1802
e 329 467
e 329 1245
e 329 994
e 330 448
e 330 1559
e 330 1906
e 330 1477
e 331 783
e 331 441
e 331 396
e 331 624
e 331 496
e 331 973
e 333 853
e 333 1997
e 333 1363
e 333 976
e 333 1229
e 334 999
e 334 1669
e 334 748
e 335 1891
e 335 1948
e 335 1400
e 335 831
e 335 725
e 336 945
e 336 1367
e 336 351
e 336 703
e 337 574
e 337 531
e 337 1834
e 338 859
e 338 670
e 338 1188
e 339 650
e 339 1002
e 339 531
e 339 831
e 340 713
e 340 1728
e 340 598
e 340 1768
e 340 654
e 340 1411
e 340 423
e 340 1662
e 340 1139
e 341 502
e 341 362
e 341 667
e 341 1166
e 341 971
e 341 1285
e 341 876
e 342 1704
e 342 1912
e 342 1150
e 342 976
e 342 594
e 342 1391
e 342 1801
e 343 926
e 343 1688
e 343 427
e 345 1043
e 345 1800
e 346 929
e 346 1161
e 346 769
e 346 496
e 346 633
e 347 1467
e 347 1550
e 347 1473
e 347 1095
e 347 1590
e 348 953
e 348 571
e 348 1897
e 349 1180
e 349 1683
e 349 1746
e 349 1837
e 349 473
e 350 566
e 350 791
e 350 721
e 350 511
e 351 1617
e 351 1415
e 351 1637
e 351 730
e 353 1831
e 353 1570
e 353 1900
e 353 1615
e 354 839
e 354 814
e 354 910
e 354 1385
e 354 500
e 354 925
e 355 1935
e 355 629
e 355 1528
e 355 1258
e 357 604
e 357 1464
e 357 1529
e 357 458
e 357 1861
e 358 714
e 358 945
e 358 1668
e 358 1297
e 358 1721
e 359 1080
e 359 1397
e 359 891
e 359 747
e 361 1209
e 361 1441
e 361 1410
e 361 1819
e 362 732
e 362 1887
e 362 1483
e 362 1300
e 362 772
e 364 456
e 364 1559
e 364 844
e 364 1181
e 364 472
e 365 1417
e 365 1529
e 365 790
e 365 1968
e 365 510
e 366 1479
e 366 1679
e 366 479
e 366 1025
e 366 1380
e 366 922
e 367 735
e 367 1235
e 367 1499
e 367 1518
e 367 1975
e 368 1502
e 368 1413
e 368 459
e 369 830
e 369 703
e 369 542
e 369 1290
e 369 1812
e 369 387
e 372 1281
e 372 1829
e 373 1050
e 373 789
e 373 398
e 373 483
e 374 1557
e 374 1552
e 374 875
e 374 543
e 374 1876
e 376 1840
e 376 1351
e 378 479
e 378 1381
e 379 1617
e 379 1642
e 379 1765
e 379 1412
e 381 1223
e 381 712
e 381 832
e 381 1731
e 381 460
e 381 1095
e 385 1472
e 385 1823
e 385 1232
e 387 1260
e 387 483
e 387 1916
e 387 858
e 387 577
e 387 798
e 387 1522
e 389 1806
e 389 567
e 389 1127
e 389 1381
e 389 942
e 390 1160
e 390 522
e 392 1346
e 392 1588
e 392 1130
e 392 1700
e 392 1879
e 392 1919
e 392 1972
e 394 750
e 394 440
e 395 1992
e 395 1263
e 395 1498
e 396 1260
e 396 1999
e 396 606
e 396 1071
e 396 1768
e 397 1702
e 397 886
e 397 1616
e 398 1191
e 398 598
e 399 1339
e 399 1923
e 399 1116
e 400 863
e 400 574
e 400 1957
e 402 612
e 402 1171
e 402 426
e 403 1850
e 403 1963
e 403 1926
e 403 652
e 403 1520
e 404 1031
e 404 526
e 405 407
e 405 501
e 405 1161
e 405 1334
e 405 527
e 406 1204
e 406 559
e 406 1692
e 406 1709
e 407 1519
e 407 1449
e 407 428
e 408 730
e 408 853
e 408 1248
e 408 1666
e 411 1632
e 411 1392
e 411 676
e 411 1344
e 413 672
e 413 516
e 413 1113
e 413 1718
e 413 1343
e 413 1052
e 414 681
e 414 805
e 414 664
e 414 1353
e 414 1641
e 414 1709
e 415 1985
e 415 1627
e 415 648
e 416 1996
e 416 1732
e 416 1803
e 416 1825
e 416 818
e 416 483
e 417 1083
e 417 807
e 417 1765
e 420 710
e 420 1540
e 420 1337
e 421 699
e 421 731
e 421 810
e 421 988
e 422 502
e 422 694
e 422 929
e 423 1180
e 423 1334
e 423 1348
e 424 1541
e 424 472
e 426 1924
e 426 1225
e 426 1013
e 426 1535
e 427 1197
e 427 939
e 427 1923
e 427 1502
e 427 1744
e 427 963
e 428 1944
e 428 715
e 429 1444
e 429 1125
e 429 604
e 429 1302
e 429 1042
e 430 765
e 430 578
e 431 468
e 431 1485
e 431 1700
e 431 831
e 432 564
e 432 1700
e 432 556
e 432 1922
e 434 1347
e 434 899
e 434 1355
e 437 1037
e 437 1027
e 438 1657
e 438 1065
e 438 1882
e 438 797
e 438 1429
e 439 1286
e 439 789
e 439 859
e 439 1117
e 439 796
e 439 1301
e 439 520
e 439 1978
e 439 1257
e 440 1976
e 440 1129
e 440 1842
e 440 1253
e 441 1776
e 441 569
e 441 1862
e 441 1128
e 441 1030
e 442 1473
e 442 1319
e 442 761
e 443 1188
e 443 1773
e 443 857
e 443 1667
e 445 1798
e 445 862
e 445 1247
e 446 488
e 446 656
e 446 469
e 448 929
e 448 1120
e 450 889
e 450 1991
e 450 1882
e 451 1968
e 451 1793
e 452 1875
e 452 1642
e 452 854
e 452 1911
e 454 1859
e 454 1767
e 454 1473
e 454 513
e 454 1960
e 455 1746
