n 1000
e 0 584
e 0 717
e 0 393
e 0 142
e 0 708
e 0 877
e 0 984
e 0 703
e 0 49
e 1 573
e 1 12
e 1 735
e 1 221
e 1 517
e 1 546
e 1 513
e 2 64
e 2 87
e 2 450
e 3 264
e 3 849
e 3 998
e 3 272
e 3 435
e 3 123
e 4 264
e 4 980
e 4 149
e 5 514
e 5 202
e 5 960
e 6 69
e 6 196
e 6 290
e 7 920
e 7 597
e 7 962
e 7 513
e 8 496
e 8 527
e 8 13
e 8 175
e 8 569
e 8 699
e 9 466
e 9 727
e 9 465
e 9 753
e 9 57
e 9 652
e 9 44
e 9 717
e 10 143
e 10 912
e 10 218
e 12 351
e 12 674
e 12 909
e 12 910
e 12 463
e 12 481
e 13 746
e 13 567
e 13 423
e 13 262
e 13 796
e 13 390
e 13 179
e 14 138
e 14 231
e 14 532
e 14 129
e 14 833
e 14 765
e 14 200
e 14 994
e 15 165
e 15 337
e 15 984
e 15 755
e 15 177
e 15 876
e 15 265
e 15 514
e 16 753
e 16 486
e 16 228
e 19 848
e 19 840
e 19 707
e 19 708
e 20 181
e 20 99
e 20 765
e 20 377
e 20 729
e 20 366
e 21 983
e 21 858
e 21 135
e 21 590
e 21 181
e 21 96
e 23 875
e 23 669
e 23 961
e 23 137
e 23 922
e 24 700
e 24 743
e 24 786
e 24 944
e 24 331
e 25 574
e 25 866
e 25 242
e 25 732
e 26 751
e 26 641
e 26 98
e 26 768
e 28 701
e 28 274
e 28 867
e 29 686
e 29 232
e 29 596
e 29 382
e 30 101
e 30 178
e 30 929
e 30 816
e 30 477
e 30 853
e 30 862
e 30 239
e 33 454
e 33 449
e 33 529
e 34 821
e 34 959
e 34 158
e 34 635
e 34 762
e 34 627
e 34 348
e 34 605
e 35 387
e 35 744
e 35 127
e 35 702
e 36 215
e 36 710
e 36 420
e 37 407
e 37 145
e 37 723
e 37 574
e 37 545
e 37 634
e 37 483
e 37 425
e 37 163
e 39 375
e 39 807
e 39 720
e 40 513
e 40 240
e 40 356
e 40 851
e 41 596
e 41 146
e 41 981
e 41 951
e 42 306
e 42 757
e 42 602
e 42 683
e 44 883
e 44 185
e 44 773
e 47 392
e 47 72
e 47 787
e 48 609
e 48 495
e 48 782
e 48 501
e 48 730
e 48 645
e 48 181
e 48 272
e 48 137
e 48 444
e 48 588
e 48 62
e 48 464
e 48 236
e 49 276
e 49 718
e 49 727
e 49 833
e 49 920
e 49 529
e 50 483
e 50 327
e 50 517
e 50 166
e 51 635
e 51 438
e 51 842
e 51 891
e 51 144
e 52 471
e 52 310
e 52 221
e 52 218
e 53 641
e 53 540
e 53 101
e 54 433
e 54 404
e 54 781
e 54 569
e 54 154
e 57 151
e 57 811
e 59 325
e 59 421
e 59 437
e 61 714
e 61 349
e 61 409
e 62 65
e 62 841
e 62 715
e 62 234
e 63 769
e 63 907
e 63 469
e 64 876
e 64 702
e 64 996
e 65 688
e 65 972
e 65 294
e 65 922
e 66 897
e 66 475
e 66 877
e 66 496
e 66 327
e 67 973
e 67 703
e 67 662
e 67 679
e 67 465
e 68 484
e 68 524
e 68 915
e 69 294
e 69 943
e 69 593
e 70 697
e 70 254
e 70 293
e 70 942
e 70 298
e 71 347
e 71 824
e 71 823
e 71 325
e 71 198
e 71 802
e 71 238
e 72 358
e 72 807
e 72 702
e 72 277
e 73 164
e 73 959
e 73 688
e 73 778
e 73 122
e 74 465
e 74 242
e 74 760
e 77 652
e 77 189
e 77 813
e 77 272
e 78 728
e 78 274
e 78 226
e 78 209
e 78 976
e 78 148
e 79 217
e 79 817
e 79 986
e 81 245
e 81 983
e 81 403
e 81 258
e 81 723
e 81 193
e 81 283
e 82 123
e 82 207
e 82 531
e 84 749
e 84 101
e 84 412
e 84 496
e 87 807
e 87 420
e 87 505
e 87 631
e 87 657
e 88 390
e 88 942
e 88 859
e 89 911
e 89 796
e 89 287
e 89 855
e 89 145
e 89 757
e 90 858
e 90 364
e 90 890
e 90 360
e 91 181
e 91 833
e 91 235
e 92 283
e 92 994
e 92 535
e 92 341
e 93 232
e 93 314
e 93 517
e 93 828
e 93 851
e 93 991
e 95 891
e 95 278
e 95 518
e 95 634
e 95 506
e 96 798
e 96 497
e 98 150
e 98 958
e 98 463
e 98 837
e 98 446
e 98 278
e 99 446
e 99 639
e 99 610
e 99 224
e 100 998
e 100 399
e 100 811
e 100 813
e 100 450
e 100 392
e 101 483
e 101 233
e 101 872
e 101 688
e 103 946
e 103 861
e 103 297
e 103 573
e 105 780
e 105 373
e 105 818
e 106 599
e 106 571
e 106 544
e 106 683
e 106 267
e 106 978
e 107 632
e 107 543
e 107 797
e 107 119
e 108 735
e 108 848
e 108 811
e 108 575
e 108 512
e 109 774
e 109 709
e 109 948
e 109 610
e 110 379
e 110 564
e 110 426
e 110 958
e 110 636
e 110 543
e 110 227
e 111 785
e 111 998
e 111 537
e 111 714
e 111 982
e 111 884
e 112 179
e 112 827
e 112 285
e 114 267
e 114 841
e 114 952
e 115 330
e 115 417
e 115 281
e 115 556
e 116 439
e 116 154
e 116 782
e 116 717
e 118 966
e 118 549
e 118 783
e 118 531
e 119 883
e 119 605
e 119 332
e 119 259
e 119 583
e 119 189
e 119 997
e 120 701
e 120 695
e 120 828
e 120 343
e 120 341
e 120 906
e 120 412
e 120 585
e 121 684
e 121 285
e 121 425
e 121 308
e 121 850
e 121 327
e 122 140
e 122 877
e 123 843
e 123 339
e 123 833
e 124 729
e 124 475
e 124 572
e 124 492
e 124 872
e 125 414
e 125 222
e 125 557
e 125 802
e 126 802
e 126 189
e 126 623
e 127 854
e 127 398
e 127 292
e 127 749
e 128 537
e 128 377
e 128 433
e 128 167
e 128 345
e 128 297
e 129 983
e 129 714
e 129 606
e 129 588
e 130 746
e 130 503
e 130 259
e 130 439
e 130 768
e 130 685
e 130 859
e 131 811
e 131 611
e 131 171
e 133 711
e 133 217
e 133 411
e 134 354
e 134 682
e 134 821
e 134 942
e 134 608
e 135 651
e 135 291
e 135 766
e 135 518
e 137 399
e 138 734
e 138 667
e 138 211
e 138 627
e 138 720
e 140 564
e 140 207
e 140 201
e 140 568
e 141 612
e 141 850
e 141 981
e 142 796
e 142 617
e 142 518
e 142 798
e 143 854
e 143 898
e 143 608
e 144 188
e 144 155
e 145 487
e 145 589
e 146 966
e 146 901
e 146 217
e 146 247
e 146 794
e 146 157
e 147 644
e 147 377
e 147 876
e 147 519
e 148 682
e 148 408
e 148 549
e 148 465
e 149 629
e 149 178
e 150 278
e 150 465
e 151 651
e 151 159
e 151 837
e 151 538
e 151 810
e 152 523
e 152 744
e 152 154
e 152 404
e 153 860
e 153 215
e 153 294
e 153 915
e 153 298
e 154 811
e 154 469
e 154 885
e 154 656
e 154 852
e 154 836
e 155 382
e 155 240
e 155 438
e 156 955
e 156 177
e 156 798
e 157 473
e 157 584
e 157 259
e 157 590
e 158 301
e 158 224
e 158 328
e 158 969
e 159 181
e 159 531
e 159 645
e 159 670
e 159 480
e 160 798
e 160 796
e 160 392
e 160 977
e 160 546
e 161 166
e 161 240
e 161 740
e 163 813
e 163 722
e 164 327
e 164 808
e 164 228
e 164 391
e 165 409
e 165 566
e 165 716
e 165 948
e 166 171
e 166 298
e 166 962
e 166 999
e 166 682
e 167 741
e 167 762
e 167 245
e 167 516
e 167 969
e 167 530
e 167 746
e 167 449
e 167 585
e 168 290
e 168 750
e 168 962
e 168 735
e 168 224
e 171 389
e 171 616
e 171 553
e 171 817
e 171 431
e 171 606
e 172 831
