n 1000
e 0 830
e 0 931
e 0 809
e 0 778
e 0 225
e 0 344
e 1 198
e 1 940
e 1 979
e 1 516
e 1 565
e 2 244
e 2 520
e 2 761
e 2 883
e 2 749
e 3 726
e 3 975
e 3 994
e 4 824
e 4 844
e 4 265
e 4 796
e 5 858
e 5 760
e 5 354
e 5 863
e 5 451
e 6 856
e 6 399
e 6 320
e 6 736
e 6 733
e 7 891
e 7 58
e 7 146
e 9 371
e 9 331
e 9 707
e 9 846
e 9 839
e 10 904
e 10 504
e 10 267
e 12 386
e 12 623
e 12 232
e 13 177
e 13 507
e 13 817
e 14 434
e 14 702
e 14 528
e 14 360
e 14 974
e 14 407
e 15 734
e 15 58
e 15 72
e 15 17
e 16 707
e 16 386
e 16 70
e 16 893
e 16 97
e 17 874
e 17 147
e 18 529
e 18 732
e 18 769
e 20 152
e 20 432
e 20 721
e 20 717
e 21 694
e 21 954
e 21 46
e 21 639
e 21 721
e 22 23
e 22 991
e 22 887
e 22 660
e 23 112
e 23 527
e 23 625
e 23 529
e 24 668
e 24 362
e 24 508
e 24 79
e 24 368
e 25 62
e 25 877
e 25 540
e 25 146
e 25 84
e 26 729
e 26 935
e 26 55
e 26 911
e 26 302
e 27 281
e 27 774
e 27 606
e 27 778
e 27 836
e 28 221
e 28 312
e 28 575
e 29 61
e 29 197
e 29 840
e 29 446
e 30 835
e 30 972
e 30 383
e 31 964
e 31 202
e 31 609
e 34 733
e 34 267
e 34 572
e 34 984
e 34 629
e 34 496
e 34 290
e 34 220
e 34 35
e 35 878
e 35 856
e 35 105
e 35 569
e 35 174
e 37 660
e 37 876
e 37 505
e 38 666
e 38 311
e 38 494
e 38 318
e 38 46
e 38 471
e 38 558
e 38 527
e 39 572
e 39 949
e 39 719
e 39 767
e 39 984
e 40 814
e 40 56
e 40 673
e 40 153
e 41 458
e 41 873
e 41 685
e 42 363
e 42 687
e 42 944
e 42 346
e 42 141
e 42 473
e 43 519
e 43 174
e 43 71
e 46 716
e 46 756
e 46 208
e 46 58
e 46 732
e 48 946
e 48 375
e 48 242
e 48 770
