n 1000
e 0 796
e 0 220
e 0 978
e 0 830
e 1 781
e 1 643
e 1 108
e 2 39
e 2 665
e 2 73
e 2 641
e 2 437
e 2 220
e 2 374
e 3 304
e 3 595
e 3 759
e 3 104
e 4 832
e 4 782
e 4 129
e 4 466
e 5 142
e 5 65
e 5 197
e 5 392
e 5 274
e 5 191
e 6 526
e 6 713
e 6 920
e 6 438
e 8 545
e 8 914
e 8 435
e 9 635
e 9 585
e 9 878
e 9 845
e 11 946
e 11 73
e 11 60
e 11 40
e 13 632
e 13 93
e 13 587
e 14 405
e 14 80
e 14 481
e 14 988
e 15 526
e 15 774
e 15 797
e 17 872
e 17 283
e 17 624
e 17 882
e 17 36
e 17 812
e 17 382
e 20 303
e 20 756
e 20 106
e 20 937
e 21 55
e 21 405
e 21 896
e 21 442
e 22 310
e 22 498
e 22 510
e 22 725
e 22 997
e 22 425
e 22 844
e 22 222
e 23 876
e 23 912
e 23 55
e 23 951
e 23 282
e 23 122
e 24 646
e 24 524
e 24 731
e 24 726
e 26 526
e 26 317
e 26 509
e 26 988
e 26 315
e 28 978
e 28 917
e 28 747
e 29 356
e 29 930
e 29 614
e 29 473
e 29 131
e 29 292
e 30 488
e 30 666
e 30 646
e 30 188
e 31 138
e 31 435
e 31 281
e 31 964
e 31 395
e 31 676
e 31 639
e 32 421
e 32 393
e 32 583
e 33 619
e 33 808
e 33 762
e 33 499
e 33 637
e 33 721
e 33 622
e 33 716
e 33 159
e 33 626
e 33 663
e 34 256
e 34 365
e 34 955
e 34 308
e 34 208
e 34 557
e 36 492
e 36 664
e 37 610
e 37 105
e 37 420
e 37 540
e 38 310
e 38 173
e 38 436
e 38 704
e 38 360
e 38 123
e 38 457
e 38 978
e 38 281
e 38 787
e 38 73
e 39 245
e 39 687
e 39 686
e 40 230
e 40 60
e 40 167
e 40 594
e 41 571
e 41 392
e 41 173
e 41 208
e 41 196
e 41 776
e 42 424
e 42 134
e 42 984
e 42 359
e 42 568
e 43 370
e 43 357
e 43 606
e 44 944
e 44 340
e 44 296
e 45 820
e 45 504
e 45 127
e 45 810
e 45 373
e 49 101
e 49 920
e 49 104
e 49 543
e 49 256
e 49 801
e 49 782
e 49 394
e 52 790
e 52 134
e 52 672
e 53 872
e 53 182
e 53 214
e 53 154
e 53 498
e 53 287
e 53 494
e 53 107
e 54 654
e 54 562
e 54 290
e 54 470
e 54 830
e 55 317
e 55 59
e 55 297
e 55 145
e 56 65
e 56 984
e 56 335
e 56 633
e 57 955
e 57 837
e 57 559
e 57 547
e 57 645
e 57 954
e 58 862
e 58 144
e 58 326
e 58 363
e 58 550
e 59 591
e 59 304
e 59 986
e 60 399
e 60 276
e 62 938
e 62 157
e 62 995
e 62 292
e 62 807
e 63 841
e 63 471
e 63 494
e 63 756
e 63 718
e 64 249
e 64 827
e 64 394
e 64 635
e 65 665
e 65 137
e 67 629
e 67 98
e 67 439
e 68 796
e 68 547
e 68 545
e 68 98
e 69 613
e 69 414
e 69 620
e 69 255
e 69 81
e 69 679
e 70 568
e 70 792
e 70 262
e 70 803
e 70 554
e 70 165
e 72 660
e 72 80
e 72 841
e 72 446
e 72 390
e 73 262
e 73 812
e 73 464
e 74 223
e 74 467
e 74 897
e 74 618
e 74 152
e 76 335
e 76 255
e 76 522
e 78 469
e 78 239
e 78 485
e 78 373
e 78 829
e 78 410
e 78 730
e 78 986
e 79 152
e 79 930
e 79 632
e 79 648
e 79 310
e 80 725
e 80 880
e 80 608
e 80 421
e 81 354
e 81 90
e 81 315
e 81 695
e 81 936
e 89 317
e 89 413
e 89 845
e 89 640
e 89 951
e 89 305
e 90 407
e 90 312
e 90 293
e 91 581
e 91 471
e 91 914
e 91 282
e 91 626
e 91 137
e 93 555
e 93 517
e 93 149
e 94 785
e 94 309
e 94 904
e 94 416
e 94 869
e 95 395
e 95 593
e 95 866
e 95 146
e 95 121
e 95 855
e 95 296
e 96 576
e 96 308
e 96 988
e 97 207
e 97 303
e 97 368
e 97 144
e 97 437
e 98 884
e 98 121
e 99 265
e 99 787
e 99 825
e 99 892
e 100 933
e 100 534
e 100 318
e 100 604
e 101 569
e 101 966
e 101 321
e 102 912
e 102 776
e 102 239
e 102 486
e 102 742
e 103 290
e 103 410
e 103 543
e 103 557
e 103 856
e 104 131
e 104 471
e 104 261
e 105 623
e 105 568
e 105 738
e 106 603
e 106 669
e 106 439
e 107 889
e 107 653
e 107 836
e 107 573
e 107 866
e 108 667
e 108 384
e 108 116
e 108 431
e 108 657
e 109 667
e 109 550
e 109 632
e 110 684
e 110 345
e 110 360
e 110 815
e 111 319
e 111 991
e 111 759
e 112 161
e 112 421
e 112 324
e 114 861
e 114 295
e 114 937
e 114 439
e 114 912
e 114 587
e 116 824
e 116 640
e 116 545
e 116 785
e 117 599
e 117 901
e 117 821
e 117 139
e 118 490
e 118 748
e 118 894
e 119 129
e 119 963
e 119 736
e 119 218
e 119 622
e 120 755
e 120 365
e 120 751
e 121 385
e 121 157
e 122 437
e 122 932
e 122 697
e 123 482
e 123 893
e 123 830
e 123 541
e 123 983
e 124 994
e 124 200
e 124 736
e 124 891
e 125 623
e 125 665
e 125 485
e 126 445
e 126 130
e 126 477
e 127 698
e 127 720
e 127 241
e 127 466
e 127 904
e 128 982
e 128 484
e 128 742
e 128 203
e 128 902
e 128 962
e 129 392
e 129 194
e 129 880
e 129 872
e 129 709
e 129 610
e 129 555
e 130 716
e 130 641
e 130 545
e 130 167
e 130 736
e 130 941
e 131 367
e 131 284
e 131 141
e 131 695
e 131 179
e 134 963
e 134 800
e 134 871
e 135 989
e 135 353
e 135 754
e 136 462
e 136 147
e 136 467
e 136 431
e 136 755
e 136 512
e 137 588
e 137 836
e 138 547
e 138 467
e 138 486
e 139 700
e 139 747
e 139 822
e 139 335
e 140 475
e 140 738
e 140 284
e 140 169
e 141 827
e 141 188
e 141 465
e 141 655
e 142 483
e 142 720
e 142 561
e 142 565
e 143 175
e 143 246
e 143 800
e 143 583
e 144 245
e 144 907
e 144 479
e 144 344
e 145 512
e 145 551
e 145 459
e 146 766
e 146 978
e 147 652
e 147 172
e 147 909
e 147 659
e 148 547
e 148 897
e 148 583
e 149 226
e 149 748
e 149 675
e 149 686
e 150 414
e 150 781
e 150 228
e 150 694
e 151 857
e 151 377
e 151 817
e 151 193
e 152 378
e 152 382
e 154 222
e 154 627
e 154 536
e 154 800
e 154 974
e 154 737
e 157 306
e 157 750
e 157 551
e 157 488
e 159 762
e 159 165
e 160 430
e 160 773
e 160 303
e 160 479
e 161 859
e 161 209
e 161 650
e 161 487
e 161 958
e 161 281
e 162 389
e 162 386
e 162 606
e 162 821
e 165 360
e 165 306
e 167 786
e 167 435
e 168 864
e 168 690
e 168 882
e 168 693
e 169 541
e 169 619
e 169 790
e 171 705
e 171 277
e 171 961
e 171 534
e 171 871
e 172 669
e 172 595
e 173 640
e 173 521
e 175 336
e 175 227
e 175 534
e 175 376
e 175 599
e 176 896
e 176 774
e 176 776
e 176 777
e 179 998
e 179 407
e 179 360
e 180 578
e 180 358
e 180 996
e 181 495
e 181 278
e 181 213
e 182 631
e 182 379
e 182 988
e 182 227
e 182 562
e 182 437
e 183 190
e 183 740
e 183 308
e 185 846
e 185 371
e 185 851
e 186 403
e 186 654
e 186 852
e 188 816
e 188 470
e 188 519
e 190 749
e 190 886
e 190 383
e 190 268
e 191 669
e 191 409
e 191 901
e 191 558
e 191 460
e 191 294
e 191 929
e 192 913
e 192 738
e 192 936
e 192 795
e 193 926
e 193 715
e 193 269
e 193 793
e 194 640
e 194 958
e 194 997
e 194 379
e 195 705
e 195 701
e 195 534
e 195 832
e 196 684
e 196 213
e 197 277
e 197 371
e 197 483
e 197 841
e 197 217
e 198 902
e 198 337
e 198 282
e 198 662
e 199 589
e 199 429
e 199 407
e 199 312
e 200 203
e 200 709
e 203 279
e 203 754
e 205 595
e 205 748
e 205 495
e 205 464
e 207 228
e 207 361
e 207 937
e 207 552
e 208 366
e 208 296
e 208 841
e 209 754
e 209 231
e 209 349
e 209 358
e 210 637
e 210 884
e 210 907
e 210 704
