n 2000
e 0 1374
e 0 1016
e 0 864
e 0 1185
e 1 94
e 1 498
e 1 651
e 2 254
e 2 1459
e 2 251
e 2 329
e 2 798
e 2 844
e 2 41
e 3 1185
e 3 23
e 3 1424
e 3 1435
e 3 1706
e 3 1521
e 5 6
e 5 1501
e 5 1362
e 5 574
e 5 1269
e 5 1299
e 6 926
e 6 1296
e 6 1884
e 7 1972
e 7 1002
e 7 694
e 8 828
e 8 998
e 8 620
e 8 1983
e 8 471
e 10 333
e 10 1773
e 10 1434
e 12 1227
e 12 1892
e 12 1460
e 12 747
e 13 1003
e 13 651
e 13 1805
e 13 519
e 13 224
e 14 734
e 14 1503
e 14 1820
e 16 386
e 16 897
e 16 1348
e 16 894
e 16 841
e 19 928
e 19 857
e 19 839
e 20 1077
e 20 407
e 20 960
e 20 152
e 20 49
e 20 1413
e 20 1260
e 20 1282
e 20 1904
e 20 1978
e 20 817
e 20 1289
e 23 950
e 23 1819
e 23 644
e 24 879
e 24 1124
e 24 1682
e 24 836
e 24 1390
e 25 67
e 25 991
e 25 925
e 25 1045
e 25 1469
e 26 500
e 26 1006
e 26 191
e 26 1074
e 26 1820
e 26 1425
e 27 693
e 27 1614
e 27 1402
e 27 723
e 27 1660
e 27 1796
e 27 1722
e 28 128
e 28 1674
e 28 1199
e 28 1220
e 28 1339
e 29 1028
e 29 61
e 29 687
e 31 933
e 31 915
e 31 1676
e 31 1898
e 32 1302
e 32 899
e 32 1005
e 33 1011
e 33 483
e 33 469
e 33 137
e 33 1356
e 33 1468
e 34 1474
e 34 395
e 34 1229
e 34 1304
e 34 794
e 35 1157
e 35 1502
e 35 1117
e 35 1924
e 36 1786
e 36 1934
e 36 1885
e 36 588
e 36 1136
e 36 1615
e 36 545
e 36 213
e 36 95
e 37 1665
e 37 1657
e 37 1259
e 38 1854
e 38 237
e 38 63
e 39 1794
e 39 588
e 39 1556
e 39 966
e 39 1194
e 39 1474
e 40 1547
e 40 1782
e 40 64
e 40 570
e 40 1939
e 40 497
e 41 465
e 41 1222
e 42 1462
e 42 725
e 42 445
e 42 344
e 42 944
e 42 276
e 42 602
e 44 288
e 44 1069
e 44 677
e 44 1163
e 46 341
e 46 1448
e 46 1995
e 46 1645
e 46 1850
e 46 1015
e 47 1766
e 47 1797
e 47 942
e 47 268
e 47 1606
e 47 479
e 48 1070
e 48 1801
e 48 1341
e 48 119
e 48 220
e 49 1897
e 49 1896
e 49 340
e 49 901
e 49 852
e 50 766
e 50 1107
e 50 1866
e 53 819
e 53 1034
e 53 92
e 53 1041
e 53 1876
e 54 1950
e 54 1125
e 54 641
e 55 1649
e 55 303
e 55 1691
e 55 762
e 55 746
e 55 203
e 56 1357
e 56 1620
e 56 68
e 56 1640
e 56 712
e 58 1124
e 58 1147
e 58 471
e 59 931
e 59 403
e 59 1242
e 59 1144
e 59 1967
e 60 358
e 60 369
e 60 1340
e 60 948
e 61 1746
e 61 1380
e 61 1710
e 62 122
e 62 531
e 62 1595
e 63 1126
e 63 622
e 63 1501
e 63 330
e 63 1027
e 64 1404
e 64 375
e 65 439
e 65 1370
e 65 902
e 65 416
e 67 1932
e 67 1776
e 67 401
e 67 1818
e 68 1578
e 68 1047
e 68 305
e 68 157
e 69 1630
e 69 1395
e 69 472
e 70 166
e 70 1642
e 70 1545
e 70 861
e 70 1862
e 70 140
e 71 1551
e 71 1265
e 71 1812
e 71 1902
e 72 1183
e 72 1000
e 72 549
e 72 829
e 72 1120
e 73 1118
e 73 1272
e 73 1295
e 73 960
e 73 83
e 74 747
e 74 1089
e 74 752
e 74 1962
e 75 1693
e 75 549
e 75 333
e 75 247
e 76 1502
e 76 1229
e 76 432
e 76 506
e 76 429
e 76 937
e 76 834
e 76 920
e 76 1641
e 77 1948
e 77 191
e 77 360
e 77 1208
e 77 1645
e 77 1124
e 78 1832
e 78 287
e 78 1226
e 78 1259
e 79 1640
e 79 600
e 79 1732
e 79 218
e 79 1098
e 80 1260
e 80 1238
e 80 856
e 80 938
e 82 1483
e 82 933
e 82 1787
e 82 1666
e 83 352
e 83 267
e 83 1908
e 83 1595
e 83 147
e 84 969
e 84 1611
e 84 458
e 85 482
e 85 493
e 85 1252
e 85 1433
e 85 1260
e 85 1075
e 85 1851
e 86 1198
e 86 1934
e 86 1079
e 86 1502
e 87 1674
e 87 309
e 87 1910
e 87 1829
e 87 945
e 87 95
e 90 1174
e 90 1062
e 90 831
e 91 1742
e 91 450
e 91 1968
e 91 141
e 92 224
e 92 103
e 92 771
e 94 1906
e 94 1691
e 94 816
e 94 831
e 94 1520
e 95 942
e 95 1184
e 95 483
e 95 1521
