n 1000
e 0 975
e 0 261
e 0 308
e 0 915
e 0 610
e 0 48
e 2 335
e 2 67
e 2 133
e 2 230
e 3 176
e 3 934
e 3 75
e 3 6
e 3 927
e 3 277
e 6 72
e 6 808
e 6 591
e 7 456
e 7 430
e 7 233
e 7 849
e 7 198
e 7 952
e 7 611
e 7 703
e 8 572
e 8 327
e 8 234
e 8 998
e 10 404
e 10 488
e 10 366
e 10 13
e 10 222
e 11 836
e 11 278
e 11 165
e 12 26
e 12 59
e 12 649
e 12 448
e 13 375
e 13 949
e 13 151
e 13 415
e 13 369
e 13 962
e 14 425
e 14 368
e 14 514
e 16 193
e 16 123
e 16 762
e 16 472
e 16 915
e 16 480
e 16 111
e 16 911
e 17 108
e 17 624
e 17 977
e 18 909
e 18 990
e 18 678
e 18 393
e 19 590
e 19 760
e 19 423
e 19 971
e 19 71
e 19 127
e 19 502
e 21 700
e 21 512
e 21 702
e 21 356
e 21 901
e 26 822
e 26 38
e 26 329
e 26 989
e 26 403
e 26 275
e 26 212
e 26 361
e 27 934
e 27 970
e 27 255
e 28 941
e 28 564
e 28 114
e 28 472
e 28 67
e 28 469
e 30 853
e 30 658
e 30 978
e 30 961
e 30 935
e 30 588
e 31 770
e 31 152
e 31 788
e 31 572
e 32 263
e 32 228
e 32 251
e 32 527
e 32 499
e 34 765
e 34 616
e 34 982
e 35 618
e 35 342
e 35 113
e 35 245
e 36 271
e 36 939
e 36 974
e 36 716
e 36 982
e 36 112
e 37 450
e 37 401
e 37 136
e 37 158
e 37 641
e 37 338
e 37 407
e 38 370
e 38 541
e 38 572
e 38 350
e 38 400
e 38 254
e 38 756
e 38 927
e 39 642
e 39 765
e 39 232
e 39 100
e 39 948
e 40 342
e 40 132
e 40 89
e 40 403
e 41 464
e 41 193
e 41 586
e 41 261
e 41 372
e 42 345
e 42 460
e 42 828
e 43 521
e 43 754
e 43 744
e 43 232
e 43 773
e 43 420
e 43 887
e 44 458
e 44 216
e 44 170
e 44 421
e 44 894
e 45 342
e 45 276
