n 1000
e 0 274
e 0 880
e 0 64
e 0 584
e 1 283
e 1 588
e 1 526
e 2 131
e 2 843
e 2 495
e 2 651
e 2 455
e 3 774
e 3 954
e 3 752
e 5 531
e 5 591
e 5 922
e 5 842
e 5 653
e 6 525
e 6 240
e 6 453
e 6 191
e 6 882
e 7 955
e 7 283
e 7 702
e 7 89
e 8 982
e 8 990
e 8 129
e 8 83
e 8 346
e 9 959
e 9 617
e 9 294
e 9 277
e 9 827
e 10 236
e 10 435
e 10 226
e 11 389
e 11 422
e 11 708
e 11 184
e 12 41
e 12 824
e 12 887
e 12 97
e 15 635
e 15 87
e 15 878
e 15 920
e 15 437
e 15 870
e 16 481
e 16 960
e 16 991
e 16 606
e 16 227
e 18 949
e 18 383
e 18 106
e 18 277
e 19 236
e 19 891
e 19 487
e 19 966
e 19 517
e 20 191
e 20 420
e 20 118
e 20 116
e 21 471
e 21 968
e 21 816
e 21 431
e 21 971
e 22 274
e 22 84
e 22 760
e 23 766
e 23 755
e 23 869
e 24 569
e 24 479
e 24 238
e 24 462
e 25 617
e 25 187
e 25 712
e 25 922
e 25 699
e 26 292
e 26 431
e 26 685
e 27 156
e 27 399
e 27 81
e 27 62
e 27 373
e 28 590
e 28 561
e 28 180
e 28 733
e 28 74
e 30 187
e 30 106
e 30 402
e 30 755
e 30 260
e 30 39
e 30 484
e 30 477
e 30 434
e 30 631
e 30 781
e 30 791
e 30 140
e 31 294
e 31 176
e 31 252
e 31 222
e 32 788
e 32 436
e 32 474
e 32 81
e 32 770
e 34 230
e 34 518
e 34 477
e 34 148
e 34 932
e 34 754
e 34 291
e 34 631
e 34 882
e 35 416
e 35 696
e 35 824
e 35 72
e 36 625
e 36 988
e 36 77
e 36 321
e 37 594
e 37 549
e 37 88
e 37 337
e 38 698
e 38 485
e 38 570
e 38 488
e 39 510
e 39 137
e 39 222
e 39 228
e 40 322
e 40 271
e 40 756
e 41 290
e 41 276
e 41 777
e 43 181
e 43 690
e 43 113
e 43 137
e 43 351
e 44 580
e 44 657
e 44 570
e 44 877
e 44 565
e 45 323
e 45 930
e 45 191
e 45 507
e 45 888
e 46 825
e 46 81
e 46 552
e 46 855
e 46 504
e 46 338
e 47 918
e 47 853
e 47 339
e 47 825
e 48 379
e 48 237
e 48 500
e 48 102
e 48 454
e 48 836
e 49 976
e 49 488
e 49 687
e 49 920
e 49 99
e 50 973
e 50 644
e 50 791
e 51 769
e 51 700
e 51 478
e 51 935
e 51 942
e 54 180
e 54 675
e 54 250
e 55 982
e 55 504
e 55 451
e 55 813
e 56 541
e 56 571
e 56 132
e 56 426
e 58 571
e 58 455
e 58 113
e 58 499
e 59 331
e 59 418
e 59 745
e 62 328
e 62 80
e 62 348
e 62 382
e 63 937
e 63 954
e 63 718
e 63 780
e 63 311
e 63 619
e 63 795
e 63 866
e 63 206
e 63 764
e 64 77
e 64 789
e 64 207
e 64 815
e 65 522
e 65 68
e 65 534
e 65 733
e 67 133
e 67 174
e 67 911
e 68 231
e 68 756
e 68 323
e 68 196
e 69 92
e 69 560
e 69 924
e 69 142
e 69 202
e 69 238
e 69 527
e 70 349
e 70 222
e 70 642
e 72 343
e 72 549
e 72 831
e 72 535
e 73 710
e 73 286
e 73 92
e 74 232
e 74 541
e 75 346
e 75 272
e 75 738
e 75 281
e 75 518
e 75 315
e 77 772
e 77 311
e 77 971
e 78 380
e 78 836
e 78 665
e 78 634
e 78 677
e 79 512
e 79 818
e 79 124
e 80 566
e 80 707
e 82 752
e 82 358
e 82 766
e 82 729
e 83 334
e 83 925
e 83 910
e 84 707
e 84 373
e 85 808
e 85 921
e 85 675
e 85 807
e 86 613
e 86 446
e 86 931
e 86 262
e 86 162
e 87 831
e 87 239
e 87 623
e 87 114
e 87 824
e 88 477
e 88 107
e 88 768
e 88 916
e 89 765
e 89 792
e 89 495
e 91 505
e 91 861
e 91 986
e 92 791
e 92 675
e 92 561
e 92 451
e 92 765
e 93 649
e 93 505
e 93 816
e 93 468
e 93 782
e 94 408
e 94 202
e 94 324
e 96 105
e 96 560
e 96 374
e 97 601
e 97 480
e 97 587
e 97 365
e 97 657
e 98 791
e 98 980
e 98 324
e 98 413
e 99 795
e 99 993
e 99 222
e 99 798
e 102 464
e 102 868
e 104 417
e 104 507
e 104 484
e 104 172
e 104 470
e 104 608
e 104 760
e 104 937
e 104 158
e 105 150
e 105 228
e 105 407
e 106 900
e 106 437
e 106 229
e 106 849
e 106 271
e 106 288
e 107 426
e 107 742
e 108 558
e 108 521
e 108 900
e 108 699
e 109 847
e 109 379
e 109 535
e 109 113
e 111 338
e 111 244
e 111 222
e 112 903
e 112 134
e 112 526
e 113 310
e 113 687
e 113 708
e 114 516
e 114 666
e 114 335
e 114 410
e 114 179
e 114 722
e 114 341
e 114 142
e 115 763
e 115 334
e 115 328
e 115 463
e 116 762
e 116 193
e 116 711
e 116 873
e 117 529
e 117 886
e 117 916
e 118 407
e 118 493
e 118 682
e 118 432
e 118 133
e 118 594
e 119 121
e 119 767
e 119 234
e 119 928
e 120 810
e 120 818
e 120 173
e 121 404
e 121 915
e 121 201
e 123 594
e 123 456
e 123 805
e 124 399
e 124 564
e 126 682
e 126 932
e 126 668
e 129 395
e 129 166
e 129 796
e 129 362
e 129 876
e 130 468
e 130 681
e 130 162
e 130 786
e 130 703
e 130 985
e 131 358
e 131 374
e 132 404
e 132 502
e 132 535
e 133 767
e 133 640
e 133 925
e 133 369
e 134 512
e 134 632
e 134 611
e 134 559
e 134 464
e 135 367
e 135 847
e 135 834
e 135 766
e 137 437
e 137 791
e 137 664
e 137 359
e 137 635
e 138 993
e 138 763
e 138 255
e 138 878
e 140 630
e 140 160
e 140 812
e 141 936
e 141 512
e 141 619
e 142 995
e 142 323
e 142 634
e 143 197
e 143 948
e 143 152
e 143 704
e 143 618
e 144 581
e 144 504
e 144 225
e 144 618
e 146 985
e 146 944
e 146 285
e 146 938
e 146 740
e 146 772
e 147 612
e 147 810
e 147 202
e 148 498
e 148 928
e 148 470
e 148 621
e 148 445
e 148 150
e 149 407
e 149 762
e 149 942
e 149 806
e 149 608
e 150 925
e 150 370
e 152 309
e 152 757
e 152 483
e 152 312
e 153 500
e 153 800
e 153 557
e 153 183
e 155 550
e 155 853
e 155 757
e 155 479
e 156 482
e 156 412
e 156 356
e 157 799
e 157 470
e 157 404
e 157 569
e 157 215
e 158 777
e 158 655
e 158 255
e 159 769
e 159 979
e 159 914
e 160 483
e 160 962
e 160 243
e 160 613
e 160 959
e 162 413
e 162 654
e 162 346
e 165 436
e 165 251
e 165 946
e 165 734
e 165 964
e 165 362
e 166 442
e 166 363
e 166 789
e 168 184
e 168 238
e 168 804
e 168 351
