n 1000
e 0 179
e 0 219
e 0 734
e 1 74
e 1 366
e 1 397
e 1 66
e 1 785
e 1 354
e 2 117
e 2 744
e 2 390
e 2 683
e 2 587
e 2 10
e 3 262
e 3 700
e 3 615
e 3 475
e 3 423
e 4 334
e 4 830
e 4 505
e 5 536
e 5 713
e 5 233
e 5 715
e 5 369
e 5 629
e 5 746
e 5 225
e 5 411
e 6 918
e 6 951
e 6 602
e 6 910
e 7 933
e 7 531
e 7 470
e 7 33
e 7 515
e 8 125
e 8 438
e 8 795
e 8 170
e 8 548
e 8 201
e 8 689
e 8 370
e 10 942
e 10 82
e 10 299
e 10 902
e 10 836
e 10 228
e 10 861
e 10 595
e 10 725
e 11 716
e 11 840
e 11 970
e 11 679
e 14 931
e 14 332
e 14 435
e 14 268
e 14 550
e 15 66
e 15 558
e 15 274
e 15 678
e 16 110
e 16 212
e 16 192
e 16 585
e 16 916
e 16 994
e 17 532
e 17 753
e 17 356
e 17 388
e 17 302
e 17 484
e 18 50
e 18 925
e 18 98
e 19 530
e 19 717
e 19 434
e 19 759
e 19 639
e 19 973
e 19 347
e 21 798
e 21 671
e 21 628
e 21 718
e 21 406
e 22 329
e 22 644
e 22 897
e 22 362
e 22 942
e 24 622
e 24 516
e 24 808
e 24 568
e 25 481
e 25 128
e 25 214
e 26 602
e 26 526
e 26 990
e 26 469
e 26 50
e 26 55
e 26 706
e 26 421
e 26 769
e 28 214
e 28 150
e 28 915
e 28 218
e 28 707
e 28 726
e 29 207
e 29 884
e 29 220
e 29 634
e 33 744
e 33 308
e 33 602
e 33 165
e 33 645
e 33 688
e 33 221
e 34 536
e 34 145
e 34 169
e 34 155
e 34 305
e 34 833
e 35 455
e 35 100
e 35 225
e 36 362
e 36 519
e 36 547
e 36 893
e 36 369
e 37 149
e 37 389
e 37 590
e 38 41
e 38 684
e 38 886
e 38 103
e 38 787
e 38 165
e 38 145
e 38 193
e 39 178
e 39 328
e 39 614
e 39 75
e 41 231
e 41 550
e 41 600
e 41 129
e 41 103
e 44 595
e 44 913
e 44 144
e 46 59
e 46 569
e 46 265
e 46 964
e 46 370
e 46 364
e 48 355
e 48 895
e 48 733
e 48 905
e 49 957
e 49 467
e 49 497
e 50 522
e 50 300
e 50 350
e 52 300
e 52 117
e 52 830
e 52 863
e 52 466
e 53 75
e 53 595
e 53 269
e 54 344
e 54 556
e 54 311
e 54 646
e 54 407
e 54 543
e 54 540
e 55 312
e 55 622
e 55 505
e 56 499
e 56 427
e 56 886
e 56 586
e 56 302
e 56 706
e 56 725
e 57 152
e 57 96
e 57 242
e 57 923
e 57 89
e 59 724
e 59 490
e 59 791
e 59 294
e 59 670
e 60 560
e 60 217
