n 1000
e 0 327
e 0 566
e 0 42
e 0 672
e 0 907
e 0 869
e 0 263
e 2 967
e 2 720
e 2 228
e 3 452
e 3 310
e 3 707
e 4 957
e 4 177
e 4 108
e 6 16
e 6 24
e 6 275
e 6 482
e 7 914
e 7 263
e 7 653
e 9 736
e 9 769
e 9 400
e 9 367
e 12 174
e 12 509
e 12 288
e 13 221
e 13 943
e 13 248
e 13 749
e 15 609
e 15 304
e 15 751
e 15 686
e 16 832
e 16 534
e 16 34
e 16 388
e 17 755
e 17 251
e 17 749
e 19 909
e 19 563
e 19 769
e 19 638
e 19 163
e 19 630
e 19 354
e 21 197
e 21 240
e 21 107
e 21 697
e 22 124
e 22 945
e 22 299
e 22 245
e 22 988
e 23 575
e 23 44
e 23 531
e 23 605
e 23 745
e 23 718
e 24 669
e 24 551
e 24 785
e 24 265
e 24 504
e 25 518
e 25 634
e 25 920
e 26 323
e 26 704
e 26 273
e 26 997
e 26 513
e 26 521
e 27 122
e 27 609
e 27 933
e 29 243
e 29 120
e 29 69
e 29 820
e 29 146
e 29 872
e 31 261
e 31 435
e 31 594
e 31 41
e 31 68
e 31 231
e 32 595
e 32 775
e 32 371
e 33 606
e 33 673
e 33 961
e 33 206
e 34 909
e 34 330
e 34 140
e 34 702
e 35 169
e 35 170
e 35 36
e 35 360
e 36 227
e 36 526
e 36 640
e 36 240
e 37 692
e 37 519
e 37 702
e 38 296
e 38 299
e 38 199
e 38 789
e 38 932
e 38 468
e 40 284
e 40 57
e 40 701
e 40 559
e 40 245
e 40 664
e 41 665
e 41 407
e 41 413
e 41 814
e 41 443
e 42 740
e 42 811
e 43 483
e 43 950
e 43 721
e 43 236
e 43 796
e 44 636
e 44 646
e 44 673
e 44 253
e 44 279
e 46 626
e 46 605
e 46 355
e 47 128
e 47 384
e 47 913
e 47 138
e 48 157
e 48 551
e 48 144
e 48 62
e 51 169
e 51 735
e 51 892
e 51 598
e 52 373
e 52 593
e 52 967
e 52 669
e 53 634
e 53 692
e 53 240
e 53 168
e 54 720
e 54 457
e 54 776
e 54 762
e 55 791
e 55 627
e 55 978
e 55 572
e 55 456
e 55 667
e 56 105
e 56 676
e 56 158
e 56 511
e 56 532
e 56 140
e 56 902
e 56 387
e 57 969
e 57 666
e 57 830
e 58 250
e 58 134
e 58 664
e 58 675
e 59 163
e 59 117
e 59 767
e 59 113
e 59 644
e 60 874
e 60 177
e 60 881
e 60 471
e 60 663
e 60 982
e 62 836
e 62 77
e 62 999
e 62 437
e 64 222
e 64 358
e 64 683
e 65 476
e 65 748
e 65 516
e 65 387
e 66 261
e 66 186
e 66 580
e 68 705
e 68 256
e 68 756
e 68 214
e 68 421
e 68 505
e 68 974
e 69 93
e 69 771
e 69 271
e 70 319
e 70 109
e 70 169
e 71 228
e 71 894
e 71 994
e 72 344
e 72 702
e 72 678
e 72 198
e 73 793
e 73 377
e 73 732
e 74 961
e 74 323
e 74 864
e 74 320
e 75 78
e 75 770
e 75 630
e 75 95
e 75 226
e 76 429
e 76 896
e 76 328
e 77 706
e 77 446
e 78 188
e 78 137
e 78 699
e 79 950
e 79 624
e 79 669
e 79 479
e 81 531
e 81 683
e 81 709
e 81 772
e 81 756
e 81 497
e 81 680
e 82 232
e 82 833
e 82 821
e 82 753
e 85 398
e 85 683
e 85 790
e 85 836
e 85 263
e 86 987
e 86 775
e 86 103
e 88 354
e 88 445
e 88 928
e 88 952
e 93 721
e 93 148
e 93 712
e 93 841
e 95 912
e 95 484
e 95 531
e 95 144
e 95 512
e 97 709
e 97 667
e 97 268
e 97 614
e 97 631
e 97 765
e 98 206
e 98 932
e 98 261
e 98 886
e 98 175
e 98 461
e 99 452
e 99 375
e 99 832
e 99 259
e 99 770
e 99 234
e 100 437
e 100 192
e 100 324
e 100 851
e 100 699
e 100 240
e 100 491
e 101 909
e 101 867
e 101 367
e 101 765
e 102 240
e 102 290
e 102 459
e 102 235
e 103 734
e 103 783
e 103 284
e 103 740
e 103 862
e 103 506
e 104 637
e 104 459
e 104 394
e 104 859
e 104 261
e 105 449
e 105 214
e 106 926
e 106 547
e 106 214
e 106 285
e 106 377
e 106 692
e 107 678
e 107 412
e 107 320
e 107 309
e 108 762
e 108 851
e 109 554
e 109 375
e 109 110
e 110 503
e 110 848
e 110 418
e 110 745
e 110 806
e 110 165
e 113 710
e 113 837
e 113 997
e 113 325
e 114 355
e 114 181
e 114 490
e 115 216
e 115 674
e 115 231
e 115 683
e 115 765
e 115 124
e 116 757
e 116 502
e 116 371
e 116 772
e 116 918
e 116 653
e 116 400
e 116 662
e 116 905
e 116 145
e 117 731
e 117 477
e 117 138
e 117 622
e 117 230
e 117 998
e 118 925
e 118 797
e 118 663
e 118 964
e 119 448
e 119 788
e 119 470
e 119 863
e 120 243
e 120 506
e 120 725
e 120 815
e 121 912
e 121 210
e 121 232
e 122 706
e 122 936
e 122 846
e 123 863
e 123 435
e 123 634
e 124 151
e 124 992
e 124 925
e 125 852
e 125 641
e 125 974
e 126 181
e 126 866
e 126 749
e 127 744
e 127 280
e 127 509
e 127 387
e 128 740
e 128 997
e 128 197
e 128 446
e 128 326
e 129 250
e 129 629
e 129 247
e 130 497
e 130 475
e 130 793
e 130 718
e 130 468
e 131 814
e 131 634
e 131 394
e 131 273
e 131 547
e 132 834
e 132 768
e 132 794
e 132 751
e 132 147
e 134 841
e 134 617
e 135 443
e 135 737
e 135 758
e 135 732
e 135 827
e 136 985
e 136 479
e 136 316
e 136 680
e 136 443
e 137 706
e 137 295
e 137 755
e 138 333
e 138 635
e 139 839
e 139 573
e 139 845
e 139 275
e 139 579
e 140 794
e 140 552
e 141 860
e 141 911
e 141 890
e 141 749
e 142 195
e 142 858
e 142 918
e 143 882
e 143 430
e 143 164
e 143 373
e 143 657
e 143 421
e 143 575
e 144 525
e 144 476
e 144 652
e 144 615
e 144 374
e 145 767
e 145 673
e 146 882
e 146 265
e 146 727
e 146 873
e 147 312
e 147 151
e 147 789
e 147 556
e 147 770
e 148 617
e 148 248
e 148 154
e 148 249
e 148 355
e 149 615
e 149 183
e 149 787
e 150 892
e 150 374
e 150 216
e 151 952
e 151 362
e 151 377
e 152 252
e 152 327
e 152 240
