n 1000
e 0 237
e 0 553
e 0 278
e 1 92
e 1 640
e 1 69
e 1 534
e 4 26
e 4 360
e 4 138
e 5 785
e 5 662
e 5 151
e 5 470
e 6 893
e 6 47
e 6 440
e 7 497
e 7 587
e 7 525
e 7 235
e 8 328
e 8 739
e 8 757
e 8 731
e 8 268
e 9 511
e 9 68
e 9 44
e 9 568
e 9 485
e 9 809
e 10 946
e 10 883
e 10 538
e 10 435
e 10 687
e 10 865
e 11 40
e 11 650
e 11 31
e 11 151
e 11 862
e 12 577
e 12 795
e 12 687
e 12 392
e 12 165
e 12 857
e 13 168
e 13 890
e 13 962
e 13 898
e 13 289
e 13 216
e 14 966
e 14 847
e 14 843
e 14 587
e 14 459
e 15 279
e 15 939
e 15 435
e 15 537
e 15 316
e 18 269
e 18 731
e 18 599
e 19 375
e 19 848
e 19 416
e 19 901
e 19 327
e 20 685
e 20 187
e 20 147
e 20 197
e 20 436
e 20 575
e 22 953
e 22 545
e 22 566
e 22 329
e 22 865
e 22 881
e 23 507
e 23 857
e 23 152
e 23 286
e 23 987
e 23 808
e 24 850
e 24 734
e 24 556
e 24 257
e 25 559
e 25 537
e 25 170
e 26 998
e 26 946
e 26 285
e 26 691
e 26 647
e 26 217
e 26 705
e 26 260
e 27 851
e 27 131
e 27 594
e 27 290
e 27 628
e 28 599
e 28 373
e 28 569
e 28 996
e 28 858
e 29 119
e 29 769
e 29 37
e 30 199
e 30 690
e 30 56
e 30 332
e 31 82
e 31 334
e 31 898
e 32 912
e 32 511
e 32 832
e 32 869
e 33 737
e 33 755
e 33 53
e 33 145
e 35 745
e 35 670
e 35 628
e 35 876
e 35 898
e 37 668
e 37 656
e 37 438
e 37 969
e 37 362
e 37 655
e 37 624
e 38 641
e 38 106
e 38 104
e 38 647
e 38 512
e 39 131
e 39 392
e 39 361
e 40 490
e 40 310
e 40 73
e 40 870
e 40 833
e 40 564
e 41 431
e 41 730
e 41 696
e 41 516
e 41 297
e 42 761
e 42 789
e 42 791
e 42 670
e 42 727
e 42 313
e 43 131
e 43 435
e 43 649
e 44 633
e 44 972
e 44 255
e 44 400
e 44 549
e 44 152
e 45 750
e 45 71
e 45 902
e 46 622
e 46 540
e 46 460
e 46 222
e 46 421
e 46 879
e 47 263
e 47 668
e 47 552
e 47 623
e 48 196
e 48 468
e 48 498
e 48 917
e 49 386
e 49 870
e 49 521
e 49 705
e 49 196
e 49 351
e 51 635
e 51 448
e 51 522
e 51 893
e 51 325
e 51 407
e 51 587
e 53 229
e 53 107
e 53 591
e 54 307
e 54 956
e 54 551
e 54 980
e 54 822
e 55 532
e 55 268
e 55 744
e 56 124
e 56 982
e 56 625
e 56 265
e 59 562
e 59 185
e 59 833
e 59 293
e 59 357
e 59 521
e 60 937
e 60 201
e 60 521
e 61 719
e 61 121
e 61 508
e 62 807
e 62 708
e 62 147
e 62 613
e 63 810
e 63 906
e 63 826
e 64 609
e 64 744
e 64 926
e 64 841
e 64 355
e 64 960
e 64 458
e 64 590
e 64 503
e 65 614
e 65 494
e 65 374
e 65 428
e 67 157
e 67 913
e 67 963
e 68 434
e 68 879
e 68 650
e 69 527
e 69 505
e 69 104
e 69 548
e 69 277
e 69 109
e 69 546
e 71 581
e 71 746
e 71 578
e 71 613
e 71 567
e 71 160
e 71 618
e 73 164
e 73 678
e 73 132
e 74 538
e 74 388
e 74 797
e 74 237
e 74 418
e 76 269
e 76 358
e 76 806
e 77 815
e 77 624
e 77 122
e 79 542
e 79 903
e 79 105
e 79 365
e 79 840
e 79 815
e 80 492
e 80 263
e 80 440
e 80 960
e 81 995
e 81 315
e 81 162
e 81 747
e 82 456
e 82 937
e 82 607
e 83 791
e 83 950
e 83 201
e 83 926
e 86 847
e 86 832
e 86 785
e 87 303
e 87 652
e 87 492
e 87 362
e 88 149
e 88 549
e 88 562
e 88 628
e 89 385
e 89 310
e 89 320
e 89 706
e 91 832
e 91 138
e 91 598
e 91 809
e 92 478
e 92 113
e 92 366
e 93 259
e 93 969
e 93 891
