n 1000
e 0 996
e 0 54
e 0 470
e 0 287
e 1 252
e 1 256
e 1 457
e 1 275
e 1 662
e 1 303
e 1 824
e 2 309
e 2 135
e 2 141
e 2 820
e 2 969
e 2 673
e 2 812
e 4 578
e 4 532
e 4 260
e 8 233
e 8 839
e 8 646
e 8 624
e 8 674
e 8 360
e 8 58
e 8 654
e 9 410
e 9 420
e 9 919
e 9 815
e 10 939
e 10 25
e 10 165
e 11 520
e 11 490
e 11 710
e 11 742
e 11 925
e 11 856
e 12 152
e 12 922
e 12 563
e 13 825
e 13 180
e 13 235
e 13 974
e 13 54
e 14 437
e 14 562
e 14 572
e 14 183
e 14 737
e 14 630
e 14 392
e 17 416
e 17 393
e 17 89
e 17 234
e 18 775
e 18 161
e 18 90
e 18 374
e 18 115
e 18 218
e 18 619
e 20 483
e 20 240
e 20 677
e 20 974
e 20 473
e 20 959
e 20 766
e 21 206
e 21 448
e 21 417
e 21 287
e 21 480
e 22 868
e 22 608
e 22 391
e 23 310
e 23 658
e 23 902
e 24 142
e 24 820
e 24 446
e 24 806
e 25 653
e 25 360
e 25 614
e 27 695
e 27 574
e 27 65
e 28 129
e 28 723
e 28 97
e 28 440
e 28 916
e 28 630
e 28 253
e 28 636
e 29 349
e 29 113
e 29 964
e 29 391
e 29 657
e 30 536
e 30 730
e 30 219
e 30 888
e 30 437
e 31 750
e 31 986
e 31 468
e 31 80
e 31 623
e 33 911
e 33 307
e 33 64
e 33 195
e 33 306
e 33 922
e 34 62
e 34 162
e 34 215
e 35 884
e 35 391
e 35 638
e 35 249
e 38 581
e 38 158
e 38 71
e 38 888
e 39 331
e 39 923
e 39 233
e 39 466
e 39 404
e 41 319
e 41 475
e 41 305
e 41 443
e 41 344
e 41 318
e 41 244
e 42 436
e 42 734
e 42 133
e 42 141
e 42 78
e 42 277
e 43 465
e 43 797
e 43 557
e 45 577
e 45 664
e 45 285
e 45 791
e 45 110
e 48 765
e 48 371
e 48 506
e 48 845
e 48 630
e 48 906
e 49 248
