n 1000
e 0 942
e 0 718
e 0 368
e 0 795
e 0 960
e 1 823
e 1 476
e 1 757
e 2 166
e 2 547
e 2 309
e 3 550
e 3 377
e 3 209
e 3 892
e 3 242
e 4 887
e 4 798
e 4 842
e 4 97
e 4 789
e 5 958
e 5 738
e 5 166
e 5 384
e 6 225
e 6 245
e 6 126
e 6 325
e 7 363
e 7 569
e 7 832
e 8 108
e 8 292
e 8 191
e 9 664
e 9 754
e 9 394
e 9 76
e 9 808
e 10 56
e 10 242
e 10 507
e 10 819
e 10 51
e 10 50
e 10 81
e 11 299
e 11 543
e 11 72
e 11 452
e 11 414
e 11 204
e 11 261
e 12 203
e 12 577
e 12 433
e 12 791
e 12 700
e 12 734
e 14 985
e 14 972
e 14 890
e 15 668
e 15 840
e 15 374
e 15 31
e 15 629
e 15 796
e 15 393
e 15 458
e 16 133
e 16 690
e 16 211
e 16 477
e 17 913
e 17 698
e 17 300
e 17 145
e 17 581
e 20 759
e 20 923
e 20 102
e 20 816
e 20 91
e 20 312
e 20 314
e 21 743
e 21 488
e 21 633
e 21 829
e 21 195
e 22 229
e 22 641
e 22 635
e 24 354
e 24 241
e 24 178
e 24 165
e 25 278
e 25 832
e 25 665
e 25 589
e 25 729
e 25 444
e 26 213
e 26 571
e 26 234
e 26 493
e 28 361
e 28 889
e 28 974
e 28 866
e 28 629
e 28 77
e 28 769
e 29 987
e 29 34
e 29 256
e 29 972
e 29 487
e 30 240
e 30 685
e 30 225
e 31 738
e 31 874
e 31 594
e 31 829
e 31 245
e 31 799
e 31 327
e 32 897
e 32 702
e 32 51
e 32 239
e 32 611
e 34 460
e 34 395
e 34 660
e 34 729
e 34 525
e 35 865
e 35 609
e 35 493
e 35 842
e 36 767
e 36 121
e 36 190
e 36 958
e 38 623
e 38 526
e 38 809
e 39 48
e 39 552
e 39 316
e 40 144
e 40 530
e 40 919
e 40 119
e 40 990
e 40 164
e 40 612
e 41 861
e 41 821
e 41 964
e 41 890
e 41 412
e 41 723
e 41 296
e 41 181
e 42 835
e 42 367
e 42 88
e 43 595
e 43 901
e 43 67
e 43 948
e 44 92
e 44 87
e 44 101
e 44 732
e 44 616
e 46 966
e 46 162
e 46 252
e 46 750
e 46 705
e 46 473
e 48 593
e 48 865
e 48 343
e 49 519
e 49 573
e 49 648
e 49 913
e 50 52
e 50 101
e 50 435
e 50 463
e 50 513
e 50 314
e 51 798
e 51 603
e 51 303
e 51 439
e 51 389
e 52 648
e 52 915
e 53 481
e 53 72
e 53 189
e 54 762
e 54 198
e 54 847
e 54 418
e 54 406
e 54 152
e 56 943
e 56 967
e 56 352
e 58 785
e 58 411
e 58 820
e 58 485
e 60 930
e 60 465
e 60 840
e 62 641
e 62 871
e 62 249
e 62 427
e 62 583
e 62 68
e 62 375
e 64 799
e 64 997
e 64 722
e 64 375
e 65 706
e 65 490
e 65 832
e 66 195
e 66 902
e 66 241
e 67 469
e 67 519
e 67 778
e 67 994
e 67 119
e 67 431
e 67 653
e 68 216
e 68 700
e 68 660
e 68 173
e 68 429
e 68 225
e 69 487
e 69 800
e 69 375
e 69 642
e 70 99
e 70 480
e 70 344
e 71 975
e 71 913
e 71 300
e 72 119
e 72 895
e 72 648
e 72 285
e 73 949
e 73 242
e 73 450
e 74 463
e 74 650
e 74 769
e 74 363
e 74 83
e 74 161
e 75 949
e 75 638
e 75 454
e 75 124
e 75 147
e 75 218
e 76 826
e 76 600
e 76 186
e 77 143
e 77 652
e 77 938
e 77 599
e 77 274
e 78 964
e 78 652
e 78 951
e 78 156
e 79 343
e 79 632
e 79 291
e 80 951
e 80 395
e 80 367
e 80 213
e 80 409
e 81 95
e 81 972
e 81 568
e 82 352
e 82 573
e 82 951
e 82 662
e 82 443
e 82 534
e 83 191
e 83 583
e 83 463
e 83 453
e 83 951
e 83 891
e 84 939
e 84 382
e 84 356
e 87 844
e 87 908
e 87 157
e 88 665
e 88 932
e 88 511
e 88 650
e 88 787
e 88 896
e 89 281
e 89 816
e 89 420
e 90 840
e 90 880
e 90 363
e 90 921
e 91 287
e 91 337
e 91 708
e 91 994
e 91 144
e 92 865
e 92 563
e 92 808
e 92 882
e 92 931
e 92 459
e 94 228
e 94 947
e 94 636
e 95 414
e 95 435
e 95 406
e 95 574
e 96 608
e 96 860
e 96 659
e 96 401
e 96 416
e 96 651
e 97 835
e 97 866
e 98 742
e 98 421
e 98 181
e 98 334
e 99 920
e 99 819
e 99 209
e 99 717
e 99 538
e 101 801
e 101 218
e 101 165
e 101 153
e 101 796
e 102 248
e 102 799
e 102 253
e 102 712
e 102 112
e 102 810
e 102 728
e 105 354
e 105 908
e 105 452
e 105 948
e 106 244
e 106 423
e 106 467
e 106 173
e 107 879
e 107 500
e 107 923
e 107 289
e 107 717
e 108 780
e 108 781
e 108 552
e 108 133
e 108 812
e 110 531
e 110 768
e 110 136
e 110 570
e 110 530
e 110 855
e 111 934
e 111 829
e 111 487
e 111 114
e 111 930
e 111 196
e 111 522
e 111 816
e 112 545
e 112 486
e 112 649
e 114 377
e 114 935
e 115 193
e 115 276
e 115 837
e 115 563
e 115 710
e 116 893
e 116 394
e 116 754
e 116 592
e 117 674
e 117 678
e 117 861
e 118 578
e 118 383
e 118 175
e 119 882
e 119 616
e 119 334
e 119 893
e 120 134
e 120 889
e 120 594
e 120 875
e 120 418
e 121 557
e 121 824
e 121 491
e 121 735
e 121 801
e 124 266
e 124 885
e 124 700
e 124 993
e 124 989
e 124 207
e 126 324
e 126 339
e 126 293
e 126 923
e 126 189
e 126 171
e 127 470
e 127 781
e 127 976
e 127 738
e 128 741
e 128 234
e 128 603
e 128 795
e 128 851
e 129 562
e 129 130
e 129 656
e 130 663
e 130 545
e 130 239
e 130 221
e 130 921
e 132 847
e 132 222
e 132 267
e 132 653
e 133 747
e 133 399
e 134 286
e 134 577
e 134 248
e 135 642
e 135 221
e 135 263
e 135 913
e 135 993
e 136 746
e 136 994
e 136 537
e 136 339
e 136 293
e 137 362
e 137 638
e 137 626
e 137 577
e 140 748
e 140 395
e 140 391
e 140 795
e 140 902
e 141 722
e 141 221
e 141 826
e 141 577
e 141 308
e 141 811
e 142 875
e 142 777
e 142 749
e 142 285
e 142 241
e 143 688
e 143 534
e 143 421
e 144 809
e 145 707
e 145 168
e 145 235
e 146 255
e 146 324
e 146 787
e 146 622
e 146 229
e 146 375
e 146 299
e 146 206
e 147 721
e 147 498
e 147 802
e 147 705
e 151 716
e 151 246
e 151 994
e 151 278
e 151 220
e 151 644
e 151 492
e 152 209
e 152 499
e 152 678
e 153 261
e 153 992
e 153 990
e 153 390
e 155 990
e 155 846
e 155 645
e 156 510
e 156 560
e 157 428
e 157 346
e 158 508
e 158 461
e 158 577
e 158 597
e 161 409
e 161 252
e 161 918
e 162 746
e 162 734
e 162 756
e 162 793
e 162 769
e 162 676
e 163 478
e 163 424
e 163 623
e 164 737
e 164 276
e 164 439
e 164 653
e 164 858
e 165 620
e 165 327
e 166 895
e 166 759
e 166 241
e 167 263
e 167 207
e 167 505
e 167 579
e 167 755
e 167 960
e 168 661
e 168 811
e 168 469
e 168 973
e 169 556
e 169 590
e 169 667
e 169 899
e 170 774
e 170 654
e 170 568
e 170 402
e 171 351
e 171 579
e 173 711
e 173 355
e 173 777
e 173 540
e 174 325
e 174 563
e 174 230
e 175 893
e 175 480
e 176 900
e 176 195
e 176 827
e 176 693
e 176 447
e 176 581
e 177 810
e 177 952
e 177 851
e 178 523
e 178 993
e 178 546
e 178 641
e 178 441
e 179 856
e 179 316
e 179 707
e 180 895
e 180 256
e 180 420
e 180 213
e 181 863
e 181 616
e 181 887
e 181 815
e 182 560
e 182 319
e 182 781
e 183 723
e 183 300
e 183 283
e 183 476
e 183 699
e 183 275
e 183 812
e 184 337
e 184 202
e 184 788
e 184 406
e 184 254
e 184 284
e 185 921
e 185 716
e 185 847
e 185 575
e 186 793
e 186 585
e 186 190
e 186 802
e 189 664
e 189 425
e 189 696
e 189 815
e 189 441
e 190 461
e 191 587
e 191 221
e 191 780
e 191 309
e 191 906
e 191 357
e 193 808
e 193 554
e 193 749
e 193 517
e 194 758
e 194 957
e 194 863
e 195 793
e 195 347
e 196 585
e 196 407
e 198 840
e 198 662
e 198 963
e 198 752
e 198 377
e 198 409
e 198 529
e 201 643
e 201 466
e 201 483
e 201 873
e 202 929
e 202 276
e 202 501
e 202 204
e 202 322
e 202 948
e 203 367
e 203 228
e 204 729
e 204 873
e 204 998
e 204 618
e 204 996
e 205 827
e 205 367
e 205 630
e 206 254
e 206 997
e 207 783
e 207 749
e 207 840
e 209 438
e 209 776
e 209 583
e 209 826
e 209 526
e 210 220
e 210 954
e 210 800
e 210 319
e 210 905
e 211 592
e 211 948
e 213 688
e 214 415
e 214 264
e 214 259
e 214 992
e 214 805
e 215 874
e 215 352
e 215 452
e 216 419
e 216 835
e 216 414
e 216 569
e 217 512
e 217 716
e 217 971
e 217 384
e 217 308
e 217 592
e 217 562
e 218 991
e 218 253
e 218 997
e 219 893
e 219 237
e 219 335
e 220 900
e 221 802
e 221 533
e 222 937
e 222 269
e 222 327
e 222 332
e 222 367
e 223 557
e 223 297
e 223 487
e 224 437
e 224 704
e 224 290
e 225 656
e 225 272
e 225 561
e 226 750
e 226 647
e 226 480
e 226 974
e 226 961
e 226 582
e 227 282
e 227 475
e 227 361
e 227 859
e 227 786
e 228 249
e 228 920
e 228 423
e 229 706
e 229 828
e 229 393
e 229 831
e 229 357
e 229 741
e 230 858
e 230 664
e 234 355
e 234 946
e 234 499
e 234 463
e 234 907
e 235 748
e 235 757
e 237 343
e 237 480
e 237 591
e 237 901
e 237 662
e 237 970
e 239 409
e 239 808
e 239 599
e 240 854
e 240 413
e 241 682
e 241 347
e 242 260
e 242 306
e 242 708
e 242 383
e 244 383
e 244 257
e 244 312
e 244 760
e 244 634
e 245 629
e 245 792
e 245 981
e 245 995
e 245 973
e 246 484
e 246 938
e 246 501
e 248 878
e 248 720
e 249 729
e 249 967
e 249 950
e 249 353
e 249 451
e 249 647
e 251 648
e 251 692
e 251 470
e 251 915
e 251 977
e 252 433
e 252 869
e 253 905
e 253 934
e 253 694
e 254 694
e 254 484
e 254 501
e 254 389
e 255 737
e 255 393
e 255 774
e 255 623
e 256 706
e 257 415
e 257 891
e 257 539
e 259 485
e 259 935
e 260 447
e 260 679
e 260 511
e 260 897
e 260 566
e 261 507
e 263 283
e 263 441
e 263 753
e 263 431
e 263 674
e 264 885
e 264 719
e 264 976
e 266 412
e 266 699
e 266 363
e 267 618
e 267 539
e 267 652
e 267 750
e 269 350
e 269 894
e 269 424
e 269 702
e 269 609
e 269 363
e 271 588
e 271 297
e 271 824
e 272 509
e 272 768
e 272 929
e 274 783
e 274 939
e 274 374
e 274 779
e 275 690
e 275 770
e 275 988
e 275 470
e 275 683
e 275 791
e 276 847
e 276 889
e 278 597
e 278 326
e 278 411
e 281 954
e 281 793
e 282 990
e 282 848
e 282 508
e 282 659
e 282 632
e 282 947
e 282 593
e 283 620
e 283 975
e 283 707
e 283 285
e 284 550
e 284 290
e 284 574
e 285 976
e 286 728
e 286 726
e 286 872
e 286 653
e 286 320
e 286 722
e 287 792
e 287 811
e 287 987
e 289 661
e 289 792
e 289 463
e 289 748
e 289 344
e 289 956
e 290 407
e 290 387
e 290 370
e 290 882
e 290 399
e 290 372
e 291 741
e 291 545
e 291 575
e 291 588
e 292 928
e 292 363
e 293 300
e 293 966
e 294 932
e 294 407
e 294 824
e 295 583
e 295 551
e 295 458
e 296 919
e 296 456
e 296 523
e 296 511
e 296 470
e 296 840
e 297 460
e 297 450
e 297 466
e 297 546
e 297 788
e 299 498
e 299 988
e 300 368
e 301 671
e 301 990
e 301 806
e 301 915
e 302 318
e 302 553
e 302 328
e 302 922
e 303 795
e 303 919
e 303 939
e 304 574
e 304 947
e 304 940
e 306 796
e 306 570
e 306 364
e 306 619
e 306 766
e 308 860
e 308 957
e 308 359
e 308 420
e 309 930
e 309 319
e 310 776
e 310 804
e 310 317
e 310 854
e 312 768
e 312 929
e 312 881
e 314 950
e 314 903
e 314 870
e 314 405
e 316 750
e 316 624
e 316 631
e 316 860
e 317 768
e 317 368
e 317 887
e 317 462
e 318 964
e 318 772
e 318 788
e 319 808
e 319 742
e 320 738
e 320 425
e 320 439
e 320 574
e 322 557
e 322 671
e 322 776
e 322 733
e 322 626
e 324 438
e 324 919
e 325 875
e 325 824
e 325 738
e 325 662
e 325 855
e 326 413
e 326 927
e 326 723
e 327 590
e 328 914
e 328 942
e 328 779
e 332 654
e 332 560
e 332 811
e 334 735
e 334 720
e 334 881
e 334 357
e 334 508
e 335 424
e 335 578
e 337 510
e 337 939
e 337 551
e 337 846
e 338 525
e 338 753
e 338 853
e 338 702
e 338 592
e 339 348
e 339 934
e 340 872
e 340 645
e 340 723
e 342 505
e 342 555
e 342 557
e 343 391
e 343 566
e 343 526
e 343 486
e 343 778
e 343 409
e 344 925
e 344 361
e 346 919
e 346 693
e 346 786
e 346 757
e 346 572
e 347 649
e 347 600
e 348 946
e 348 706
e 348 712
e 350 572
