n 1000
e 0 775
e 0 56
e 0 459
e 0 883
e 0 174
e 1 710
e 1 758
e 1 554
e 2 73
e 2 484
e 2 149
e 2 398
e 2 367
e 2 296
e 2 542
e 2 433
e 2 603
e 2 757
e 3 482
e 3 571
e 3 82
e 3 890
e 3 593
e 3 726
e 4 512
e 4 335
e 4 764
e 4 447
e 4 757
e 4 403
e 4 434
e 5 336
e 5 73
e 5 587
e 5 628
e 5 14
e 5 457
e 5 676
e 5 890
e 6 628
e 6 849
e 6 890
e 6 912
e 7 605
e 7 403
e 7 299
e 7 972
e 7 226
e 8 43
e 8 403
e 8 441
e 8 511
e 8 292
e 8 837
e 9 221
e 9 729
e 9 991
e 9 57
e 10 410
e 10 16
e 10 34
e 10 367
e 10 754
e 10 557
e 11 667
e 11 493
e 11 387
e 11 249
e 11 480
e 11 627
e 11 956
e 13 203
e 13 891
e 13 520
e 13 345
e 14 848
e 14 314
e 14 321
e 14 327
e 14 615
e 14 302
e 15 921
e 15 647
e 15 25
e 15 926
e 15 89
e 16 105
e 16 955
e 16 703
e 16 586
e 17 99
e 17 929
e 17 811
e 17 261
e 17 419
e 17 24
e 17 409
e 17 868
e 17 400
e 17 284
e 18 589
e 18 663
e 18 649
e 18 283
e 20 606
e 20 686
e 20 442
e 20 995
e 21 637
e 21 389
e 21 345
e 21 164
e 21 571
e 24 830
e 24 881
e 24 396
e 24 323
e 24 551
e 24 293
e 25 695
e 25 84
e 25 158
e 25 93
e 25 506
e 26 798
e 26 734
e 26 725
e 26 250
e 29 458
e 29 257
e 29 51
e 29 82
e 31 471
e 31 986
e 31 973
e 31 843
e 32 758
e 32 509
e 32 557
e 32 899
e 32 904
e 33 562
e 33 109
e 33 240
e 33 604
e 33 376
e 33 831
e 33 189
e 34 582
e 34 872
e 34 309
e 35 854
e 35 368
e 35 51
e 38 290
e 38 423
e 38 515
e 38 979
e 38 412
e 39 387
e 39 981
e 39 131
e 39 772
e 39 733
e 39 178
e 40 191
e 40 154
e 40 74
e 40 387
e 40 766
e 41 243
e 41 947
e 41 710
e 42 530
e 42 457
e 42 432
e 43 376
e 43 593
e 43 529
e 43 515
e 43 79
e 43 546
e 44 898
e 44 824
e 44 121
e 44 689
e 46 761
e 46 453
e 46 104
e 46 528
e 46 530
e 47 920
e 47 328
e 47 126
e 47 70
e 48 903
e 48 97
e 48 913
e 48 592
e 48 273
e 48 922
e 48 852
e 49 69
e 49 357
e 49 286
e 49 744
e 49 659
e 50 171
e 50 899
e 50 273
e 50 837
e 50 720
e 50 511
e 51 909
e 51 652
e 51 591
e 51 997
e 52 833
e 52 540
e 52 804
e 52 633
e 52 689
e 52 373
e 53 885
e 53 70
e 53 517
e 54 356
e 54 425
e 54 453
e 55 709
e 55 229
e 55 502
e 55 399
e 55 992
e 55 169
e 56 158
e 56 539
e 56 194
e 56 98
e 56 323
e 56 852
e 57 399
e 57 574
e 57 557
e 57 353
e 57 323
e 57 146
e 57 416
e 58 240
e 58 231
e 58 802
e 60 327
e 60 934
e 60 551
e 60 670
e 63 482
e 63 740
e 63 382
e 63 280
e 63 612
e 65 962
e 65 468
e 65 359
e 65 664
e 67 357
e 67 886
e 67 923
e 67 109
e 67 948
e 67 207
e 68 300
e 68 723
e 68 620
e 69 851
e 69 294
e 69 927
e 69 391
e 69 416
e 70 187
e 70 928
e 70 483
e 70 265
e 70 652
e 71 526
e 71 580
e 71 981
e 71 973
e 71 427
e 71 899
e 73 679
e 73 430
e 73 770
e 73 779
e 73 979
e 74 987
e 74 152
e 74 812
e 74 565
e 75 412
e 75 653
e 75 875
e 75 328
e 75 280
e 75 779
e 75 398
e 77 230
e 77 567
e 77 832
e 77 781
e 77 194
e 78 80
e 78 452
e 78 689
e 78 862
e 79 617
e 79 649
e 80 927
e 80 995
e 81 658
e 81 758
e 81 477
e 81 318
e 82 290
e 82 174
e 82 209
e 83 478
e 83 448
e 83 603
e 84 715
e 84 579
e 84 107
e 84 764
e 85 981
e 85 801
e 85 139
e 85 136
e 85 715
e 85 604
e 85 739
e 86 269
e 86 619
e 86 316
e 88 901
e 88 124
e 88 784
e 88 687
e 89 161
e 89 157
e 89 780
e 89 216
e 89 165
e 89 781
e 90 166
e 90 425
e 90 605
e 93 174
e 93 978
e 93 858
e 93 175
e 94 332
e 94 409
e 94 572
e 94 117
e 94 707
e 95 406
e 95 154
e 95 747
e 97 160
e 97 980
e 98 358
e 98 432
e 98 191
e 98 822
e 98 164
e 99 654
e 99 778
e 99 707
e 100 568
e 100 762
e 100 375
e 100 529
e 100 138
e 101 335
e 101 742
e 101 574
e 101 713
e 101 404
e 101 281
e 102 395
e 102 630
e 102 175
e 102 772
e 102 452
e 102 162
e 102 406
e 104 509
e 104 274
e 104 891
e 104 991
e 105 971
e 105 986
e 105 561
e 107 962
e 107 602
e 108 336
e 108 296
e 108 613
e 108 515
e 108 504
e 108 284
e 109 766
e 109 509
e 109 472
e 109 736
e 109 463
e 109 323
e 110 651
e 110 343
e 110 351
e 110 225
e 113 275
e 113 203
e 113 638
e 113 719
e 113 353
e 113 650
e 113 917
e 114 395
e 114 160
e 114 843
e 116 418
e 116 304
e 116 194
e 116 225
e 116 578
e 117 480
e 117 533
e 118 423
e 118 147
e 118 959
e 119 411
e 119 535
e 119 403
e 119 406
e 119 673
e 119 229
e 120 472
e 120 407
e 120 730
e 120 681
e 121 490
e 121 336
e 121 782
e 123 509
e 123 775
e 123 209
e 123 137
e 123 533
e 124 253
e 124 819
e 124 551
e 124 612
e 125 448
e 125 884
e 125 491
e 125 314
e 125 963
e 126 559
e 126 628
e 127 783
e 127 872
e 127 532
e 130 868
e 130 344
e 130 570
e 130 568
e 131 797
e 131 566
e 131 292
e 131 265
e 131 249
e 134 947
e 134 442
e 134 493
e 134 720
e 135 578
e 135 911
e 135 796
e 136 580
e 136 587
e 136 284
e 137 181
e 137 900
e 137 935
e 138 658
e 138 741
e 138 680
e 138 884
e 138 899
e 139 277
e 139 407
e 139 747
e 139 541
e 140 878
e 140 407
e 140 150
e 140 465
e 141 729
e 141 159
e 141 274
e 141 974
e 141 251
e 142 642
e 142 428
e 142 736
e 143 294
e 143 726
e 143 577
e 143 327
e 143 667
e 146 618
e 146 869
e 146 757
e 146 634
e 147 174
e 147 150
e 147 645
e 149 972
e 149 796
e 149 643
e 149 493
e 150 534
e 152 283
e 152 578
e 152 600
e 152 946
e 153 299
e 153 542
e 153 805
e 153 193
e 153 391
e 154 410
e 154 536
e 154 200
e 155 832
e 155 591
e 155 654
e 156 344
e 156 538
e 156 159
e 156 780
e 157 326
e 157 912
e 157 384
e 157 619
e 158 269
e 158 358
e 159 226
e 159 501
e 159 576
e 160 417
e 161 659
e 161 329
e 161 278
e 162 423
e 162 220
e 162 736
