n 2000
e 0 812
e 0 1344
e 0 1316
e 1 665
e 1 728
e 1 1038
e 1 967
e 1 1294
e 1 1694
e 2 1022
e 2 1701
e 2 205
e 2 747
e 2 1789
e 2 118
e 2 1070
e 2 28
e 2 301
e 2 64
e 4 1970
e 4 718
e 4 647
e 4 533
e 4 1585
e 5 1408
e 5 587
e 5 1579
e 6 251
e 6 1834
e 6 697
e 6 139
e 6 1419
e 6 1530
e 7 912
e 7 435
e 7 1159
e 7 234
e 7 1291
e 7 1879
e 7 1275
e 8 1398
e 8 662
e 8 1372
e 9 762
e 9 1855
e 9 1887
e 9 1358
e 10 92
e 10 599
e 10 1340
e 10 1420
e 10 1374
e 10 16
e 10 1866
e 10 525
e 11 386
e 11 1954
e 11 874
e 11 715
e 11 1095
e 11 689
e 12 954
e 12 459
e 12 655
e 14 1814
e 14 182
e 14 1057
e 14 794
e 15 1097
e 15 1456
e 15 1216
e 15 377
e 16 87
e 16 1234
e 16 1762
e 16 498
e 18 526
e 18 102
e 18 489
e 20 1839
e 20 660
e 20 1835
e 21 464
e 21 188
e 21 40
e 21 815
e 21 826
e 23 522
e 23 1289
e 23 904
e 23 1889
e 24 717
e 24 1526
e 24 482
e 25 491
e 25 434
e 25 399
e 25 1204
e 27 652
e 27 166
e 27 233
e 27 1233
e 28 342
e 28 267
e 28 1149
e 28 360
e 28 252
e 28 186
e 28 683
e 28 1397
e 28 1651
e 29 993
e 29 187
e 29 210
e 29 624
e 29 1972
e 30 714
e 30 879
e 30 1646
e 30 923
e 31 428
e 31 923
e 31 904
e 31 513
e 31 1334
e 31 37
e 32 424
e 32 1943
e 32 724
e 32 678
e 33 207
e 33 597
e 33 1247
e 33 601
e 33 1357
e 33 1481
e 33 1261
e 34 872
e 34 140
e 34 416
e 34 95
e 35 1113
e 35 907
e 35 1435
e 35 1792
e 35 1135
e 36 250
e 36 197
e 36 1005
e 36 359
e 36 504
e 36 1055
e 36 1940
e 37 487
e 37 1219
e 37 836
e 37 948
e 37 1866
e 37 58
e 40 294
e 40 484
e 41 1335
e 41 265
e 41 1088
e 41 1342
e 44 771
e 44 1787
e 44 265
e 45 1091
e 45 1924
e 45 352
e 45 542
e 45 1163
e 45 1803
e 46 1679
e 46 218
e 46 1565
e 46 1929
e 47 140
e 47 1337
e 47 65
e 49 950
e 49 1497
e 49 309
e 51 536
e 51 55
e 51 1790
e 52 129
e 52 138
e 52 1822
e 53 1935
e 53 1869
e 53 563
e 53 1986
e 53 485
e 54 1149
e 54 597
e 54 713
e 54 756
e 54 1155
e 54 1497
e 55 1869
e 55 869
e 55 226
e 56 1358
e 56 855
e 56 329
e 57 774
e 57 1034
e 57 169
e 57 1482
e 57 487
e 58 1885
e 58 851
e 58 1166
e 58 1593
e 58 1069
e 58 1750
e 58 1285
e 59 1782
e 59 875
e 59 814
e 59 1490
e 60 1999
e 60 1937
e 60 186
e 60 1601
e 60 412
e 60 1976
e 61 636
e 61 907
e 61 1756
e 61 220
e 61 629
e 61 569
e 61 1177
e 61 1019
e 61 662
e 64 1172
e 64 202
e 65 1343
e 65 558
e 65 1446
e 65 133
e 65 1049
e 65 1882
e 65 330
e 65 890
e 66 659
e 66 1466
e 66 383
e 67 864
e 67 892
e 67 1906
e 67 413
e 67 1964
e 69 1132
e 69 1640
e 69 1838
e 70 106
e 70 205
e 70 1632
e 71 1457
e 71 1232
e 71 1278
e 71 1456
e 71 1526
e 71 171
e 74 1826
e 74 1633
e 74 375
e 74 1177
e 74 1065
e 74 1761
e 74 1629
e 77 1795
e 77 1743
e 77 464
e 77 386
e 78 709
e 78 1704
e 78 869
e 78 1479
e 79 210
e 79 1518
e 79 1036
e 79 1647
e 80 1373
e 80 1740
e 80 945
e 80 1810
e 80 894
e 80 1214
e 83 975
e 83 416
e 83 707
e 83 973
e 83 327
e 83 135
e 83 237
e 83 666
e 83 870
e 84 1660
e 84 1156
e 84 1628
e 84 274
e 86 1215
e 86 1895
e 86 817
e 86 1482
e 87 1929
e 87 1973
e 87 988
e 89 1124
e 89 588
e 89 1604
e 89 1287
e 90 178
e 90 943
e 90 885
e 90 1660
e 90 889
e 90 216
e 92 1268
e 92 1081
e 92 1721
e 92 1935
e 93 1948
e 93 359
e 93 1967
e 93 348
e 95 940
e 95 242
e 95 1020
e 95 220
e 97 341
e 97 1768
e 97 652
e 98 109
e 98 491
e 98 1192
e 98 733
e 99 359
e 99 1451
e 99 949
e 99 425
e 99 243
e 99 964
e 100 988
e 100 164
e 100 1871
e 100 153
e 100 252
e 101 1220
e 101 326
e 101 1144
e 101 181
e 102 595
e 102 172
e 102 1680
e 102 1276
e 102 1373
e 102 1464
e 102 807
e 102 1030
e 103 917
e 103 555
e 103 1739
e 103 1763
e 103 1018
e 104 109
e 104 1237
e 104 1490
e 104 1424
e 104 1591
e 104 1197
e 104 887
e 104 424
e 106 207
e 106 1673
e 106 758
e 107 1751
e 107 1027
e 107 1294
e 107 1132
e 108 1481
e 108 1198
e 108 1115
e 108 706
e 108 1111
e 108 473
e 108 550
e 108 1026
e 109 1537
e 109 368
e 109 484
e 109 948
e 109 112
e 109 991
e 109 713
e 110 1692
e 110 1057
e 110 967
e 110 1441
e 111 447
e 111 480
e 111 840
e 112 1424
e 112 565
e 112 1200
e 113 886
e 113 1869
e 113 1077
e 113 1046
e 113 437
e 114 1234
e 114 1550
e 114 451
e 114 1929
e 116 514
e 116 386
e 116 1374
e 116 1020
e 117 1655
e 117 1416
e 117 486
e 117 1620
e 117 803
e 117 1629
e 118 1585
e 118 800
e 118 1652
e 120 1950
