n 1000
e 0 395
e 0 857
e 0 66
e 0 215
e 0 212
e 1 855
e 1 847
e 1 478
e 1 858
e 1 682
e 2 193
e 2 192
e 2 340
e 2 780
e 2 95
e 2 583
e 2 152
e 3 108
e 3 619
e 3 176
e 3 19
e 3 482
e 3 809
e 3 263
e 6 689
e 6 51
e 6 947
e 7 704
e 7 848
e 7 647
e 11 702
e 11 296
e 11 348
e 11 174
e 11 607
e 11 465
e 12 412
e 12 618
e 12 541
e 12 180
e 13 800
e 13 860
e 13 483
e 13 798
e 14 669
e 14 441
e 14 280
e 14 135
e 14 950
e 14 690
e 15 357
e 15 235
e 15 704
e 16 420
e 16 152
e 16 155
e 16 428
e 16 239
e 16 693
e 17 799
e 17 669
e 17 199
e 17 181
e 18 724
e 18 934
e 18 91
e 18 746
e 18 475
e 18 551
e 19 421
e 19 724
e 19 313
e 19 323
e 19 758
e 19 137
e 19 126
e 20 577
e 20 610
e 20 340
e 20 890
e 21 198
e 21 97
e 21 663
e 23 101
e 23 688
e 23 927
e 23 591
e 24 334
e 24 285
e 24 323
e 24 39
e 26 214
e 26 137
e 26 57
e 26 761
e 27 154
e 27 809
e 27 416
e 27 737
e 30 671
e 30 161
e 30 362
e 30 613
e 30 781
e 31 441
e 31 667
e 31 794
e 31 479
e 31 419
e 31 171
e 31 140
e 31 843
e 31 954
e 31 851
e 31 416
e 33 318
e 33 148
e 33 611
e 33 104
e 33 430
e 34 321
e 34 104
e 34 718
e 35 618
e 35 245
e 35 433
e 36 174
e 36 112
e 36 382
e 36 796
e 36 575
e 36 746
e 39 420
e 39 140
e 39 554
e 40 732
e 40 682
e 40 679
e 41 824
e 41 336
e 41 791
e 41 788
e 41 565
e 43 216
e 43 590
e 43 288
e 46 224
e 46 434
e 46 89
e 46 127
e 46 934
e 46 780
e 49 326
e 49 845
e 49 70
e 49 216
e 51 791
e 51 471
e 51 478
e 51 262
e 52 336
e 52 182
e 52 112
e 52 917
e 52 764
e 53 644
e 53 861
e 53 185
e 53 883
e 53 631
e 53 718
e 54 521
e 54 237
e 54 638
e 55 692
e 55 302
e 55 930
e 55 408
e 56 881
e 56 864
e 56 82
e 57 174
e 57 936
e 58 978
e 58 943
e 58 251
e 58 572
e 60 227
e 60 396
e 60 935
e 60 407
e 60 105
e 60 857
e 60 352
e 62 661
e 62 310
e 62 999
e 62 112
e 62 414
e 63 123
e 63 973
e 63 463
e 64 759
e 64 999
e 64 991
e 65 76
e 65 276
e 65 513
e 66 618
e 66 393
e 67 221
e 67 354
e 67 766
e 67 910
e 67 731
e 70 911
e 70 534
e 70 227
e 71 894
e 71 242
e 71 658
e 71 776
e 72 641
e 72 256
e 72 766
e 72 623
e 72 132
e 72 822
e 72 645
e 73 475
e 73 264
e 73 412
e 74 927
e 74 219
e 74 412
e 75 735
e 75 501
e 75 578
e 76 897
e 76 342
e 76 719
e 76 283
e 76 418
e 76 104
e 77 226
e 77 925
e 77 90
e 77 242
e 78 723
e 78 621
e 78 653
e 78 760
e 78 894
e 79 567
e 79 255
e 79 621
e 79 781
e 79 355
e 79 683
e 80 919
e 80 597
e 80 184
e 80 115
e 81 380
e 81 927
e 81 413
e 81 160
e 81 726
e 81 92
e 81 702
e 82 874
e 82 200
e 83 591
e 83 151
e 83 105
e 83 987
e 84 135
e 84 449
e 84 129
e 84 152
e 86 898
e 86 163
e 86 635
e 86 318
e 87 492
e 87 384
e 87 90
e 89 684
e 89 803
e 89 892
e 89 747
e 89 495
e 90 463
e 90 542
e 90 155
e 90 408
e 90 170
e 91 956
e 91 609
e 91 928
e 92 292
e 92 418
e 92 245
e 92 667
e 93 171
e 93 565
e 93 974
e 93 557
e 93 456
e 94 814
e 94 999
e 94 819
e 94 115
e 94 847
e 94 176
e 94 142
e 94 147
e 94 525
e 95 472
e 95 591
e 95 322
e 96 588
e 96 742
e 96 443
e 96 591
e 97 921
e 97 731
e 99 657
e 99 113
e 99 218
e 99 563
e 99 436
e 99 708
e 99 322
e 99 114
e 100 342
e 100 940
e 100 278
e 100 456
e 101 809
e 101 312
e 101 735
e 101 913
e 101 248
e 101 615
e 101 824
e 101 812
e 103 793
e 103 380
e 103 699
e 103 571
e 104 406
e 104 714
e 104 845
e 104 231
e 105 219
e 105 895
e 105 925
e 105 734
e 105 398
e 105 273
e 105 591
e 106 620
e 106 350
e 106 573
e 106 609
e 106 460
e 106 110
e 107 241
e 107 699
e 107 294
e 107 403
e 107 794
e 107 976
e 107 481
e 108 160
e 108 531
e 109 621
e 109 546
e 109 803
e 109 779
e 110 821
e 110 716
e 110 445
e 110 423
e 110 739
e 111 915
e 111 680
e 111 459
e 111 284
e 111 691
e 111 636
e 112 645
e 113 577
e 113 338
e 113 312
e 114 848
e 114 581
e 114 916
e 114 187
e 115 552
e 115 295
e 115 241
e 115 595
e 115 310
e 117 181
e 117 344
e 117 694
e 117 154
e 120 285
e 120 388
e 120 982
e 120 269
e 121 346
e 121 398
e 121 674
e 122 617
e 122 294
e 122 708
e 122 618
e 122 448
e 122 565
e 123 497
e 123 568
e 123 319
e 123 471
e 124 500
e 124 641
e 124 840
e 125 322
e 125 981
e 125 674
e 126 267
e 126 718
e 126 870
e 127 219
e 127 458
e 128 359
e 128 795
e 128 774
e 128 175
e 129 750
e 129 652
e 129 588
e 129 379
e 129 642
e 130 327
e 130 457
e 130 465
e 130 847
e 130 809
e 132 331
e 132 978
e 132 251
e 132 522
e 133 151
e 133 629
e 133 864
e 133 683
e 133 943
e 135 279
e 135 179
e 136 762
e 136 524
e 136 253
e 136 712
e 136 533
e 137 688
e 137 609
e 137 535
e 138 813
e 138 705
e 138 354
e 138 552
e 138 372
e 139 693
e 139 328
e 139 817
e 139 988
e 139 369
e 139 496
e 140 891
e 140 460
e 140 773
e 140 651
e 142 861
e 142 924
e 142 709
e 143 376
e 143 648
e 143 438
e 143 707
e 144 352
e 144 262
e 144 231
e 147 187
e 147 903
e 148 982
e 148 671
e 148 514
e 149 649
e 149 817
e 149 708
e 149 686
e 150 388
e 150 597
e 150 928
e 151 537
e 151 252
e 151 858
e 151 733
e 151 185
e 151 373
e 151 570
e 152 233
e 152 814
e 152 770
e 152 530
e 152 955
e 152 982
e 154 818
e 154 645
e 154 312
e 154 465
e 155 430
e 155 860
e 155 388
e 155 354
e 157 207
e 157 727
e 157 272
e 157 684
e 157 263
e 158 160
e 158 395
e 158 754
e 158 198
e 159 913
e 159 429
e 159 603
e 159 474
e 159 968
e 160 444
e 161 483
e 161 570
e 163 231
e 163 962
e 168 436
e 168 821
e 168 601
e 170 603
e 170 272
e 170 532
e 170 275
e 171 940
e 171 809
e 174 294
e 174 884
e 174 761
e 174 629
e 175 742
e 175 734
e 175 707
e 175 453
e 175 359
e 175 699
e 175 504
e 175 311
e 176 652
e 176 826
e 176 923
e 176 275
e 177 981
e 177 214
e 177 465
e 177 948
e 177 312
e 177 934
e 177 917
e 178 879
e 178 924
e 178 319
e 179 537
e 179 483
e 179 517
e 179 393
e 179 508
e 180 904
e 180 591
e 181 720
e 181 185
e 181 955
e 182 711
e 182 649
e 182 939
e 182 318
e 183 773
e 183 751
e 183 432
e 184 787
e 184 780
e 184 486
e 185 196
e 185 782
e 185 746
e 185 424
e 186 465
e 186 436
e 186 945
e 186 259
e 187 673
e 187 950
e 187 242
e 188 815
e 188 455
e 188 237
e 191 331
e 191 299
e 191 874
e 191 750
e 192 891
e 192 670
e 193 263
e 193 903
e 193 586
e 193 883
e 195 527
e 195 239
e 195 808
e 195 805
e 196 637
e 196 547
e 196 248
e 196 281
e 196 306
e 198 276
e 198 412
e 199 708
e 199 432
e 200 542
e 200 776
e 200 943
e 201 960
e 201 850
e 201 610
e 201 931
e 202 438
e 202 880
e 202 510
e 202 501
e 203 625
e 203 877
e 203 349
e 203 380
e 203 747
e 204 650
e 204 371
e 204 429
e 204 638
e 204 271
e 204 318
e 204 596
