n 1000
e 0 518
e 0 767
e 0 144
e 1 212
e 1 919
e 1 577
e 1 989
e 3 159
e 3 664
e 3 852
e 3 425
e 3 38
e 3 861
e 3 899
e 4 617
e 4 238
e 4 921
e 5 359
e 5 170
e 5 572
e 5 863
e 5 945
e 5 700
e 5 34
e 5 916
e 6 492
e 6 403
e 6 434
e 7 481
e 7 753
e 7 787
e 7 705
e 7 800
e 7 148
e 7 159
e 8 701
e 8 640
e 8 895
e 8 547
e 9 238
e 9 687
e 9 723
e 9 337
e 9 759
e 9 35
e 9 501
e 13 405
e 13 153
e 13 622
e 14 855
e 14 338
e 14 672
e 16 607
e 16 969
e 16 803
e 16 689
e 16 605
e 17 107
e 17 284
e 17 417
e 19 24
e 19 289
e 19 383
e 19 437
e 20 43
e 20 863
e 20 640
e 20 747
e 20 964
e 20 786
e 20 932
e 22 291
e 22 644
e 22 304
e 22 64
e 22 985
e 24 971
e 24 213
e 24 914
e 24 94
e 25 536
e 25 170
e 25 293
e 25 575
e 26 725
e 26 958
e 26 108
e 26 826
e 26 558
e 26 394
e 27 928
e 27 270
e 27 225
e 27 790
e 27 277
e 27 526
e 27 76
e 28 304
e 28 82
e 28 438
e 28 270
e 28 363
e 28 585
e 29 211
e 29 831
e 29 451
e 29 403
e 30 283
e 30 655
e 30 86
e 30 663
e 30 430
e 32 286
e 32 677
e 32 219
e 32 212
e 32 85
e 32 335
e 33 642
e 33 696
e 33 514
e 33 649
e 34 553
e 34 807
e 34 235
e 35 369
e 35 505
e 35 948
e 37 603
e 37 945
e 37 611
e 37 434
e 37 215
e 37 635
e 38 294
e 38 536
e 38 481
e 40 258
e 40 193
e 40 967
e 40 605
e 41 331
e 41 194
e 41 962
e 42 272
e 42 205
e 42 470
e 42 162
e 42 293
e 43 567
e 43 337
e 45 982
e 45 767
e 45 714
e 47 404
e 47 639
e 47 87
e 47 915
e 47 868
e 47 966
e 48 935
e 48 330
e 48 870
e 48 483
e 49 498
e 49 736
e 49 981
e 49 379
e 50 75
e 50 965
e 50 683
e 50 794
e 50 138
e 50 638
e 52 999
e 52 969
e 52 80
e 52 722
e 52 132
e 53 509
e 53 138
e 53 495
e 54 888
e 54 667
e 54 743
e 55 60
e 55 667
e 55 476
e 56 355
e 56 375
e 56 535
e 57 139
e 57 906
e 57 849
e 57 693
e 59 625
e 59 609
e 59 437
e 59 168
e 60 684
e 60 543
e 60 366
e 60 280
e 60 172
e 60 929
e 61 215
e 61 638
e 61 725
e 61 108
e 62 939
e 62 171
e 62 612
e 63 449
e 63 169
e 63 186
e 63 645
e 64 889
e 64 802
e 64 958
e 64 929
e 64 97
e 64 564
e 67 407
e 67 890
e 67 275
e 67 383
e 67 657
e 68 426
e 68 719
e 68 594
e 68 286
e 68 234
e 68 969
e 68 549
e 69 597
e 69 744
e 69 284
e 69 706
e 69 881
e 70 125
e 70 732
e 70 679
e 72 130
e 72 803
e 72 259
e 72 850
e 72 916
e 72 758
e 72 261
e 73 772
e 73 978
e 73 201
e 74 970
e 74 711
e 74 558
e 74 286
e 75 495
e 75 510
e 75 789
e 75 608
e 76 375
e 76 372
e 76 83
e 78 418
e 78 302
e 78 168
e 78 121
e 78 885
e 79 445
e 79 681
e 79 593
e 79 403
e 80 398
e 80 298
e 80 891
e 80 543
e 82 699
e 82 916
e 82 155
e 82 174
e 82 365
e 82 649
e 83 167
e 83 950
e 84 231
e 84 390
e 84 714
e 85 591
e 85 86
e 86 514
e 86 91
e 86 344
e 86 831
e 87 402
e 87 486
e 87 335
e 87 555
e 88 832
e 88 255
e 88 384
e 88 210
e 90 245
e 90 450
e 90 687
e 90 408
e 90 402
e 90 206
e 91 649
e 91 453
e 92 713
e 92 813
e 92 522
e 92 383
e 94 643
e 94 865
e 96 684
e 96 623
e 96 116
e 96 311
e 97 315
e 97 399
e 97 625
e 97 183
e 97 327
e 97 890
e 98 534
e 98 413
e 98 360
e 98 652
e 99 997
e 99 499
e 99 136
e 99 674
e 99 764
e 99 241
e 99 794
e 100 832
e 100 484
e 100 798
e 100 505
e 100 330
e 101 684
e 101 428
e 101 379
e 101 299
e 101 975
e 101 318
e 101 457
e 101 180
e 101 889
e 102 631
e 102 823
e 102 945
e 102 229
e 102 558
e 102 141
e 103 417
e 103 949
e 103 712
e 103 420
e 103 295
e 103 751
e 103 607
e 103 687
e 104 253
e 104 631
e 104 959
e 105 166
e 105 120
e 105 212
e 105 605
e 105 674
e 105 991
e 106 364
e 106 202
e 106 650
e 106 263
e 107 808
e 107 507
e 107 988
e 108 241
e 108 378
e 109 798
e 109 606
e 109 633
e 109 751
e 109 655
e 112 305
e 112 951
e 112 139
e 113 595
e 113 603
e 113 179
e 113 324
e 116 912
e 116 501
e 117 383
e 117 497
e 117 494
e 118 450
e 118 935
e 118 885
e 118 546
e 119 317
e 119 930
e 119 142
e 119 549
e 119 350
e 119 808
e 120 703
e 120 732
e 120 794
e 120 699
e 120 494
e 121 777
e 121 649
e 121 243
e 121 519
e 125 220
e 125 847
e 125 196
e 125 410
e 125 991
e 125 491
e 125 139
e 125 338
e 126 390
e 126 818
e 126 511
e 126 243
e 127 839
e 127 531
e 127 215
e 127 335
e 127 434
e 128 927
e 128 924
e 128 983
e 128 984
e 128 738
e 128 213
e 129 719
e 129 311
e 129 226
e 129 557
e 130 277
e 130 820
e 130 212
e 131 726
e 131 280
e 131 501
e 131 403
e 131 170
e 132 486
e 132 789
e 132 552
e 132 738
e 135 591
e 135 429
e 135 984
e 136 881
e 136 179
e 136 916
e 137 283
e 137 289
e 137 481
e 138 335
e 138 965
e 138 975
e 138 551
e 138 865
e 138 308
e 139 738
e 139 303
e 139 406
e 139 513
e 139 412
e 139 705
e 139 399
e 139 766
e 139 863
e 140 595
e 140 386
e 140 932
e 140 421
e 140 337
e 141 549
e 141 182
e 141 717
e 141 803
e 141 523
e 141 239
e 142 227
e 142 533
e 143 894
e 143 738
e 143 465
e 143 904
e 143 239
e 144 607
e 144 677
e 145 322
e 145 804
e 145 567
e 145 584
e 145 416
e 148 295
e 148 688
e 149 464
e 149 631
e 149 623
e 150 905
e 150 593
e 150 612
e 150 921
e 150 567
e 151 841
e 151 915
e 151 338
e 151 412
e 153 294
e 153 574
e 153 317
e 153 767
e 153 303
e 155 651
e 155 485
e 155 946
e 156 985
e 156 997
e 156 584
e 156 674
e 157 259
e 157 450
e 157 230
e 159 678
e 159 535
e 160 863
e 160 213
e 160 202
e 160 200
e 160 401
e 160 910
e 160 783
e 160 746
e 162 688
e 162 832
e 162 430
e 162 204
e 162 492
e 162 824
e 163 823
e 163 758
e 163 833
e 163 874
e 163 699
e 164 533
e 164 718
e 164 911
e 164 748
e 164 320
e 164 982
e 165 518
e 165 728
e 165 241
e 165 881
e 165 233
e 166 178
e 166 746
e 166 828
e 167 505
e 167 705
e 167 507
e 167 535
e 168 823
e 168 263
e 168 696
e 169 255
e 169 431
e 169 821
e 170 327
e 171 867
e 171 318
e 172 928
e 172 991
e 172 311
e 173 494
e 173 871
e 173 182
e 173 241
e 173 560
e 173 962
e 173 629
e 174 331
e 174 551
e 174 527
e 174 382
e 175 614
e 175 380
e 175 637
e 178 883
e 178 864
e 178 572
e 178 956
e 179 935
e 179 883
e 179 775
e 179 192
e 179 625
e 179 973
e 179 818
e 179 653
e 179 488
e 179 257
e 179 359
e 180 558
e 180 833
e 180 440
e 181 622
e 181 852
e 181 530
e 181 542
e 182 844
e 182 325
e 182 187
e 183 490
e 183 571
e 183 257
e 183 484
e 183 254
e 183 573
e 183 410
e 183 511
e 184 492
e 184 343
e 184 786
e 184 485
e 186 760
e 186 671
e 186 463
e 186 311
e 187 605
e 187 861
e 187 305
e 188 563
e 188 895
e 188 376
e 192 959
e 192 315
e 192 555
e 192 882
e 193 478
e 193 430
e 193 595
e 193 198
e 193 541
e 193 882
e 193 826
e 194 526
e 194 728
e 196 219
e 196 997
e 197 354
e 197 685
e 197 879
e 197 840
e 197 342
e 198 570
e 198 705
e 198 447
e 199 302
e 199 463
e 199 457
e 199 982
e 199 298
e 199 895
e 199 306
e 200 315
e 200 787
e 200 716
e 200 614
e 200 933
e 201 809
e 201 795
e 202 218
e 202 390
e 202 625
e 203 519
e 203 841
e 203 481
e 203 402
e 203 584
e 204 343
e 204 725
e 204 692
e 205 252
e 205 337
e 205 967
e 205 789
e 206 465
e 206 644
e 207 758
e 207 808
e 207 971
e 208 220
e 208 891
e 208 234
e 208 484
e 209 905
e 209 379
e 209 593
e 209 401
e 210 496
e 210 930
e 210 519
e 211 520
e 211 903
e 211 814
e 211 696
e 212 845
e 212 301
e 212 950
e 212 841
e 213 772
e 213 823
e 213 439
e 213 595
e 213 608
e 215 840
e 216 380
e 216 343
e 216 547
e 216 688
e 218 647
e 218 308
e 218 888
e 218 566
e 218 560
e 219 634
e 219 822
e 219 667
e 219 649
e 220 661
e 220 883
e 220 970
e 220 451
e 221 956
e 221 731
e 221 445
e 221 702
e 224 402
e 224 766
e 224 305
e 225 275
e 225 925
e 225 605
e 226 725
e 226 362
e 226 473
e 226 793
e 227 861
e 227 663
e 227 742
e 229 590
e 229 868
e 229 350
e 230 585
e 230 588
e 231 591
e 231 872
e 231 903
e 231 394
e 231 327
e 231 607
e 232 885
e 232 879
e 232 339
e 233 839
e 233 796
e 234 826
e 234 404
e 235 764
e 235 852
e 235 430
e 238 730
e 238 671
e 238 879
e 239 283
e 239 382
e 239 914
e 239 849
e 239 244
e 241 368
e 241 730
e 241 491
e 241 945
e 243 985
e 243 605
e 244 486
e 244 609
e 244 590
e 244 645
e 244 788
e 245 485
e 245 320
e 252 261
e 252 536
e 253 450
e 253 556
e 253 800
e 253 413
e 254 585
e 254 655
e 254 673
e 254 874
e 254 512
e 255 515
e 255 512
e 255 935
e 255 942
e 257 304
e 257 406
e 257 534
e 257 414
e 257 962
e 258 518
e 258 303
e 258 618
e 258 702
e 259 519
e 259 882
e 260 859
e 260 327
e 260 334
e 261 453
e 261 807
e 262 367
e 262 376
e 262 916
e 263 413
e 264 617
e 264 754
e 264 564
e 265 845
e 265 526
e 265 597
e 265 304
e 267 716
e 267 509
e 267 767
e 267 587
e 267 685
e 267 523
e 270 575
e 270 692
e 270 680
e 270 579
e 270 935
e 270 632
e 272 687
e 272 773
e 273 493
e 273 952
e 273 275
e 275 609
e 275 864
e 275 714
e 276 549
e 276 854
e 276 590
e 276 804
e 276 540
e 276 294
e 277 754
e 277 959
e 277 868
e 277 762
e 278 575
e 278 703
e 278 643
e 279 313
e 279 714
e 279 731
e 279 626
e 280 382
e 280 388
e 280 859
e 283 984
e 283 531
e 283 886
e 284 332
e 284 340
e 284 707
e 285 868
e 285 483
e 285 438
e 285 364
e 285 700
e 286 336
e 286 728
e 289 918
e 289 694
e 289 318
e 289 523
e 289 404
e 289 747
e 291 620
e 291 984
e 291 965
e 293 437
e 294 969
e 295 434
e 295 606
e 295 454
e 295 529
e 295 887
e 298 366
e 298 753
e 299 531
e 299 799
e 300 608
e 300 304
