n 1000
e 0 348
e 0 962
e 0 297
e 1 656
e 1 756
e 1 200
e 1 364
e 1 486
e 1 349
e 1 936
e 1 451
e 1 210
e 1 840
e 2 256
e 2 196
e 2 502
e 2 68
e 2 933
e 2 708
e 5 154
e 5 206
e 5 499
e 5 783
e 5 436
e 7 857
e 7 513
e 7 673
e 7 680
e 10 770
e 10 790
e 10 231
e 10 674
e 11 127
e 11 166
e 11 136
e 13 139
e 13 853
e 13 429
e 13 639
e 13 837
e 16 729
e 16 733
e 16 78
e 16 217
e 16 347
e 17 353
e 17 909
e 17 206
e 17 312
e 19 812
e 19 436
e 19 445
e 19 612
e 20 650
e 20 982
e 20 649
e 20 138
e 20 757
e 20 520
e 22 297
e 22 356
e 22 886
e 24 49
e 24 687
e 24 813
e 24 361
e 24 465
e 24 507
e 25 637
e 25 506
e 25 423
e 25 356
e 25 835
e 26 47
e 26 993
e 26 230
e 26 732
e 27 941
e 27 888
e 27 916
e 27 306
e 27 529
e 28 236
e 28 51
e 28 416
e 29 580
e 29 607
e 29 555
e 29 489
e 29 133
e 31 84
e 31 917
e 31 293
e 31 313
e 32 89
e 32 794
e 32 316
e 32 903
e 32 138
e 32 613
e 32 99
e 33 943
e 33 110
e 33 947
e 34 293
e 34 758
e 34 927
e 34 429
e 34 670
e 34 341
e 34 117
e 34 68
e 36 909
e 36 52
e 36 590
e 36 112
e 36 830
e 39 520
e 39 924
e 39 304
e 39 813
e 40 848
e 40 646
e 40 71
e 40 956
e 41 349
e 41 130
e 41 461
e 41 345
e 41 395
e 41 268
e 41 139
e 41 766
e 42 515
e 42 136
e 42 909
e 42 965
e 42 384
e 42 924
e 43 894
e 43 916
e 43 896
e 43 231
e 43 175
e 43 239
e 44 870
e 44 226
e 44 353
e 44 808
e 45 165
e 45 670
e 45 542
e 45 167
e 45 787
e 46 123
e 46 468
e 46 320
e 46 78
e 47 920
e 47 973
e 48 687
e 48 623
e 48 431
e 48 449
e 48 722
e 48 827
e 49 736
e 49 400
e 49 317
e 49 878
e 49 342
e 49 974
e 49 347
e 49 406
e 49 869
e 50 760
e 50 660
e 50 924
e 51 335
e 51 826
e 51 911
e 51 996
e 51 312
e 51 851
e 51 104
e 52 785
e 52 745
e 52 964
e 52 873
e 52 250
e 52 91
e 52 252
e 52 618
e 53 346
e 53 900
e 53 708
e 54 668
e 54 656
e 54 77
e 54 806
e 54 460
e 55 779
e 55 917
e 55 833
e 55 971
e 56 688
e 56 646
e 56 269
e 57 480
e 57 223
e 57 419
e 59 139
e 59 423
e 59 580
e 60 685
e 60 771
e 60 572
e 60 158
e 60 900
e 60 493
e 60 288
e 63 826
e 63 467
e 63 241
e 63 94
e 64 831
e 64 660
e 64 86
e 65 477
e 65 179
e 65 576
e 65 446
e 65 809
e 65 773
e 65 521
e 66 431
e 66 984
e 66 114
e 66 270
e 67 573
e 67 929
e 67 451
e 68 882
e 68 130
e 68 653
e 68 594
e 68 844
