n 1000
e 0 309
e 0 702
e 0 759
e 0 522
e 0 898
e 0 40
e 0 329
e 1 704
e 1 899
e 1 881
e 1 822
e 3 287
e 3 509
e 3 764
e 6 219
e 6 224
e 6 427
e 6 291
e 8 225
e 8 463
e 8 118
e 8 59
e 8 41
e 8 171
e 8 762
e 8 407
e 9 79
e 9 259
e 9 871
e 9 892
e 9 984
e 9 465
e 9 890
e 9 437
e 10 156
e 10 801
e 10 163
e 10 309
e 11 748
e 11 563
e 11 348
e 12 83
e 12 131
e 12 54
e 12 384
e 14 897
e 14 999
e 14 760
e 18 252
e 18 939
e 18 681
e 21 907
e 21 182
e 21 627
e 21 876
e 21 167
e 21 966
e 22 953
e 22 531
e 22 136
e 22 641
e 23 359
e 23 717
e 23 88
e 24 378
e 24 870
e 24 483
e 25 497
e 25 179
e 25 83
e 25 919
e 26 685
e 26 387
e 26 81
e 26 74
e 26 69
e 27 854
e 27 947
e 27 242
e 27 926
e 29 188
e 29 308
e 29 640
e 31 427
e 31 751
e 31 728
e 31 718
e 32 706
e 32 994
e 32 999
e 32 583
e 33 599
e 33 478
e 33 588
e 33 389
e 34 605
e 34 237
e 34 476
e 34 823
e 34 263
e 36 565
e 36 804
e 36 702
e 36 522
e 37 145
e 37 798
e 37 103
e 38 890
e 38 314
e 38 556
e 38 485
e 38 190
e 38 756
e 38 228
e 39 572
e 39 583
e 39 823
e 39 868
e 40 666
e 40 744
e 40 207
e 40 767
e 40 613
e 41 162
e 41 771
e 41 101
e 42 412
e 42 177
e 42 647
e 42 243
e 42 399
e 43 572
e 43 179
e 43 892
e 43 77
e 44 867
e 44 836
e 44 565
e 45 750
e 45 170
e 45 527
e 45 477
e 46 856
e 46 59
e 46 781
e 48 489
e 48 468
e 48 652
e 48 588
e 48 386
e 49 849
e 49 773
e 49 654
e 49 438
e 50 315
e 50 430
e 50 304
e 50 517
e 51 918
e 51 457
e 51 489
e 51 966
e 51 486
e 51 846
e 51 572
e 51 296
e 52 80
e 52 776
e 52 294
e 52 148
e 52 468
e 52 954
e 53 339
e 53 323
e 53 762
e 54 985
e 54 969
e 54 84
e 55 168
e 55 901
e 55 720
e 58 418
e 58 882
e 58 442
e 58 909
e 58 280
e 59 238
e 59 764
e 60 85
e 60 234
e 60 92
e 60 926
e 60 993
e 60 686
e 60 445
e 60 239
e 61 743
e 61 357
e 61 309
e 62 928
e 62 953
e 62 263
e 62 697
e 62 757
e 62 604
e 62 477
e 62 317
e 63 592
e 63 691
e 63 233
e 64 271
e 64 322
e 64 851
e 64 79
e 64 154
e 64 959
e 66 574
e 66 225
e 66 210
e 67 82
e 67 154
e 67 784
e 67 90
e 68 771
e 68 441
e 68 74
e 68 322
e 68 593
e 68 712
e 69 372
e 69 317
e 69 930
e 69 866
e 69 403
e 69 79
e 69 658
e 70 950
e 70 865
e 70 513
e 71 862
e 71 488
e 71 215
e 72 849
e 72 866
e 72 764
e 72 630
e 73 457
e 73 594
e 73 328
e 73 875
e 73 932
e 74 613
e 74 214
e 74 150
e 75 753
e 75 171
e 75 503
e 76 507
e 76 182
e 76 171
e 77 136
e 77 159
e 77 300
e 79 443
e 79 884
e 79 110
e 79 515
e 80 681
e 80 182
e 81 933
e 81 127
e 81 524
e 81 474
e 81 960
e 82 763
e 82 339
e 82 415
e 82 210
e 83 239
e 83 204
e 83 224
e 83 864
e 83 567
e 84 158
e 84 692
e 84 393
e 84 291
e 84 433
e 84 667
e 85 874
e 85 879
e 85 747
e 85 633
e 85 144
e 85 482
e 85 246
e 85 476
e 86 809
e 86 896
e 86 190
e 86 93
e 86 746
e 88 125
e 88 274
e 88 633
e 88 793
e 89 115
e 89 821
e 89 336
e 89 970
e 89 263
e 90 756
e 90 982
e 90 326
e 90 147
e 90 415
e 91 808
e 91 265
e 91 471
e 92 534
e 92 259
e 93 763
e 93 827
e 94 678
e 94 587
e 94 316
e 94 880
e 96 211
e 96 242
e 96 386
e 96 819
e 96 336
e 96 208
e 96 602
e 97 174
e 97 307
e 97 385
e 97 374
e 97 402
e 97 933
e 98 691
e 98 896
e 98 629
e 99 739
e 99 189
e 99 571
e 101 969
e 101 800
e 101 242
e 101 328
e 102 815
e 102 745
e 102 896
e 102 303
e 103 322
e 103 423
e 103 314
e 103 190
e 103 415
e 103 892
e 103 281
e 106 803
e 106 743
e 106 644
e 106 655
e 108 347
e 108 162
e 108 304
e 108 898
e 108 937
e 108 491
e 108 433
e 110 762
e 110 781
e 114 748
e 114 903
e 114 309
e 114 547
e 114 843
e 115 706
e 115 126
e 115 799
e 117 972
e 117 982
e 117 847
e 117 630
