n 1000
e 0 459
e 0 734
e 0 48
e 0 498
e 1 484
e 1 838
e 1 805
e 1 283
e 1 890
e 1 773
e 1 176
e 2 132
e 2 826
e 2 990
e 2 534
e 3 736
e 3 606
e 3 822
e 3 697
e 3 54
e 4 887
e 4 809
e 4 33
e 4 178
e 4 366
e 4 128
e 4 68
e 4 344
e 5 282
e 5 708
e 5 439
e 5 652
e 5 421
e 5 413
e 6 78
e 6 847
e 6 910
e 6 880
e 8 702
e 8 646
e 8 267
e 8 648
e 8 158
e 8 889
e 9 290
e 9 943
e 9 145
e 9 46
e 10 907
e 10 681
e 10 914
e 11 42
e 11 716
e 11 358
e 11 205
e 11 826
e 11 196
e 12 692
e 12 349
e 12 535
e 12 99
e 14 758
e 14 843
e 14 408
e 14 800
e 14 374
e 15 897
e 15 491
e 15 988
e 15 142
e 16 789
e 16 178
e 16 661
e 16 132
e 16 741
e 17 978
e 17 981
e 17 110
e 18 454
e 18 801
e 18 821
e 18 872
e 19 101
e 19 997
e 19 987
e 19 759
e 19 377
e 19 511
e 20 459
e 20 420
e 20 595
e 20 984
e 21 870
e 21 883
e 21 680
e 21 947
e 21 494
e 22 632
e 22 458
e 22 655
e 22 120
e 23 833
e 23 323
e 23 944
e 23 576
e 23 699
e 23 938
e 23 249
e 24 324
e 24 196
e 24 33
e 24 614
e 25 994
e 25 590
e 25 719
e 25 403
e 26 81
e 26 76
e 26 291
e 26 138
e 27 330
e 27 539
e 27 181
e 27 324
e 28 507
e 28 988
e 28 432
e 29 719
e 29 879
e 29 173
e 29 272
e 30 578
e 30 506
e 30 427
e 31 845
e 31 33
e 31 535
e 31 539
e 31 377
e 32 114
e 32 761
e 32 43
e 32 700
e 32 391
e 32 70
e 33 255
e 33 816
e 33 678
e 34 578
e 34 383
e 34 564
e 34 858
e 35 690
e 35 404
e 35 189
e 36 166
e 36 517
e 36 172
e 36 317
e 38 508
e 38 648
e 38 780
e 38 622
e 39 322
e 39 524
e 39 137
e 41 539
e 41 671
e 41 311
e 41 410
e 42 939
e 42 179
e 42 941
e 43 758
e 43 225
e 43 752
e 43 157
e 43 327
e 44 750
e 44 76
e 44 246
e 45 533
e 45 222
e 45 391
e 45 668
e 46 854
e 46 695
e 46 507
e 46 821
e 47 130
e 47 692
e 47 189
e 48 56
e 48 159
e 48 690
e 48 517
e 48 415
e 50 615
e 50 642
e 50 883
e 50 364
e 51 263
e 51 398
e 51 294
e 51 191
e 52 954
e 52 246
e 52 712
e 52 404
e 52 280
e 53 972
e 53 329
e 53 624
e 53 445
e 54 415
e 54 708
e 55 575
e 55 858
e 55 207
e 56 247
e 56 222
e 56 832
e 57 922
e 57 254
e 57 642
e 58 695
e 58 246
e 58 688
e 60 853
e 60 479
e 60 178
e 60 334
e 60 654
e 60 889
e 60 520
e 61 269
e 61 343
e 61 944
e 61 799
e 62 741
e 62 558
e 62 706
e 62 389
e 62 159
e 65 627
e 65 503
e 65 464
e 65 603
e 65 174
e 67 330
e 67 858
e 67 515
e 67 869
e 68 952
e 68 831
e 68 990
e 68 479
e 68 225
e 68 333
e 69 238
e 69 251
e 69 310
e 69 273
e 69 127
e 69 77
e 69 678
e 70 593
e 70 380
e 70 747
e 70 818
e 70 694
e 72 330
e 72 909
e 72 348
e 72 287
e 73 859
e 73 647
e 73 119
e 73 842
e 74 188
e 74 263
e 74 529
e 74 904
e 74 218
e 74 403
e 74 589
e 76 214
e 76 294
e 77 84
e 77 981
e 77 641
e 77 300
e 77 225
e 77 107
e 77 276
e 78 949
e 78 252
e 78 271
e 79 447
e 79 349
e 79 890
e 79 615
e 80 179
e 80 697
e 80 765
e 80 760
e 80 773
e 80 636
e 80 806
e 81 920
e 81 249
e 81 137
e 81 565
e 81 776
e 81 253
e 81 442
e 81 329
e 83 866
e 83 165
e 83 267
e 83 216
e 83 622
e 84 221
e 84 688
e 85 237
e 85 481
e 85 791
e 85 699
e 85 254
e 88 725
e 88 723
e 88 543
e 88 409
e 88 183
e 90 586
e 90 588
e 90 98
e 90 805
e 90 225
e 91 548
e 91 270
e 91 368
e 91 982
e 91 862
e 91 249
e 92 728
e 92 506
e 92 331
e 92 277
e 92 517
e 92 108
e 93 837
e 93 207
e 93 479
e 95 363
e 95 837
e 95 592
e 96 974
e 96 174
e 96 950
e 97 555
e 97 873
e 97 134
e 97 413
e 97 564
e 97 390
e 98 860
e 98 305
e 98 998
e 99 417
e 99 152
e 99 653
e 99 309
e 99 348
e 100 270
e 100 375
e 100 113
e 100 578
e 100 675
e 100 229
e 101 286
e 101 277
e 101 727
e 101 747
e 101 469
e 102 638
e 102 323
e 102 531
e 102 178
e 105 797
e 105 254
e 105 533
e 106 213
e 106 128
e 106 597
e 106 388
e 106 434
e 107 152
e 107 243
e 107 628
e 107 824
e 107 476
e 108 276
e 108 349
e 109 518
e 109 482
e 109 191
e 109 304
e 109 316
e 110 704
e 110 965
e 110 555
e 111 333
e 111 187
e 111 503
e 111 970
e 111 928
e 111 643
e 111 960
e 113 174
e 113 899
e 114 418
e 114 805
e 116 289
e 116 595
e 116 760
e 118 130
e 118 590
e 118 906
e 118 164
e 119 138
e 119 421
e 119 576
e 119 457
e 120 422
e 120 343
e 120 342
e 121 391
e 121 378
e 121 711
e 121 555
e 121 985
e 121 287
e 121 906
e 122 546
e 122 816
e 122 922
e 122 189
e 122 679
e 122 187
e 123 421
e 123 560
e 123 540
e 123 948
e 124 936
e 124 455
e 124 198
e 124 304
e 124 146
e 124 284
e 127 285
e 127 464
e 128 253
e 128 634
e 128 131
e 129 313
e 129 330
e 129 718
e 129 627
e 129 187
e 129 583
e 129 786
e 129 511
e 130 534
e 130 671
e 131 550
e 131 465
e 131 917
e 131 233
e 132 659
e 132 784
e 132 753
e 133 978
e 133 555
e 133 398
e 134 819
e 134 258
e 134 480
e 134 202
e 135 907
e 135 965
e 135 382
e 135 831
e 135 527
e 136 382
e 136 149
e 136 439
e 136 671
e 136 617
e 136 623
e 136 503
e 136 546
e 137 818
e 137 346
e 138 733
e 138 881
e 138 504
e 138 281
e 138 455
e 138 856
e 139 678
e 139 206
e 139 401
e 139 502
e 139 294
e 139 338
e 140 444
e 140 859
e 140 171
e 142 238
e 142 709
e 142 176
e 142 588
e 143 730
