n 1000
e 1 239
e 1 410
e 1 731
e 1 163
e 2 128
e 2 42
e 2 92
e 3 198
e 3 920
e 3 202
e 3 457
e 4 915
e 4 202
e 4 666
e 4 143
e 4 550
e 4 358
e 4 747
e 5 804
e 5 390
e 5 251
e 5 786
e 6 674
e 6 638
e 6 696
e 6 244
e 6 549
e 6 998
e 6 117
e 6 520
e 7 110
e 7 638
e 7 80
e 7 941
e 8 426
e 8 712
e 8 108
e 8 124
e 8 385
e 9 289
e 9 33
e 9 698
e 9 189
e 9 95
e 9 87
e 9 418
e 9 379
e 12 573
e 12 462
e 12 244
e 13 534
e 13 829
e 13 416
e 13 701
e 13 460
e 13 317
e 13 540
e 13 157
e 14 292
e 14 801
e 14 453
e 15 819
e 15 702
e 15 289
e 16 516
e 16 33
e 16 319
e 16 751
e 16 854
e 16 810
e 16 761
e 17 852
e 17 927
e 17 233
e 19 513
e 19 443
e 19 504
e 19 389
e 19 849
e 19 813
e 20 35
e 20 629
e 20 159
e 20 768
e 20 500
e 20 703
e 20 895
e 21 864
e 21 362
e 21 920
e 21 821
e 21 405
e 22 48
e 22 662
e 22 843
e 22 826
e 22 852
e 22 412
e 23 112
e 23 480
e 23 677
e 23 572
e 23 199
e 23 576
e 24 504
e 24 240
e 24 618
e 25 73
e 25 303
e 25 171
e 25 175
e 25 193
e 26 821
e 26 354
e 26 255
e 26 704
e 26 892
e 27 332
e 27 31
e 27 799
e 27 932
e 29 633
e 29 435
e 29 637
e 30 576
e 30 47
e 30 515
e 31 933
e 31 340
e 31 673
e 31 775
e 31 283
e 33 734
e 33 685
e 35 882
e 35 866
e 35 676
e 35 880
e 36 521
e 36 287
e 36 534
e 37 521
e 37 127
e 37 57
e 37 462
e 37 356
e 37 793
e 37 193
e 37 350
e 37 986
e 37 379
e 38 589
e 38 863
e 38 598
e 38 618
e 38 365
e 38 864
e 39 977
e 39 124
e 39 472
e 39 927
e 39 257
e 39 288
e 39 664
e 39 864
e 39 235
e 39 623
e 39 251
e 40 130
e 40 714
e 40 304
e 40 89
e 41 939
e 41 379
e 41 850
e 41 578
e 41 962
e 41 733
e 42 911
e 42 756
e 43 73
e 43 140
e 43 869
e 43 300
e 46 95
e 46 54
e 46 658
e 46 945
e 47 920
e 47 715
e 47 998
e 47 527
e 47 105
e 48 751
e 48 190
e 48 320
e 48 851
e 49 421
e 49 705
e 49 448
e 49 203
e 50 563
e 50 780
e 50 294
e 50 254
e 50 737
e 50 115
e 52 627
e 52 79
e 52 739
e 52 107
e 52 182
e 53 692
e 53 564
e 53 788
e 53 553
e 53 489
e 53 639
e 53 764
e 53 846
e 53 326
e 53 340
e 53 92
e 53 954
e 54 508
e 54 786
e 54 968
e 54 792
e 54 336
e 55 768
e 55 991
e 55 190
e 57 320
e 57 345
e 57 748
e 57 551
e 58 582
e 58 764
e 58 401
e 58 119
e 58 689
e 60 942
e 60 650
e 60 280
e 60 845
e 60 371
e 60 838
e 61 803
e 61 698
e 61 419
e 61 735
e 61 902
e 62 365
e 62 612
e 62 567
e 62 596
e 62 731
e 62 922
e 63 262
e 63 418
e 63 196
e 63 539
e 64 715
e 64 765
e 64 871
e 64 239
e 64 676
e 64 978
e 66 815
e 66 454
e 66 422
e 66 950
e 68 832
e 68 653
e 68 111
e 68 414
e 69 523
e 69 968
e 69 424
e 69 502
e 70 636
e 70 629
e 70 174
e 70 785
e 70 487
e 71 389
e 71 614
e 71 637
e 72 796
e 72 596
e 72 271
e 72 106
e 73 567
e 73 661
e 73 229
e 73 385
e 73 591
e 74 164
e 74 928
e 74 139
e 74 110
e 74 373
e 75 638
e 75 778
e 75 606
e 76 243
e 76 948
e 76 208
e 76 959
e 76 640
e 77 351
e 77 436
e 77 277
e 78 128
e 78 952
e 78 150
e 78 295
e 78 631
e 78 835
e 78 893
e 79 336
e 79 556
e 79 298
e 79 354
e 80 722
e 80 556
e 81 821
e 81 997
e 81 332
e 84 793
e 84 458
e 84 863
e 84 321
e 84 628
e 84 574
e 84 993
e 86 797
e 86 764
e 86 808
e 86 704
e 86 827
e 86 448
e 86 773
e 87 334
e 87 405
e 87 480
e 87 426
e 87 709
e 87 388
e 87 476
e 87 108
e 88 839
e 88 215
e 88 394
e 88 638
e 88 213
e 88 125
e 89 834
e 89 509
e 90 306
e 90 733
e 90 419
e 92 172
e 92 270
e 92 758
e 92 649
e 93 171
e 93 576
e 93 668
e 93 909
e 94 145
e 94 709
e 94 869
e 94 489
e 95 209
e 95 402
e 95 837
e 95 405
e 98 712
e 98 339
e 98 442
e 98 154
e 98 760
e 98 448
e 99 194
e 99 226
e 99 444
e 100 695
e 100 386
e 100 584
e 100 151
e 101 852
e 101 604
e 101 624
e 101 731
e 102 862
e 102 201
e 102 128
e 102 885
e 102 954
e 102 719
e 102 874
e 103 538
e 103 848
e 103 600
e 103 162
e 103 902
e 103 955
e 104 940
e 104 140
e 104 573
e 105 915
e 105 906
e 105 684
e 105 416
e 105 775
e 106 373
e 106 422
e 106 157
e 107 256
e 107 409
e 108 764
e 108 754
e 108 852
e 108 430
e 109 235
e 109 330
e 109 692
e 109 172
e 110 500
e 110 206
e 110 601
e 111 288
e 111 444
e 111 494
e 112 999
e 112 510
e 112 953
e 112 168
e 113 933
e 113 540
e 113 670
e 114 464
e 114 423
e 114 695
e 114 889
e 115 834
e 115 155
e 115 423
e 117 611
e 117 721
e 117 683
e 119 217
e 119 601
e 119 295
e 119 172
e 119 335
e 119 892
e 121 326
e 121 433
e 121 177
e 121 334
e 122 532
e 122 573
e 122 842
e 122 939
e 123 606
e 123 186
e 123 635
e 123 813
e 123 303
e 123 231
e 124 213
e 124 793
e 124 925
e 125 488
e 125 622
e 125 249
e 125 373
e 125 257
e 125 809
e 125 718
e 126 610
e 126 548
e 126 596
e 126 130
e 127 818
e 127 483
e 127 604
e 127 525
e 127 330
e 127 271
e 128 274
e 129 740
e 129 884
e 129 931
e 129 464
e 129 565
e 129 366
e 129 826
e 129 833
e 130 753
e 130 748
e 131 148
e 131 526
e 131 357
e 132 340
e 132 460
e 132 708
e 133 776
e 133 252
e 133 892
e 135 203
e 135 292
e 135 927
e 139 288
e 139 634
e 139 315
e 139 711
e 139 862
e 139 972
e 140 171
e 140 759
e 140 244
e 140 729
e 141 372
e 141 365
e 141 368
e 143 868
e 143 974
e 144 777
e 144 244
e 144 971
e 144 511
e 145 882
e 145 826
e 145 372
e 147 932
e 147 847
e 147 445
e 148 853
e 148 344
e 148 797
e 149 773
e 149 554
e 149 252
e 150 950
e 150 631
e 150 939
e 151 477
e 151 599
e 151 463
e 152 997
e 152 570
e 152 291
e 152 871
e 154 836
e 154 717
e 154 510
e 154 370
e 155 476
e 155 532
e 155 642
e 156 880
e 156 915
e 156 485
e 156 256
e 156 817
e 156 411
e 156 179
e 157 683
e 158 658
e 158 249
e 158 823
e 158 318
e 159 412
e 159 807
e 159 816
e 160 587
e 160 993
e 160 330
e 161 262
e 161 497
e 161 271
e 161 850
e 162 251
e 162 684
e 162 618
e 162 644
e 163 719
e 163 920
e 163 829
e 163 800
e 164 875
e 164 584
e 164 667
e 164 533
e 166 728
e 166 799
e 166 168
e 166 509
e 166 450
e 166 868
e 168 959
e 169 210
e 169 893
e 169 226
e 170 221
e 170 349
e 170 386
e 171 481
e 171 294
e 172 548
e 172 508
e 172 258
e 172 606
e 174 573
e 174 656
e 174 190
e 174 555
e 175 709
e 175 310
e 175 383
e 177 422
e 177 907
e 177 466
e 178 458
e 178 703
e 178 491
e 178 321
e 179 582
e 179 983
e 179 358
e 179 809
e 180 419
e 180 271
e 180 838
e 180 539
e 182 680
e 182 487
e 182 630
e 182 290
e 183 217
e 183 654
