n 1000
e 0 519
e 0 791
e 0 42
e 0 989
e 0 457
e 0 197
e 1 577
e 1 371
e 1 848
e 1 772
e 1 78
e 2 889
e 2 767
e 2 564
e 2 192
e 2 359
e 3 54
e 3 874
e 3 756
e 3 637
e 3 400
e 3 689
e 5 801
e 5 368
e 5 365
e 5 615
e 6 80
e 6 638
e 6 123
e 6 27
e 6 354
e 6 369
e 6 83
e 6 252
e 7 94
e 7 824
e 7 527
e 7 650
e 7 308
e 9 275
e 9 542
e 9 56
e 10 691
e 10 432
e 10 614
e 10 742
e 12 954
e 12 834
e 12 284
e 13 517
e 13 800
e 13 220
e 15 565
e 15 797
e 15 433
e 15 304
e 15 536
e 16 699
e 16 533
e 16 809
e 16 37
e 18 488
e 18 921
e 18 393
e 20 523
e 20 468
e 20 130
e 20 199
e 20 22
e 20 903
e 21 453
e 21 366
e 21 527
e 22 559
e 22 916
e 22 235
e 22 862
e 22 957
e 23 969
e 23 902
e 23 911
e 23 571
e 23 239
e 23 782
e 24 615
e 24 58
e 24 213
e 24 353
e 24 666
e 25 130
e 25 714
e 25 104
e 25 716
e 25 839
e 25 161
e 25 880
e 27 533
e 27 698
e 27 532
e 28 188
e 28 708
e 28 442
e 28 651
e 28 325
e 31 615
e 31 880
e 31 52
e 31 669
e 31 94
e 32 671
e 32 180
e 32 879
e 32 616
e 33 648
e 33 226
e 33 478
e 33 292
e 33 91
e 34 239
e 34 461
e 34 110
e 35 82
e 35 94
e 35 250
e 35 747
e 36 48
e 36 409
e 36 555
e 36 227
e 36 971
e 37 547
e 37 362
e 37 417
e 37 187
e 37 983
e 38 913
e 38 496
e 38 425
e 38 571
e 39 513
e 39 974
e 39 501
e 42 212
e 42 905
e 42 290
e 42 557
e 44 370
e 44 551
e 44 50
e 44 420
e 45 300
e 45 339
e 45 144
e 45 400
e 46 658
e 46 884
e 46 398
e 46 97
e 46 593
e 46 307
e 47 755
e 47 306
e 47 458
e 48 601
e 48 174
e 48 557
e 49 767
e 49 278
e 49 941
e 50 288
e 50 287
e 50 474
e 51 616
e 51 704
e 51 993
e 51 414
e 51 628
e 52 923
e 52 966
e 52 70
e 54 82
e 54 484
e 54 510
e 54 219
e 55 208
e 55 298
e 55 616
e 55 519
e 56 215
e 56 961
e 56 584
e 58 492
e 58 651
e 58 719
e 58 420
e 59 158
e 59 560
e 59 487
e 59 911
e 59 783
e 59 809
e 59 188
e 59 702
e 59 544
e 59 305
e 60 165
e 60 448
e 60 231
e 60 394
e 61 253
e 61 795
e 61 138
e 61 119
e 63 737
e 63 543
e 63 955
e 63 448
e 66 386
e 66 419
e 66 76
e 69 335
e 69 824
e 69 143
e 69 378
e 69 576
e 69 773
e 69 110
e 69 412
e 69 628
e 70 97
e 70 573
e 70 275
e 71 762
e 71 848
e 71 885
e 72 340
e 72 865
e 72 349
e 73 465
e 73 397
e 73 744
e 73 746
e 73 428
e 73 88
e 74 196
e 74 663
e 74 806
e 74 901
e 76 206
e 76 858
e 76 460
e 76 298
e 76 263
e 77 340
e 77 737
e 77 805
e 77 236
e 77 626
e 77 704
e 78 955
e 78 453
e 78 859
e 78 671
e 80 208
e 80 471
e 80 386
e 80 382
e 80 790
e 81 317
e 81 144
e 81 605
e 81 146
e 81 458
e 82 754
e 82 595
e 83 409
e 83 444
e 83 931
e 83 480
e 83 436
e 83 922
e 83 111
e 84 85
e 84 714
e 84 389
e 85 921
e 85 426
e 85 911
e 85 500
e 85 133
e 85 119
e 85 97
e 85 817
e 86 323
e 86 642
e 86 847
e 86 493
e 87 897
e 87 407
e 87 502
e 87 665
e 88 640
e 88 687
e 88 924
e 88 681
e 88 128
e 88 361
e 88 392
e 88 477
e 88 422
e 88 115
e 89 790
e 89 165
e 89 999
