n 2000
e 1 709
e 1 559
e 1 1858
e 1 1157
e 1 1623
e 1 205
e 1 137
e 3 358
e 3 1550
e 3 851
e 3 893
e 3 172
e 6 218
e 6 1436
e 6 1903
e 6 1836
e 7 1923
e 7 1680
e 7 1486
e 7 310
e 7 981
e 8 1754
e 8 1202
e 8 1789
e 8 1887
e 8 133
e 9 120
e 9 606
e 9 1979
e 9 1995
e 9 866
e 9 1049
e 10 1480
e 10 1422
e 10 861
e 10 1149
e 11 503
e 11 1791
e 11 1911
e 11 96
e 12 256
e 12 1463
e 12 541
e 13 1579
e 13 1787
e 13 1508
e 14 844
e 14 1253
e 14 1719
e 16 307
e 16 291
e 16 413
e 16 679
e 17 1843
e 17 1707
e 17 133
e 17 556
e 17 1525
e 17 1502
e 18 1704
e 18 1570
e 18 1800
e 18 773
e 18 1467
e 22 1470
e 22 1928
e 22 556
e 22 1658
e 22 1406
e 23 1558
e 23 515
e 23 1396
e 23 201
e 24 997
e 24 786
e 24 1633
e 28 427
e 28 1522
e 28 805
e 30 806
e 30 1506
e 30 593
e 31 479
e 31 635
e 31 442
e 31 1870
e 31 870
e 32 1729
e 32 1192
e 32 161
e 33 1680
e 33 617
e 33 813
e 34 1818
e 34 789
e 34 1646
e 35 323
e 35 1404
e 35 946
e 35 240
e 36 1023
e 36 235
e 36 1107
e 36 1205
e 37 615
e 37 1746
e 37 1768
e 37 418
e 37 590
e 37 1287
e 39 1810
e 39 1035
e 39 1197
e 40 1469
e 40 431
e 40 199
e 40 517
e 41 1015
e 41 134
e 41 644
e 41 382
e 42 663
e 42 1467
e 42 1443
e 42 268
e 42 1313
e 42 474
e 42 1521
e 44 426
e 44 1829
e 44 287
e 44 1983
e 44 500
e 44 624
e 44 423
e 45 1396
e 45 411
e 45 1844
e 46 435
e 46 262
e 46 684
e 46 428
e 46 809
e 47 1097
e 47 1337
e 47 1841
e 47 1525
e 50 200
e 50 1540
e 50 778
e 51 1518
e 51 215
e 51 1707
e 51 1500
e 51 606
e 51 1568
e 51 792
e 51 1887
e 51 1029
e 53 837
e 53 737
e 53 371
e 53 924
e 53 745
e 54 1166
e 54 1436
e 54 1908
e 54 1158
e 58 1059
e 58 1817
e 58 499
e 58 939
e 58 1840
e 58 1518
e 59 1500
e 59 1210
e 59 98
e 60 1046
e 60 1905
e 60 805
e 61 1215
e 61 218
e 61 708
e 61 1826
e 61 1870
e 61 800
e 61 1931
e 62 411
e 62 464
e 62 1541
e 62 658
e 62 684
e 62 379
e 62 110
e 62 1540
e 62 1767
e 64 1665
e 64 1675
e 64 1290
e 64 1184
e 64 826
e 66 240
e 66 185
e 66 1426
e 67 1544
e 67 966
e 67 454
e 67 1735
e 67 507
e 67 503
e 70 693
e 70 216
e 70 1275
e 70 1271
e 70 612
e 72 648
e 72 816
e 72 1180
e 72 646
e 72 1186
e 73 327
e 73 199
e 73 1434
e 73 951
e 73 219
e 73 1497
e 73 1361
e 75 1295
e 75 1881
e 75 894
e 75 120
e 75 963
e 75 1639
e 76 1735
e 76 1257
e 76 697
e 76 1500
e 76 1468
e 76 516
e 76 90
e 77 1739
e 77 1981
e 77 240
e 77 253
e 77 505
e 77 1834
e 78 389
e 78 195
e 78 1756
e 78 1692
e 78 846
e 78 1269
e 78 764
e 79 1134
e 79 801
e 79 90
e 79 1638
e 79 1483
e 80 1340
e 80 1921
e 80 917
e 80 1720
e 81 379
e 81 1107
e 81 1759
e 82 1895
e 82 352
e 82 1900
e 83 299
e 83 380
e 83 1080
e 84 274
e 84 234
e 84 904
e 86 171
e 86 928
e 86 1753
e 86 138
e 86 231
e 86 433
e 86 411
e 86 1518
e 88 1844
e 88 1397
e 88 869
e 88 352
e 88 939
e 90 1549
e 90 439
e 90 623
e 90 955
e 92 330
e 92 1832
e 92 863
e 92 840
e 93 1002
e 93 1036
e 93 1742
e 95 582
e 95 1977
e 95 1417
e 95 973
e 95 1616
e 95 1177
e 96 861
e 96 1691
e 96 1463
e 97 1328
e 97 756
e 97 1812
e 98 299
e 98 825
e 98 1486
e 98 418
e 98 1892
e 99 462
e 99 559
e 99 1504
e 99 1032
e 99 1300
e 101 984
e 101 214
e 101 442
e 101 726
e 101 130
e 101 656
e 102 872
e 102 926
e 102 1740
e 103 1895
e 103 1272
e 103 612
e 103 1587
e 103 605
e 104 594
e 104 195
e 104 1707
e 104 1414
e 104 505
e 106 1535
e 106 756
e 106 1085
e 107 1967
e 107 734
e 107 1237
e 108 941
e 108 1379
e 108 791
e 109 1888
e 109 343
e 109 850
e 110 1313
e 110 1775
e 110 806
e 110 1739
e 110 1500
e 113 1865
e 113 1455
e 113 762
e 113 850
e 114 1916
e 114 408
e 114 395
e 114 133
e 115 1470
e 115 1372
e 115 196
e 116 1316
e 116 127
e 116 759
e 116 777
e 116 1150
e 116 340
e 116 621
e 118 1518
e 118 1438
e 118 745
e 118 1454
e 118 209
e 118 1197
e 118 1879
e 120 908
e 120 1215
e 120 1196
e 121 706
e 121 650
e 121 380
e 122 522
e 122 548
e 122 873
e 122 1237
e 123 1714
e 123 268
e 123 1017
e 124 941
e 124 1356
e 124 1475
e 124 722
e 124 1634
e 124 619
e 125 1866
e 125 988
e 125 1596
e 126 595
e 126 1233
e 126 361
e 126 621
e 126 716
e 127 1496
e 127 381
e 127 922
e 127 1234
e 127 1339
e 128 1122
e 128 707
e 128 1830
e 128 329
e 129 1482
e 129 1295
e 129 779
e 129 629
e 129 408
e 130 291
e 130 1015
e 130 1587
e 130 1708
e 131 1368
e 131 1856
e 131 1991
e 131 573
e 133 1768
e 133 1049
e 133 1426
e 134 1523
e 134 171
e 134 1236
e 134 1731
e 134 1778
e 137 155
e 137 152
e 137 1490
e 138 906
e 138 1378
e 138 141
e 138 497
e 138 1022
e 139 540
e 139 950
e 139 1544
e 139 1271
e 139 749
e 139 1430
e 140 1523
e 140 1897
e 140 1196
e 140 1925
e 141 1979
e 141 1782
e 141 306
e 143 1681
e 143 699
e 143 1856
e 143 632
e 144 228
e 144 814
e 144 1909
e 144 908
e 144 1214
e 145 317
e 145 210
e 145 1280
e 145 1572
e 145 1002
e 145 1864
e 146 1682
e 146 448
e 146 627
e 146 1920
e 147 384
e 147 1638
e 147 1186
e 147 230
e 147 990
e 147 625
e 148 1336
e 148 1814
e 148 251
e 148 767
e 149 917
e 149 1504
e 149 386
e 149 1729
e 149 1627
e 151 1525
e 151 480
e 151 299
e 151 1298
e 151 1284
e 151 1430
e 151 550
e 152 1909
e 152 1353
e 152 1124
e 152 978
e 153 1982
e 153 481
e 153 1011
e 153 1648
e 154 392
e 154 1591
e 154 978
e 155 1754
e 155 1646
e 155 1639
e 155 992
e 157 1422
e 157 572
e 157 1955
e 158 1398
e 158 637
e 158 1345
e 159 1098
e 159 1166
e 159 677
e 160 181
e 160 1935
e 160 824
e 160 1372
e 161 556
e 161 1799
e 162 1992
e 162 391
e 162 787
e 162 650
e 162 1260
e 163 1492
e 163 523
e 163 1999
e 164 1157
e 164 1318
e 164 940
e 164 1018
e 164 901
e 165 1232
e 165 1162
e 165 1296
e 165 1581
e 165 808
e 168 682
e 168 311
e 168 1358
e 168 1522
e 170 1540
e 170 1914
e 170 1313
e 171 206
e 172 216
e 172 1721
e 172 1769
e 173 1204
e 173 1133
e 173 495
e 174 1721
e 174 1682
e 174 228
e 174 1445
e 175 1313
e 175 552
e 175 1217
e 175 1090
e 175 1585
e 175 1372
e 176 903
e 176 424
e 176 1566
e 176 931
e 176 890
e 176 792
e 176 359
e 178 844
e 178 1594
e 178 812
e 178 868
e 178 841
e 178 1572
e 180 764
e 180 1147
e 180 1205
e 180 484
e 181 677
e 181 1960
e 181 1594
e 181 247
e 181 1610
e 181 1580
e 182 1931
e 182 1938
e 182 1575
e 182 1597
e 184 1031
e 184 1671
e 184 697
e 184 1127
e 185 1970
e 185 643
e 185 429
e 185 235
e 185 1890
e 185 804
e 186 974
e 186 1996
e 186 1767
e 186 1694
e 187 863
e 187 1461
e 187 1587
e 187 1554
e 188 206
e 188 410
e 188 1390
e 188 190
e 189 847
e 189 1620
e 189 1014
e 190 1260
e 190 372
e 191 627
e 191 745
e 191 1298
e 191 642
e 195 1838
e 195 1753
e 196 1923
e 196 1292
e 196 972
e 196 725
e 196 426
e 196 444
e 196 819
e 197 431
e 197 1853
e 197 494
e 197 920
e 198 1178
e 198 683
e 198 818
e 198 1925
e 199 1240
e 199 1716
e 199 925
e 200 1127
e 200 960
e 200 1606
e 201 1721
e 201 1883
e 201 360
e 201 679
e 201 787
e 202 412
e 202 1852
e 202 1347
e 203 969
e 203 945
e 203 1874
e 203 1177
e 203 1916
e 203 1620
e 204 587
e 204 1238
e 204 270
e 204 756
e 204 1098
e 204 565
e 205 852
e 205 1457
e 205 587
e 206 930
e 206 868
e 206 631
e 206 430
e 206 1030
e 209 1203
e 209 1431
e 210 1583
e 210 829
e 210 1912
e 210 1024
e 212 891
e 212 978
e 212 1665
e 212 890
e 212 969
e 212 612
e 212 497
e 213 1041
e 213 1053
e 213 1758
e 213 818
e 214 1867
e 214 553
e 214 1703
e 215 1681
e 215 683
e 215 1575
e 216 870
e 216 764
e 218 1067
e 218 1703
e 218 994
e 218 818
e 219 1854
e 219 827
e 219 766
e 221 1111
e 221 352
e 221 809
e 221 1239
e 224 648
e 224 1932
e 224 615
e 224 358
e 227 653
e 227 765
e 227 1691
e 228 1732
e 228 1468
e 229 1169
e 229 981
e 229 237
e 229 590
e 229 1680
e 229 506
e 229 1932
e 229 1967
e 229 1588
e 230 979
e 230 1040
e 230 1833
e 231 1469
e 231 415
e 231 454
e 231 1856
e 232 1592
e 232 958
e 232 1844
e 232 1579
e 232 1055
e 233 824
e 233 1111
e 233 1263
e 233 1834
e 233 1884
e 234 601
e 234 735
e 234 647
e 235 1560
e 235 1602
e 235 1881
e 235 1639
e 235 434
e 235 1454
e 237 1703
e 237 1015
e 237 1377
e 237 1244
e 240 834
e 240 804
e 240 252
e 240 1543
e 243 1121
e 243 836
e 243 1672
e 243 1070
e 244 1573
e 244 310
e 244 1563
e 244 876
e 244 587
e 245 318
e 245 1749
e 245 684
e 245 700
e 245 865
e 245 1898
e 245 1208
e 245 1993
e 245 1514
e 246 809
e 246 1732
e 246 1396
e 247 1043
e 247 538
e 248 423
e 248 1156
e 248 814
e 248 1124
e 248 554
e 249 1874
e 249 1388
e 249 814
e 249 653
e 249 1783
e 250 947
e 250 405
e 250 609
e 250 1176
e 251 1662
e 251 1666
e 251 1025
e 252 1298
e 252 1515
e 252 1935
e 252 1244
e 253 328
e 253 973
e 253 1703
e 253 837
e 254 504
e 254 1931
e 254 1709
e 254 1894
e 255 1361
e 255 1911
e 255 1157
e 255 1755
e 256 1596
e 256 668
e 256 1223
e 258 1698
e 258 1578
e 258 839
e 258 695
e 258 1716
e 260 440
e 260 598
e 260 1920
e 260 371
e 261 1112
e 261 1728
e 261 1520
e 261 1809
e 261 425
e 262 1211
e 262 870
e 263 1165
e 263 1689
e 263 1967
e 263 1926
e 264 1381
e 264 616
e 264 1150
e 264 855
e 264 1800
e 264 671
e 265 1864
e 265 1788
e 265 1932
e 266 486
e 266 407
e 266 392
e 266 343
e 266 506
