n 2000
e 0 1139
e 0 1595
e 0 303
e 0 449
e 0 65
e 0 324
e 0 414
e 0 1637
e 0 17
e 1 1305
e 1 985
e 1 111
e 1 1467
e 1 602
e 1 397
e 2 1385
e 2 909
e 2 1582
e 3 379
e 3 237
e 3 1834
e 3 876
e 3 260
e 4 17
e 4 77
e 4 1944
e 4 525
e 4 659
e 4 572
e 5 1654
e 5 169
e 5 1360
e 6 913
e 6 27
e 6 928
e 6 707
e 6 902
e 6 1019
e 7 295
e 7 597
e 7 1614
e 7 1323
e 8 1980
e 8 1583
e 8 1804
e 8 1610
e 8 54
e 9 1919
e 9 635
e 9 1824
e 9 639
e 9 640
e 10 1696
e 10 227
e 10 1067
e 10 1117
e 11 1797
e 11 1122
e 11 625
e 11 1370
e 11 407
e 11 981
e 11 1191
e 11 1521
e 11 1206
e 11 804
e 11 1970
e 13 29
e 13 1560
e 13 827
e 13 1134
e 13 491
e 13 1783
e 13 1633
e 13 1606
e 13 1287
e 13 1321
e 13 1252
e 13 279
e 13 1022
e 14 543
e 14 1585
e 14 1103
e 15 1549
e 15 1599
e 15 1866
e 15 626
e 15 1764
e 16 194
e 16 1064
e 16 1440
e 16 1012
e 16 859
e 16 1520
e 17 940
e 17 172
e 17 931
e 17 475
e 17 1191
e 18 1082
e 18 221
e 18 1889
e 18 191
e 18 1649
e 20 50
e 20 819
e 20 236
e 20 1966
e 21 784
e 21 1213
e 21 863
e 22 1410
e 22 1308
e 22 37
e 22 964
e 22 1878
e 22 561
e 22 298
e 24 147
e 24 1886
e 24 768
e 25 1735
e 25 1463
e 25 397
e 26 475
e 26 423
e 26 234
e 26 268
e 26 1114
e 26 793
e 27 379
e 27 150
e 27 538
e 28 212
e 28 976
e 28 1313
e 28 875
e 28 774
e 29 79
e 29 687
e 29 403
e 29 1966
e 30 704
e 30 978
e 30 230
e 30 1774
e 30 1071
e 31 664
e 31 414
e 31 782
e 31 1013
e 31 1823
e 32 1014
e 32 1754
e 32 1346
e 32 1459
e 32 1649
e 32 1220
e 33 1001
e 33 200
e 33 448
e 33 1017
e 35 483
e 35 1017
e 35 1262
e 36 754
e 36 1681
e 36 210
e 36 579
e 36 589
e 36 972
e 37 95
e 37 1063
e 37 1181
e 37 1220
e 38 1903
e 38 631
e 38 875
e 38 753
e 38 1806
e 38 1375
e 38 708
e 39 385
e 39 1922
e 39 436
e 40 1092
e 40 1777
e 40 1863
e 40 610
e 40 754
e 40 144
e 40 1037
e 41 1046
e 41 889
e 41 1879
e 41 1328
e 44 1993
e 44 289
e 44 1474
e 44 336
e 44 180
e 47 1356
e 47 757
e 47 379
e 47 1287
e 47 1261
e 49 1937
e 49 1587
e 49 656
e 49 297
e 49 121
e 49 411
e 49 431
e 50 979
e 50 1347
e 50 381
e 51 1516
e 51 149
e 51 1651
e 51 212
e 52 1631
e 52 1476
e 52 932
e 53 1625
e 53 1989
e 53 1929
e 53 296
e 54 965
e 54 1534
e 54 1325
e 54 1856
e 54 880
e 54 783
e 55 438
e 55 1133
e 55 1207
e 55 60
e 56 1578
e 56 992
e 56 1879
e 56 1610
e 57 259
e 57 1793
e 57 454
e 57 827
e 58 1531
e 58 1492
e 58 613
e 58 1429
e 59 1665
e 59 361
e 59 1185
e 59 1379
e 59 271
e 59 1733
e 59 506
e 60 1883
e 60 1629
e 61 1907
e 61 1356
e 61 869
e 62 1976
e 62 1926
e 62 1656
e 62 1119
e 63 1546
e 63 472
e 63 1067
e 63 1877
e 63 820
e 63 355
e 64 1814
e 64 785
e 64 509
e 65 310
e 65 1965
e 67 306
e 67 559
e 67 458
e 67 909
e 67 666
e 67 1689
e 67 1363
e 67 1811
e 67 1170
e 69 570
e 69 939
e 69 511
e 70 687
e 70 212
e 70 1735
e 71 848
e 71 1109
e 71 1768
e 72 871
e 72 1536
e 72 989
e 72 750
e 72 966
e 72 993
e 72 1289
e 75 1670
e 75 1908
e 75 1257
e 75 103
e 75 1889
e 75 267
e 75 1759
e 75 311
e 75 1123
e 75 1135
e 77 92
e 77 1591
e 78 308
e 78 120
e 78 952
e 78 626
e 78 593
e 79 709
e 79 1252
e 79 420
e 79 842
e 79 398
e 79 1522
e 79 149
e 80 1877
e 80 552
e 80 1086
e 80 139
e 80 227
e 82 1690
e 82 1398
e 82 829
e 82 1991
e 83 250
e 83 667
e 83 197
e 83 1798
e 83 104
e 83 1026
e 84 324
e 84 1088
e 84 147
e 84 412
e 84 567
e 85 1275
e 85 1012
e 85 1827
e 85 1594
e 85 1410
e 87 872
e 87 346
e 87 670
e 87 753
e 89 319
e 89 1887
e 89 1190
e 90 1589
e 90 1997
e 90 169
e 91 1736
e 91 1534
e 91 924
e 91 1962
e 91 944
e 92 216
e 92 1313
e 92 611
e 93 270
e 93 111
e 93 1037
e 94 1459
e 94 520
e 94 1722
e 95 608
e 95 1654
e 95 1139
e 95 540
e 95 877
e 95 106
e 95 920
e 95 1124
e 95 255
e 95 337
e 96 1858
e 96 162
e 96 857
e 96 1259
e 97 1675
e 97 98
e 97 1428
e 97 1625
e 97 1623
e 98 1955
e 98 1002
e 98 384
e 100 1033
e 100 1691
e 100 1874
e 100 1915
e 101 1427
e 101 723
e 101 1658
e 101 766
e 101 393
e 102 1741
e 102 547
e 102 1681
e 102 1785
e 103 939
e 103 851
e 103 557
e 103 153
e 104 1380
e 104 708
e 105 150
e 105 1943
e 105 1515
e 105 1098
e 105 1218
e 105 360
e 106 648
e 106 722
