n 2000
e 1 940
e 1 421
e 1 459
e 1 1579
e 1 1991
e 1 515
e 2 1396
e 2 846
e 2 961
e 2 1003
e 2 1022
e 2 1036
e 2 1982
e 2 968
e 3 131
e 3 1525
e 3 747
e 3 712
e 3 1960
e 3 50
e 4 669
e 4 312
e 4 1851
e 4 87
e 5 118
e 5 1931
e 5 626
e 6 1665
e 6 486
e 6 784
e 6 1119
e 6 396
e 7 996
e 7 1117
e 7 262
e 7 13
e 11 1136
e 11 1967
e 11 1209
e 12 456
e 12 458
e 12 1279
e 12 858
e 13 1778
e 13 484
e 13 1228
e 13 561
e 13 947
e 14 1671
e 14 1158
e 14 1051
e 14 199
e 14 981
e 14 1633
e 14 261
e 15 1417
e 15 1436
e 15 1479
e 15 907
e 15 1649
e 15 1310
e 15 1394
e 16 91
e 16 816
e 16 1232
e 16 1420
e 17 602
e 17 1498
e 17 1552
e 17 453
e 17 85
e 17 1145
e 17 87
e 18 715
e 18 1238
e 18 230
e 18 136
e 18 1755
e 18 1762
e 19 1897
e 19 1524
e 19 40
e 21 1869
e 21 510
e 21 1912
e 21 212
e 21 1933
e 21 1665
e 21 233
e 22 488
e 22 1027
e 22 700
e 22 532
e 22 1442
e 23 570
e 23 1961
e 23 882
e 23 1702
e 23 633
e 23 674
e 24 230
e 24 1991
e 24 1065
e 24 1665
e 26 585
e 26 1987
e 26 609
e 26 112
e 26 532
e 27 635
e 27 773
e 27 1621
e 27 804
e 28 1252
e 28 275
e 28 346
e 29 899
e 29 1716
e 29 1729
e 30 710
e 30 140
e 30 1183
e 30 240
e 30 184
e 32 367
e 32 1385
e 32 1347
e 32 967
e 33 326
e 33 1607
e 33 1459
e 33 1665
e 34 585
e 34 570
e 34 1457
e 34 593
e 34 752
e 34 1409
e 35 1517
e 35 596
e 35 400
e 35 1441
e 35 1683
e 35 1294
e 36 407
e 36 1283
e 36 1831
e 36 848
e 36 1330
e 36 932
e 36 1815
e 36 914
e 36 903
e 37 566
e 37 1629
e 37 232
e 38 707
e 38 1634
e 38 460
e 38 124
e 39 1851
e 39 197
e 39 344
e 39 224
e 39 1914
e 40 682
e 40 1854
e 40 1246
e 40 1907
e 40 1447
e 41 930
e 41 679
e 41 157
e 41 230
e 41 118
e 41 1043
e 42 1696
e 42 1367
e 42 415
e 44 730
e 44 1328
