n 1000
e 0 928
e 0 396
e 0 170
e 1 303
e 1 870
e 1 899
e 1 11
e 2 998
e 2 214
e 2 51
e 3 727
e 3 487
e 3 941
e 3 737
e 3 409
e 7 481
e 7 151
e 7 145
e 7 659
e 8 128
e 8 280
e 8 470
e 8 693
e 8 551
e 8 215
e 9 69
e 9 575
e 9 302
e 9 807
e 9 763
e 11 865
e 11 533
e 11 211
e 11 851
e 11 233
e 12 415
e 12 374
e 12 673
e 12 85
e 12 827
e 13 966
e 13 844
e 13 399
e 13 742
e 15 971
e 15 999
e 15 27
e 16 735
e 16 188
e 16 279
e 16 381
e 16 269
e 16 319
e 16 969
e 17 179
e 17 960
e 17 831
e 18 744
e 18 335
e 18 502
e 18 28
e 18 601
e 19 428
e 19 76
e 19 957
e 19 702
e 19 890
e 19 327
e 19 125
e 19 407
e 20 536
e 20 755
e 20 477
e 20 889
e 20 390
e 20 818
e 23 233
e 23 104
e 23 361
e 24 322
e 24 244
e 24 397
e 25 401
e 25 451
e 25 454
e 25 952
e 25 893
e 26 688
e 26 580
e 26 690
e 26 452
e 27 673
e 27 235
e 27 578
e 27 273
e 27 161
e 27 889
e 28 145
e 28 144
e 28 127
e 28 711
e 28 255
e 29 495
e 29 475
e 29 832
e 29 402
e 29 230
e 30 644
e 30 656
e 30 468
e 31 673
e 31 768
e 31 179
e 31 668
e 31 54
e 32 139
e 32 316
e 32 690
e 32 861
e 32 98
e 32 63
e 32 893
e 33 57
e 33 884
e 33 221
e 33 242
e 33 630
e 35 891
e 35 289
e 35 185
e 36 500
e 36 830
e 36 581
e 36 487
e 36 420
e 36 899
e 36 802
e 37 409
e 37 681
e 37 706
e 37 936
e 37 854
e 38 211
e 38 500
e 38 353
e 38 864
e 38 432
e 38 190
e 38 280
e 38 182
e 39 798
e 39 858
e 39 434
e 40 972
e 40 343
e 40 297
e 40 386
e 40 203
e 40 123
e 40 351
e 42 335
e 42 748
e 42 745
e 44 215
e 44 241
e 44 524
e 45 455
e 45 488
e 45 552
e 46 969
e 46 881
e 46 55
e 46 497
e 46 151
e 46 736
e 46 800
e 47 326
e 47 75
e 47 410
e 50 364
e 50 240
e 50 936
e 50 320
e 50 142
e 51 100
e 51 677
e 52 169
e 52 874
